Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6966079b203ae743319b3d6f - minikube	Unknown Heuristic - Run None (Profile ?) 6966079b203ae743319b3d6f - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6966079b203ae743319b3d6f - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6966079b203ae743319b3d6f - minikube-m04
51827.89067974772	3	2	2	2
51843.027330063065	3	3	2	2
51858.16398037841	2	2	2	1
51873.30063069376	2	2	1	1
51888.43728100911	3	3	2	2
51903.573931324456	3	3	3	3
51918.7105816398	3	2	2	2
51933.84723195515	3	2	2	2
51948.9838822705	2	2	2	2
51964.12053258585	3	2	2	2
51979.257182901194	3	3	3	2
51994.393833216534	3	3	2	2
52009.53048353188	3	2	2	2
52024.66713384723	2	2	2	2
52039.80378416258	2	2	2	2
52054.940434477925	2	2	2	1
52070.07708479327	3	3	3	3
52085.21373510862	3	2	2	2
52100.35038542397	3	3	3	2
52115.487035739316	3	2	2	2
52130.62368605466	3	2	2	2
52145.76033637001	3	2	2	2
52160.89698668536	3	3	3	3
52176.033637000706	3	3	2	2
52191.170287316054	3	3	2	2
52206.3069376314	2	2	2	2
52221.44358794675	2	1	1	1
52236.58023826209	2	2	2	1
52251.71688857743	3	2	2	2
52266.85353889278	2	2	2	2
52281.990189208125	3	2	2	2
52297.12683952347	2	2	2	1
52312.26348983882	2	2	2	1
52327.40014015417	3	3	3	2
52342.536790469516	3	2	2	2
52357.67344078486	2	1	1	1
52372.81009110021	3	2	2	2
52387.94674141556	3	3	2	2
52403.08339173091	3	2	2	2
52418.22004204625	3	3	3	3
52433.356692361594	3	3	2	2
52448.49334267694	3	3	3	3
52463.62999299229	4	3	3	3
52478.76664330764	3	3	2	2
52493.903293622985	3	3	2	2
52509.03994393833	3	2	2	2
52524.17659425368	2	2	2	1
52539.31324456903	3	3	2	2
52554.449894884376	3	3	3	2
52569.58654519972	3	3	2	2
52584.72319551507	2	2	2	1
52599.85984583042	3	3	2	2
52614.996496145766	1	1	1	1
52630.133146461114	2	2	2	2
52645.26979677646	1	1	1	1
52660.4064470918	2	2	2	1
52675.54309740715	1	1	1	1
52690.67974772249	4	4	3	3
52705.81639803784	3	3	3	2
52720.953048353185	4	4	4	3
52736.08969866853	2	2	2	2
52751.22634898388	3	3	3	2
52766.36299929923	3	3	2	2
52781.499649614576	3	3	3	3
52796.63629992992	3	3	3	2
52811.77295024527	4	4	3	3
52826.90960056061	3	3	2	2
52842.04625087596	3	2	2	2
52857.18290119131	2	2	2	2
52872.319551506655	3	3	3	2
52887.456201822	3	3	3	3
52902.59285213735	3	2	2	2
52917.7295024527	3	2	2	2
52932.866152768045	3	2	2	2
52948.00280308339	3	2	2	2
52963.13945339874	3	3	3	3
52978.27610371409	2	2	2	2
52993.412754029436	3	3	2	2
53008.54940434478	2	2	1	1
53023.68605466013	3	2	2	2
53038.82270497548	3	2	2	2
53053.959355290826	2	2	2	2
53069.096005606174	2	2	2	2
53084.232655921514	3	3	3	3
53099.36930623686	4	4	4	4
53114.50595655221	3	3	3	2
53129.64260686755	3	2	2	2
53144.7792571829	2	2	2	2
53159.915907498245	3	3	3	3
53175.05255781359	2	2	2	1
53190.18920812894	3	3	3	3
53205.32585844429	3	3	3	3
53220.462508759636	3	3	2	2
53235.59915907498	3	3	3	3
53250.735809390324	3	2	2	2
53265.87245970567	3	3	3	3
53281.00911002102	3	2	2	2
53296.14576033637	3	3	3	2
53311.282410651715	3	3	3	2
53326.41906096706	1	1	1	1
53341.55571128241	2	2	2	2
53356.69236159776	3	2	2	2
53371.829011913105	4	4	3	3
53386.96566222845	3	2	2	2
53402.1023125438	2	2	1	1
53417.23896285915	3	3	3	2
53432.375613174496	3	3	3	3
53447.51226348984	4	4	3	3
53462.64891380519	3	3	3	3
53477.78556412054	3	3	3	2
53492.92221443589	2	2	2	2
53508.05886475123	2	2	2	1
53523.195515066574	2	2	2	2
53538.33216538192	3	3	2	2
53553.46881569727	3	2	2	2
53568.60546601261	3	2	2	2
53583.74211632796	2	2	2	2
53598.878766643305	2	2	1	1
53614.01541695865	2	2	2	1
53629.152067274	3	3	3	2
53644.28871758935	2	2	2	2
53659.425367904696	2	2	2	2
53674.56201822004	2	2	2	2
53689.698668535384	3	2	2	2
53704.83531885073	3	3	2	2
53719.97196916608	3	3	3	2
53735.10861948143	3	3	2	2
53750.245269796775	3	3	3	2
53765.38192011212	3	3	2	2
53780.51857042747	2	2	2	1
53795.65522074282	3	3	2	2
53810.791871058165	2	2	2	1
53825.92852137351	3	3	2	2
53841.06517168886	3	3	3	3
53856.20182200421	3	3	2	2
53871.338472319556	2	2	2	2
53886.4751226349	3	3	2	2
53901.61177295025	3	3	2	2
53916.74842326559	2	2	2	2
53931.88507358094	3	3	3	3
53947.02172389629	3	3	2	2
53962.158374211635	3	3	3	3
53977.29502452698	2	2	2	2
53992.43167484233	3	3	3	2
54007.56832515767	4	3	3	3
54022.70497547302	2	2	2	2
54037.841625788365	2	2	1	1
54052.97827610371	2	2	1	1
54068.11492641906	2	2	2	2
54083.25157673441	2	2	2	2
54098.38822704975	2	2	1	1
54113.5248773651	2	2	2	2
54128.661527680444	2	2	2	2
54143.79817799579	4	4	3	3
54158.93482831114	3	3	2	2
54174.07147862649	4	3	3	3
54189.208128941835	3	3	2	2
54204.34477925718	3	3	3	3
54219.48142957253	3	2	2	2
54234.61807988788	3	3	2	2
54249.754730203225	4	3	3	3
54264.89138051857	3	3	2	2
54280.02803083392	3	3	3	3
54295.16468114927	4	3	3	3
54310.301331464616	3	3	2	2
54325.43798177996	2	2	2	2
54340.574632095304	3	3	3	2
54355.71128241065	3	2	2	2
54370.847932726	3	2	2	2
54385.98458304135	3	3	2	2
54401.121233356695	3	2	2	2
54416.25788367204	3	3	2	2
54431.39453398739	3	3	3	2
54446.53118430273	2	2	2	1
54461.66783461808	3	3	2	2
54476.804484933426	3	3	2	2
54491.94113524877	2	2	2	1
54507.07778556411	3	3	2	2
54522.21443587946	2	2	2	2
54537.35108619481	2	2	2	1
54552.48773651016	3	3	2	2
54567.624386825504	3	2	2	2
54582.76103714085	2	2	2	1
54597.8976874562	3	3	3	3
54613.03433777155	3	3	3	2
54628.170988086895	4	4	3	3
54643.30763840224	3	3	3	3
54658.44428871759	2	2	2	2
54673.58093903294	2	2	2	2
54688.717589348285	2	2	2	2
54703.85423966363	3	3	2	2
54718.99088997898	4	3	3	3
54734.12754029433	4	3	3	3
54749.264190609676	3	3	3	2
54764.40084092502	3	2	2	2
54779.537491240364	2	2	2	2
54794.67414155571	3	3	3	2
54809.81079187106	2	2	2	1
54824.94744218641	3	3	2	2
54840.084092501755	2	2	2	2
54855.2207428171	2	1	1	1
54870.35739313245	4	4	3	3
54885.49404344779	4	3	3	3
54900.63069376314	3	2	2	2
54915.767344078486	2	2	2	2
54930.903994393826	2	2	1	1
54946.040644709174	2	1	1	1
54961.17729502452	3	3	3	2
54976.31394533987	3	3	3	3
54991.45059565522	3	3	2	2
55006.587245970564	2	2	2	1
55021.72389628591	3	3	2	2
55036.86054660126	3	3	2	2
55051.99719691661	4	3	3	3
55067.133847231955	4	4	4	3
55082.2704975473	3	3	3	2
55097.40714786265	4	4	4	4
55112.543798178	4	4	3	3
55127.680448493345	3	3	3	2
55142.81709880869	3	3	3	3
55157.95374912404	3	3	3	2
55173.09039943939	2	2	2	2
55188.22704975473	2	2	1	1
55203.36370007008	3	3	3	2
55218.500350385424	2	2	2	2
55233.63700070077	2	2	1	1
55248.77365101612	3	2	2	2
55263.91030133147	3	3	3	3
55279.046951646815	4	4	4	4
55294.18360196216	4	4	4	3
55309.32025227751	3	3	3	3
55324.45690259285	3	2	2	2
55339.5935529082	2	2	2	1
55354.73020322354	2	2	2	2
55369.866853538886	3	3	3	2
55385.003503854234	2	2	2	1
55400.14015416958	2	1	1	1
55415.27680448493	2	2	2	1
55430.41345480028	3	3	3	2
55445.550105115624	3	3	3	3
55460.68675543097	3	3	3	2
55475.82340574632	3	3	3	2
55490.96005606167	2	2	2	2
55506.096706377015	2	2	2	2
55521.23335669236	3	2	2	2
55536.37000700771	2	2	2	1
55551.50665732306	2	2	2	1
55566.643307638406	3	3	2	2
55581.77995795375	2	2	2	1
55596.91660826909	2	2	2	1
55612.05325858444	3	3	3	2
55627.18990889979	3	2	2	2
55642.32655921514	3	3	2	2
55657.463209530484	2	2	2	1
55672.59985984583	2	2	2	1
55687.73651016118	3	3	3	2
55702.87316047653	3	3	2	2
55718.009810791875	2	2	2	1
55733.14646110722	2	2	2	1
55748.28311142257	3	3	2	2
55763.41976173791	2	2	2	1
55778.55641205325	2	2	1	1
55793.6930623686	2	2	2	2
55808.829712683946	3	3	2	2
55823.966362999294	3	3	2	2
55839.10301331464	3	3	3	2
55854.23966362999	2	2	2	2
55869.37631394534	3	3	3	3
55884.512964260684	3	3	2	2
55899.64961457603	3	3	2	2
55914.78626489138	2	2	2	2
55929.92291520673	2	2	2	2
55945.059565522075	2	2	2	2
55960.19621583742	3	3	3	2
55975.33286615277	3	3	3	2
55990.46951646812	3	2	2	2
56005.606166783466	3	3	3	3
56020.742817098806	2	2	2	2
56035.87946741415	2	2	2	2
56051.0161177295	3	3	3	2
56066.15276804485	4	4	3	3
56081.2894183602	3	3	3	2
56096.426068675544	3	2	2	2
56111.56271899089	3	2	2	2
56126.69936930624	3	2	2	2
56141.83601962159	2	2	2	2
56156.972669936935	3	2	2	2
56172.10932025228	2	2	2	2
56187.24597056763	2	2	2	2
56202.38262088298	3	2	2	2
56217.51927119831	3	2	2	2
56232.65592151366	2	2	2	2
56247.792571829006	4	4	3	3
56262.929222144354	3	3	3	2
56278.0658724597	3	2	2	2
56293.20252277505	3	3	2	2
56308.3391730904	2	2	2	1
56323.475823405744	4	3	3	3
56338.61247372109	3	3	3	2
56353.74912403644	3	3	3	3
56368.88577435179	3	3	2	2
56384.022424667135	3	2	2	2
56399.15907498248	2	2	1	1
56414.29572529783	2	2	2	2
56429.43237561318	2	2	2	2
56444.56902592852	3	3	2	2
56459.705676243866	4	3	3	3
56474.842326559214	3	2	2	2
56489.97897687456	2	2	2	2
56505.11562718991	2	2	2	2
56520.25227750526	2	2	2	1
56535.388927820604	3	2	2	2
56550.52557813595	2	2	2	1
56565.6622284513	2	2	2	2
56580.79887876665	2	2	2	1
56595.935529081995	3	3	3	2
56611.07217939734	2	2	1	1
56626.20882971269	3	2	2	2
56641.34548002804	3	2	2	2
56656.48213034337	3	3	3	2
56671.61878065872	3	3	2	2
56686.755430974066	3	2	2	2
56701.892081289414	2	2	2	2
56717.02873160476	2	2	2	1
56732.16538192011	2	2	2	2
56747.30203223546	2	2	2	2
56762.438682550805	2	2	2	2
56777.57533286615	4	3	3	3
56792.7119831815	3	3	3	3
56807.84863349685	3	3	3	3
56822.985283812195	3	2	2	2
56838.12193412754	3	3	3	3
56853.25858444289	3	2	2	2
56868.39523475823	2	2	2	1
56883.53188507358	3	3	2	2
56898.668535388926	3	2	2	2
56913.805185704274	3	3	2	2
56928.94183601962	4	3	3	3
56944.07848633497	3	3	2	2
56959.21513665032	3	3	2	2
56974.351786965664	3	3	3	2
56989.48843728101	3	3	3	2
57004.62508759636	3	3	3	3
57019.76173791171	3	3	2	2
57034.898388227055	2	2	2	2
57050.0350385424	3	3	3	2
57065.17168885775	2	2	2	2
57080.3083391731	3	3	2	2
57095.44498948843	3	2	2	2
57110.58163980378	2	2	2	1
57125.718290119126	2	2	1	1
57140.854940434474	3	3	3	3
57155.99159074982	2	2	2	1
57171.12824106517	3	2	2	2
57186.26489138052	3	3	2	2
57201.401541695865	3	3	3	2
57216.53819201121	3	3	3	2
57231.67484232656	4	3	3	3
57246.81149264191	3	3	3	2
57261.948142957255	3	3	3	2
57277.0847932726	2	2	2	1
57292.22144358794	3	2	2	2
57307.35809390329	2	2	2	2
57322.49474421864	3	3	3	2
57337.631394533986	3	3	3	3
57352.768044849334	2	2	2	2
57367.90469516468	4	3	3	3
57383.04134548003	4	3	3	3
57398.17799579538	3	3	2	2
57413.314646110724	3	3	3	2
57428.45129642607	4	3	3	3
57443.58794674142	2	2	2	2
57458.72459705677	3	3	3	3
57473.861247372115	3	3	2	2
57488.99789768746	3	3	2	2
57504.13454800281	3	3	3	2
57519.27119831816	4	3	3	3
57534.40784863349	2	2	2	2
57549.54449894884	2	2	2	2
57564.68114926419	3	3	3	2
57579.817799579534	3	3	2	2
57594.95444989488	2	2	2	2
57610.09110021023	4	4	3	3
57625.22775052558	4	3	3	3
57640.364400840925	2	2	2	2
57655.50105115627	3	3	3	3
57670.63770147162	3	3	2	2
57685.77435178697	3	3	3	2
57700.91100210231	2	2	2	2
57716.047652417656	3	3	3	3
57731.184302733	2	2	2	2
57746.32095304835	3	2	2	2
57761.4576033637	2	2	1	1
57776.594253679046	3	3	2	2
57791.730903994394	3	3	3	2
57806.86755430974	3	3	2	2
57822.00420462509	3	3	2	2
57837.14085494044	2	1	1	1
57852.277505255784	2	1	1	1
57867.41415557113	3	3	3	2
57882.55080588648	3	3	3	2
57897.68745620183	2	2	2	2
57912.824106517175	2	2	1	1
57927.96075683252	3	2	2	2
57943.09740714787	2	2	2	1
57958.23405746321	3	2	2	2
57973.37070777855	3	3	2	2
57988.5073580939	3	3	3	3
58003.64400840925	3	3	2	2
58018.780658724594	3	3	3	3
58033.91730903994	3	3	3	3
58049.05395935529	2	2	2	2
58064.19060967064	2	2	2	2
58079.327259985985	2	2	2	2
58094.46391030133	3	2	2	2
58109.60056061668	3	3	3	3
58124.73721093202	3	2	2	2
58139.87386124737	3	3	3	2
58155.010511562716	3	3	3	2
58170.14716187806	3	3	2	2
58185.28381219341	2	2	2	2
58200.42046250876	2	2	2	2
58215.557112824106	2	2	1	1
58230.693763139454	2	2	2	2
58245.8304134548	3	3	3	2
58260.96706377015	3	2	2	2
58276.1037140855	3	3	3	2
58291.240364400845	2	2	2	2
58306.37701471619	2	2	2	2
58321.51366503154	3	2	2	2
58336.65031534689	3	2	2	2
58351.786965662235	3	3	2	2
58366.92361597758	4	3	3	3
58382.06026629292	2	1	1	1
58397.19691660827	2	1	1	1
58412.33356692361	2	2	2	1
58427.47021723896	3	2	2	2
58442.60686755431	3	3	2	2
58457.743517869654	3	2	2	2
58472.880168185	3	2	2	2
58488.01681850035	2	2	2	2
58503.1534688157	3	3	2	2
58518.290119131045	4	3	3	3
58533.42676944639	3	3	2	2
58548.56341976173	2	2	2	2
58563.70007007708	2	2	1	1
58578.83672039243	2	2	1	1
58593.973370707776	3	3	3	3
58609.11002102312	3	3	3	3
58624.24667133847	2	2	2	1
58639.38332165382	3	2	2	2
58654.51997196917	4	3	3	3
58669.656622284514	3	3	2	2
58684.79327259986	3	3	3	2
58699.92992291521	3	3	3	3
58715.06657323056	4	4	4	3
58730.203223545905	3	3	3	3
58745.33987386125	4	4	3	3
58760.4765241766	3	3	3	2
58775.61317449195	3	2	2	2
58790.74982480729	3	2	2	2
58805.886475122636	3	3	2	2
58821.02312543798	2	2	2	1
58836.15977575333	2	2	2	2
58851.29642606867	2	2	1	1
58866.43307638402	3	3	3	3
58881.56972669937	4	4	3	3
58896.706377014714	4	3	3	3
58911.84302733006	3	3	2	2
58926.97967764541	2	2	1	1
58942.11632796076	2	2	1	1
58957.252978276105	3	3	2	2
58972.389628591445	3	3	3	2
58987.52627890679	2	2	2	2
59002.66292922214	3	3	3	2
59017.79957953749	3	3	2	2
59032.936229852836	2	2	2	2
59048.07288016818	2	2	2	2
59063.20953048353	3	2	2	2
59078.34618079888	3	3	2	2
59093.48283111423	4	4	4	4
59108.619481429574	3	2	2	2
59123.75613174492	2	2	2	1
59138.89278206027	3	3	2	2
59154.02943237562	3	3	3	2
59169.166082690965	3	3	3	3
59184.30273300631	3	3	2	2
59199.43938332166	3	3	3	3
59214.576033637	3	2	2	2
59229.71268395235	3	3	3	3
59244.849334267696	2	2	2	2
59259.98598458304	3	2	2	2
59275.12263489839	2	2	2	2
59290.25928521373	3	3	3	3
59305.39593552908	3	3	2	2
59320.53258584443	2	2	2	2
59335.669236159774	2	2	2	2
59350.80588647512	3	3	3	3
59365.94253679047	3	3	3	2
59381.07918710581	3	2	2	2
59396.21583742116	2	2	2	2
59411.352487736505	4	3	3	3
59426.48913805185	3	2	2	2
59441.6257883672	4	3	3	3
59456.76243868255	3	3	3	2
59471.899088997896	3	3	3	3
59487.03573931324	3	2	2	2
59502.17238962859	3	3	2	2
59517.30903994394	3	3	3	3
59532.44569025929	3	2	2	2
59547.582340574634	2	2	2	2
59562.71899088998	2	2	2	1
59577.85564120533	2	2	2	1
59592.99229152068	1	1	1	1
59608.128941836025	3	2	2	2
59623.26559215137	3	3	3	2
59638.40224246671	4	4	3	3
59653.53889278206	3	3	3	3
59668.67554309741	3	3	3	3
59683.812193412756	3	3	3	3
59698.9488437281	3	3	3	2
59714.08549404345	3	3	3	2
59729.2221443588	3	2	2	2
59744.35879467414	3	3	2	2
59759.49544498949	3	2	2	2
59774.632095304834	3	3	3	3
59789.76874562018	4	3	3	3
59804.90539593552	3	3	3	2
59820.04204625087	3	3	3	3
59835.17869656622	3	3	3	3
59850.315346881565	3	2	2	2
59865.45199719691	3	2	2	2
59880.58864751226	2	2	1	1
59895.72529782761	2	2	2	1
59910.861948142956	3	3	3	2
59925.9985984583	3	2	2	2
59941.13524877365	2	2	1	1
59956.271899089	3	3	3	3
59971.40854940435	3	3	3	2
59986.545199719694	3	3	3	3
60001.68185003504	3	3	3	3
60016.81850035039	2	2	2	2
60031.95515066574	2	2	2	2
60047.091800981085	3	3	2	2
60062.228451296425	3	3	3	2
60077.36510161177	3	3	3	2
60092.50175192712	3	3	3	3
60107.63840224247	2	2	1	1
60122.775052557816	2	1	1	1
60137.91170287316	2	2	2	2
60153.04835318851	2	2	2	2
60168.18500350386	3	3	2	2
60183.3216538192	4	3	3	3
60198.45830413455	3	3	3	3
60213.594954449894	3	2	2	2
60228.731604765235	2	2	2	1
60243.86825508058	2	2	2	2
60259.00490539593	3	3	3	3
60274.14155571128	3	3	2	2
60289.278206026625	4	4	3	3
60304.41485634197	3	3	3	2
60319.55150665732	3	3	2	2
60334.68815697267	3	2	2	2
60349.824807288016	3	3	2	2
60364.961457603364	3	2	2	2
60380.09810791871	2	2	2	2
60395.23475823406	2	2	2	2
60410.37140854941	3	2	2	2
60425.508058864754	3	3	2	2
60440.6447091801	3	3	2	2
60455.78135949545	3	3	2	2
60470.91800981079	3	2	2	2
60486.05466012614	3	2	2	2
60501.191310441485	2	2	2	2
60516.32796075683	3	2	2	2
60531.46461107218	2	2	1	1
60546.60126138753	2	2	1	1
60561.737911702876	2	2	2	2
60576.87456201822	2	2	2	1
60592.01121233357	2	2	2	1
60607.14786264892	2	2	2	2
60622.28451296426	2	2	2	2
60637.42116327961	3	3	3	3
60652.55781359495	3	2	2	2
60667.694463910295	2	2	2	1
60682.83111422564	3	3	3	2
60697.96776454099	3	3	3	2
60713.10441485634	4	4	4	3
60728.241065171685	3	3	3	3
60743.37771548703	3	3	2	2
60758.51436580238	3	3	2	2
60773.65101611773	3	3	3	3
60788.787666433076	3	3	2	2
60803.924316748424	3	2	2	2
60819.06096706377	2	2	2	2
60834.19761737912	3	3	3	2
60849.33426769447	3	2	2	2
60864.470918009814	3	3	3	2
60879.60756832516	3	3	3	2
60894.7442186405	2	2	2	2
60909.88086895585	3	3	2	2
60925.0175192712	3	2	2	2
60940.154169586545	2	2	2	2
60955.29081990189	4	3	3	3
60970.42747021724	2	2	2	2
60985.56412053259	3	2	2	2
61000.700770847936	3	3	3	3
61015.83742116328	3	3	2	2
61030.97407147863	2	2	2	1
61046.11072179398	3	2	2	2
61061.24737210932	2	2	1	1
61076.38402242466	2	2	2	2
61091.52067274001	3	2	2	2
61106.657323055355	3	2	2	2
61121.7939733707	2	2	2	2
61136.93062368605	3	2	2	2
61152.0672740014	4	3	3	3
61167.203924316746	4	4	3	3
61182.34057463209	4	3	3	3
61197.47722494744	4	4	3	3
61212.61387526279	3	3	3	2
61227.750525578136	2	2	2	1
61242.887175893484	3	3	3	3
61258.02382620883	3	2	2	2
61273.16047652418	3	3	3	3
61288.29712683953	4	4	4	3
61303.433777154874	3	3	3	3
61318.570427470215	4	4	3	3
61333.70707778556	2	2	2	2
61348.84372810091	3	3	3	3
61363.98037841626	3	3	2	2
61379.117028731605	4	4	3	3
61394.25367904695	3	3	3	2
61409.3903293623	3	3	3	2
61424.52697967765	2	2	2	1
61439.663629992996	3	3	3	2
61454.800280308344	3	3	2	2
61469.93693062369	3	3	3	2
61485.07358093904	2	2	2	2
61500.21023125437	4	4	3	3
61515.34688156972	4	3	3	3
61530.48353188507	3	3	3	2
61545.620182200415	3	3	3	3
61560.75683251576	4	4	4	4
61575.89348283111	4	3	3	3
61591.03013314646	3	3	3	2
61606.166783461806	3	3	3	3
61621.30343377715	2	2	2	2
61636.4400840925	3	3	3	3
61651.57673440785	3	2	2	2
61666.713384723196	2	2	2	1
61681.850035038544	3	3	2	2
61696.98668535389	3	3	3	3
61712.12333566924	3	2	2	2
61727.25998598459	3	2	2	2
61742.39663629993	3	3	3	2
61757.533286615275	3	3	2	2
61772.66993693062	3	3	3	2
61787.80658724597	3	3	3	3
61802.94323756132	3	3	2	2
61818.079887876665	3	3	3	2
61833.21653819201	3	3	3	2
61848.35318850736	3	3	3	2
61863.48983882271	2	2	1	1
61878.626489138056	3	3	2	2
61893.763139453404	3	3	2	2
61908.89978976875	3	2	2	2
61924.0364400841	3	3	3	2
61939.17309039943	3	2	2	2
61954.30974071478	3	3	2	2
61969.44639103013	2	1	1	1
61984.583041345475	3	2	2	2
61999.71969166082	3	3	3	3
62014.85634197617	3	3	3	2
62029.99299229152	2	2	2	2
62045.129642606866	2	2	2	1
62060.26629292221	3	2	2	2
62075.40294323756	4	3	3	3
62090.53959355291	3	3	2	2
62105.676243868256	4	3	3	3
62120.812894183604	3	3	2	2
62135.94954449895	3	3	3	2
62151.0861948143	3	2	2	2
62166.22284512964	3	3	2	2
62181.35949544499	3	3	2	2
62196.496145760335	3	2	2	2
62211.63279607568	3	2	2	2
62226.76944639103	3	3	2	2
62241.90609670638	3	2	2	2
62257.042747021726	4	4	3	3
62272.17939733707	4	3	3	3
62287.31604765242	3	3	3	3
62302.45269796777	3	3	3	2
62317.589348283116	2	2	2	2
62332.725998598464	3	3	3	2
62347.86264891381	2	2	2	2
62362.99929922916	3	3	3	2
62378.13594954449	3	2	2	2
62393.27259985984	2	2	2	2
62408.40925017519	2	1	1	1
62423.545900490535	2	2	2	2
62438.68255080588	3	2	2	2
62453.81920112123	2	2	2	2
62468.95585143658	3	3	2	2
62484.092501751926	2	2	2	2
62499.22915206727	3	3	3	2
62514.36580238262	3	3	2	2
62529.50245269797	2	2	2	2
62544.639103013316	3	3	2	2
62559.775753328664	3	2	2	2
62574.912403644004	2	2	2	2
62590.04905395935	3	3	3	2
62605.1857042747	3	3	3	3
62620.32235459005	3	3	3	2
62635.459004905395	3	2	2	2
62650.59565522074	4	3	3	3
62665.73230553609	3	3	2	2
62680.86895585144	4	4	3	3
62696.005606166786	3	3	2	2
62711.14225648213	3	3	3	3
62726.27890679748	3	3	2	2
62741.41555711283	3	3	3	2
62756.552207428176	3	2	2	2
62771.688857743524	3	3	3	2
62786.82550805887	3	3	2	2
62801.96215837422	3	3	3	3
62817.09880868955	3	3	3	3
62832.2354590049	3	2	2	2
62847.37210932025	3	2	2	2
62862.508759635595	3	2	2	2
62877.64540995094	3	3	2	2
62892.78206026629	3	2	2	2
62907.91871058164	2	2	1	1
62923.055360896986	3	3	3	2
62938.19201121233	3	3	2	2
62953.32866152768	3	3	2	2
62968.46531184303	3	3	2	2
62983.60196215838	2	2	2	1
62998.73861247372	3	2	2	2
63013.875262789064	3	3	3	3
63029.01191310441	3	3	2	2
63044.14856341976	3	3	3	2
63059.28521373511	3	2	2	2
63074.421864050455	3	3	3	2
63089.5585143658	3	3	2	2
63104.69516468115	2	2	2	2
63119.8318149965	2	1	1	1
63134.968465311846	3	3	2	2
63150.10511562719	4	4	3	3
63165.24176594254	4	4	4	3
63180.37841625789	4	3	3	3
63195.515066573236	3	3	3	2
63210.651716888584	3	3	2	2
63225.78836720393	2	2	2	1
63240.92501751928	3	3	3	2
63256.06166783462	4	3	3	3
63271.19831814996	4	4	3	3
63286.33496846531	3	3	2	2
63301.471618780655	2	2	2	2
63316.608269096	3	3	2	2
63331.74491941135	3	3	3	2
63346.8815697267	2	2	2	2
63362.018220042046	2	2	2	2
63377.15487035739	3	3	3	2
63392.29152067274	3	2	2	2
63407.42817098809	2	1	1	1
63422.56482130343	3	3	3	3
63437.70147161878	3	3	3	3
63452.838121934125	3	3	3	2
63467.97477224947	3	3	2	2
63483.11142256482	3	3	2	2
63498.24807288017	3	3	2	2
63513.384723195515	4	3	3	3
63528.52137351086	3	3	3	2
63543.65802382621	3	3	3	2
63558.79467414156	3	2	2	2
63573.931324456906	2	2	2	2
63589.06797477225	3	2	2	2
63604.2046250876	3	2	2	2
63619.34127540295	3	3	3	2
63634.477925718296	3	2	2	2
63649.614576033644	2	2	1	1
63664.751226348984	1	1	1	1
63679.88787666433	2	2	2	1
63695.02452697968	2	2	2	2
63710.16117729502	2	2	2	2
63725.29782761037	2	2	2	1
63740.434477925715	4	3	3	3
63755.57112824106	3	3	3	3
63770.70777855641	3	3	3	2
63785.84442887176	4	4	3	3
63800.981079187106	3	2	2	2
63816.11772950245	3	3	2	2
63831.2543798178	3	3	2	2
63846.39103013314	2	2	2	1
63861.52768044849	2	2	2	1
63876.66433076384	2	2	2	1
63891.800981079185	2	1	1	1
63906.93763139453	3	3	3	2
63922.07428170988	2	2	2	2
63937.21093202523	2	1	1	1
63952.347582340575	3	3	3	2
63967.48423265592	3	3	3	2
63982.62088297127	3	3	3	2
63997.75753328662	4	4	3	3
64012.894183601966	4	4	3	3
64028.03083391731	3	3	3	2
64043.16748423266	3	2	2	2
64058.30413454801	4	4	3	3
64073.44078486336	3	3	3	2
64088.5774351787	3	3	3	2
64103.714085494044	2	2	2	2
64118.85073580939	2	2	2	1
64133.98738612474	1	1	1	1
64149.12403644008	3	3	2	2
64164.26068675543	2	2	2	2
64179.397337070775	4	3	3	3
64194.53398738612	3	2	2	2
64209.67063770147	2	2	2	2
64224.80728801682	3	3	2	2
64239.943938332166	3	3	3	2
64255.08058864751	3	2	2	2
64270.217238962854	3	3	2	2
64285.3538892782	3	2	2	2
64300.49053959355	3	2	2	2
64315.6271899089	3	3	3	2
64330.763840224245	2	2	2	2
64345.90049053959	3	3	3	3
64361.03714085494	2	2	2	2
64376.17379117029	3	2	2	2
64391.310441485635	2	2	2	2
64406.44709180098	3	3	2	2
64421.58374211633	3	2	2	2
64436.72039243168	2	2	2	2
64451.857042747026	2	1	1	1
64466.99369306237	4	3	3	3
64482.13034337772	3	3	2	2
64497.26699369307	3	3	2	2
64512.40364400841	3	2	2	2
64527.54029432376	3	3	3	2
64542.676944639104	3	3	2	2
64557.81359495445	2	2	2	2
64572.9502452698	2	2	2	1
64588.08689558514	2	2	1	1
64603.22354590049	3	2	2	2
64618.360196215835	3	2	2	2
64633.49684653118	3	2	2	2
64648.63349684653	3	3	3	3
64663.77014716188	3	2	2	2
64678.90679747722	3	2	2	2
64694.04344779257	2	2	2	1
64709.180098107914	2	2	1	1
64724.31674842326	3	2	2	2
64739.45339873861	3	2	2	2
64754.59004905396	2	2	2	2
64769.726699369305	2	2	2	1
64784.86334968465	4	3	3	3
64800.0	3	3	2	2
64815.13665031535	4	3	3	3
64830.273300630695	3	3	3	3
64845.40995094604	3	3	3	2
64860.54660126139	3	2	2	2
64875.68325157674	3	3	3	3
64890.819901892086	3	3	3	2
