Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6959ac3358fafb2297a62052 - minikube-m04
28714.65638017401	2	2	2	1
28714.896380979524	2	2	1	1
28725.08641518216	3	3	2	2
28735.336449586168	4	4	3	3
28745.556483889486	3	3	2	2
28755.746518092117	3	3	2	2
28765.886552126933	3	3	3	3
28766.126552932452	3	3	3	2
28776.346587235774	4	4	4	3
28786.566621539092	3	3	3	2
28796.79665587598	4	4	3	3
28806.986690078607	3	3	3	3
28817.166724247676	4	4	3	3
28817.406725053195	3	3	3	2
28827.576759188698	3	3	3	2
28837.746793324204	3	3	3	3
28847.92682749327	3	3	3	2
28858.136861763025	3	3	3	3
28868.356896066347	3	3	3	2
28868.59689687187	2	2	2	2
28878.726930873123	3	2	2	2
28888.906965042188	3	3	3	3
28899.10699927838	3	2	2	2
28909.26703338032	3	3	3	2
28919.497067717206	3	3	3	2
28919.727068489163	3	3	3	2
28929.947102792485	3	3	3	3
28940.147137028678	4	3	3	3
28950.357171298434	3	3	3	3
28960.52720543394	2	2	2	2
28970.69723956944	3	3	3	2
28970.9272403414	3	3	3	2
28981.06727437621	3	3	3	2
28991.277308645967	4	3	3	3
29001.467342848602	3	3	3	2
29011.64737701767	3	3	2	2
29021.86741132099	3	3	3	3
29022.10741212651	3	3	3	2
29032.237446127758	4	3	3	3
29042.417480296826	4	3	3	3
29052.63751460015	2	1	1	1
29062.867548937033	3	2	2	2
29073.037583072535	2	2	1	1
29073.267583844492	2	2	1	1
29083.45761804712	2	2	2	2
29093.637652216188	2	2	2	1
29103.817686385257	2	1	1	1
29114.047720722145	3	3	3	2
29124.20775482408	4	4	4	3
29124.4477556296	3	3	3	3
29134.617789765107	3	2	2	2
29144.8178240013	3	3	2	2
29154.957858036112	2	2	2	1
29165.13789220518	2	2	2	1
29175.327926407812	3	3	3	2
29175.56792721333	3	3	2	2
29185.77796148309	2	2	2	2
29195.987995752846	3	3	2	2
29206.168029921915	4	3	3	3
29216.338064057418	3	3	3	3
29226.538098293615	4	3	3	3
29226.77809909913	3	3	3	2
29236.948133234637	3	3	3	2
29247.168167537955	3	3	2	2
29257.398201874843	3	3	3	2
29267.608236144595	3	3	2	2
29277.83827048148	2	2	2	2
29278.068271253436	2	2	2	2
29288.26830548963	3	3	2	2
29298.428339591574	2	2	2	2
29308.688374029145	4	3	3	3
29318.91840836603	4	4	3	3
29329.148442702917	3	3	2	2
29329.388443508433	2	2	2	2
29339.598477778192	2	2	2	1
29349.828512115077	2	2	2	2
29360.008546284145	3	2	2	2
29370.20858052034	4	4	3	3
29380.388614689404	4	3	3	3
29380.628615494923	3	3	2	2
29390.838649764682	2	2	2	2
29401.098684202254	4	3	3	3
29411.318718505576	3	3	3	2
29421.51875274177	4	3	3	3
29431.7087869444	3	3	3	2
29431.94878774992	3	3	2	2
29442.16882205324	2	2	2	1
29452.43885652438	4	4	4	4
29462.59889062632	4	4	3	3
29472.798924862513	3	3	3	2
29482.988959065144	2	2	2	2
29483.228959870663	2	2	2	1
29493.418994073294	3	3	2	2
29503.609028275925	2	2	2	2
29513.789062444994	2	2	2	1
29524.04909688257	3	3	3	2
29534.289131253012	4	4	3	3
29534.529132058535	3	3	3	2
29544.749166361857	3	2	2	2
29554.97920069874	2	2	2	1
29565.20923503562	3	3	3	2
29575.399269238256	3	3	2	2
29585.57930340732	3	2	2	2
29585.809304179278	3	2	2	2
29595.96933828122	3	3	3	2
29606.169372517412	3	2	2	2
29616.409406887862	3	3	3	3
29626.59944109049	3	3	3	2
29636.789475293124	2	2	2	2
29637.019476065077	2	2	2	2
29647.20951026771	1	1	1	1
29657.39954447034	2	2	2	2
29667.589578672967	3	3	2	2
29677.81961300985	3	3	3	2
29688.009647212486	3	3	3	3
29688.249648018	3	2	2	2
29698.469682321323	3	2	2	2
29708.679716591083	2	2	2	2
29718.849750726586	2	2	1	1
29729.04978496278	2	2	2	2
29739.279819299663	3	3	3	3
29739.519820105183	3	2	2	2
29749.689854240685	2	2	2	2
29759.84988834263	3	3	3	2
29770.029922511698	2	2	2	1
29780.25995684858	3	3	3	3
29790.41999095052	3	3	3	2
29790.65999175604	3	2	2	2
29800.860025992235	3	3	3	3
29811.080060295553	3	3	2	2
29821.240094397497	4	3	3	3
29831.450128667253	2	2	2	2
29841.66016293701	3	3	2	2
29841.90016374253	3	2	2	2
29852.14019811298	3	3	3	2
29862.360232416297	2	2	2	2
29872.550266618928	3	3	3	2
29882.750300855125	2	2	2	2
29892.980335192005	3	3	2	2
29893.22033599753	2	2	2	1
29903.46037036797	3	3	3	2
29913.650404570606	4	4	3	3
29923.870438873928	4	4	3	3
29934.040473009427	3	2	2	2
29944.130506876427	3	2	2	2
29944.370507681946	2	2	1	1
29954.60054201883	3	3	3	2
29964.790576221465	3	3	3	2
29974.960610356964	4	4	3	3
29985.160644593157	3	3	3	2
29995.400678963608	3	3	2	2
29995.640679769123	2	2	2	2
30005.850714038887	3	3	2	2
30016.0707483422	2	2	2	2
30026.280782611964	3	3	3	2
30036.500816915282	3	3	2	2
30046.690851117914	3	3	3	3
30046.930851923433	3	3	2	2
30057.13088615963	3	3	3	3
30067.280920228004	3	3	3	2
30077.500954531326	3	2	2	2
30087.70098876752	2	2	2	1
30097.911023037275	4	3	3	3
30098.151023842795	3	3	3	2
30108.341058045426	4	3	3	3
30118.561092348747	3	3	3	2
30128.741126517813	2	2	2	1
30138.951160787572	3	3	3	2
30149.19119515802	3	3	2	2
30149.431195963538	2	2	2	1
30159.631230199735	3	3	2	2
30169.791264301675	3	2	2	2
30179.99129853787	3	3	2	2
30190.21133284119	3	3	2	2
30200.351366876002	3	3	3	2
30200.591367681525	2	2	2	2
30210.7414017499	2	2	2	2
30220.941435986093	3	3	3	3
30231.101470088033	4	3	3	3
30241.291504290664	3	3	3	2
30251.471538459733	3	2	2	2
30251.71153926525	2	2	2	2
30261.851573300068	2	2	2	1
30271.99160733488	2	2	2	2
30282.191641571073	4	3	3	3
30292.36167570658	3	3	3	2
30302.541709875648	3	3	2	2
30302.781710681164	3	2	2	2
30312.95174481667	3	3	2	2
30323.17177911999	2	1	1	1
30333.371813356185	3	3	2	2
30343.60184769307	3	3	2	2
30353.791881895697	2	2	2	2
30354.03188270122	2	1	1	1
30364.241916970976	3	2	2	2
30374.491951374985	4	4	3	3
30384.711985678307	3	3	2	2
30394.952020048757	3	3	3	2
30405.142054251384	3	3	3	3
30405.382055056907	3	3	2	2
30415.60208936023	3	3	2	2
30425.83212369711	4	4	3	3
30435.97215773192	3	2	2	2
30446.192192035243	2	2	2	2
30456.342226103625	3	3	2	2
30456.572226875578	3	3	2	2
30466.73226097752	2	2	1	1
30476.95229528084	2	2	2	2
30487.142329483468	3	3	3	3
30497.36236378679	4	4	3	3
30507.58239809011	3	3	2	2
30507.82239889563	3	2	2	2
30517.992433031137	3	2	2	2
30528.222467368018	2	2	2	2
30538.462501738468	3	2	2	2
30548.622535840408	3	3	2	2
30558.732569774533	3	3	3	2
30558.972570580052	2	2	2	2
30569.17260481625	4	4	3	3
30579.392639119564	2	2	2	1
30589.54267318794	2	2	2	2
30599.72270735701	3	3	3	2
30609.942741660332	2	2	2	2
30610.182742465855	2	2	1	1
30620.36277663492	2	2	2	2
30630.602811005367	2	2	2	2
30640.83284534225	3	3	2	2
30651.01287951132	2	1	1	1
30661.27291394889	4	4	3	3
30661.512914754414	3	3	3	3
30671.73294905773	3	3	3	2
30681.932983293926	3	3	2	2
30692.123017496557	3	3	3	3
30702.313051699184	3	2	2	2
30712.51308593538	2	2	2	1
30712.7530867409	1	1	1	1
30722.903120809282	3	2	2	2
30733.133155146163	3	3	2	2
30743.273189180974	2	2	2	1
30753.46322338361	3	3	3	2
30763.643257552678	3	3	3	2
30763.883258358193	3	2	2	2
30774.023292393013	3	2	2	2
30784.23332666277	3	2	2	2
30794.473361033215	3	3	3	3
30804.693395336533	3	3	3	2
30814.86342947204	2	2	2	2
30815.10343027756	2	2	2	1
30825.30346451375	2	2	2	2
30835.473498649255	3	3	2	2
30845.66353285189	3	2	2	2
30855.89356718877	3	2	2	2
30866.0836013914	4	3	3	3
30866.32360219692	3	3	3	2
30876.453636198174	3	3	3	3
30886.683670535058	3	3	3	2
30896.863704704123	3	3	3	2
30907.05373890675	3	3	3	2
30917.223773042257	3	3	3	2
30917.46377384778	2	2	2	2
30927.693808184664	3	3	2	2
30937.863842320163	2	2	2	1
30948.043876489235	2	2	2	1
30958.223910658304	3	2	2	2
30968.453944995184	4	3	3	3
30968.693945800704	3	3	3	2
30978.813979768394	3	2	2	2
30989.00401397102	2	2	2	2
30999.174048106528	2	2	1	1
31009.414082476975	3	3	2	2
31019.584116612477	2	2	2	2
31019.814117384434	2	2	2	2
31029.944151385684	3	2	2	2
31040.09418545406	3	3	3	3
31050.27421962313	3	2	2	2
31060.504253960014	2	2	2	1
31070.714288229774	3	3	3	2
31070.95428903529	3	3	2	2
31081.184323372174	3	3	3	2
31091.41435770906	3	2	2	2
31101.634392012376	3	2	2	2
31111.82442621501	2	2	2	1
31122.084460652582	3	3	3	3
31122.324461458105	3	2	2	2
31132.53449572786	2	2	1	1
31142.724529930492	3	3	2	2
31152.90456409956	3	3	2	2
31163.09459830219	2	2	2	2
31173.254632404132	3	3	3	2
31173.49463320965	3	3	2	2
31183.704667479407	2	2	2	2
31193.854701547785	2	2	2	1
31204.094735918232	2	2	2	2
31214.324770255116	3	3	2	2
31224.544804558438	3	3	3	3
31224.784805363954	3	2	2	2
31234.924839398773	3	3	3	2
31245.1148736014	3	3	2	2
31255.25490763622	3	3	3	3
31265.474941939534	2	2	2	1
31275.66497614217	3	3	2	2
31275.904976947684	3	2	2	2
31286.045010982503	3	2	2	2
31296.245045218697	3	3	3	3
31306.47507955558	3	3	3	3
31316.595113523264	3	3	3	3
31326.835147893715	3	3	3	2
31327.07514869923	3	3	2	2
31337.205182700483	3	3	3	3
31347.35521676886	3	3	3	2
31357.53525093793	3	3	3	3
31367.755285241252	4	4	4	3
31377.94531944388	3	3	3	2
31378.185320249402	3	3	2	2
31388.325354284214	3	3	2	2
31398.575388688223	4	4	3	3
31408.795422991545	2	2	2	2
31418.96545712705	3	3	2	2
31429.185491430373	2	2	2	2
31429.41549220233	2	2	2	2
31439.64552653921	3	3	3	3
31449.88556090966	3	3	2	2
31460.13559531367	4	3	3	3
31470.325629516297	3	3	3	3
31480.465663551116	2	2	2	2
31480.695664323073	2	2	2	2
31490.82569832432	3	3	2	2
31501.055732661207	3	3	3	3
31511.29576703165	3	3	3	3
31521.465801167156	3	2	2	2
31531.705835537607	3	3	2	2
31531.945836343122	2	2	2	1
31542.12587051219	2	2	2	2
31552.25590451344	3	2	2	2
31562.485938850325	4	3	3	3
31572.66597301939	4	3	3	3
31582.826007121337	4	3	3	3
31583.066007926853	3	3	2	2
31593.266042163046	3	3	3	3
31603.476076432802	3	3	3	2
31613.666110635437	3	3	3	2
31623.86614487163	2	2	2	2
31634.086179174952	3	3	2	2
31634.326179980468	3	2	2	2
31644.556214317352	3	2	2	2
31654.78624865424	3	3	3	3
31665.026283024683	3	3	3	3
31675.20631719375	3	3	3	2
31685.426351497073	3	3	2	2
31685.666352302593	3	2	2	2
31695.886386605915	3	3	2	2
31706.08642084211	3	3	2	2
31716.306455145426	3	2	2	2
31726.50648938162	3	3	3	2
31736.636523382873	3	3	2	2
31736.876524188396	2	2	2	1
31747.036558290336	3	3	2	2
31757.266592627217	3	3	3	2
31767.446626796285	4	3	3	3
31777.656661066045	3	3	3	3
31787.846695268672	3	2	2	2
31788.07669604063	3	2	2	2
31798.286730310385	3	2	2	2
31808.45676444589	3	3	2	2
31818.61679854783	4	4	3	3
31828.74683254908	4	3	3	3
31838.886866583896	4	4	3	3
31839.126867389416	3	3	3	2
31849.346901692737	2	2	2	1
31859.556935962493	2	2	2	1
31869.776970265815	4	4	3	3
31880.0070046027	2	2	2	1
31890.21703887246	2	2	2	1
31890.457039677975	2	2	1	1
31900.65707391417	3	3	2	2
31910.797107948983	2	2	1	1
31920.9371419838	2	2	2	1
31931.117176152868	2	2	2	1
31941.347210489752	3	2	2	2
31941.577211261705	3	2	2	2
31951.827245665718	4	3	3	3
31961.977279734096	4	3	3	3
31972.167313936723	3	3	3	3
31982.387348240045	4	4	3	3
31992.57738244268	3	3	3	3
31992.817383248195	3	2	2	2
32003.037417551517	3	3	2	2
32013.207451687023	2	2	2	2
32023.437486023904	2	2	2	1
32033.54751995803	3	2	2	2
32043.747554194222	2	1	1	1
32043.98755499974	1	1	1	1
32054.097588933866	1	1	1	1
32064.317623237188	3	3	2	2
32074.50765743982	2	2	1	1
32084.657691508193	3	2	2	2
32094.88772584508	3	2	2	2
32095.1277266506	2	2	2	1
32105.307760819665	3	3	2	2
32115.47779495517	2	2	1	1
32125.707829292056	3	3	3	2
32135.857863360434	3	3	3	2
32146.027897495933	2	2	2	2
32146.25789826789	2	2	2	2
32156.417932369834	2	1	1	1
32166.68796684097	3	3	3	3
32176.86800101004	3	3	3	2
32187.088035313358	3	3	2	2
32197.28806954955	4	4	3	3
32197.528070355074	3	3	3	3
32207.748104658393	2	2	2	2
32217.92813882746	2	1	1	1
32228.148173130783	2	2	2	1
32238.348207366977	3	3	3	2
32248.58824173742	3	3	2	2
32248.818242509376	3	3	2	2
32258.998276678445	3	2	2	2
32269.19831091464	3	3	3	2
32279.408345184398	3	3	3	2
32289.588379353467	3	3	3	3
32299.82841372391	3	3	3	2
32300.068414529433	2	2	2	2
32310.31844893344	4	4	3	3
32320.49848310251	3	3	3	2
32330.62851710376	3	3	2	2
32340.86855147421	3	3	3	2
32351.068585710404	3	3	3	2
32351.29858648236	3	3	3	2
32361.498620718554	2	1	1	1
32371.658654820494	3	2	2	2
32381.818688922434	2	2	2	2
32391.98872305794	3	2	2	2
32402.178757260568	2	2	2	2
32402.408758032525	2	2	2	2
32412.57879216803	3	3	3	2
32422.778826404225	2	2	2	2
32433.018860774668	4	4	3	3
32443.198894943736	3	2	2	2
32453.39892917993	3	3	3	3
32453.638929985453	3	3	2	2
32463.82896418808	2	2	2	1
32474.028998424274	3	3	3	2
32484.22903266047	3	3	3	2
32494.409066829536	3	3	2	2
32504.579100965042	2	2	2	1
32504.809101737	2	2	2	1
32515.03913607388	4	3	3	3
32525.249170343643	3	3	3	3
32535.389204378454	3	3	2	2
32545.609238681776	3	3	2	2
32555.769272783717	2	2	2	2
32555.999273555673	2	2	2	2
32566.209307825426	2	2	1	1
32576.389341994494	2	1	1	1
32586.629376364945	3	3	3	3
32596.79941050045	2	2	2	1
32606.98944470308	3	3	2	2
32607.219445475035	3	3	2	2
32617.3994796441	4	3	3	3
32627.599513880294	3	3	2	2
32637.819548183616	2	2	2	2
32647.979582285556	3	3	3	2
32658.219616656006	3	3	2	2
32658.45961746152	2	2	2	1
32668.649651664156	3	3	2	2
32678.809685766097	2	2	2	2
32689.049720136543	2	2	2	1
32699.24975437274	2	2	2	2
32709.489788743183	3	3	3	3
32709.729789548706	3	2	2	2
32719.90982371777	2	2	2	2
32730.099857920406	2	2	2	1
32740.31989222372	3	3	3	3
32750.509926426355	4	4	4	3
32760.71996069611	3	3	2	2
32760.959961501634	3	2	2	2
32771.07999546932	3	3	2	2
32781.27002967202	3	2	2	2
32791.500064008986	4	3	3	3
32801.73009834595	3	3	2	2
32811.950132649356	3	3	3	2
32812.19013345496	3	3	2	2
32822.41016775836	2	2	2	2
32832.55020179323	3	3	3	2
32842.730235962365	3	3	3	3
32852.96027029933	4	3	3	3
32863.06030419993	3	3	3	2
32863.300305005534	3	3	2	2
32873.490339208234	4	3	3	3
32883.67037337737	2	1	1	1
32893.89040768077	3	3	3	2
32904.09044191703	4	4	3	3
32914.31047622043	2	2	2	2
32914.55047702604	2	2	2	1
32924.700511094474	3	3	2	2
32934.81054502864	3	3	3	3
32945.02057929847	2	2	1	1
32955.17061336691	2	2	2	1
32965.38064763674	2	2	1	1
32965.620648442346	1	1	1	1
32975.82068267861	3	2	2	2
32986.00071684774	3	3	2	2
32996.18075101687	3	2	2	2
33006.35078515244	2	2	1	1
33016.54081935514	2	2	2	1
33016.78082016075	2	1	1	1
33026.90085412848	1	1	1	1
33037.11088839831	3	3	2	2
33047.290922567445	3	3	2	2
33057.42095656875	2	2	2	1
33067.66099093928	3	2	2	2
33067.900991744886	2	2	2	2
33078.02102571262	2	2	2	1
33088.20105988175	3	3	2	2
33098.37109401732	2	2	2	2
33108.61112838785	2	2	2	2
33118.811162624115	4	4	3	3
33119.05116342972	3	3	3	2
33129.24119763243	2	2	2	1
33139.48123200296	3	2	2	2
33149.711266339924	3	3	2	2
33159.89130050906	3	3	3	3
33170.05133461106	3	3	3	2
33170.29133541667	3	3	2	2
33180.441369485095	2	2	2	2
33190.56140345283	2	2	2	2
33200.69143745412	2	2	2	1
33210.88147165682	3	3	2	2
33221.07150585952	2	2	2	2
33221.30150663157	2	2	2	2
33231.55154103567	3	3	3	2
33241.74157523837	3	3	2	2
33251.871609239664	2	2	2	2
33262.03164334167	2	2	2	1
33272.28167774577	3	3	2	2
33272.5116785178	3	3	2	2
33282.68171265337	3	3	3	2
33292.90174695677	3	2	2	2
33303.14178132731	4	4	3	3
33313.36181563071	2	2	1	1
33323.55184983341	3	3	2	2
33323.79185063901	2	2	2	1
33334.03188500955	3	3	3	3
33344.24191927938	2	1	1	1
33354.46195358278	2	2	1	1
33364.68198788618	3	3	3	3
33374.85202202175	3	2	2	2
33375.09202282736	2	2	2	2
33385.26205696292	2	2	2	2
33395.512091367025	3	3	3	2
33405.68212550259	3	3	3	3
33415.922159873124	3	3	2	2
33426.10219404226	3	3	2	2
33426.342194847864	3	2	2	2
33436.5522291177	2	2	2	2
33446.78226345467	3	3	2	2
33457.032297858765	4	3	3	3
33467.222332061465	3	3	3	3
33477.412366264165	3	3	3	2
33477.65236706978	2	2	2	2
33487.82240120534	3	2	2	2
33497.99243534091	3	3	2	2
33508.172469510035	3	3	2	2
33518.422503914146	4	4	3	3
33528.65253825111	2	2	2	2
33528.89253905672	2	1	1	1
33539.02257305801	2	2	1	1
33549.24260736141	3	2	2	2
33559.41264149698	2	2	2	1
33569.562675565416	3	3	2	2
33579.782709868814	3	3	3	3
33580.02271067442	3	3	2	2
33590.23274494425	3	3	2	2
33600.392779046255	3	3	3	3
33610.62281338322	2	2	2	1
33620.822847619485	2	2	2	2
33631.04288192289	3	3	2	2
33631.2828827285	3	2	2	2
33641.49291699833	2	2	1	1
33651.71295130173	3	2	2	2
33661.882985437296	2	2	2	2
33672.073019639996	3	2	2	2
33682.23305374199	2	2	2	2
33682.473054547605	2	1	1	1
33692.65308871674	3	3	2	2
33702.86312298657	3	2	2	2
33713.06315722284	3	3	3	2
33723.24319139197	3	3	3	2
33733.34322529256	3	3	3	3
33733.58322609818	3	3	3	2
33743.79326036801	3	3	2	2
33753.96329450357	3	3	3	3
33764.15332870627	3	2	2	2
33774.39336307681	4	4	4	3
33784.613397380206	2	2	2	2
33784.84339815225	2	2	2	2
33794.97343215354	3	3	3	2
33805.14346628911	3	2	2	2
33815.353500558944	2	2	2	1
33825.58353489591	3	2	2	2
33835.753569031476	4	3	3	3
33835.99356983709	3	3	2	2
33846.18360403979	4	3	3	3
33856.37363824249	3	3	2	2
33866.59367254589	2	2	2	2
33876.793706782155	4	3	3	3
33886.893740682746	3	3	3	3
33887.13374148836	3	3	2	2
33897.313775657494	2	2	2	2
33907.53380996089	4	4	3	3
33917.743844230725	2	2	1	1
33927.933878433425	3	3	3	2
33938.09391253543	3	3	2	2
33938.32391330746	3	3	2	2
33948.43394724163	3	3	2	2
33958.553981209356	3	3	2	2
33968.724015344924	2	2	1	1
33978.85404934622	2	2	2	1
33988.94408321325	2	2	2	1
33989.174083985294	2	2	2	1
33999.364118187994	3	3	3	3
34009.59415252496	3	3	3	2
34019.724186526255	3	2	2	2
34029.914220728955	2	2	2	2
34040.06425479739	2	2	2	2
34040.304255603	2	2	2	1
34050.51428987283	3	3	2	2
34060.6843240084	2	2	2	1
34070.84435811039	3	3	3	3
34080.9743921117	3	3	3	2
34091.21442648223	3	3	3	2
34091.454427287834	3	2	2	2
34101.60446135626	2	2	2	2
34111.8144956261	3	3	3	3
34121.98452976166	3	2	2	2
34132.20456406507	3	3	2	2
34142.31459799923	3	3	3	3
34142.55459880484	3	3	2	2
34152.73463297397	3	2	2	2
34162.87466700884	3	3	3	2
34173.00470101013	3	2	2	2
34183.2047352464	3	3	3	3
34193.37476938197	2	2	2	2
34193.60477015401	2	2	2	2
34203.79480435671	3	2	2	2
34213.884838223734	3	2	2	2
34224.1448726614	3	3	3	3
34234.334906864104	3	2	2	2
34244.53494110037	2	2	1	1
34244.76494187241	2	2	1	1
34254.944976041545	3	3	2	2
34265.085010076415	3	3	3	2
34275.31504441338	3	3	2	2
34285.54507875034	3	3	3	3
34295.665112718074	3	3	3	3
34295.895113490114	3	3	3	3
34306.11514779351	3	3	3	2
34316.345182130484	2	2	2	2
34326.47521613178	3	2	2	2
34336.66525033448	4	3	3	3
34346.79528433578	3	3	2	2
34347.035285141385	2	2	2	2
34357.20531927695	2	2	2	1
34367.415353546785	3	3	3	2
34377.555387581655	3	3	3	3
34387.77542188505	3	3	2	2
34397.935455987055	2	2	2	2
34398.16545675909	2	2	2	2
34408.385491062494	3	2	2	2
34418.61552539946	3	2	2	2
34428.81555963573	2	2	2	1
34438.99559380486	2	2	2	1
34449.17562797399	3	3	2	2
34449.4156287796	2	2	2	2
34459.595662948734	3	2	2	2
34469.805697218566	3	3	2	2
34480.00573145483	4	3	3	3
34490.22576575823	3	3	3	2
34500.41579996093	3	2	2	2
34500.655800766544	2	2	2	1
34510.80583483497	2	2	2	2
34521.02586913838	3	3	2	2
34531.135903072536	3	3	3	2
34541.31593724167	2	2	1	1
34551.48597137724	2	2	2	2
34551.725972182845	2	2	1	1
34561.96600655338	3	3	3	3
34572.12604065538	3	2	2	2
34582.296074790946	3	3	2	2
34592.49610902721	3	3	3	3
34602.68614322991	3	2	2	2
34602.92614403552	2	2	2	2
34613.16617840605	3	3	2	2
34623.30621244092	2	2	2	2
34633.53624677788	3	3	2	2
34643.73628101415	3	3	3	2
34653.92631521685	4	3	3	3
34654.16631602246	3	3	3	2
34664.336350158024	3	3	3	2
34674.46638415932	2	2	2	2
34684.68641846272	3	3	3	3
34694.91645279969	3	3	2	2
34705.14648713666	4	3	3	3
34705.38648794226	3	3	2	2
34715.5365220107	3	2	2	2
34725.736556246964	3	3	3	2
34735.946590516796	2	2	2	2
34746.17662485377	3	3	2	2
34756.376659090034	3	3	3	2
34756.61665989564	2	2	2	2
34766.846694232605	3	2	2	2
34776.97672823391	3	3	2	2
34787.0767621345	3	3	3	2
34797.28679640433	3	3	3	2
34807.47683060703	3	3	3	3
34807.71683141265	3	3	2	2
34817.94686574961	3	3	3	2
34828.15690001944	3	3	3	3
34838.386934356415	2	2	1	1
34848.626968726945	3	3	2	2
34858.82700296322	4	4	3	3
34859.06700376882	3	3	3	2
34869.27703803866	3	3	3	3
34879.47707227492	3	3	2	2
34889.69710657832	3	2	2	2
34899.927140915286	2	2	2	1
34910.08717501729	3	3	3	3
34910.327175822895	3	2	2	2
34920.517210025595	3	3	3	2
34930.73724432899	2	2	2	1
34940.97727869953	3	3	3	3
34951.18731296936	3	3	3	3
34961.40734727276	3	3	2	2
34961.647348078375	2	2	2	1
34971.87738241534	3	3	2	2
34982.007416416636	2	2	2	2
34992.2074506529	3	3	2	2
35002.44748502344	3	3	3	2
35012.61751915901	3	3	2	2
35012.85751996461	3	2	2	2
35022.977553932345	2	2	2	1
35033.197588235744	3	3	3	2
35043.42762257271	2	2	2	2
35053.577656641144	2	2	2	1
35063.75769081028	4	3	3	3
35063.997691615885	3	3	2	2
35074.15772571788	2	2	1	1
35084.40776012198	2	2	2	2
35094.637794458955	3	2	2	2
35104.877828829485	2	2	1	1
35115.08786309932	3	3	2	2
35115.317863871365	3	3	2	2
35125.5278981412	2	2	1	1
35135.657932142494	2	1	1	1
35145.84796634519	3	3	2	2
35155.98800038006	3	3	2	2
35166.07803424708	3	3	2	2
35166.318035052696	2	2	2	1
35176.41806895329	3	2	2	2
35186.588103088856	3	3	2	2
35196.78813732512	3	3	3	3
35206.92817135999	3	3	2	2
35217.11820556269	2	2	2	2
35217.348206334726	2	2	2	2
35227.488240369596	2	2	2	2
35237.64827447159	3	3	2	2
35247.828308640725	3	3	3	2
35258.00834280986	3	3	3	2
35268.19837701256	3	2	2	2
35268.438377818165	2	2	2	2
35278.66841215513	3	3	3	2
35288.888446458535	3	3	2	2
35299.10848076193	2	2	2	1
35309.3085149982	3	3	3	3
35319.488549167334	2	2	1	1
35319.72854997294	2	1	1	1
35329.93858424277	2	2	2	1
35340.18861864688	3	3	2	2
35350.248652413204	3	3	2	2
35360.39868648163	3	3	2	2
35370.5687206172	3	3	3	2
35370.808721422814	3	2	2	2
35380.98875559194	2	1	1	1
35391.17878979464	2	2	2	1
35401.39882409805	3	3	2	2
35411.548858166476	3	3	3	2
35421.70889226847	4	4	3	3
35421.948893074084	3	3	3	2
35432.118927209645	3	3	3	3
35442.328961479485	3	3	2	2
35452.50899564861	3	3	2	2
35462.65902971705	3	2	2	2
35472.859063953314	3	3	3	2
35473.09906475892	3	2	2	2
35483.22909876022	2	2	2	1
35493.45913309719	2	2	2	2
35503.67916740059	2	2	2	2
35513.899201703985	3	3	3	2
35524.07923587312	3	3	3	3
35524.319236678726	3	3	2	2
35534.509270881426	4	3	3	3
35544.749305251964	3	3	3	3
35554.9293394211	3	3	2	2
35565.08937352309	3	2	2	2
35575.27940772579	2	2	2	2
35575.5194085314	2	2	2	1
35585.6794426334	2	1	1	1
35595.87947686967	3	2	2	2
35606.13951130733	4	4	3	3
35616.3695456443	2	2	2	2
35626.559579847	3	3	3	3
35626.79958065261	3	2	2	2
35636.97961482174	2	2	2	1
35647.21964919227	3	3	3	2
35657.41968342854	3	3	3	3
35667.59971759767	2	1	1	1
35677.85975203534	3	3	3	3
35678.09975284095	3	3	2	2
35688.18978670798	2	2	2	2
35698.37982091068	3	2	2	2
35708.609855247654	3	3	3	2
35718.83988958462	3	3	3	2
35729.00992372019	2	2	2	1
35729.23992449222	2	2	2	1
35739.46995882919	3	3	3	3
35749.629992931186	4	3	3	3
35759.81002710032	4	3	3	3
35769.98006123589	3	2	2	2
35780.180095472155	3	2	2	2
35780.42009627776	2	2	1	1
35790.61013048046	2	2	2	2
35800.74016448176	2	2	2	1
35810.97019881873	3	3	3	3
35821.16023302143	2	2	2	2
35831.320267123425	3	2	2	2
35831.56026792904	2	2	2	2
35841.790302266	3	3	2	2
35851.9803364687	3	3	3	3
35862.15037060427	2	2	2	2
35872.3604048741	2	2	2	2
35882.550439076804	3	3	3	2
35882.79043988241	2	2	2	2
35892.97047405154	3	2	2	2
35903.20050838851	3	2	2	2
35913.330542389805	2	2	2	2
35923.53057662607	3	3	2	2
35933.690610728074	3	2	2	2
35933.93061153368	2	2	2	2
35944.090645635675	2	1	1	1
35954.280679838375	2	2	2	1
35964.52071420891	3	3	2	2
35974.69074834448	3	3	2	2
35984.88078254718	3	3	3	2
35985.12078335279	3	3	2	2
35995.290817488356	4	3	3	3
36005.47085165748	2	2	2	1
36015.73088609515	4	3	3	3
36025.890920197155	3	3	3	3
36036.09095443342	4	3	3	3
36036.33095523903	3	3	2	2
36046.49098934102	2	2	2	1
36056.75102377869	3	3	3	3
36066.951058014965	4	4	4	4
