Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695a8f635c413a6b8f8b1cab - minikube-m04
61395.90614078882	2	2	2	2
61410.28457314029	2	2	2	2
61424.66300549176	2	2	2	1
61439.04143784323	3	2	2	2
61453.41987019471	3	2	2	2
61467.79830254618	3	2	2	2
61482.17673489765	2	2	2	2
61496.55516724913	2	2	2	1
61510.9335996006	2	2	2	1
61525.312031952075	3	3	2	2
61539.690464303545	3	3	2	2
61554.068896655015	3	3	2	2
61568.447329006485	3	3	2	2
61582.82576135796	3	2	2	2
61597.20419370944	2	2	2	2
61611.58262606091	3	3	2	2
61625.96105841238	3	3	2	2
61640.33949076386	3	3	2	2
61654.71792311533	2	2	2	1
61669.0963554668	3	3	2	2
61683.47478781827	2	2	2	2
61697.85322016975	3	2	2	2
61712.23165252122	2	2	2	2
61726.61008487269	2	2	2	2
61740.98851722416	3	2	2	2
61755.36694957564	3	3	2	2
61769.74538192711	3	2	2	2
61784.12381427858	3	2	2	2
61798.50224663005	3	2	2	2
61812.88067898152	3	3	3	3
61827.259111333005	2	2	2	2
61841.637543684476	3	3	2	2
61856.015976035946	3	2	2	2
61870.394408387416	3	3	2	2
61884.77284073889	2	2	2	2
61899.15127309036	3	2	2	2
61913.52970544183	2	2	2	1
61927.9081377933	3	2	2	2
61942.28657014479	2	2	2	2
61956.66500249626	3	3	2	2
61971.04343484773	3	3	2	2
61985.4218671992	3	3	2	2
61999.800299550676	3	3	3	2
62014.178731902146	3	3	2	2
62028.557164253616	3	2	2	2
62042.935596605086	2	2	2	2
62057.31402895657	3	3	3	2
62071.69246130804	3	2	2	2
62086.07089365951	2	2	2	2
62100.44932601098	2	2	2	2
62114.82775836246	2	2	2	1
62129.20619071393	3	2	2	2
62143.5846230654	3	2	2	2
62157.96305541687	3	3	3	2
62172.341487768346	3	3	3	2
62186.719920119824	3	3	2	2
62201.098352471294	3	2	2	2
62215.476784822764	3	3	2	2
62229.855217174234	3	3	2	2
62244.23364952571	2	2	2	2
62258.61208187718	3	2	2	2
62272.99051422866	3	3	2	2
62287.36894658013	2	2	2	2
62301.74737893161	3	3	2	2
62316.12581128308	3	2	2	2
62330.50424363455	3	3	3	2
62344.88267598602	3	3	2	2
62359.261108337494	3	2	2	2
62373.63954068897	2	2	1	1
62388.01797304044	3	3	2	2
62402.39640539191	3	2	2	2
62416.77483774339	3	3	2	2
62431.15327009486	3	2	2	2
62445.53170244633	3	3	2	2
62459.9101347978	3	2	2	2
62474.288567149284	3	3	2	2
62488.666999500754	2	2	2	2
62503.045431852224	3	2	2	2
62517.423864203694	3	3	2	2
62531.802296555165	3	3	2	2
62546.18072890664	2	2	2	2
62560.55916125811	3	3	3	2
62574.93759360958	3	2	2	2
62589.31602596105	3	3	3	2
62603.69445831254	3	3	3	3
62618.07289066401	3	2	2	2
62632.45132301548	2	2	2	2
62646.82975536695	3	3	3	2
62661.208187718425	3	2	2	2
62675.586620069895	2	2	2	2
62689.965052421365	3	2	2	2
62704.343484772835	3	2	2	2
62718.72191712432	2	2	2	2
62733.10034947579	2	2	2	2
62747.47878182726	3	2	2	2
62761.85721417873	3	3	2	2
62776.23564653021	3	3	2	2
62790.61407888168	3	2	2	2
62804.99251123315	2	2	2	2
62819.37094358462	2	2	1	1
62833.7493759361	3	3	3	2
62848.12780828757	2	2	2	2
62862.50624063904	3	2	2	2
62876.88467299051	3	3	2	2
62891.26310534198	3	2	2	2
62905.64153769346	3	3	3	2
62920.01997004493	2	2	2	2
62934.3984023964	2	2	2	2
62948.77683474788	3	2	2	2
62963.155267099355	3	3	2	2
62977.533699450825	3	2	2	2
62991.912131802295	3	3	3	2
63006.290564153765	3	2	2	2
63020.66899650524	3	3	3	2
63035.04742885671	4	3	3	3
63049.42586120819	2	2	2	2
63063.80429355966	2	2	1	1
63078.18272591114	2	2	2	2
63092.56115826261	3	2	2	2
63106.93959061408	3	3	2	2
63121.31802296555	2	2	2	2
63135.696455317026	3	3	3	2
63150.0748876685	3	3	2	2
63164.45332001997	3	2	2	2
63178.83175237144	3	2	2	2
63193.21018472291	2	2	2	2
63207.58861707439	2	2	2	2
63221.96704942586	3	3	2	2
63236.34548177733	2	2	2	2
63250.7239141288	3	2	2	2
63265.102346480286	3	2	2	2
63279.480778831756	2	2	2	2
63293.859211183226	3	3	2	2
63308.237643534696	3	2	2	2
63322.61607588617	2	2	2	2
63336.99450823764	3	2	2	2
63351.37294058911	3	3	2	2
63365.751372940584	3	2	2	2
63380.12980529207	2	2	2	1
63394.50823764354	2	2	2	1
63408.88666999501	2	2	2	1
63423.26510234648	2	2	2	2
63437.643534697956	3	2	2	2
63452.021967049426	3	3	3	2
63466.400399400896	3	3	2	2
63480.77883175237	3	3	2	2
63495.15726410385	3	2	2	2
63509.53569645532	3	3	2	2
63523.91412880679	2	2	2	2
63538.29256115826	2	2	1	1
63552.67099350973	3	3	2	2
63567.04942586121	3	3	2	2
63581.42785821268	3	2	2	2
63595.80629056415	3	2	2	2
63610.18472291562	3	2	2	2
63624.563155267104	3	3	2	2
63638.941587618574	3	2	2	2
63653.320019970044	3	2	2	2
63667.698452321514	2	2	2	2
63682.07688467299	3	3	2	2
63696.45531702446	3	2	2	2
63710.83374937593	2	2	2	2
63725.2121817274	3	2	2	2
63739.59061407889	3	2	2	2
63753.96904643036	2	2	2	2
63768.34747878183	3	3	3	2
63782.7259111333	3	2	2	2
63797.104343484774	2	2	2	2
63811.482775836244	3	3	2	2
63825.86120818772	3	2	2	2
63840.23964053919	2	2	2	2
63854.61807289067	3	2	2	2
63868.99650524214	3	3	2	2
63883.37493759361	3	2	2	2
63897.75336994508	3	2	2	2
63912.13180229655	3	2	2	2
63926.510234648034	2	2	2	2
63940.888666999504	3	2	2	2
63955.267099350975	2	2	2	2
63969.645531702445	2	2	2	2
63984.02396405392	3	3	2	2
63998.40239640539	3	3	3	2
64012.78082875686	3	2	2	2
64027.15926110833	3	3	2	2
64041.53769345982	3	2	2	2
64055.91612581129	3	3	2	2
64070.29455816276	2	2	2	2
64084.67299051423	2	2	2	2
64099.051422865705	2	2	2	1
64113.429855217175	3	2	2	2
64127.808287568645	3	3	3	2
64142.186719920115	3	2	2	2
64156.5651522716	3	2	2	2
64170.94358462307	3	3	3	2
64185.32201697454	3	3	2	2
64199.70044932601	3	2	2	2
64214.07888167748	3	3	3	2
64228.45731402896	2	2	2	2
64242.83574638043	2	2	2	2
64257.2141787319	3	2	2	2
64271.59261108337	2	2	2	2
64285.97104343485	2	2	2	2
64300.34947578632	2	2	2	2
64314.72790813779	2	2	2	1
64329.10634048926	3	3	2	2
64343.48477284074	3	2	2	2
64357.86320519221	2	2	2	2
64372.24163754368	3	2	2	2
64386.62006989515	3	3	2	2
64400.998502246635	3	2	2	2
64415.376934598105	3	3	2	2
64429.755366949576	3	3	2	2
64444.133799301046	3	2	2	2
64458.51223165252	3	2	2	2
64472.89066400399	3	3	3	2
64487.26909635546	2	2	2	2
64501.64752870693	3	3	2	2
64516.02596105842	3	3	2	2
64530.40439340989	3	2	2	2
64544.78282576136	2	2	2	2
64559.16125811283	3	2	2	2
64573.5396904643	3	2	2	2
64587.918122815776	2	2	2	2
64602.296555167246	2	2	2	2
64616.67498751872	2	2	2	1
64631.05341987019	3	3	2	2
64645.43185222167	3	3	3	2
64659.81028457314	3	2	2	2
64674.18871692461	3	2	2	2
64688.56714927608	2	2	2	2
64702.94558162756	2	2	2	1
64717.324013979036	3	2	2	2
64731.702446330506	3	2	2	2
64746.080878681976	3	3	2	2
64760.45931103345	3	2	2	2
64774.837743384924	2	2	2	2
64789.216175736394	2	2	2	2
64803.594608087864	3	3	2	2
64817.97304043935	3	2	2	2
64832.35147279082	3	2	2	2
64846.72990514229	3	2	2	2
64861.10833749376	3	3	2	2
64875.486769845236	2	2	2	2
64889.86520219671	3	3	2	2
64904.24363454818	3	3	2	2
64918.62206689965	3	3	2	2
64933.00049925112	3	2	2	2
64947.3789316026	3	3	3	2
64961.75736395407	3	3	2	2
64976.13579630554	2	2	2	2
64990.51422865701	3	3	3	2
65004.89266100849	2	2	2	2
65019.27109335996	3	2	2	2
65033.64952571143	3	2	2	2
65048.0279580629	2	2	2	2
65062.406390414384	2	2	2	2
65076.784822765854	2	2	2	2
65091.163255117324	3	3	2	2
65105.541687468794	3	3	2	2
65119.92011982027	3	3	3	2
65134.29855217174	3	2	2	2
65148.67698452321	2	2	2	2
65163.05541687468	3	2	2	2
65177.43384922617	3	3	3	2
65191.81228157764	3	2	2	2
65206.19071392911	3	2	2	2
65220.56914628058	2	2	2	2
65234.94757863205	3	2	2	2
65249.326010983525	3	3	3	2
65263.704443334995	2	2	2	2
65278.082875686465	2	2	2	2
65292.46130803794	2	2	2	2
65306.83974038942	2	2	2	1
65321.21817274089	3	2	2	2
65335.59660509236	2	2	2	2
65349.97503744383	2	2	2	2
65364.35346979531	2	2	2	2
65378.73190214678	3	2	2	2
65393.110334498255	2	2	2	1
65407.488766849725	3	3	2	2
65421.8671992012	3	3	2	2
65436.24563155267	3	3	2	2
65450.62406390414	3	3	3	2
65465.00249625561	3	3	2	2
65479.38092860709	3	2	2	2
65493.75936095857	3	2	2	2
65508.13779331004	3	2	2	2
65522.51622566151	3	3	2	2
65536.89465801299	3	3	2	2
65551.27309036446	2	2	2	2
65565.65152271593	2	2	2	1
65580.0299550674	3	2	2	2
65594.40838741887	3	2	2	2
65608.78681977035	3	2	2	2
65623.16525212182	3	2	2	2
65637.54368447329	3	3	2	2
65651.92211682476	3	2	2	2
65666.30054917625	3	2	2	2
65680.67898152772	3	2	2	2
65695.05741387919	2	2	2	1
65709.43584623066	3	3	2	2
65723.81427858213	3	2	2	2
65738.1927109336	3	2	2	2
65752.57114328507	2	2	2	2
65766.94957563654	3	3	2	2
65781.32800798802	3	2	2	2
65795.70644033949	3	3	3	2
65810.08487269096	3	3	2	2
65824.46330504243	3	2	2	2
65838.84173739392	3	3	3	2
65853.22016974539	3	2	2	2
65867.59860209686	3	3	3	2
65881.97703444833	3	2	2	2
65896.35546679981	3	3	2	2
65910.73389915128	3	2	2	2
65925.11233150275	3	2	2	2
65939.49076385422	3	3	2	2
65953.86919620569	2	2	2	2
65968.24762855716	3	3	2	2
65982.62606090863	3	3	2	2
65997.0044932601	2	2	2	2
66011.38292561157	3	3	2	2
66025.76135796306	3	3	3	2
66040.13979031453	2	2	2	2
66054.518222666	3	3	3	2
66068.89665501747	2	2	2	2
66083.27508736895	2	2	2	1
66097.65351972042	3	2	2	2
66112.03195207189	3	2	2	2
66126.41038442336	3	3	2	2
66140.78881677485	3	3	3	3
66155.16724912632	2	2	2	2
66169.54568147779	2	2	2	1
66183.92411382926	2	2	2	2
66198.30254618073	3	3	2	2
66212.6809785322	3	3	2	2
66227.05941088368	3	3	2	2
66241.43784323515	3	3	2	2
66255.81627558662	3	2	2	2
66270.19470793809	3	3	2	2
66284.57314028956	2	2	2	2
66298.95157264103	3	2	2	2
66313.3300049925	3	2	2	2
66327.70843734399	3	3	2	2
66342.08686969546	3	2	2	2
66356.46530204693	3	3	2	2
66370.8437343984	3	3	2	2
66385.22216674988	3	2	2	2
66399.60059910135	3	2	2	2
66413.97903145282	2	2	2	2
66428.35746380429	2	2	2	1
66442.73589615578	3	2	2	2
66457.11432850725	3	3	2	2
66471.49276085872	3	2	2	2
66485.87119321019	3	2	2	2
66500.24962556166	3	2	2	2
66514.62805791313	2	2	2	2
66529.0064902646	2	2	2	1
66543.38492261607	3	3	2	2
66557.76335496755	3	2	2	2
66572.14178731902	3	3	2	2
66586.52021967049	3	3	3	2
66600.89865202196	3	2	2	2
66615.27708437343	3	2	2	2
66629.65551672492	3	2	2	2
66644.03394907639	3	3	3	2
66658.41238142786	2	2	2	2
66672.79081377933	3	3	2	2
66687.16924613081	3	2	2	2
66701.54767848228	3	3	2	2
66715.92611083375	2	2	2	2
66730.30454318522	3	3	2	2
66744.68297553669	2	2	2	2
66759.06140788816	3	3	2	2
66773.43984023963	3	2	2	2
66787.8182725911	3	3	2	2
66802.19670494259	3	3	2	2
66816.57513729406	3	2	2	2
66830.95356964553	2	2	2	1
66845.332001997	3	2	2	2
66859.71043434848	2	2	2	2
66874.08886669995	3	3	2	2
66888.46729905142	2	2	2	2
66902.8457314029	3	3	2	2
66917.22416375438	2	2	2	1
66931.60259610585	3	3	2	2
66945.98102845732	3	2	2	2
66960.35946080879	3	2	2	2
66974.73789316026	4	3	3	3
66989.11632551173	2	2	2	2
67003.49475786321	2	2	2	2
67017.87319021468	3	2	2	2
67032.25162256615	2	2	2	2
67046.63005491762	3	2	2	2
67061.0084872691	3	2	2	2
67075.38691962056	2	2	2	2
67089.76535197203	2	2	2	2
67104.14378432352	3	2	2	2
67118.52221667499	3	2	2	2
67132.90064902646	3	2	2	2
67147.27908137793	3	2	2	2
67161.65751372941	3	2	2	2
67176.03594608088	2	2	2	2
67190.41437843235	2	2	2	1
67204.79281078382	2	2	2	1
67219.17124313531	3	3	2	2
67233.54967548678	2	2	2	2
67247.92810783825	3	3	2	2
67262.30654018972	3	2	2	2
67276.68497254119	2	2	2	2
67291.06340489266	2	2	2	1
67305.44183724413	3	3	2	2
67319.8202695956	2	2	2	2
67334.19870194707	2	2	2	2
67348.57713429855	2	2	2	2
67362.95556665002	3	3	3	2
67377.3339990015	3	3	2	2
67391.71243135296	3	3	2	2
67406.09086370445	2	2	2	2
67420.46929605592	3	3	3	2
67434.84772840739	3	2	2	2
67449.22616075886	3	3	2	2
67463.60459311034	2	2	2	2
67477.98302546181	3	3	2	2
67492.36145781328	3	2	2	2
67506.73989016475	3	3	2	2
67521.11832251622	3	3	2	2
67535.4967548677	3	2	2	2
67549.87518721916	2	2	2	2
67564.25361957063	2	2	2	1
67578.63205192212	2	2	2	2
67593.01048427359	2	2	2	2
67607.38891662506	3	3	3	2
67621.76734897653	2	2	2	2
67636.145781328	2	2	2	1
67650.52421367948	2	2	2	2
67664.90264603095	3	2	2	2
67679.28107838242	3	2	2	2
67693.6595107339	3	2	2	2
67708.03794308538	3	2	2	2
67722.41637543685	2	2	2	2
67736.79480778832	3	3	2	2
67751.17324013979	3	2	2	2
67765.55167249126	3	2	2	2
67779.93010484274	3	3	2	2
67794.30853719421	2	2	2	2
67808.68696954568	2	2	2	1
67823.06540189715	2	2	2	1
67837.44383424862	3	3	3	3
67851.8222666001	4	3	3	3
67866.20069895156	3	3	3	2
67880.57913130305	3	3	3	2
67894.95756365452	3	3	2	2
67909.33599600599	3	2	2	2
67923.71442835746	3	3	2	2
67938.09286070894	3	2	2	2
67952.47129306041	3	2	2	2
67966.84972541188	2	2	2	2
67981.22815776335	2	2	2	1
67995.60659011482	3	2	2	2
68009.98502246631	2	2	2	1
68024.36345481778	2	2	2	2
68038.74188716925	3	2	2	2
68053.12031952072	3	3	2	2
68067.49875187219	3	2	2	2
68081.87718422366	3	3	2	2
68096.25561657513	3	3	2	2
68110.6340489266	3	3	2	2
68125.01248127809	3	3	2	2
68139.39091362956	2	2	2	2
68153.76934598103	2	2	2	1
68168.1477783325	3	3	2	2
68182.52621068398	3	3	3	3
68196.90464303545	3	2	2	2
68211.28307538692	2	2	2	1
68225.66150773839	3	3	3	2
68240.03994008988	3	2	2	2
68254.41837244135	2	2	2	2
68268.79680479282	3	2	2	2
68283.17523714429	3	2	2	2
68297.55366949576	3	3	2	2
68311.93210184723	2	2	2	2
68326.3105341987	2	2	2	1
68340.68896655017	3	2	2	2
68355.06739890164	2	2	2	2
68369.44583125312	3	3	2	2
68383.82426360459	2	2	2	2
68398.20269595606	3	3	2	2
68412.58112830753	3	2	2	2
68426.95956065902	3	3	2	2
68441.33799301049	2	2	2	2
68455.71642536196	3	3	3	2
68470.09485771343	3	2	2	2
68484.47329006491	3	3	3	3
68498.85172241638	3	3	2	2
68513.23015476785	3	2	2	2
68527.60858711932	3	2	2	2
68541.98701947079	3	2	2	2
68556.36545182228	2	2	2	2
68570.74388417375	2	2	2	2
68585.12231652522	2	2	1	1
68599.50074887669	2	2	2	1
68613.87918122816	3	3	2	2
68628.25761357963	3	2	2	2
68642.6360459311	3	2	2	2
68657.01447828257	3	3	2	2
68671.39291063405	2	2	2	2
68685.77134298552	3	3	3	2
68700.14977533699	3	3	2	2
68714.52820768846	3	3	2	2
68728.90664003995	2	2	2	2
68743.28507239142	3	3	2	2
68757.66350474289	3	2	2	2
68772.04193709436	3	2	2	2
68786.42036944584	3	2	2	2
68800.79880179731	3	3	3	2
68815.17723414878	3	3	2	2
68829.55566650025	3	2	2	2
68843.93409885172	2	2	2	2
68858.31253120319	3	3	3	2
68872.69096355466	3	3	2	2
68887.06939590613	2	2	2	2
68901.44782825762	3	3	2	2
68915.82626060909	4	3	3	3
68930.20469296056	3	3	2	2
68944.58312531203	2	2	2	2
68958.96155766351	3	2	2	2
68973.33999001498	3	3	2	2
68987.71842236645	3	2	2	2
69002.09685471792	2	2	2	2
69016.47528706939	2	2	2	1
69030.85371942088	2	2	2	2
69045.23215177235	2	2	2	2
69059.61058412382	3	3	3	2
69073.98901647529	3	2	2	2
69088.36744882676	3	2	2	2
69102.74588117823	2	2	2	2
69117.1243135297	2	2	2	2
69131.50274588117	2	2	2	2
69145.88117823265	2	2	2	2
69160.25961058412	2	2	2	2
69174.63804293559	3	3	2	2
69189.01647528706	2	2	2	2
69203.39490763855	3	3	2	2
69217.77333999002	3	3	2	2
69232.15177234149	2	2	2	2
69246.53020469296	3	3	2	2
69260.90863704444	3	2	2	2
69275.28706939591	2	2	2	2
69289.66550174738	2	2	2	2
69304.04393409885	2	2	2	2
69318.42236645032	3	2	2	2
69332.80079880179	3	2	2	2
69347.17923115328	3	3	2	2
69361.55766350475	3	2	2	2
69375.93609585622	3	3	2	2
69390.31452820769	3	3	2	2
69404.69296055916	3	2	2	2
69419.07139291063	3	3	2	2
69433.4498252621	3	3	2	2
69447.82825761358	3	2	2	2
69462.20668996505	3	3	2	2
69476.58512231652	2	2	2	1
69490.963554668	3	2	2	2
69505.34198701948	2	2	2	2
69519.72041937095	3	2	2	2
69534.09885172242	2	2	2	2
69548.47728407389	3	3	2	2
69562.85571642537	2	2	2	2
69577.23414877684	2	2	2	2
69591.61258112831	3	3	2	2
69605.99101347978	3	3	3	2
69620.36944583125	3	2	2	2
69634.74787818272	3	2	2	2
69649.1263105342	2	2	2	1
69663.50474288566	3	2	2	2
69677.88317523713	2	2	2	2
69692.26160758862	3	2	2	2
69706.64003994009	2	2	2	2
69721.01847229156	3	3	3	3
69735.39690464303	2	2	2	2
69749.77533699451	3	3	2	2
69764.15376934598	3	3	2	2
69778.53220169745	3	2	2	2
69792.91063404892	2	2	2	1
69807.28906640041	3	2	2	2
69821.66749875188	3	3	3	3
69836.04593110335	3	3	2	2
69850.42436345482	3	2	2	2
69864.80279580629	3	2	2	2
69879.18122815776	2	2	2	2
69893.55966050923	3	3	2	2
69907.9380928607	3	2	2	2
69922.31652521218	3	2	2	2
69936.69495756365	3	2	2	2
69951.07338991512	3	3	3	2
69965.4518222666	3	3	2	2
69979.83025461808	3	2	2	2
69994.20868696955	3	3	2	2
70008.58711932102	2	2	2	2
70022.96555167249	3	3	3	2
70037.34398402396	3	2	2	2
70051.72241637544	2	2	2	2
70066.10084872691	3	2	2	2
70080.47928107838	2	2	2	1
70094.85771342985	3	3	2	2
70109.23614578132	3	3	3	2
70123.61457813281	2	2	2	2
70137.99301048428	2	2	2	1
70152.37144283575	3	2	2	2
70166.74987518722	3	3	3	2
70181.12830753869	3	2	2	2
70195.50673989016	2	2	2	2
70209.88517224163	3	3	2	2
70224.26360459311	2	2	2	2
70238.64203694458	3	2	2	2
70253.02046929605	3	3	2	2
70267.39890164752	3	2	2	2
70281.77733399901	3	2	2	2
70296.15576635048	2	2	2	1
70310.53419870195	2	2	1	1
70324.91263105342	3	3	2	2
70339.2910634049	3	3	2	2
70353.66949575637	3	2	2	2
70368.04792810784	3	3	2	2
70382.42636045931	3	3	3	2
70396.80479281078	3	2	2	2
70411.18322516225	3	2	2	2
70425.56165751372	3	3	3	2
70439.9400898652	3	2	2	2
70454.31852221666	3	2	2	2
70468.69695456815	3	2	2	2
70483.07538691962	2	2	2	2
70497.45381927109	3	2	2	2
70511.83225162256	3	2	2	2
70526.21068397404	2	2	2	2
70540.58911632551	3	2	2	2
70554.96754867698	3	3	2	2
70569.34598102845	3	2	2	2
70583.72441337994	2	2	2	2
70598.10284573141	2	2	2	2
70612.48127808288	3	2	2	2
70626.85971043435	3	2	2	2
70641.23814278582	3	2	2	2
70655.61657513729	3	2	2	2
70669.99500748876	3	3	2	2
70684.37343984023	2	2	2	1
70698.75187219171	3	3	2	2
70713.13030454319	3	3	2	2
70727.50873689466	3	3	2	2
70741.88716924613	2	2	2	2
70756.2656015976	2	2	2	2
70770.64403394908	2	2	2	2
70785.02246630055	3	3	3	2
70799.40089865202	3	2	2	2
70813.77933100349	2	2	2	1
70828.15776335498	2	2	2	1
70842.53619570645	3	3	3	2
70856.91462805792	3	3	3	2
70871.29306040939	2	2	2	2
70885.67149276086	3	2	2	2
70900.04992511234	2	2	2	2
70914.42835746381	2	2	2	1
70928.80678981528	3	2	2	2
70943.18522216675	2	2	2	2
70957.56365451822	3	3	2	2
70971.94208686969	3	2	2	2
70986.32051922116	4	4	3	3
71000.69895157265	3	3	3	2
71015.07738392412	3	2	2	2
71029.45581627559	3	2	2	2
71043.83424862706	3	3	2	2
71058.21268097853	3	2	2	2
71072.59111333001	3	2	2	2
71086.96954568148	2	2	2	2
71101.34797803295	2	2	2	1
71115.72641038442	3	3	2	2
71130.1048427359	3	2	2	2
71144.48327508738	2	2	2	2
71158.86170743885	3	2	2	2
71173.24013979032	2	2	2	2
71187.61857214179	3	2	2	2
71201.99700449326	3	3	2	2
71216.37543684473	2	2	2	2
71230.7538691962	3	2	2	2
71245.13230154768	3	2	2	2
71259.51073389915	2	2	2	2
71273.88916625062	3	2	2	2
71288.26759860209	3	3	2	2
71302.64603095358	3	2	2	2
71317.02446330505	2	2	1	1
71331.40289565652	3	2	2	2
71345.78132800799	2	2	2	2
71360.15976035947	2	2	2	2
71374.53819271094	3	3	2	2
71388.91662506241	3	3	2	2
71403.29505741388	3	3	3	3
71417.67348976535	3	3	3	2
71432.05192211682	3	3	2	2
71446.43035446829	2	2	2	2
71460.80878681976	3	2	2	2
71475.18721917123	3	2	2	2
71489.56565152272	3	3	2	2
71503.94408387419	2	2	2	1
71518.32251622566	2	2	1	1
71532.70094857713	3	3	2	2
71547.07938092861	3	3	3	2
71561.45781328008	2	2	2	2
71575.83624563155	2	2	2	2
71590.21467798302	3	2	2	2
71604.5931103345	2	2	2	2
71618.97154268598	3	3	2	2
71633.34997503745	3	3	2	2
71647.72840738892	3	2	2	2
71662.10683974039	2	2	1	1
71676.48527209187	3	2	2	2
71690.86370444334	2	2	2	2
71705.24213679481	3	2	2	2
71719.62056914628	3	2	2	2
71733.99900149775	2	2	2	2
71748.37743384922	3	3	2	2
71762.75586620069	3	2	2	2
71777.13429855216	2	2	2	2
71791.51273090365	3	3	3	2
71805.89116325512	3	2	2	2
71820.26959560659	3	3	2	2
71834.64802795806	3	2	2	2
71849.02646030954	3	3	2	2
71863.40489266101	3	2	2	2
71877.78332501248	3	3	3	2
71892.16175736395	3	3	2	2
71906.54018971544	3	2	2	2
71920.9186220669	2	2	2	2
71935.29705441838	3	3	2	2
71949.67548676985	3	2	2	2
71964.05391912132	3	3	2	2
71978.43235147279	2	2	2	2
71992.81078382426	2	2	2	1
72007.18921617573	3	2	2	2
72021.56764852721	2	2	2	2
72035.94608087868	2	2	2	1
72050.32451323015	3	2	2	2
72064.70294558162	3	3	3	2
72079.0813779331	3	2	2	2
72093.45981028458	3	2	2	2
72107.83824263605	3	3	2	2
72122.21667498752	2	2	2	2
72136.59510733899	3	3	2	2
72150.97353969047	3	2	2	2
72165.35197204194	3	3	2	2
72179.73040439341	3	2	2	2
72194.10883674488	3	2	2	2
72208.48726909635	2	2	2	2
72222.86570144782	3	2	2	2
72237.2441337993	3	2	2	2
72251.62256615076	3	2	2	2
72266.00099850225	3	3	2	2
72280.37943085372	3	2	2	2
72294.75786320519	2	2	2	2
72309.13629555666	2	2	2	2
72323.51472790814	2	2	2	2
72337.89316025961	3	3	2	2
72352.27159261108	3	2	2	2
72366.65002496255	3	2	2	2
72381.02845731404	2	2	2	2
72395.40688966551	3	2	2	2
72409.78532201698	3	2	2	2
72424.16375436845	3	3	3	2
72438.54218671992	4	3	3	3
72452.92061907139	3	3	3	2
72467.29905142287	3	3	2	2
72481.67748377434	2	2	2	2
72496.05591612581	3	2	2	2
72510.43434847728	2	2	2	2
72524.81278082875	3	2	2	2
72539.19121318022	3	2	2	2
72553.5696455317	2	2	2	2
72567.94807788318	3	3	2	2
72582.32651023465	3	2	2	2
72596.70494258612	3	2	2	2
72611.08337493759	3	2	2	2
72625.46180728907	3	2	2	2
72639.84023964054	2	2	2	2
72654.21867199201	3	3	3	2
72668.59710434348	3	2	2	2
72682.97553669497	2	2	2	2
72697.35396904644	3	3	2	2
72711.73240139791	3	3	2	2
72726.11083374938	3	2	2	2
72740.48926610085	2	2	1	1
72754.86769845232	3	3	3	3
72769.24613080379	3	2	2	2
72783.62456315526	2	2	2	2
72798.00299550673	2	2	2	2
72812.38142785821	2	2	2	1
72826.75986020968	3	2	2	2
72841.13829256115	3	3	2	2
72855.51672491262	3	3	3	2
72869.89515726411	3	2	2	2
72884.27358961558	3	3	2	2
72898.65202196705	3	2	2	2
72913.03045431852	3	2	2	2
72927.40888667	3	2	2	2
72941.78731902147	3	2	2	2
72956.16575137294	2	2	2	2
72970.54418372441	2	2	2	1
72984.92261607588	2	2	2	1
72999.30104842735	3	2	2	2
73013.67948077882	3	3	2	2
73028.0579131303	2	2	2	2
73042.43634548178	2	2	2	2
73056.81477783325	3	3	2	2
73071.19321018472	3	2	2	2
73085.57164253619	3	2	2	2
73099.95007488766	3	3	2	2
73114.32850723914	3	3	3	2
73128.70693959061	3	3	2	2
73143.08537194208	3	2	2	2
73157.46380429355	2	2	2	1
73171.84223664504	3	2	2	2
73186.22066899651	2	2	2	2
73200.59910134798	3	2	2	2
73214.97753369945	2	2	2	2
73229.35596605092	2	2	2	2
73243.7343984024	2	2	1	1
73258.11283075387	3	2	2	2
73272.49126310534	3	3	2	2
73286.86969545681	2	2	2	2
73301.24812780829	3	2	2	2
73315.62656015976	2	2	2	2
73330.00499251123	2	2	2	1
73344.38342486271	3	3	2	2
73358.76185721418	3	2	2	2
73373.14028956565	3	2	2	2
73387.51872191712	2	2	2	2
73401.8971542686	3	2	2	2
73416.27558662008	3	2	2	2
73430.65401897155	2	2	2	2
73445.03245132302	3	2	2	2
73459.41088367449	3	2	2	2
73473.78931602597	3	3	2	2
73488.16774837744	2	2	2	2
73502.54618072891	2	2	2	2
73516.92461308038	3	3	2	2
73531.30304543185	3	2	2	2
73545.68147778332	3	2	2	2
73560.05991013479	3	3	2	2
73574.43834248626	3	2	2	2
73588.81677483775	2	2	2	2
73603.19520718922	3	2	2	2
73617.57363954069	2	2	2	1
73631.95207189216	2	2	2	2
73646.33050424364	3	3	2	2
73660.70893659511	3	2	2	2
73675.08736894658	2	2	2	2
73689.46580129805	3	2	2	2
73703.84423364954	3	3	2	2
73718.222666001	3	3	3	2
73732.60109835248	3	3	2	2
73746.97953070395	2	2	2	2
73761.35796305542	2	2	2	1
73775.73639540689	3	2	2	2
73790.11482775836	3	3	3	2
