Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695927bece5f2ed21d522d82 - minikube	Unknown Heuristic - Run None (Profile ?) 695927bece5f2ed21d522d82 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695927bece5f2ed21d522d82 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695927bece5f2ed21d522d82 - minikube-m04
44483.29796908154	2	2	2	2
44496.39284631706	2	2	2	1
44509.48772355259	2	2	2	1
44522.58260078812	2	2	2	1
44535.67747802364	2	2	2	2
44548.77235525917	2	1	1	1
44561.8672324947	2	2	2	2
44574.962109730215	2	2	2	2
44588.05698696575	3	2	2	2
44601.151864201274	2	2	1	1
44614.24674143679	2	2	2	1
44627.341618672326	1	1	1	1
44640.43649590785	2	2	2	1
44653.53137314338	2	2	2	1
44666.626250378904	2	2	2	2
44679.72112761443	2	2	2	2
44692.816004849956	2	2	2	1
44705.910882085474	1	1	1	1
44719.00575932101	2	2	2	2
44732.10063655653	2	2	2	2
44745.19551379205	2	2	2	1
44758.290391027585	2	2	2	2
44771.38526826311	3	2	2	2
44784.48014549863	2	2	1	1
44797.57502273416	2	2	2	2
44810.66989996969	2	2	2	2
44823.76477720521	3	2	2	2
44836.85965444074	2	2	2	1
44849.95453167627	2	2	2	1
44863.049408911786	1	1	1	1
44876.14428614732	2	2	2	1
44889.239163382845	2	2	2	1
44902.33404061836	2	2	2	1
44915.4289178539	2	2	2	1
44928.52379508942	2	2	2	1
44941.61867232495	1	1	1	1
44954.713549560474	2	2	1	1
44967.808426796	2	2	2	2
44980.903304031526	2	2	2	1
44993.998181267045	2	2	2	1
45007.09305850258	2	2	2	1
45020.187935738104	1	1	1	1
45033.28281297362	2	2	1	1
45046.377690209156	2	2	1	1
45059.47256744468	2	2	2	1
45072.5674446802	2	2	2	1
45085.66232191573	2	2	2	1
45098.75719915126	1	1	1	1
45111.85207638678	2	2	2	2
45124.94695362231	2	2	2	1
45138.04183085784	2	2	2	1
45151.136708093356	2	2	2	1
45164.23158532889	2	2	2	2
45177.326462564415	2	1	1	1
45190.421339799934	2	2	2	1
45203.51621703547	2	2	2	1
45216.61109427099	2	2	2	2
45229.70597150652	2	2	2	1
45242.800848742045	2	2	1	1
45255.89572597757	1	1	1	1
45268.9906032131	2	2	2	2
45282.085480448615	2	2	2	2
45295.18035768415	3	2	2	2
45308.275234919674	2	2	2	1
45321.37011215519	2	2	2	2
45334.464989390726	2	1	1	1
45347.55986662625	2	2	2	2
45360.65474386177	2	2	2	1
45373.749621097304	2	2	2	1
45386.84449833283	2	2	2	1
45399.93937556835	2	2	2	1
45413.03425280388	1	1	1	1
45426.12913003941	2	2	2	1
45439.22400727493	3	2	2	2
45452.31888451046	2	2	2	2
45465.413761745986	2	2	2	2
45478.508638981504	2	2	2	1
45491.60351621704	1	1	1	1
45504.69839345256	2	2	2	1
45517.79327068809	2	2	2	1
45530.88814792361	3	2	2	2
45543.98302515914	2	2	2	2
45557.07790239467	2	2	2	2
45570.172779630186	2	1	1	1
45583.26765686572	2	2	2	1
45596.362534101245	2	2	2	2
45609.45741133676	2	2	2	2
45622.5522885723	2	2	2	2
45635.64716580782	2	2	2	1
45648.74204304334	1	1	1	1
45661.836920278874	2	2	2	2
45674.9317975144	2	2	2	1
45688.02667474992	2	2	2	1
45701.12155198545	2	2	2	1
45714.21642922098	2	2	2	2
45727.3113064565	2	1	1	1
45740.40618369203	3	2	2	2
45753.501060927556	2	2	2	1
45766.595938163075	2	2	2	1
45779.69081539861	2	2	2	2
45792.785692634134	2	2	2	2
45805.88056986965	2	1	1	1
45818.97544710518	2	2	2	2
45832.07032434071	4	4	4	3
45845.16520157624	3	2	2	2
45858.260078811756	2	2	1	1
45871.35495604729	2	2	1	1
45884.449833282815	1	1	1	1
45897.544710518334	2	2	2	1
45910.63958775387	2	2	1	1
45923.73446498939	2	2	2	2
45936.82934222491	2	2	1	1
45949.924219460445	2	2	2	2
45963.01909669597	2	1	1	1
45976.11397393149	2	2	2	1
45989.20885116702	2	2	2	2
46002.30372840255	2	2	2	2
46015.39860563807	2	2	2	1
46028.4934828736	2	2	2	2
46041.58836010913	2	1	1	1
46054.683237344645	2	2	2	2
46067.77811458018	2	2	2	1
46080.872991815704	2	2	2	1
46093.96786905122	2	2	2	2
46107.06274628675	2	2	2	2
46120.15762352228	2	1	1	1
46133.25250075781	2	2	2	1
46146.34737799333	2	2	2	2
46159.44225522886	2	2	2	1
46172.537132464386	2	2	2	1
46185.632009699904	2	2	2	1
46198.72688693544	1	1	1	1
46211.82176417096	2	2	2	1
46224.91664140648	2	2	1	1
46238.011518642015	2	2	2	2
46251.10639587754	2	2	2	1
46264.20127311306	2	2	2	1
46277.29615034859	1	1	1	1
46290.39102758412	2	2	2	1
46303.48590481964	2	2	2	2
46316.58078205517	2	2	2	2
46329.6756592907	2	2	2	1
46342.770536526215	2	2	1	1
46355.86541376174	1	1	1	1
46368.960290997275	2	2	2	1
46382.05516823279	2	2	2	1
46395.15004546832	2	2	2	1
46408.24492270385	2	2	2	1
46421.33979993938	2	2	2	1
46434.4346771749	2	1	1	1
46447.52955441043	2	2	2	1
46460.624431645956	2	2	2	1
46473.719308881475	2	2	2	1
46486.81418611701	2	2	2	2
46499.909063352534	2	2	2	1
46513.00394058805	1	1	1	1
46526.098817823586	2	2	2	1
46539.19369505911	2	2	2	1
46552.28857229463	2	2	2	2
46565.38344953016	2	2	2	2
46578.47832676569	2	2	2	1
46591.57320400121	1	1	1	1
46604.66808123674	2	2	2	1
46617.76295847227	2	2	2	1
46630.857835707786	2	2	2	1
46643.95271294331	2	2	2	1
46657.047590178845	2	2	2	1
46670.14246741436	1	1	1	1
46683.23734464989	3	2	2	2
46696.33222188542	3	2	2	2
46709.42709912095	2	2	2	2
46722.52197635647	2	2	2	1
46735.616853592	2	2	2	1
46748.71173082753	1	1	1	1
46761.806608063045	3	2	2	2
46774.90148529858	2	2	2	1
46787.996362534104	2	2	2	2
46801.09123976962	2	2	1	1
46814.186117005156	2	2	2	1
46827.28099424068	1	1	1	1
46840.3758714762	2	2	2	2
46853.470748711734	2	2	1	1
46866.56562594726	2	2	2	1
46879.66050318278	3	3	3	3
46892.755380418304	3	3	2	2
46905.85025765384	2	2	2	1
46918.945134889356	3	3	2	2
46932.04001212488	3	3	2	2
46945.134889360415	3	3	3	2
46958.229766595934	3	2	2	2
46971.32464383146	3	3	2	2
46984.41952106699	2	2	2	1
46997.51439830252	2	2	2	1
47010.60927553804	2	2	2	2
47023.70415277357	2	2	1	1
47036.7990300091	2	2	2	1
47049.893907244616	2	2	2	1
47062.98878448015	1	1	1	1
47076.083661715675	2	2	2	1
47089.17853895119	2	2	1	1
47102.27341618673	2	2	2	2
47115.36829342225	2	2	2	1
47128.46317065777	2	2	1	1
47141.558047893304	1	1	1	1
47154.65292512883	2	2	2	1
47167.74780236435	2	2	2	1
47180.842679599875	2	2	2	1
47193.93755683541	2	2	2	1
47207.03243407093	2	2	2	1
47220.12731130645	1	1	1	1
47233.222188541986	2	2	1	1
47246.317065777504	2	2	1	1
47259.41194301303	2	1	1	1
47272.50682024856	2	2	2	2
47285.60169748409	2	2	2	1
47298.69657471961	2	1	1	1
47311.79145195514	2	2	2	1
47324.88632919067	2	2	2	1
47337.981206426186	2	2	2	2
47351.07608366172	3	2	2	2
47364.170960897245	3	2	2	2
47377.265838132764	2	2	1	1
47390.3607153683	2	2	2	2
47403.45559260382	2	2	2	1
47416.55046983934	2	2	2	2
47429.645347074875	2	2	2	2
47442.7402243104	2	2	2	1
47455.83510154592	1	1	1	1
47468.929978781445	2	2	2	1
47482.02485601698	3	3	3	2
47495.1197332525	3	2	2	2
47508.21461048802	2	2	2	2
47521.309487723556	2	2	2	2
47534.404364959075	2	1	1	1
47547.4992421946	3	2	2	2
47560.594119430134	2	2	2	2
47573.68899666565	2	2	2	2
47586.78387390118	2	2	2	1
47599.87875113671	2	2	2	1
47612.97362837224	1	1	1	1
47626.06850560776	3	2	2	2
47639.16338284329	2	2	2	1
47652.258260078816	2	2	2	1
47665.353137314334	2	2	2	2
47678.44801454987	2	2	2	2
47691.54289178539	2	1	1	1
47704.63776902091	2	2	2	2
47717.73264625644	2	2	2	1
47730.82752349197	2	2	2	1
47743.92240072749	2	2	2	1
47757.017277963016	2	2	2	1
47770.11215519855	1	1	1	1
47783.20703243407	2	2	2	1
47796.30190966959	2	2	2	1
47809.39678690513	2	2	2	2
47822.491664140645	2	2	2	1
47835.58654137617	2	2	2	1
47848.681418611704	1	1	1	1
47861.77629584722	2	2	2	1
47874.87117308275	2	2	2	1
47887.96605031828	2	2	2	1
47901.06092755381	2	2	2	2
47914.15580478933	2	2	2	1
47927.25068202486	1	1	1	1
47940.345559260386	2	2	2	1
47953.440436495905	3	2	2	2
47966.53531373144	2	2	2	1
47979.630190966964	2	2	2	1
47992.72506820248	2	2	2	1
48005.81994543801	1	1	1	1
48018.91482267354	2	2	2	1
48032.00969990906	2	2	2	1
48045.104577144586	2	2	2	1
48058.19945438012	2	2	2	2
48071.29433161564	2	2	2	2
48084.389208851164	2	1	1	1
48097.4840860867	2	2	2	2
48110.578963322216	2	2	2	1
48123.67384055774	2	2	2	1
48136.768717793275	2	2	2	1
48149.86359502879	2	2	2	2
48162.95847226432	2	1	1	1
48176.05334949985	2	2	2	2
48189.14822673538	2	2	2	2
48202.2431039709	2	2	2	1
48215.33798120643	2	2	2	1
48228.432858441956	3	2	2	2
48241.527735677475	2	2	1	1
48254.62261291301	3	2	2	2
48267.717490148534	2	2	2	2
48280.81236738405	2	2	2	1
48293.90724461958	2	2	1	1
48307.00212185511	2	2	1	1
48320.09699909063	2	2	1	1
48333.19187632616	2	2	2	1
48346.28675356169	2	2	2	1
48359.38163079721	2	2	2	1
48372.476508032734	2	2	2	1
48385.57138526827	2	2	2	2
48398.666262503786	2	1	1	1
48411.76113973931	2	2	2	2
48424.856016974845	2	2	2	2
48437.950894210364	2	2	1	1
48451.04577144589	2	2	2	1
48464.14064868142	2	2	2	2
48477.23552591695	2	1	1	1
48490.33040315247	2	2	2	2
48503.425280388	2	2	2	1
48516.52015762353	2	2	2	1
48529.615034859045	2	2	2	1
48542.70991209457	2	2	2	1
48555.804789330105	1	1	1	1
48568.89966656562	2	2	2	2
48581.99454380115	2	2	2	1
48595.08942103668	2	2	2	1
48608.1842982722	2	2	1	1
48621.27917550773	2	2	2	1
48634.37405274326	1	1	1	1
48647.46892997878	2	2	2	1
48660.563807214305	2	2	2	1
48673.65868444984	3	2	2	2
48686.75356168536	2	2	2	2
48699.84843892088	2	2	2	2
48712.943316156416	2	1	1	1
48726.038193391934	2	2	2	2
48739.13307062746	2	2	2	1
48752.22794786299	2	2	2	1
48765.32282509852	2	2	2	1
48778.41770233404	2	2	1	1
48791.51257956957	1	1	1	1
48804.6074568051	2	2	2	2
48817.702334040616	2	2	2	1
48830.79721127614	2	2	2	1
48843.892088511675	2	2	2	1
48856.98696574719	2	2	2	2
48870.08184298272	2	1	1	1
48883.17672021825	2	2	1	1
48896.27159745377	2	2	1	1
48909.3664746893	2	2	2	1
48922.46135192483	2	2	1	1
48935.55622916035	2	2	2	1
48948.651106395875	1	1	1	1
48961.74598363141	2	2	2	1
48974.84086086693	2	2	2	1
48987.93573810245	2	2	2	1
49001.030615337986	2	2	1	1
49014.125492573505	2	2	2	1
49027.22036980903	2	1	1	1
49040.315247044564	2	2	2	2
49053.41012428009	2	2	2	1
49066.50500151561	2	2	2	1
49079.599878751134	2	2	2	1
49092.69475598667	3	2	2	2
49105.789633222186	2	2	1	1
49118.88451045771	2	2	2	2
49131.979387693245	2	2	2	2
49145.074264928764	2	2	2	1
49158.16914216429	2	2	2	1
49171.26401939982	2	2	2	1
49184.35889663534	1	1	1	1
49197.45377387087	2	2	2	1
49210.5486511064	2	2	2	1
49223.64352834192	4	3	3	3
49236.738405577446	3	2	2	2
49249.83328281298	2	2	2	2
49262.9281600485	2	1	1	1
49276.02303728402	2	2	2	1
49289.11791451956	2	2	2	1
49302.212791755075	2	2	1	1
49315.3076689906	2	2	2	2
49328.402546226134	2	2	2	1
49341.49742346165	1	1	1	1
49354.59230069718	2	2	1	1
49367.687177932705	2	2	2	1
49380.78205516824	2	2	2	1
49393.87693240376	2	2	2	2
49406.97180963928	2	2	2	1
49420.066686874816	1	1	1	1
49433.161564110334	3	2	2	2
49446.25644134586	2	2	2	1
49459.35131858139	2	2	2	2
49472.44619581691	2	2	2	1
49485.54107305244	2	2	2	1
49498.63595028797	1	1	1	1
49511.73082752349	2	2	2	1
49524.825704759016	2	2	2	1
49537.92058199455	2	2	2	1
49551.01545923007	2	2	2	1
49564.110336465594	2	2	1	1
49577.20521370113	1	1	1	1
49590.300090936646	2	2	2	2
49603.39496817217	2	2	2	2
49616.489845407705	2	2	2	1
49629.58472264322	2	2	2	1
49642.67959987875	2	2	2	2
49655.774477114275	2	1	1	1
49668.86935434981	2	2	2	1
49681.96423158533	2	2	2	2
49695.05910882085	2	2	2	1
49708.153986056386	2	2	2	1
49721.248863291905	2	2	2	1
49734.34374052743	1	1	1	1
49747.438617762964	2	2	2	1
49760.53349499848	2	2	2	2
49773.62837223401	2	2	2	2
49786.72324946954	2	2	2	2
49799.81812670506	2	2	2	1
49812.913003940586	1	1	1	1
49826.00788117612	2	2	2	2
49839.10275841164	2	2	2	2
49852.197635647164	2	2	2	2
49865.2925128827	2	2	2	2
49878.387390118216	2	2	2	1
49891.48226735374	1	1	1	1
49904.57714458927	2	2	2	2
49917.672021824794	2	2	2	1
49930.76689906032	2	2	1	1
49943.861776295846	2	2	2	1
49956.95665353138	2	2	2	2
49970.0515307669	2	1	1	1
49983.14640800242	2	2	2	2
49996.24128523796	2	2	2	1
50009.336162473475	2	2	1	1
50022.431039709	2	2	2	1
50035.525916944534	2	2	2	1
50048.62079418005	1	1	1	1
50061.71567141558	2	2	2	1
50074.81054865111	2	2	2	1
50087.90542588663	2	2	2	2
50101.00030312216	2	2	2	2
50114.09518035769	2	2	2	2
50127.19005759321	2	1	1	1
50140.284934828735	2	2	2	1
50153.37981206427	2	2	2	1
50166.47468929979	2	2	2	2
50179.56956653531	2	2	2	1
50192.66444377084	2	2	1	1
50205.759321006364	1	1	1	1
50218.85419824189	2	2	2	2
50231.949075477416	2	2	2	1
50245.04395271295	2	2	2	1
50258.13882994847	3	2	2	2
50271.233707183994	3	3	2	2
50284.32858441953	2	2	2	1
50297.423461655046	3	3	2	2
50310.51833889057	3	3	2	2
50323.613216126105	3	2	2	2
50336.70809336162	3	3	3	2
50349.80297059715	4	3	3	3
50362.89784783268	3	3	2	2
50375.9927250682	3	3	2	2
50389.08760230373	3	3	2	2
50402.18247953926	3	2	2	2
50415.27735677478	2	2	2	2
50428.372234010305	2	2	2	1
50441.46711124584	1	1	1	1
50454.56198848136	2	2	2	1
50467.65686571688	2	2	2	1
50480.75174295241	2	2	1	1
50493.846620187935	2	2	2	1
50506.94149742346	2	2	2	1
50520.03637465899	1	1	1	1
50533.13125189452	2	2	2	1
50546.22612913004	2	2	2	2
50559.321006365564	2	2	2	1
50572.4158836011	2	2	1	1
50585.510760836616	2	2	1	1
50598.60563807214	1	1	1	1
50611.700515307675	2	2	2	1
50624.795392543194	2	2	2	1
50637.89026977872	2	2	2	2
50650.98514701425	2	2	2	2
50664.08002424977	2	2	2	1
50677.1749014853	2	1	1	1
50690.26977872083	2	2	2	1
50703.36465595635	2	2	2	1
50716.459533191875	2	2	2	1
50729.554410427394	2	2	2	2
50742.64928766293	2	2	2	1
50755.74416489845	1	1	1	1
50768.83904213398	2	2	1	1
50781.933919369505	2	2	2	2
50795.02879660503	2	2	2	1
50808.12367384056	2	2	2	1
50821.21855107609	2	2	2	1
50834.31342831161	1	1	1	1
50847.408305547135	2	2	2	1
50860.50318278267	3	2	2	2
50873.59806001819	2	2	2	2
50886.69293725371	2	2	2	1
50899.787814489246	2	2	2	2
50912.882691724764	2	1	1	1
50925.97756896029	2	2	2	1
50939.07244619582	2	2	2	1
50952.16732343134	2	2	1	1
50965.26220066687	2	2	2	1
50978.3570779024	2	2	2	1
50991.45195513792	1	1	1	1
51004.546832373446	2	2	2	1
51017.641709608964	2	2	1	1
51030.7365868445	2	2	1	1
51043.83146408002	2	2	2	1
51056.92634131555	2	2	2	2
51070.021218551075	2	1	1	1
51083.1160957866	2	2	1	1
51096.21097302213	2	2	1	1
51109.30585025765	2	2	2	1
51122.40072749318	2	2	2	2
51135.495604728705	2	2	2	2
51148.59048196424	2	1	1	1
51161.68535919976	3	2	2	2
51174.78023643528	2	2	1	1
51187.875113670816	2	2	2	1
51200.969990906335	2	2	2	1
51214.06486814186	2	2	2	1
51227.159745377394	1	1	1	1
51240.25462261291	2	2	2	1
51253.34949984844	2	2	2	2
51266.44437708396	2	2	2	2
51279.53925431949	2	2	2	2
51292.634131555016	2	2	2	2
51305.729008790535	2	1	1	1
51318.82388602607	3	2	2	2
51331.918763261594	2	2	2	1
51345.01364049712	3	2	2	2
51358.108517732646	2	2	2	2
51371.20339496817	2	2	2	2
51384.2982722037	2	1	1	1
51397.39314943922	2	2	2	2
51410.48802667475	2	2	2	1
51423.582903910275	2	2	2	1
51436.67778114581	2	2	2	1
51449.77265838133	2	2	2	2
51462.86753561685	2	1	1	1
51475.96241285239	2	2	2	1
51489.057290087905	2	2	2	1
51502.15216732343	2	2	2	1
51515.247044558964	2	2	2	2
51528.34192179448	2	2	2	2
51541.43679903001	2	1	1	1
51554.53167626553	2	2	2	1
51567.62655350106	2	2	2	1
51580.72143073659	2	2	2	2
51593.816307972105	2	2	2	1
51606.91118520764	2	2	2	1
51620.006062443164	1	1	1	1
51633.10093967869	2	2	1	1
51646.195816914216	2	2	1	1
51659.29069414974	3	2	2	2
51672.38557138527	2	2	2	1
51685.480448620794	3	3	3	2
51698.57532585632	3	3	3	2
51711.670203091846	3	2	2	2
51724.76508032738	3	3	2	2
51737.8599575629	3	3	2	2
51750.954834798424	3	2	2	2
51764.04971203396	3	3	2	2
51777.144589269476	2	2	2	1
51790.239466505	3	3	2	2
51803.334343740535	3	3	2	2
51816.42922097605	3	3	2	2
51829.52409821158	3	3	3	3
51842.6189754471	2	2	2	1
51855.71385268263	1	1	1	1
51868.80872991816	2	2	1	1
51881.903607153676	2	2	2	1
51894.99848438921	2	2	2	2
51908.093361624735	2	2	1	1
51921.18823886026	2	2	2	2
51934.28311609579	2	1	1	1
51947.37799333131	2	2	1	1
51960.47287056684	2	2	2	1
51973.567747802364	2	2	2	1
51986.66262503789	2	2	2	1
51999.757502273416	2	2	2	1
52012.85237950895	1	1	1	1
52025.94725674447	2	2	2	1
52039.042133979994	2	2	2	2
52052.13701121553	2	2	2	1
52065.231888451046	2	2	2	1
52078.32676568657	2	2	2	1
52091.42164292209	2	1	1	1
52104.516520157624	2	2	2	2
52117.61139739315	2	2	2	1
52130.70627462867	2	2	2	2
52143.8011518642	2	2	2	1
52156.89602909973	2	2	1	1
52169.990906335246	1	1	1	1
52183.08578357078	2	2	2	1
52196.180660806305	2	2	2	1
52209.275538041824	2	2	2	1
52222.37041527736	2	2	2	1
52235.46529251288	3	3	3	2
52248.56016974841	3	3	2	2
52261.655046983935	3	3	2	2
52274.74992421946	3	3	2	2
52287.84480145499	3	3	2	2
52300.93967869052	3	3	3	3
52314.03455592604	3	3	3	2
52327.129433161565	2	2	2	2
52340.2243103971	3	3	2	2
52353.31918763262	2	2	1	1
52366.41406486814	2	2	2	2
52379.50894210366	2	2	2	1
52392.603819339194	2	2	1	1
52405.69869657472	1	1	1	1
52418.79357381024	2	2	2	1
52431.88845104577	2	2	2	1
52444.9833282813	2	2	2	1
52458.07820551682	2	2	2	1
52471.17308275235	2	2	2	2
52484.267959987876	2	1	1	1
52497.362837223394	2	2	2	1
52510.45771445893	2	2	2	1
52523.55259169445	2	2	2	1
52536.64746892998	2	2	1	1
52549.742346165505	2	2	2	1
52562.83722340103	1	1	1	1
52575.93210063656	2	2	2	1
52589.02697787209	2	2	2	2
52602.12185510761	2	2	2	1
52615.216732343135	2	2	2	1
52628.31160957867	2	2	2	2
52641.40648681419	2	1	1	1
52654.50136404971	2	2	2	2
52667.59624128523	2	2	1	1
52680.691118520765	2	2	2	1
52693.78599575629	2	2	2	2
52706.88087299181	2	2	2	1
52719.97575022734	1	1	1	1
52733.07062746287	2	2	2	1
52746.16550469839	2	2	2	1
52759.26038193392	2	2	2	1
52772.355259169446	2	2	2	1
52785.450136404965	2	2	2	1
52798.5450136405	1	1	1	1
52811.639890876024	2	2	2	2
52824.73476811155	3	2	2	2
52837.829645347076	2	2	2	1
52850.9245225826	2	2	2	1
52864.01939981813	2	2	2	1
52877.11427705365	1	1	1	1
52890.20915428918	2	2	2	1
52903.304031524705	2	2	2	2
52916.398908760224	2	2	2	1
52929.49378599576	2	2	2	2
52942.58866323128	2	2	2	2
52955.6835404668	2	1	1	1
52968.778417702335	2	2	1	1
52981.87329493786	2	2	2	1
52994.96817217338	2	2	2	2
53008.06304940891	2	2	2	1
53021.15792664444	2	2	2	1
53034.25280387996	1	1	1	1
53047.34768111549	2	2	2	1
53060.44255835102	2	2	2	1
53073.537435586535	2	2	2	2
53086.63231282207	2	2	2	1
53099.727190057594	2	2	2	1
53112.82206729312	1	1	1	1
53125.916944528646	2	2	2	1
53139.01182176417	2	2	2	2
53152.1066989997	2	2	2	2
53165.201576235224	2	2	2	2
53178.29645347075	2	2	2	1
53191.391330706276	1	1	1	1
53204.486207941794	2	2	2	1
53217.58108517733	2	2	2	2
53230.67596241285	3	3	2	2
53243.77083964837	2	2	2	2
53256.865716883905	2	2	2	2
53269.96059411943	2	1	1	1
53283.05547135495	3	2	2	2
53296.15034859048	2	2	2	2
53309.24522582601	2	2	2	1
53322.34010306153	2	2	2	1
53335.43498029706	2	2	2	2
53348.52985753259	2	1	1	1
53361.624734768106	2	2	2	1
53374.71961200364	2	2	2	1
53387.814489239165	2	2	2	1
53400.90936647469	2	2	2	1
53414.00424371022	2	2	2	1
53427.09912094574	1	1	1	1
53440.19399818127	2	2	2	1
53453.28887541679	2	2	2	1
53466.38375265232	2	2	1	1
53479.478629887846	2	2	2	1
53492.573507123365	2	2	2	1
53505.6683843589	1	1	1	1
53518.763261594424	2	2	2	2
53531.85813882994	2	2	2	1
53544.953016065476	2	2	2	1
53558.047893301	2	2	2	1
53571.14277053652	2	2	2	2
53584.23764777205	2	1	1	1
53597.33252500758	2	2	2	1
53610.4274022431	2	2	2	1
53623.52227947863	2	2	2	1
53636.61715671416	2	2	2	1
53649.712033949676	2	2	2	2
53662.80691118521	2	1	1	1
53675.901788420735	2	2	2	1
53688.99666565626	2	2	1	1
53702.09154289179	2	2	2	1
53715.18642012731	2	2	2	1
53728.28129736284	2	2	2	2
53741.37617459836	2	1	1	1
53754.47105183389	2	2	2	1
53767.56592906942	2	2	1	1
53780.660806304935	2	2	2	1
53793.75568354047	2	2	2	1
53806.850560775994	2	2	2	1
53819.94543801151	1	1	1	1
53833.040315247046	2	2	2	1
53846.13519248257	4	4	4	4
53859.23006971809	3	3	3	2
53872.324946953624	3	3	3	2
53885.41982418915	3	3	2	2
53898.51470142467	2	2	2	1
53911.6095786602	2	2	2	2
53924.70445589573	2	2	2	1
53937.79933313125	2	2	2	2
53950.89421036678	2	2	2	1
53963.989087602306	2	2	2	1
53977.083964837824	2	1	1	1
53990.17884207336	2	2	2	1
54003.27371930888	2	2	2	2
54016.36859654441	2	2	2	2
54029.46347377993	2	2	2	1
54042.55835101546	2	2	2	2
54055.65322825099	2	2	1	1
54068.748105486506	2	2	2	1
54081.84298272204	2	2	2	1
54094.937859957565	2	2	2	1
54108.03273719308	2	2	2	1
54121.12761442862	2	2	2	2
54134.22249166414	2	1	1	1
54147.31736889966	2	2	2	1
54160.412246135194	2	2	2	1
54173.50712337072	2	2	2	1
54186.60200060624	2	2	1	1
54199.69687784177	2	2	1	1
54212.7917550773	2	1	1	1
54225.88663231282	2	2	2	2
54238.98150954835	2	2	2	1
54252.076386783876	2	2	2	2
54265.171264019395	2	2	2	2
54278.26614125492	2	2	2	2
54291.361018490454	2	1	1	1
54304.45589572598	2	2	2	2
54317.5507729615	2	2	2	2
54330.64565019703	2	2	2	2
54343.74052743256	3	2	2	2
54356.835404668076	2	2	2	2
54369.93028190361	2	1	1	1
54383.025159139135	2	2	1	1
54396.120036374654	2	2	2	1
54409.21491361019	2	2	2	1
54422.30979084571	2	2	2	1
54435.40466808123	2	2	1	1
54448.499545316765	1	1	1	1
54461.59442255229	2	2	1	1
54474.68929978781	2	2	2	1
54487.78417702334	2	2	2	1
54500.87905425887	2	2	2	2
54513.97393149439	3	3	2	2
54527.06880872992	2	2	2	2
54540.163685965446	2	2	2	1
54553.258563200965	2	2	2	1
54566.35344043649	2	2	1	1
54579.448317672024	2	2	1	1
54592.54319490755	2	2	2	1
54605.63807214307	1	1	1	1
54618.7329493786	2	2	2	2
54631.82782661413	2	2	2	2
54644.92270384965	2	2	2	2
54658.01758108518	2	2	1	1
54671.112458320706	2	2	2	1
54684.207335556224	1	1	1	1
54697.30221279176	2	2	2	1
54710.39709002728	2	2	2	1
54723.4919672628	2	2	2	1
54736.586844498335	2	2	2	1
54749.68172173386	2	2	2	1
54762.77659896938	1	1	1	1
54775.87147620491	2	2	2	2
54788.96635344044	2	2	2	1
54802.06123067596	2	2	2	1
54815.15610791149	2	2	2	1
54828.25098514702	2	2	2	1
54841.345862382535	1	1	1	1
54854.44073961806	2	2	2	1
54867.535616853595	2	2	1	1
54880.63049408912	2	2	2	1
54893.72537132464	2	2	1	1
54906.82024856017	2	2	2	2
54919.9151257957	2	1	1	1
54933.01000303122	2	2	2	1
54946.10488026675	2	2	2	2
54959.199757502276	2	2	2	1
54972.294634737795	2	2	1	1
54985.38951197333	2	2	2	1
54998.484389208854	1	1	1	1
55011.57926644437	2	2	2	1
55024.674143679906	2	2	2	1
55037.76902091543	2	2	2	1
55050.86389815095	2	2	2	2
55063.95877538648	2	2	1	1
55077.05365262201	1	1	1	1
55090.14852985753	2	2	2	1
55103.243407093054	2	2	2	1
55116.33828432859	2	2	2	1
55129.433161564106	2	2	2	1
55142.52803879963	2	2	2	2
55155.622916035165	2	1	1	1
55168.71779327069	2	2	2	1
55181.81267050621	2	2	2	1
55194.90754774174	2	2	1	1
55208.00242497727	2	2	2	1
55221.09730221279	2	2	2	1
55234.19217944832	1	1	1	1
55247.28705668385	2	2	2	1
55260.381933919365	2	2	2	1
55273.4768111549	2	2	2	1
55286.571688390424	2	2	2	1
55299.66656562594	3	3	3	2
55312.761442861476	2	2	2	2
55325.856320097	3	2	2	2
55338.95119733252	3	2	2	2
55352.046074568054	3	2	2	2
55365.14095180358	3	2	2	2
55378.2358290391	3	3	2	2
55391.330706274624	2	2	2	1
55404.42558351016	3	2	2	2
55417.520460745676	3	2	2	2
55430.6153379812	2	2	2	1
55443.710215216735	2	2	2	1
55456.80509245226	2	2	2	1
55469.89996968778	2	1	1	1
55482.99484692331	2	2	2	2
55496.08972415884	2	2	2	1
55509.18460139436	2	2	2	1
55522.27947862989	2	2	1	1
55535.37435586542	2	2	2	1
55548.469233100936	1	1	1	1
55561.56411033647	2	2	2	1
55574.658987571995	2	2	2	1
55587.75386480751	2	2	2	1
55600.84874204305	2	2	2	1
55613.94361927857	2	2	2	1
55627.03849651409	1	1	1	1
55640.133373749624	2	2	1	1
55653.22825098515	2	2	2	1
55666.32312822067	2	2	2	1
55679.418005456195	2	2	2	1
55692.51288269173	2	2	2	1
55705.60775992725	1	1	1	1
55718.70263716277	2	2	2	1
55731.797514398306	2	2	2	1
55744.892391633824	2	2	2	1
55757.98726886935	2	2	2	1
55771.08214610488	2	2	2	2
55784.17702334041	2	1	1	1
