Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6957b7fdadd54b1b65a5e8f9 - minikube	Unknown Heuristic - Run None (Profile ?) 6957b7fdadd54b1b65a5e8f9 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6957b7fdadd54b1b65a5e8f9 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6957b7fdadd54b1b65a5e8f9 - minikube-m04
74235.63829787234	3	3	2	2
74250.0	3	3	2	2
74264.36170212766	4	3	3	3
74278.72340425532	3	3	2	2
74293.08510638298	4	3	3	3
74307.44680851063	3	3	3	2
74321.8085106383	3	3	3	3
74336.17021276595	3	3	2	2
74350.53191489361	3	3	3	2
74364.89361702127	2	2	2	2
74379.25531914893	3	3	3	2
74393.61702127659	3	3	2	2
74407.97872340426	3	3	3	2
74422.34042553192	3	3	2	2
74436.70212765958	3	3	3	2
74451.06382978724	2	2	2	2
74465.4255319149	2	2	1	1
74479.78723404255	3	3	3	2
74494.14893617021	3	3	3	3
74508.51063829787	3	3	3	2
74522.87234042553	3	3	3	2
74537.23404255319	2	2	2	2
74551.59574468085	3	3	2	2
74565.9574468085	3	3	3	2
74580.31914893616	3	3	3	2
74594.68085106384	3	3	3	2
74609.0425531915	3	3	3	2
74623.40425531915	2	2	2	2
74637.76595744681	3	3	3	2
74652.12765957447	3	3	3	3
74666.48936170213	3	3	2	2
74680.85106382979	2	2	2	2
74695.21276595745	3	3	3	2
74709.5744680851	2	2	2	2
74723.93617021276	3	3	3	3
74738.29787234042	3	3	2	2
74752.65957446808	3	3	3	2
74767.02127659574	3	3	3	3
74781.38297872341	3	3	3	2
74795.74468085107	2	2	2	2
74810.10638297873	3	3	2	2
74824.46808510639	3	3	3	2
74838.82978723405	3	3	3	2
74853.1914893617	3	2	2	2
74867.55319148937	3	3	2	2
74881.91489361702	2	2	2	1
74896.27659574468	3	3	3	3
74910.63829787234	3	3	3	2
74925.0	3	3	2	2
74939.36170212766	3	3	2	2
74953.72340425532	3	3	3	2
74968.08510638298	2	2	2	2
74982.44680851063	3	2	2	2
74996.8085106383	3	3	2	2
75011.17021276595	3	3	3	3
75025.53191489361	3	2	2	2
75039.89361702127	3	3	3	2
75054.25531914893	2	2	2	2
75068.61702127659	3	3	2	2
75082.97872340426	3	3	3	2
75097.34042553192	3	3	3	3
75111.70212765958	3	3	3	2
75126.06382978724	3	3	3	2
75140.4255319149	2	2	2	2
75154.78723404255	3	3	2	2
75169.14893617021	3	3	3	2
75183.51063829787	3	3	2	2
75197.87234042553	3	3	3	2
75212.23404255319	4	3	3	3
75226.59574468085	3	3	2	2
75240.9574468085	3	3	3	2
75255.31914893616	3	3	2	2
75269.68085106384	3	2	2	2
75284.0425531915	3	3	3	2
75298.40425531915	3	3	2	2
75312.76595744681	2	2	2	1
75327.12765957447	3	3	3	2
75341.48936170213	3	3	3	2
75355.85106382979	3	3	3	2
75370.21276595745	3	3	2	2
75384.5744680851	3	3	3	3
75398.93617021276	3	2	2	2
75413.29787234042	3	3	2	2
75427.65957446808	3	3	3	3
75442.02127659574	3	3	3	3
75456.38297872341	3	3	2	2
75470.74468085107	3	3	3	3
75485.10638297873	3	3	2	2
75499.46808510639	3	3	2	2
75513.82978723405	3	3	2	2
75528.1914893617	3	3	3	2
75542.55319148937	3	3	3	2
75556.91489361702	3	3	3	2
75571.27659574468	3	2	2	2
75585.63829787234	3	3	2	2
75600.0	3	3	2	2
75614.36170212766	4	3	3	3
75628.72340425532	3	3	3	2
75643.08510638298	3	3	3	3
75657.44680851063	3	2	2	2
75671.8085106383	3	3	3	2
75686.17021276595	3	3	3	2
75700.53191489361	3	3	2	2
75714.89361702127	3	3	3	3
75729.25531914893	3	3	3	2
75743.61702127659	2	2	2	2
75757.97872340426	3	3	2	2
75772.34042553192	3	3	2	2
75786.70212765958	3	3	3	2
75801.06382978724	3	3	2	2
75815.4255319149	3	3	3	2
75829.78723404255	2	2	2	2
75844.14893617021	4	3	3	3
75858.51063829787	3	3	2	2
75872.87234042553	3	3	2	2
75887.23404255319	3	3	2	2
75901.59574468085	3	3	3	3
75915.9574468085	3	2	2	2
75930.31914893616	3	3	3	2
75944.68085106384	3	3	2	2
75959.0425531915	3	3	3	2
75973.40425531915	3	3	3	3
75987.76595744681	3	3	3	3
76002.12765957447	3	2	2	2
76016.48936170213	3	3	3	2
76030.85106382979	3	3	2	2
76045.21276595745	3	3	3	2
76059.5744680851	3	3	3	2
76073.93617021276	3	3	2	2
76088.29787234042	2	2	2	1
76102.65957446808	3	2	2	2
76117.02127659574	3	3	2	2
76131.38297872341	3	3	3	2
76145.74468085107	3	3	3	2
76160.10638297873	3	3	3	2
76174.46808510639	2	2	2	2
76188.82978723405	4	3	3	3
76203.1914893617	3	3	3	2
76217.55319148937	3	3	3	3
76231.91489361702	3	3	3	2
76246.27659574468	3	3	2	2
76260.63829787234	2	2	2	1
76275.0	3	3	3	3
76289.36170212766	4	3	3	3
76303.72340425532	3	3	2	2
76318.08510638298	3	3	3	3
76332.44680851063	3	3	3	2
76346.8085106383	2	2	2	2
76361.17021276595	3	2	2	2
76375.53191489361	3	3	3	2
76389.89361702127	4	4	4	3
76404.25531914893	4	3	3	3
76418.61702127659	3	3	3	2
76432.97872340426	3	2	2	2
76447.34042553192	3	3	2	2
76461.70212765958	3	2	2	2
76476.06382978724	3	3	3	2
76490.4255319149	3	3	2	2
76504.78723404255	3	3	3	2
76519.14893617021	2	2	2	2
76533.51063829787	3	3	3	2
76547.87234042553	3	3	2	2
76562.23404255319	3	3	3	3
76576.59574468085	3	3	3	3
76590.9574468085	3	3	3	2
76605.31914893616	2	2	2	2
76619.68085106384	3	3	3	2
76634.0425531915	3	3	3	3
76648.40425531915	3	3	2	2
76662.76595744681	3	2	2	2
76677.12765957447	3	2	2	2
76691.48936170213	2	2	1	1
76705.85106382979	3	3	3	3
76720.21276595745	3	3	3	2
76734.5744680851	3	3	2	2
76748.93617021276	3	3	3	3
76763.29787234042	3	3	2	2
76777.65957446808	2	2	2	2
76792.02127659574	3	3	3	2
76806.38297872341	3	3	3	3
76820.74468085107	3	3	2	2
76835.10638297873	3	3	3	2
76849.46808510639	3	3	3	2
76863.82978723405	2	2	2	2
76878.1914893617	3	3	3	3
76892.55319148937	3	3	3	2
76906.91489361702	3	3	3	2
76921.27659574468	3	3	3	2
76935.63829787234	3	3	2	2
76950.0	2	2	2	2
76964.36170212766	3	3	3	3
76978.72340425532	3	3	3	3
76993.08510638298	3	3	2	2
77007.44680851063	3	3	3	2
77021.8085106383	3	3	3	3
77036.17021276595	3	2	2	2
77050.53191489361	3	3	2	2
77064.89361702127	3	3	3	3
77079.25531914893	3	2	2	2
77093.61702127659	3	3	2	2
77107.97872340426	3	3	3	2
77122.34042553192	3	2	2	2
77136.70212765958	3	3	3	3
77151.06382978724	4	4	3	3
77165.4255319149	3	3	3	2
77179.78723404255	3	3	3	2
77194.14893617021	3	3	3	2
77208.51063829787	2	2	2	2
77222.87234042553	3	3	3	3
77237.23404255319	4	3	3	3
77251.59574468085	4	3	3	3
77265.9574468085	3	3	3	2
77280.31914893616	3	3	2	2
77294.68085106384	2	2	2	2
77309.0425531915	3	3	3	2
77323.40425531915	3	3	3	2
77337.76595744681	4	3	3	3
77352.12765957447	3	3	2	2
77366.48936170213	4	3	3	3
77380.85106382979	3	3	2	2
77395.21276595745	3	3	3	2
77409.5744680851	3	3	3	2
77423.93617021276	3	3	3	2
77438.29787234042	3	3	3	2
77452.65957446808	3	3	3	3
77467.02127659574	3	2	2	2
77481.38297872341	3	3	3	2
77495.74468085107	3	3	3	3
77510.10638297873	4	3	3	3
77524.46808510639	3	3	3	2
77538.82978723405	3	3	3	2
77553.1914893617	2	2	2	2
77567.55319148937	3	3	3	2
77581.91489361702	4	4	3	3
77596.27659574468	4	3	3	3
77610.63829787234	3	3	3	3
77625.0	4	4	3	3
77639.36170212766	3	3	3	2
77653.72340425532	3	3	3	3
77668.08510638298	3	2	2	2
77682.44680851063	3	3	3	2
77696.8085106383	3	3	3	2
77711.17021276595	3	3	2	2
77725.53191489361	3	2	2	2
77739.89361702127	3	3	3	3
77754.25531914893	3	3	3	2
77768.61702127659	3	3	3	2
77782.97872340426	3	3	3	2
77797.34042553192	3	3	3	2
77811.70212765958	2	2	2	2
77826.06382978724	3	3	3	2
77840.4255319149	3	3	3	2
77854.78723404255	3	3	3	2
77869.14893617021	3	3	3	3
77883.51063829787	3	3	3	3
77897.87234042553	3	2	2	2
77912.23404255319	3	3	2	2
77926.59574468085	3	3	2	2
77940.9574468085	3	2	2	2
77955.31914893616	3	3	3	2
77969.68085106384	3	3	3	3
77984.0425531915	3	2	2	2
77998.40425531915	4	3	3	3
78012.76595744681	3	3	2	2
78027.12765957447	3	3	3	2
78041.48936170213	3	3	3	3
78055.85106382979	3	3	3	2
78070.21276595745	3	2	2	2
78084.5744680851	3	3	3	2
78098.93617021276	3	3	3	2
78113.29787234042	3	3	3	2
78127.65957446808	4	3	3	3
78142.02127659574	3	3	3	2
78156.38297872341	2	2	2	2
78170.74468085107	3	3	3	3
78185.10638297873	3	3	3	3
78199.46808510639	3	3	3	2
78213.82978723405	3	3	3	2
78228.1914893617	3	3	3	2
78242.55319148937	2	2	2	2
78256.91489361702	3	3	3	2
78271.27659574468	3	3	3	2
78285.63829787234	3	3	3	2
78300.0	3	3	3	2
78314.36170212766	3	3	2	2
78328.72340425532	2	2	2	1
78343.08510638298	3	2	2	2
78357.44680851063	3	3	3	2
78371.8085106383	3	3	3	2
78386.17021276595	3	3	3	2
78400.53191489361	3	3	3	3
78414.89361702127	3	2	2	2
78429.25531914893	3	3	3	2
78443.61702127659	3	3	3	2
78457.97872340426	3	3	3	2
78472.34042553192	3	3	3	3
78486.70212765958	3	3	3	2
78501.06382978724	2	2	2	2
78515.4255319149	3	3	2	2
78529.78723404255	3	3	2	2
78544.14893617021	2	2	2	2
78558.51063829787	3	3	3	2
78572.87234042553	3	3	2	2
78587.23404255319	2	2	2	2
78601.59574468085	3	3	2	2
78615.9574468085	2	2	2	2
78630.31914893616	3	3	3	2
78644.68085106384	3	3	3	2
78659.0425531915	3	3	3	3
78673.40425531915	3	2	2	2
78687.76595744681	3	3	3	2
78702.12765957447	3	3	3	3
78716.48936170213	4	3	3	3
78730.85106382979	2	2	2	2
78745.21276595745	3	3	2	2
78759.5744680851	2	2	2	1
78773.93617021276	4	3	3	3
78788.29787234042	3	3	3	2
78802.65957446808	3	3	3	3
78817.02127659574	3	3	2	2
78831.38297872341	3	3	3	3
78845.74468085107	3	2	2	2
78860.10638297873	3	3	2	2
78874.46808510639	3	3	3	2
78888.82978723405	3	3	3	2
78903.1914893617	3	3	3	2
78917.55319148937	3	3	3	2
78931.91489361702	2	2	2	2
78946.27659574468	3	3	3	2
78960.63829787234	3	3	2	2
78975.0	4	4	3	3
78989.36170212766	3	3	3	2
79003.72340425532	3	3	3	2
79018.08510638298	2	2	2	2
79032.44680851063	3	2	2	2
79046.8085106383	3	3	3	3
79061.17021276595	3	3	3	3
79075.53191489361	3	3	3	2
79089.89361702127	3	3	3	2
79104.25531914893	2	2	2	2
79118.61702127659	3	3	3	2
79132.97872340426	3	3	2	2
79147.34042553192	3	3	2	2
79161.70212765958	3	3	3	2
79176.06382978724	3	3	2	2
79190.4255319149	2	2	2	1
79204.78723404255	3	3	3	2
79219.14893617021	4	3	3	3
79233.51063829787	3	3	2	2
79247.87234042553	3	3	3	2
79262.23404255319	3	3	3	2
79276.59574468085	3	2	2	2
79290.9574468085	3	3	3	2
79305.31914893616	3	3	3	2
79319.68085106384	3	3	3	3
79334.0425531915	3	3	2	2
79348.40425531915	3	2	2	2
79362.76595744681	2	2	2	1
79377.12765957447	3	3	3	2
79391.48936170213	3	3	3	2
79405.85106382979	4	3	3	3
79420.21276595745	3	3	3	3
79434.5744680851	3	3	3	3
79448.93617021276	3	2	2	2
79463.29787234042	3	3	2	2
79477.65957446808	3	3	2	2
79492.02127659574	3	2	2	2
79506.38297872341	3	3	3	2
79520.74468085107	3	3	3	2
79535.10638297873	2	2	2	2
79549.46808510639	3	3	3	2
79563.82978723405	3	3	3	2
79578.1914893617	3	3	2	2
79592.55319148937	3	3	3	2
79606.91489361702	3	3	2	2
79621.27659574468	2	2	2	1
79635.63829787234	4	3	3	3
79650.0	3	3	3	3
79664.36170212766	3	3	3	3
79678.72340425532	3	3	3	3
79693.08510638298	3	3	2	2
79707.44680851063	2	2	2	2
79721.8085106383	3	3	2	2
79736.17021276595	3	3	3	3
79750.53191489361	3	3	3	2
79764.89361702127	3	3	2	2
79779.25531914893	3	3	2	2
79793.61702127659	2	2	2	1
79807.97872340426	3	3	3	2
79822.34042553192	3	3	3	2
79836.70212765958	3	3	3	2
79851.06382978724	3	3	2	2
79865.4255319149	3	3	3	2
79879.78723404255	2	2	2	2
79894.14893617021	3	3	2	2
79908.51063829787	3	3	3	2
79922.87234042553	3	3	3	2
79937.23404255319	3	3	3	3
79951.59574468085	3	3	2	2
79965.9574468085	2	2	2	2
79980.31914893616	3	3	3	2
79994.68085106384	3	3	3	2
80009.0425531915	3	3	3	2
80023.40425531915	3	3	3	3
80037.76595744681	3	3	3	2
80052.12765957447	2	2	2	2
80066.48936170213	3	3	2	2
80080.85106382979	3	3	3	2
80095.21276595745	3	3	3	2
80109.5744680851	3	3	3	3
80123.93617021276	3	3	3	3
80138.29787234042	3	2	2	2
80152.65957446808	3	3	3	2
80167.02127659574	3	3	2	2
80181.38297872341	3	3	2	2
80195.74468085107	3	3	3	3
80210.10638297873	3	3	3	2
80224.46808510639	2	2	2	2
80238.82978723405	3	3	3	3
80253.1914893617	3	3	3	2
80267.55319148937	3	3	3	3
80281.91489361702	3	2	2	2
80296.27659574468	4	3	3	3
80310.63829787234	3	3	2	2
80325.0	3	3	3	2
80339.36170212766	3	3	3	3
80353.72340425532	3	3	2	2
80368.08510638298	3	3	2	2
80382.44680851063	3	2	2	2
80396.8085106383	2	2	2	1
80411.17021276595	3	3	2	2
80425.53191489361	3	2	2	2
80439.89361702127	3	3	3	2
80454.25531914893	3	3	3	2
80468.61702127659	3	3	2	2
80482.97872340426	2	2	2	2
80497.34042553192	3	3	3	2
80511.70212765958	3	3	2	2
80526.06382978724	3	3	3	2
80540.4255319149	3	3	3	2
80554.78723404255	3	3	3	2
80569.14893617021	3	2	2	2
80583.51063829787	3	3	3	2
80597.87234042553	4	3	3	3
80612.23404255319	3	2	2	2
80626.59574468085	3	3	3	2
80640.9574468085	3	3	3	2
80655.31914893616	2	2	2	2
80669.68085106384	4	3	3	3
80684.0425531915	3	3	3	3
80698.40425531915	3	3	3	2
80712.76595744681	3	3	3	3
80727.12765957447	3	3	3	2
80741.48936170213	2	2	2	2
80755.85106382979	3	3	3	2
80770.21276595745	4	4	4	3
80784.5744680851	3	3	3	3
80798.93617021276	3	3	3	2
80813.29787234042	3	3	2	2
80827.65957446808	2	2	2	1
80842.02127659574	3	3	3	3
80856.38297872341	3	3	3	2
80870.74468085107	3	3	3	2
80885.10638297873	3	3	3	2
80899.46808510639	3	3	3	3
80913.82978723405	3	2	2	2
80928.1914893617	3	3	3	3
80942.55319148937	3	3	3	2
80956.91489361702	3	3	2	2
80971.27659574468	3	3	3	3
80985.63829787234	3	3	2	2
81000.0	2	2	2	1
81014.36170212766	3	3	2	2
81028.72340425532	3	3	3	2
81043.08510638298	3	3	3	2
81057.44680851063	3	3	3	3
81071.8085106383	4	3	3	3
81086.17021276595	3	3	2	2
81100.53191489361	4	3	3	3
81114.89361702127	3	3	2	2
81129.25531914893	3	3	3	2
81143.61702127659	3	3	2	2
81157.97872340426	3	3	3	2
81172.34042553192	2	2	2	2
81186.70212765958	3	3	3	2
81201.06382978724	3	3	3	2
81215.4255319149	3	3	2	2
81229.78723404255	3	3	2	2
81244.14893617021	3	3	3	2
81258.51063829787	2	2	2	2
81272.87234042553	3	3	3	2
81287.23404255319	3	3	3	2
81301.59574468085	3	3	2	2
81315.9574468085	3	2	2	2
81330.31914893616	3	2	2	2
81344.68085106384	2	2	2	1
81359.0425531915	3	3	3	2
81373.40425531915	4	3	3	3
81387.76595744681	2	2	2	2
81402.12765957447	3	3	2	2
81416.48936170213	3	3	2	2
81430.85106382979	2	2	2	2
81445.21276595745	3	3	2	2
81459.5744680851	3	3	3	3
81473.93617021276	3	3	3	3
81488.29787234042	3	3	3	3
81502.65957446808	3	3	3	2
81517.02127659574	3	2	2	2
81531.38297872341	3	3	3	2
81545.74468085107	3	3	3	2
81560.10638297873	3	3	3	2
81574.46808510639	3	3	2	2
81588.82978723405	3	3	3	2
81603.1914893617	2	2	2	2
81617.55319148937	3	3	3	2
81631.91489361702	3	3	3	2
81646.27659574468	3	3	2	2
81660.63829787234	3	3	2	2
81675.0	3	3	3	2
81689.36170212766	2	2	2	2
81703.72340425532	3	3	3	3
81718.08510638298	3	3	2	2
81732.44680851063	3	3	3	2
81746.8085106383	3	2	2	2
81761.17021276595	3	3	2	2
81775.53191489361	2	2	2	1
81789.89361702127	3	3	2	2
81804.25531914893	3	3	3	3
81818.61702127659	3	3	2	2
81832.97872340426	3	3	2	2
81847.34042553192	3	3	3	2
81861.70212765958	2	2	2	2
81876.06382978724	3	3	3	3
81890.4255319149	4	3	3	3
81904.78723404255	3	3	3	2
81919.14893617021	3	3	2	2
81933.51063829787	3	3	3	2
81947.87234042553	2	2	2	2
81962.23404255319	3	3	3	2
81976.59574468085	3	3	3	2
81990.9574468085	3	3	3	2
82005.31914893616	3	3	3	3
82019.68085106384	3	3	3	3
82034.0425531915	3	2	2	2
82048.40425531915	4	3	3	3
82062.76595744681	3	3	3	2
82077.12765957447	3	3	2	2
82091.48936170213	3	3	3	2
82105.85106382979	3	3	3	2
82120.21276595745	2	2	2	2
82134.5744680851	3	3	2	2
82148.93617021276	4	3	3	3
82163.29787234042	3	3	3	2
82177.65957446808	4	3	3	3
82192.02127659574	3	3	3	2
82206.38297872341	2	2	2	2
82220.74468085107	3	3	3	2
82235.10638297873	3	3	2	2
82249.46808510639	3	3	3	2
82263.82978723405	3	3	3	2
82278.1914893617	3	3	3	2
82292.55319148937	2	2	2	2
82306.91489361702	3	3	3	2
82321.27659574468	3	3	3	3
82335.63829787234	3	3	3	3
82350.0	3	3	3	3
82364.36170212766	2	2	2	2
82378.72340425532	2	2	1	1
82393.08510638298	3	3	3	3
82407.44680851063	3	3	2	2
82421.8085106383	3	3	2	2
82436.17021276595	3	3	3	2
82450.53191489361	3	3	3	3
82464.89361702127	3	2	2	2
82479.25531914893	3	3	3	2
82493.61702127659	3	3	3	2
82507.97872340426	3	3	3	3
82522.34042553192	3	3	2	2
82536.70212765958	3	3	2	2
82551.06382978724	2	2	2	1
82565.4255319149	3	3	3	2
82579.78723404255	3	3	2	2
82594.14893617021	3	3	2	2
82608.51063829787	3	3	3	2
82622.87234042553	3	3	3	2
82637.23404255319	2	2	2	2
82651.59574468085	3	3	3	2
82665.9574468085	3	3	3	2
82680.31914893616	3	2	2	2
82694.68085106384	3	3	2	2
82709.0425531915	3	3	3	2
82723.40425531915	2	2	2	2
82737.76595744681	3	3	3	3
82752.12765957447	3	3	3	2
82766.48936170213	3	3	3	3
82780.85106382979	3	3	3	2
82795.21276595745	3	3	2	2
82809.5744680851	2	2	2	2
82823.93617021276	3	3	2	2
82838.29787234042	3	3	2	2
82852.65957446808	3	3	3	3
82867.02127659574	3	3	3	3
82881.38297872341	3	3	2	2
82895.74468085107	2	2	2	2
82910.10638297873	3	3	2	2
82924.46808510639	3	3	3	3
82938.82978723405	3	3	3	2
82953.1914893617	3	3	2	2
82967.55319148937	3	3	3	3
82981.91489361702	3	2	2	2
82996.27659574468	3	3	2	2
83010.63829787234	3	3	3	3
83025.0	3	3	3	3
83039.36170212766	3	3	3	2
83053.72340425532	2	2	2	1
83068.08510638298	2	1	1	1
83082.44680851063	3	3	3	2
83096.8085106383	3	3	3	2
83111.17021276595	3	2	2	2
83125.53191489361	3	3	3	2
83139.89361702127	3	3	3	2
83154.25531914893	2	2	2	2
83168.61702127659	3	3	3	3
83182.97872340426	2	2	2	2
83197.34042553192	3	3	3	2
83211.70212765958	3	3	3	2
83226.06382978724	3	2	2	2
83240.4255319149	2	2	2	1
83254.78723404255	3	3	3	2
83269.14893617021	3	3	2	2
83283.51063829787	4	3	3	3
83297.87234042553	3	3	3	2
83312.23404255319	3	3	3	2
83326.59574468085	2	2	2	2
83340.9574468085	3	2	2	2
83355.31914893616	3	3	3	3
83369.68085106384	3	2	2	2
83384.0425531915	3	3	3	2
83398.40425531915	3	3	3	2
83412.76595744681	2	2	2	2
83427.12765957447	3	3	3	3
83441.48936170213	4	3	3	3
83455.85106382979	3	3	3	3
83470.21276595745	3	3	3	2
83484.5744680851	3	3	2	2
83498.93617021276	2	2	2	1
83513.29787234042	3	3	2	2
83527.65957446808	3	3	3	2
83542.02127659574	3	3	3	3
83556.38297872341	3	3	3	2
83570.74468085107	4	3	3	3
83585.10638297873	3	3	2	2
83599.46808510639	3	3	3	2
83613.82978723405	3	3	3	3
83628.1914893617	3	3	2	2
83642.55319148937	3	3	3	2
83656.91489361702	3	3	3	2
83671.27659574468	2	2	2	2
83685.63829787234	3	3	2	2
83700.0	2	1	1	1
83714.36170212766	3	3	3	2
83728.72340425532	3	3	2	2
83743.08510638298	3	3	2	2
83757.44680851063	2	2	2	2
83771.8085106383	3	3	2	2
83786.17021276595	3	3	3	3
83800.53191489361	3	3	3	2
83814.89361702127	3	3	3	3
83829.25531914893	3	3	3	2
83843.61702127659	2	2	2	2
83857.97872340426	3	3	3	3
83872.34042553192	3	3	3	2
83886.70212765958	3	3	2	2
83901.06382978724	3	3	3	3
83915.4255319149	3	3	2	2
83929.78723404255	2	2	2	2
83944.14893617021	3	3	3	2
83958.51063829787	4	3	3	3
83972.87234042553	3	3	3	3
83987.23404255319	3	3	3	2
84001.59574468085	3	3	2	2
84015.9574468085	2	2	2	1
84030.31914893616	3	3	3	2
84044.68085106384	3	3	2	2
84059.0425531915	4	3	3	3
84073.40425531915	3	3	3	2
84087.76595744681	3	3	3	3
84102.12765957447	3	2	2	2
84116.48936170213	3	3	2	2
84130.85106382979	3	3	2	2
84145.21276595745	3	3	3	2
84159.5744680851	3	3	2	2
84173.93617021276	3	3	3	2
84188.29787234042	2	2	2	2
84202.65957446808	3	3	2	2
84217.02127659574	3	3	3	2
84231.38297872341	3	3	3	2
84245.74468085107	4	3	3	3
84260.10638297873	3	2	2	2
84274.46808510639	2	2	1	1
84288.82978723405	3	3	3	3
84303.1914893617	3	3	3	2
84317.55319148937	3	3	3	2
84331.91489361702	3	3	3	2
84346.27659574468	3	3	3	3
84360.63829787234	3	2	2	2
84375.0	3	3	3	3
84389.36170212766	3	3	3	3
84403.72340425532	3	3	3	2
84418.08510638298	3	3	2	2
84432.44680851063	3	3	3	2
84446.8085106383	2	2	2	2
84461.17021276595	3	2	2	2
84475.53191489361	4	3	3	3
84489.89361702127	3	3	3	2
84504.25531914893	3	3	3	3
84518.61702127659	3	3	3	3
84532.97872340426	3	2	2	2
84547.34042553192	3	3	3	3
84561.70212765958	4	3	3	3
84576.06382978724	3	3	3	2
84590.4255319149	3	3	3	2
84604.78723404255	3	3	3	2
84619.14893617021	2	2	2	2
84633.51063829787	3	3	3	3
84647.87234042553	3	3	3	2
84662.23404255319	3	3	3	2
84676.59574468085	3	3	3	3
84690.9574468085	3	3	3	2
84705.31914893616	2	2	2	2
84719.68085106384	3	3	3	2
84734.0425531915	3	3	3	3
84748.40425531915	3	3	3	2
84762.76595744681	3	3	3	2
84777.12765957447	3	3	3	3
84791.48936170213	3	2	2	2
84805.85106382979	4	3	3	3
84820.21276595745	3	3	3	2
84834.5744680851	4	3	3	3
84848.93617021276	3	3	3	2
84863.29787234042	3	3	2	2
84877.65957446808	2	2	2	1
84892.02127659574	3	3	3	2
84906.38297872341	3	3	2	2
84920.74468085107	3	3	3	3
84935.10638297873	3	3	3	3
84949.46808510639	3	3	3	3
84963.82978723405	3	2	2	2
84978.1914893617	3	3	3	2
84992.55319148937	3	3	3	2
85006.91489361702	3	3	2	2
85021.27659574468	3	3	2	2
85035.63829787234	3	3	3	3
85050.0	3	2	2	2
85064.36170212766	3	3	3	2
85078.72340425532	3	3	3	2
85093.08510638298	3	3	3	3
85107.44680851063	3	3	3	3
85121.8085106383	3	3	2	2
85136.17021276595	2	2	2	2
85150.53191489361	3	3	3	2
85164.89361702127	3	3	2	2
85179.25531914893	3	3	3	2
85193.61702127659	3	3	3	3
85207.97872340426	2	2	2	2
85222.34042553192	2	2	2	1
85236.70212765958	4	4	4	3
85251.06382978724	4	4	3	3
85265.4255319149	4	4	3	3
85279.78723404255	3	3	3	2
85294.14893617021	3	3	3	3
85308.51063829787	3	2	2	2
85322.87234042553	3	3	3	2
85337.23404255319	4	4	3	3
85351.59574468085	2	2	2	2
85365.9574468085	3	3	2	2
85380.31914893616	3	3	2	2
85394.68085106384	2	2	2	2
85409.0425531915	3	3	3	2
85423.40425531915	3	3	3	2
85437.76595744681	3	3	3	2
85452.12765957447	3	3	3	2
85466.48936170213	3	3	3	2
85480.85106382979	2	2	2	2
85495.21276595745	3	3	3	2
85509.5744680851	4	3	3	3
85523.93617021276	3	2	2	2
85538.29787234042	3	3	3	3
85552.65957446808	3	3	3	3
85567.02127659574	3	2	2	2
85581.38297872341	3	3	3	2
85595.74468085107	3	3	2	2
85610.10638297873	3	3	3	2
85624.46808510639	3	3	2	2
85638.82978723405	4	3	3	3
85653.1914893617	3	3	2	2
85667.55319148937	3	3	3	2
85681.91489361702	3	3	3	2
85696.27659574468	3	3	2	2
85710.63829787234	3	3	3	2
85725.0	3	3	2	2
85739.36170212766	2	2	2	1
85753.72340425532	3	3	3	3
85768.08510638298	3	3	3	2
85782.44680851063	4	3	3	3
85796.8085106383	4	3	3	3
85811.17021276595	3	3	3	2
85825.53191489361	2	2	2	2
85839.89361702127	3	3	2	2
85854.25531914893	3	3	3	2
85868.61702127659	3	3	3	3
85882.97872340426	3	3	3	3
85897.34042553192	3	3	3	3
85911.70212765958	3	2	2	2
85926.06382978724	3	2	2	2
85940.4255319149	3	3	3	2
85954.78723404255	3	3	3	3
85969.14893617021	3	3	2	2
85983.51063829787	3	3	3	2
85997.87234042553	2	2	2	2
86012.23404255319	4	3	3	3
86026.59574468085	4	3	3	3
86040.9574468085	3	3	3	2
86055.31914893616	3	3	3	3
86069.68085106384	3	3	2	2
86084.0425531915	2	2	2	1
86098.40425531915	3	3	3	2
86112.76595744681	3	3	3	3
86127.12765957447	3	3	2	2
86141.48936170213	3	3	3	2
86155.85106382979	4	3	3	3
86170.21276595745	3	3	2	2
86184.5744680851	3	3	3	3
86198.93617021276	3	3	3	3
86213.29787234042	3	3	3	3
86227.65957446808	3	3	3	2
86242.02127659574	3	3	3	3
86256.38297872341	3	2	2	2
86270.74468085107	3	3	3	3
86285.10638297873	3	3	3	3
86299.46808510639	3	3	3	3
86313.82978723405	3	3	3	2
86328.1914893617	3	3	3	2
86342.55319148937	2	2	2	2
86356.91489361702	3	3	3	2
86371.27659574468	3	3	3	2
86385.63829787234	3	3	3	2
86400.0	3	3	2	2
