Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6966cf61793b241a0f178943 - minikube-m04
37709.352517985615	3	3	2	2
37724.15210688592	3	2	2	2
37738.95169578623	3	2	2	2
37753.751284686536	3	2	2	2
37768.55087358685	3	3	3	2
37783.35046248716	2	2	2	1
37798.15005138746	3	2	2	2
37812.94964028777	3	3	3	3
37827.74922918808	3	3	3	2
37842.548818088384	3	2	2	2
37857.3484069887	2	2	2	2
37872.147995889005	3	2	2	2
37886.94758478931	3	3	3	2
37901.74717368962	2	2	2	2
37916.546762589925	2	2	1	1
37931.34635149023	3	3	2	2
37946.14594039054	3	3	2	2
37960.94552929085	3	3	2	2
37975.74511819116	4	3	3	3
37990.54470709147	4	3	3	3
38005.344295991774	3	3	3	3
38020.14388489209	3	2	2	2
38034.943473792395	3	3	3	3
38049.7430626927	3	2	2	2
38064.542651593016	2	2	2	1
38079.34224049332	3	3	2	2
38094.14182939363	2	2	2	1
38108.941418293936	2	2	1	1
38123.74100719424	2	2	2	2
38138.54059609456	3	3	3	2
38153.340184994864	4	4	4	3
38168.13977389517	3	3	3	3
38182.93936279548	3	3	2	2
38197.738951695785	2	2	2	2
38212.53854059609	2	2	1	1
38227.338129496406	2	2	2	2
38242.13771839671	4	3	3	3
38256.93730729702	3	3	3	3
38271.736896197326	3	2	2	2
38286.53648509763	3	3	3	2
38301.33607399794	2	2	1	1
38316.135662898254	2	2	2	1
38330.93525179856	4	3	3	3
38345.73484069887	3	3	3	3
38360.534429599174	3	3	2	2
38375.33401849949	3	3	2	2
38390.133607399795	4	3	3	3
38404.9331963001	3	2	2	2
38419.73278520041	3	3	3	2
38434.53237410072	3	3	3	2
38449.33196300103	3	3	2	2
38464.13155190134	3	2	2	2
38478.931140801644	3	2	2	2
38493.73072970195	2	2	2	1
38508.530318602265	3	3	2	2
38523.32990750257	2	2	1	1
38538.12949640288	2	1	1	1
38552.929085303185	3	3	3	3
38567.72867420349	3	2	2	2
38582.5282631038	3	3	2	2
38597.32785200411	2	2	2	2
38612.12744090442	3	2	2	2
38626.92702980473	2	2	1	1
38641.72661870503	3	3	3	2
38656.52620760534	2	2	2	1
38671.32579650565	4	3	3	3
38686.12538540596	3	3	3	2
38700.92497430627	2	2	2	2
38715.724563206575	2	1	1	1
38730.52415210689	3	3	3	3
38745.323741007196	3	3	3	2
38760.1233299075	2	1	1	1
38774.92291880781	3	3	2	2
38789.722507708124	3	3	2	2
38804.52209660843	2	2	2	1
38819.32168550874	3	3	3	3
38834.121274409044	3	3	3	3
38848.92086330935	2	2	2	2
38863.720452209665	4	3	3	3
38878.52004110997	3	3	2	2
38893.31963001028	2	2	2	1
38908.119218910586	2	2	2	1
38922.91880781089	2	2	2	2
38937.7183967112	2	2	2	2
38952.51798561151	2	2	2	1
38967.31757451182	3	3	3	2
38982.11716341213	3	3	3	2
38996.916752312434	3	3	3	3
39011.71634121274	3	2	2	2
39026.51593011305	3	3	3	3
39041.31551901336	3	3	3	3
39056.11510791367	3	2	2	2
39070.914696813976	2	2	2	2
39085.71428571428	3	3	3	3
39100.5138746146	3	3	3	2
39115.3134635149	2	2	2	2
39130.11305241521	3	3	2	2
39144.912641315525	2	2	2	1
39159.71223021583	2	2	2	1
39174.51181911614	3	3	3	2
39189.311408016445	3	3	2	2
39204.11099691675	2	2	2	2
39218.91058581706	3	3	3	3
39233.71017471737	3	3	3	2
39248.50976361768	3	2	2	2
39263.30935251799	3	3	2	2
39278.10894141829	2	2	2	2
39292.9085303186	2	2	2	1
39307.70811921891	3	3	2	2
39322.50770811922	4	3	3	3
39337.30729701953	3	3	2	2
39352.106885919835	2	2	2	1
39366.90647482014	3	3	3	2
39381.70606372045	4	3	3	3
39396.505652620755	3	2	2	2
39411.30524152107	3	3	3	2
39426.10483042138	2	2	2	2
39440.90441932168	3	3	3	2
39455.704008222	3	3	2	2
39470.503597122304	2	2	2	2
39485.30318602261	3	2	2	2
39500.10277492292	2	2	2	2
39514.90236382323	2	2	1	1
39529.70195272354	3	3	2	2
39544.501541623846	4	4	3	3
39559.30113052415	2	2	2	2
39574.10071942446	3	2	2	2
39588.900308324766	3	3	3	3
39603.69989722508	3	3	2	2
39618.49948612539	3	3	3	3
39633.299075025694	2	2	2	2
39648.098663926	2	2	2	1
39662.89825282631	3	3	3	3
39677.697841726615	4	4	3	3
39692.49743062693	3	3	3	2
39707.297019527236	3	3	3	2
39722.09660842754	3	3	3	2
39736.89619732785	3	3	2	2
39751.695786228156	2	2	2	2
39766.49537512847	3	2	2	2
39781.29496402878	2	2	2	2
39796.094552929084	3	2	2	2
39810.89414182939	2	2	1	1
39825.693730729705	4	3	3	3
39840.49331963001	3	3	3	3
39855.29290853032	3	3	3	2
39870.09249743063	3	3	2	2
39884.89208633094	3	3	2	2
39899.691675231246	3	3	3	2
39914.49126413155	2	2	2	2
39929.29085303186	2	2	2	2
39944.09044193217	2	2	2	1
39958.89003083248	2	2	1	1
39973.68961973279	3	3	3	2
39988.489208633095	2	2	2	1
40003.2887975334	3	2	2	2
40018.08838643371	3	3	2	2
40032.887975334015	2	2	2	2
40047.68756423432	2	2	2	1
40062.487153134636	2	2	2	1
40077.28674203494	2	2	2	1
40092.08633093525	3	2	2	2
40106.88591983556	4	3	3	3
40121.68550873586	4	4	3	3
40136.48509763618	3	3	3	2
40151.284686536485	2	2	1	1
40166.08427543679	3	3	2	2
40180.883864337105	3	3	3	2
40195.68345323741	3	3	2	2
40210.48304213772	3	2	2	2
40225.282631038026	2	2	2	1
40240.08221993834	2	2	2	1
40254.88180883865	4	4	3	3
40269.681397738954	3	3	3	2
40284.48098663926	3	3	3	3
40299.28057553957	3	3	3	2
40314.080164439874	2	2	2	2
40328.87975334019	3	3	3	2
40343.679342240495	4	4	3	3
40358.4789311408	3	3	3	2
40373.27852004111	3	3	3	2
40388.078108941416	3	3	3	2
40402.87769784172	3	2	2	2
40417.67728674204	2	2	1	1
40432.476875642344	3	3	2	2
40447.27646454265	3	3	3	3
40462.07605344296	3	3	3	3
40476.875642343264	2	2	2	2
40491.67523124358	2	2	2	2
40506.474820143885	3	2	2	2
40521.27440904419	2	2	2	2
40536.0739979445	2	2	2	2
40550.87358684481	3	3	3	3
40565.67317574512	3	3	2	2
40580.47276464543	3	3	2	2
40595.27235354573	3	3	2	2
40610.07194244605	4	3	3	3
40624.871531346354	3	3	3	3
40639.67112024666	2	2	2	1
40654.47070914697	3	3	3	3
40669.270298047275	3	3	3	2
40684.06988694758	4	3	3	3
40698.869475847896	3	3	3	3
40713.6690647482	2	2	2	2
40728.46865364851	3	2	2	2
40743.26824254882	3	3	3	2
40758.06783144912	3	3	2	2
40772.86742034943	3	2	2	2
40787.667009249744	4	3	3	3
40802.46659815005	3	3	3	2
40817.26618705036	3	3	3	3
40832.065775950665	3	3	3	2
40846.86536485097	2	2	2	2
40861.664953751286	2	2	2	1
40876.46454265159	3	2	2	2
40891.2641315519	3	3	3	3
40906.06372045221	3	2	2	2
40920.86330935252	3	3	3	2
40935.66289825283	3	3	3	2
40950.462487153134	3	2	2	2
40965.26207605345	3	3	2	2
40980.061664953755	3	3	3	2
40994.86125385406	3	3	3	2
41009.66084275437	3	2	2	2
41024.460431654676	2	2	1	1
41039.26002055498	2	2	2	2
41054.0596094553	3	3	2	2
41068.8591983556	2	2	1	1
41083.65878725591	3	3	3	3
41098.45837615622	3	3	3	3
41113.257965056524	3	2	2	2
41128.05755395683	3	2	2	2
41142.85714285714	2	2	2	1
41157.65673175745	3	3	3	3
41172.45632065776	3	3	3	3
41187.255909558065	3	3	3	2
41202.05549845837	2	2	2	2
41216.85508735869	3	3	2	2
41231.65467625899	3	2	2	2
41246.4542651593	3	3	2	2
41261.25385405961	3	3	3	3
41276.05344295992	4	4	4	3
41290.85303186023	4	3	3	3
41305.652620760535	4	3	3	3
41320.45220966084	3	3	3	3
41335.251798561156	3	3	3	3
41350.05138746146	3	3	3	3
41364.85097636177	3	3	3	2
41379.650565262076	2	2	2	2
41394.45015416238	3	3	3	2
41409.24974306269	4	4	3	3
41424.049331963004	4	3	3	3
41438.84892086331	4	3	3	3
41453.64850976362	3	2	2	2
41468.448098663925	3	2	2	2
41483.24768756423	3	3	2	2
41498.04727646454	3	2	2	2
41512.84686536485	2	2	1	1
41527.64645426516	2	2	2	2
41542.446043165466	3	3	3	3
41557.24563206577	3	2	2	2
41572.04522096609	3	2	2	2
41586.844809866394	3	3	2	2
41601.6443987667	4	3	3	3
41616.44398766701	2	2	2	2
41631.24357656732	3	2	2	2
41646.04316546763	2	2	2	2
41660.842754367935	4	3	3	3
41675.64234326824	3	3	3	2
41690.44193216855	4	4	3	3
41705.24152106886	3	3	3	3
41720.04110996917	3	3	3	2
41734.84069886948	2	2	2	2
41749.640287769784	3	3	3	2
41764.43987667009	3	3	2	2
41779.2394655704	3	3	3	2
41794.03905447071	3	3	3	2
41808.83864337102	2	2	2	2
41823.638232271325	2	2	1	1
41838.43782117163	3	2	2	2
41853.23741007194	3	3	2	2
41868.036998972246	2	2	2	1
41882.83658787256	4	4	3	3
41897.63617677287	3	3	2	2
41912.43576567317	3	2	2	2
41927.23535457348	3	3	3	2
41942.034943473795	3	3	3	2
41956.8345323741	3	3	3	3
41971.63412127441	3	3	3	3
41986.43371017472	3	3	2	2
42001.23329907503	3	2	2	2
42016.032887975336	4	3	3	3
42030.83247687564	4	3	3	3
42045.63206577595	3	3	3	2
42060.431654676264	3	2	2	2
42075.23124357657	3	3	3	3
42090.03083247688	3	2	2	2
42104.830421377184	2	2	2	2
42119.63001027749	2	2	1	1
42134.4295991778	2	2	2	2
42149.229188078105	2	2	2	2
42164.02877697842	3	2	2	2
42178.828365878726	3	2	2	2
42193.62795477903	4	4	3	3
42208.42754367934	3	2	2	2
42223.22713257965	3	2	2	2
42238.02672147995	3	3	3	3
42252.82631038027	2	2	2	1
42267.625899280574	2	2	2	1
42282.42548818088	3	3	3	2
42297.225077081195	2	2	2	2
42312.0246659815	2	2	2	2
42326.82425488181	3	2	2	2
42341.623843782116	2	2	2	1
42356.42343268243	2	2	1	1
42371.22302158274	2	2	2	1
42386.02261048304	2	2	2	1
42400.82219938335	2	2	2	1
42415.62178828366	3	2	2	2
42430.42137718397	2	2	2	2
42445.22096608428	2	2	1	1
42460.020554984585	2	2	2	1
42474.82014388489	3	3	3	3
42489.6197327852	2	2	2	2
42504.419321685506	3	3	3	2
42519.21891058582	3	3	3	3
42534.01849948613	3	3	3	3
42548.81808838643	2	2	2	2
42563.61767728674	3	2	2	2
42578.41726618705	3	3	3	2
42593.216855087354	3	2	2	2
42608.01644398767	3	2	2	2
42622.816032887975	3	2	2	2
42637.61562178828	3	3	2	2
42652.41521068859	2	2	2	2
42667.2147995889	4	3	3	3
42682.01438848921	4	3	3	3
42696.81397738952	3	3	2	2
42711.61356628983	3	2	2	2
42726.41315519014	4	4	3	3
42741.212744090444	3	3	2	2
42756.01233299075	3	3	2	2
42770.81192189106	2	2	2	2
42785.611510791365	3	3	2	2
42800.41109969168	2	2	2	1
42815.210688591986	3	3	2	2
42830.01027749229	3	3	2	2
42844.8098663926	3	3	3	3
42859.609455292906	3	3	3	3
42874.40904419321	3	3	3	3
42889.20863309353	3	3	2	2
42904.008221993834	2	2	2	1
42918.80781089414	3	3	3	2
42933.60739979445	2	2	2	1
42948.406988694755	3	3	3	2
42963.20657759506	3	3	2	2
42978.006166495376	3	2	2	2
42992.80575539568	2	2	2	2
43007.60534429599	2	2	2	2
43022.4049331963	3	2	2	2
43037.20452209661	2	2	2	2
43052.00411099692	3	3	2	2
43066.803699897224	2	2	2	2
43081.60328879754	3	3	2	2
43096.402877697845	3	3	3	3
43111.20246659815	4	4	3	3
43126.00205549846	2	2	2	1
43140.801644398765	3	3	3	2
43155.60123329908	3	2	2	2
43170.400822199386	3	3	3	3
43185.20041109969	2	2	1	1
43200.0	3	2	2	2
43214.799588900314	3	2	2	2
43229.599177800614	2	2	2	1
43244.39876670093	2	2	2	1
43259.19835560123	3	2	2	2
43273.99794450154	4	3	3	3
43288.79753340185	2	2	1	1
43303.597122302155	3	2	2	2
43318.39671120247	3	3	2	2
43333.196300102776	3	3	2	2
43347.99588900308	3	2	2	2
43362.79547790339	2	2	2	1
43377.5950668037	3	3	2	2
43392.39465570401	3	3	3	2
43407.19424460432	4	4	3	3
43421.993833504624	3	3	3	3
43436.79342240493	3	3	2	2
43451.593011305245	3	3	2	2
43466.392600205545	2	2	2	1
43481.19218910586	3	3	3	3
43495.99177800617	2	2	2	1
43510.79136690647	1	1	1	1
43525.59095580679	2	2	2	2
43540.39054470709	3	3	2	2
43555.1901336074	3	3	3	3
43569.989722507715	3	3	3	2
43584.789311408014	2	2	2	2
43599.58890030833	2	2	2	1
43614.38848920863	3	3	3	3
43629.18807810894	4	3	3	3
43643.98766700925	3	3	3	3
43658.787255909556	3	3	3	3
43673.58684480987	3	3	3	3
43688.38643371017	3	3	3	2
43703.18602261048	4	3	3	3
43717.98561151079	3	3	2	2
43732.7852004111	2	2	2	1
43747.584789311404	3	3	3	2
43762.38437821172	2	2	2	1
43777.183967112025	2	2	1	1
43791.98355601233	3	2	2	2
43806.783144912646	3	3	2	2
43821.582733812946	3	3	2	2
43836.38232271326	2	2	2	1
43851.181911613574	2	2	2	2
43865.98150051387	2	1	1	1
43880.78108941419	3	2	2	2
43895.58067831449	3	3	2	2
43910.3802672148	2	1	1	1
43925.1798561151	3	2	2	2
43939.979445015415	2	2	2	2
43954.77903391573	2	2	1	1
43969.57862281603	3	3	2	2
43984.37821171634	3	2	2	2
43999.17780061664	3	3	3	3
44013.97738951696	4	3	3	3
44028.77697841727	2	2	2	2
44043.57656731757	2	2	2	2
44058.376156217884	3	3	3	2
44073.17574511819	3	3	3	2
44087.9753340185	2	2	2	1
44102.774922918805	3	3	3	2
44117.57451181912	3	2	2	2
44132.374100719426	2	2	1	1
44147.17368961973	3	2	2	2
44161.97327852005	3	3	2	2
44176.772867420346	3	3	2	2
44191.57245632066	3	3	2	2
44206.37204522097	3	3	2	2
44221.171634121274	2	2	2	2
44235.97122302159	3	3	3	3
44250.77081192189	4	3	3	3
44265.5704008222	4	3	3	3
44280.3699897225	3	2	2	2
44295.169578622816	2	2	2	1
44309.96916752313	2	2	1	1
44324.76875642343	3	3	2	2
44339.56834532374	3	2	2	2
44354.36793422404	3	3	3	2
44369.16752312436	3	3	3	2
44383.967112024664	3	3	3	3
44398.76670092497	3	3	2	2
44413.566289825285	3	3	2	2
44428.36587872559	3	3	3	3
44443.1654676259	3	2	2	2
44457.965056526205	3	2	2	2
44472.76464542652	3	2	2	2
44487.56423432683	3	2	2	2
44502.36382322713	2	2	2	2
44517.16341212744	2	2	2	1
44531.96300102775	3	3	2	2
44546.76258992806	3	2	2	2
44561.56217882836	3	3	2	2
44576.361767728675	3	3	2	2
44591.16135662899	4	3	3	3
44605.96094552929	3	3	3	3
44620.7605344296	3	3	3	3
44635.5601233299	3	3	2	2
44650.359712230216	2	2	2	2
44665.15930113053	2	1	1	1
44679.95889003083	3	2	2	2
44694.758478931144	2	2	2	2
44709.55806783144	4	4	4	3
44724.35765673176	3	3	3	3
44739.157245632065	2	2	2	2
44753.95683453237	2	2	2	1
44768.756423432686	4	4	4	4
44783.55601233299	2	2	2	1
44798.3556012333	3	3	2	2
44813.155190133606	3	3	3	2
44827.95477903391	3	2	2	2
44842.75436793422	2	2	2	2
44857.553956834534	3	3	3	2
44872.35354573484	2	1	1	1
44887.15313463515	2	2	1	1
44901.95272353546	4	4	3	3
44916.75231243576	4	3	3	3
44931.551901336075	3	3	2	2
44946.35149023639	3	3	3	3
44961.15107913669	4	4	4	4
44975.950668037	3	3	3	2
44990.7502569373	3	3	3	2
45005.54984583762	3	3	2	2
45020.34943473792	2	2	2	2
45035.14902363823	3	2	2	2
45049.948612538545	2	2	1	1
45064.748201438844	2	2	2	1
45079.54779033916	3	3	3	2
45094.347379239465	3	2	2	2
45109.14696813977	3	2	2	2
45123.946557040086	2	2	1	1
45138.74614594039	3	2	2	2
45153.5457348407	3	3	3	3
45168.34532374101	3	3	3	3
45183.14491264131	3	3	2	2
45197.94450154162	2	2	2	2
45212.744090441935	3	3	2	2
45227.54367934224	3	3	3	3
45242.34326824255	2	2	2	1
45257.14285714286	3	3	2	2
45271.94244604316	2	2	2	2
45286.742034943476	2	2	2	2
45301.54162384379	2	2	2	1
45316.34121274409	4	3	3	3
45331.140801644404	3	3	3	2
45345.9403905447	4	3	3	3
45360.73997944502	2	2	1	1
45375.53956834532	2	2	1	1
45390.33915724563	2	2	2	2
45405.138746145945	2	2	2	2
45419.938335046245	3	3	3	2
45434.73792394656	3	3	3	2
45449.537512846866	3	3	3	2
45464.33710174717	3	3	3	2
45479.13669064748	2	2	1	1
45493.93627954779	2	2	2	1
45508.7358684481	3	2	2	2
45523.53545734841	3	3	3	2
45538.335046248714	2	2	2	1
45553.13463514902	2	2	1	1
45567.934224049335	3	3	3	2
45582.73381294964	3	3	3	3
45597.53340184995	4	3	3	3
45612.33299075026	3	3	2	2
45627.13257965056	2	2	2	1
45641.93216855088	2	2	2	1
45656.731757451176	3	3	3	2
45671.53134635149	2	2	2	1
45686.330935251804	3	3	2	2
45701.130524152104	3	2	2	2
45715.93011305242	3	2	2	2
45730.72970195272	2	2	2	2
45745.52929085303	2	2	2	1
45760.328879753346	3	3	2	2
45775.128468653646	2	2	2	2
45789.92805755396	3	3	3	3
45804.72764645426	3	3	2	2
45819.52723535457	3	3	2	2
45834.32682425488	3	3	3	2
45849.12641315519	3	3	2	2
45863.9260020555	3	3	2	2
45878.72559095581	3	3	3	2
45893.525179856115	4	4	4	3
45908.32476875642	3	3	3	3
45923.124357656736	2	2	2	2
45937.923946557035	3	3	2	2
45952.72353545735	2	2	2	2
45967.52312435766	3	2	2	2
45982.32271325796	3	3	2	2
45997.12230215828	2	2	2	2
46011.92189105858	3	2	2	2
46026.72147995889	3	3	2	2
46041.521068859205	4	3	3	3
46056.320657759505	3	3	2	2
46071.12024665982	3	3	2	2
46085.91983556012	2	2	2	1
46100.71942446043	3	3	3	3
46115.51901336073	3	3	3	2
46130.318602261046	3	3	2	2
46145.11819116136	2	2	2	2
46159.91778006166	3	3	3	2
46174.717368961974	3	2	2	2
46189.51695786228	3	3	3	2
46204.31654676259	3	3	2	2
46219.1161356629	2	2	2	2
46233.91572456321	3	3	3	3
46248.715313463515	3	3	2	2
46263.51490236382	2	2	2	2
46278.31449126414	2	2	2	2
46293.114080164436	3	3	2	2
46307.91366906475	3	3	3	2
46322.71325796506	4	3	3	3
46337.512846865364	3	3	3	2
46352.31243576568	3	3	2	2
46367.11202466598	3	2	2	2
46381.91161356629	4	4	3	3
46396.711202466606	2	2	2	2
46411.510791366905	3	3	3	2
46426.31038026722	4	3	3	3
46441.10996916752	3	3	2	2
46455.90955806783	3	2	2	2
46470.70914696813	3	3	3	2
46485.50873586845	2	1	1	1
46500.30832476876	3	3	3	3
46515.10791366906	4	3	3	3
46529.907502569375	3	3	3	3
46544.70709146968	3	3	2	2
46559.50668036999	3	3	3	2
46574.306269270295	2	2	2	1
46589.10585817061	2	2	2	2
46603.905447070916	3	2	2	2
46618.70503597122	3	2	2	2
46633.50462487153	3	3	3	2
46648.30421377184	3	3	2	2
46663.10380267215	3	2	2	2
46677.90339157246	3	3	3	2
46692.702980472764	3	3	3	2
46707.50256937308	3	2	2	2
46722.30215827338	2	2	2	2
46737.10174717369	2	2	1	1
46751.90133607399	2	1	1	1
46766.700924974306	1	1	1	1
46781.50051387462	2	2	2	1
46796.30010277492	1	1	1	1
46811.099691675234	2	2	2	1
46825.89928057553	2	2	1	1
46840.69886947585	2	2	2	2
46855.49845837616	3	3	2	2
46870.29804727646	4	4	3	3
46885.097636176775	3	3	3	3
46899.89722507708	3	3	3	2
46914.69681397739	3	3	3	2
46929.496402877696	2	2	2	1
46944.295991778	3	3	3	3
46959.09558067832	3	3	3	2
46973.89516957862	3	2	2	2
46988.69475847893	3	3	2	2
47003.49434737924	4	3	3	3
47018.29393627955	3	2	2	2
47033.09352517985	2	2	2	2
47047.893114080165	3	2	2	2
47062.69270298048	2	2	2	1
47077.49229188078	3	3	2	2
47092.29188078109	3	3	2	2
47107.09146968139	4	3	3	3
47121.89105858171	4	4	3	3
47136.69064748202	3	2	2	2
47151.49023638232	3	2	2	2
47166.289825282634	3	3	2	2
47181.089414182934	2	2	2	2
47195.88900308325	2	2	1	1
47210.688591983555	2	1	1	1
47225.48818088386	3	3	2	2
47240.287769784176	2	2	2	2
47255.087358684475	3	3	2	2
47269.88694758479	3	3	2	2
47284.6865364851	3	3	2	2
47299.4861253854	3	3	3	2
47314.28571428572	3	3	2	2
47329.085303186024	3	3	2	2
47343.88489208633	3	2	2	2
47358.68448098664	2	2	1	1
47373.48406988695	2	2	1	1
47388.28365878725	3	3	3	3
47403.083247687566	2	2	1	1
47417.88283658788	2	2	1	1
47432.68242548818	3	3	3	3
47447.48201438849	3	2	2	2
47462.28160328879	2	1	1	1
47477.08119218911	3	3	2	2
47491.88078108941	2	2	2	2
47506.68036998972	2	1	1	1
47521.479958890035	3	3	3	2
47536.279547790335	3	3	3	3
47551.07913669065	3	3	3	2
47565.878725590956	3	3	3	3
47580.67831449126	3	3	3	2
47595.47790339158	3	2	2	2
47610.277492291876	3	3	2	2
47625.07708119219	2	2	2	2
47639.8766700925	3	2	2	2
47654.676258992804	3	3	3	3
47669.47584789311	3	2	2	2
47684.275436793425	2	2	1	1
47699.07502569373	2	2	2	2
47713.87461459404	3	2	2	2
47728.67420349435	3	2	2	2
47743.47379239465	3	3	3	3
47758.27338129497	3	3	3	3
47773.07297019527	3	2	2	2
47787.87255909558	3	3	3	3
47802.672147995894	3	2	2	2
47817.471736896194	3	3	3	2
47832.27132579651	3	3	3	3
47847.07091469681	3	3	3	3
47861.87050359712	3	3	2	2
47876.670092497436	3	3	3	2
47891.469681397735	3	3	2	2
47906.26927029805	2	2	1	1
47921.06885919835	2	2	2	2
47935.86844809866	2	2	2	2
47950.66803699898	2	2	2	1
47965.46762589928	2	2	2	1
47980.26721479959	3	3	3	2
47995.0668036999	3	3	3	2
48009.866392600205	3	3	3	2
48024.66598150051	4	4	4	4
48039.465570400826	4	3	3	3
48054.26515930113	3	3	2	2
48069.06474820144	3	3	3	3
48083.86433710175	3	3	3	2
48098.66392600205	3	3	2	2
48113.46351490237	3	2	2	2
48128.26310380267	2	2	1	1
48143.06269270298	3	2	2	2
48157.862281603295	2	2	1	1
48172.661870503594	2	2	2	1
48187.46145940391	2	2	2	1
48202.26104830421	3	3	3	3
48217.06063720452	3	3	3	3
48231.860226104836	3	3	3	3
48246.659815005136	4	3	3	3
48261.45940390545	4	3	3	3
48276.25899280575	3	3	3	2
48291.058581706064	3	2	2	2
48305.85817060637	2	2	2	1
48320.65775950668	3	3	3	2
48335.45734840699	2	2	2	2
48350.2569373073	2	2	1	1
48365.056526207605	2	2	2	1
48379.85611510791	2	2	2	2
48394.655704008226	2	2	2	2
48409.45529290853	3	3	2	2
48424.25488180884	3	3	3	2
48439.05447070915	4	3	3	3
48453.85405960945	3	3	2	2
48468.65364850977	3	3	2	2
48483.45323741007	3	2	2	2
48498.25282631038	3	3	3	3
48513.052415210695	3	3	3	3
48527.852004110995	3	3	2	2
48542.65159301131	3	3	3	2
48557.45118191161	3	2	2	2
48572.25077081192	3	2	2	2
48587.05035971222	3	3	2	2
48601.84994861254	3	3	3	2
48616.64953751285	3	3	3	3
48631.44912641315	3	3	3	2
48646.248715313464	4	3	3	3
48661.04830421377	3	3	3	3
48675.84789311408	3	3	3	2
48690.64748201439	3	3	3	2
48705.4470709147	2	2	1	1
48720.246659815006	4	3	3	3
48735.04624871531	3	3	2	2
48749.84583761562	2	2	2	1
48764.64542651593	4	4	3	3
48779.44501541624	3	3	2	2
48794.24460431655	3	2	2	2
48809.044193216854	4	4	3	3
48823.84378211717	2	2	2	2
48838.64337101747	2	2	2	2
48853.44295991778	2	2	2	2
48868.242548818096	2	2	2	2
48883.042137718396	3	2	2	2
48897.84172661871	3	2	2	2
48912.64131551901	2	1	1	1
48927.44090441932	2	1	1	1
48942.24049331962	3	3	2	2
48957.04008221994	3	3	3	2
48971.83967112025	3	3	2	2
48986.63926002055	2	2	2	1
49001.438848920865	2	2	2	1
49016.23843782117	2	2	1	1
49031.03802672148	3	3	2	2
49045.83761562179	3	3	2	2
49060.63720452209	4	3	3	3
49075.43679342241	4	3	3	3
49090.23638232271	3	3	2	2
49105.03597122302	3	2	2	2
49119.83556012333	4	3	3	3
49134.63514902364	3	3	2	2
49149.43473792395	3	3	2	2
49164.234326824255	3	3	3	3
49179.03391572457	4	4	3	3
49193.83350462487	3	3	3	2
49208.63309352518	3	2	2	2
49223.43268242548	3	2	2	2
49238.232271325796	2	2	2	2
49253.03186022611	3	3	2	2
49267.83144912641	2	2	2	1
49282.631038026724	1	1	1	1
49297.430626927024	2	2	2	1
49312.23021582734	2	2	2	1
49327.02980472765	2	2	2	1
49341.82939362795	2	1	1	1
49356.628982528266	4	3	3	3
49371.428571428565	3	3	3	3
49386.22816032888	2	2	2	1
49401.027749229186	4	4	4	3
49415.82733812949	3	2	2	2
49430.62692702981	4	3	3	3
49445.426515930114	4	4	4	3
49460.22610483042	4	3	3	3
49475.02569373073	3	3	3	3
49489.82528263104	3	3	2	2
49504.62487153135	4	4	4	3
49519.424460431655	3	3	2	2
49534.22404933197	3	2	2	2
49549.02363823227	2	2	2	2
49563.82322713258	2	2	2	2
49578.62281603288	3	3	2	2
49593.4224049332	3	3	3	2
49608.22199383351	3	3	3	2
49623.02158273381	3	3	2	2
49637.821171634125	3	2	2	2
49652.620760534424	3	3	2	2
49667.42034943474	3	2	2	2
49682.21993833504	3	3	2	2
49697.01952723535	4	3	3	3
49711.819116135666	3	3	2	2
49726.618705035966	2	2	2	1
49741.41829393628	2	2	1	1
49756.21788283659	2	2	2	1
49771.017471736894	3	3	3	2
49785.81706063721	3	2	2	2
49800.616649537515	2	2	2	1
49815.41623843782	2	1	1	1
49830.21582733813	2	2	2	2
49845.01541623844	2	2	1	1
49859.81500513874	2	2	1	1
49874.614594039056	4	4	3	3
49889.41418293936	3	3	2	2
49904.21377183967	3	2	2	2
49919.013360739984	2	2	2	1
49933.81294964028	3	2	2	2
49948.6125385406	3	3	3	2
49963.41212744091	3	2	2	2
49978.21171634121	2	2	2	2
49993.011305241525	2	2	2	2
50007.810894141825	3	3	3	2
50022.61048304214	3	3	2	2
50037.41007194244	2	2	2	2
50052.20966084275	3	2	2	2
50067.00924974307	3	3	3	2
50081.80883864337	3	3	3	2
50096.60842754368	2	2	2	1
50111.40801644399	2	2	2	2
50126.207605344294	3	2	2	2
50141.0071942446	2	2	2	2
50155.806783144915	3	3	3	3
50170.60637204522	3	2	2	2
50185.40596094553	3	3	3	3
50200.205549845836	2	2	2	2
50215.00513874614	2	2	2	2
50229.80472764646	3	3	3	3
50244.60431654676	3	3	3	3
50259.40390544707	3	3	3	3
50274.203494347385	2	2	2	2
50289.003083247684	2	2	2	2
50303.802672148	2	2	2	2
50318.6022610483	2	2	2	2
50333.40184994861	3	2	2	2
50348.201438848926	2	2	2	1
50363.001027749226	4	4	4	3
50377.80061664954	3	2	2	2
50392.60020554984	3	2	2	2
50407.39979445015	3	3	3	2
50422.19938335047	4	4	4	4
50436.99897225077	4	3	3	3
50451.79856115108	4	4	3	3
50466.59815005139	2	2	2	1
50481.397738951695	2	2	2	1
