Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 696608d1beaa052d104a4dff - minikube	Unknown Heuristic - Run None (Profile ?) 696608d1beaa052d104a4dff - minikube-m02	Unknown Heuristic - Run None (Profile ?) 696608d1beaa052d104a4dff - minikube-m03	Unknown Heuristic - Run None (Profile ?) 696608d1beaa052d104a4dff - minikube-m04
63349.823321554766	3	3	2	2
63359.99999999999	3	3	2	2
63370.176678445234	3	3	2	2
63380.35335689046	2	2	2	2
63390.530035335694	3	3	2	2
63400.70671378092	3	3	2	2
63410.88339222615	3	3	2	2
63421.06007067138	3	3	2	2
63431.23674911661	3	3	2	2
63441.41342756184	2	2	2	2
63451.59010600707	3	3	2	2
63461.766784452295	3	3	2	2
63471.94346289753	3	3	2	2
63482.120141342755	3	3	2	2
63492.29681978799	3	3	2	2
63502.473498233216	2	2	2	2
63512.65017667844	3	3	2	2
63522.826855123676	3	3	2	2
63533.0035335689	3	3	2	2
63543.18021201414	3	3	2	2
63553.35689045936	3	3	2	2
63563.53356890459	2	2	2	2
63573.71024734982	3	3	2	2
63583.88692579505	3	3	2	2
63594.06360424028	3	3	2	2
63604.24028268551	3	3	2	2
63614.41696113074	3	3	2	2
63624.59363957598	2	2	2	2
63634.7703180212	3	3	2	2
63644.946996466424	3	3	2	2
63655.123674911665	3	3	2	2
63665.30035335689	3	3	2	2
63675.477031802126	3	3	2	2
63685.65371024735	2	2	2	2
63695.83038869258	3	3	2	2
63706.00706713781	3	3	2	2
63716.18374558304	3	3	2	2
63726.36042402827	3	3	2	2
63736.5371024735	3	3	2	2
63746.713780918726	2	2	2	2
63756.89045936396	3	3	2	2
63767.06713780919	3	3	2	2
63777.24381625442	3	3	2	2
63787.42049469965	3	3	2	2
63797.59717314487	3	3	2	2
63807.77385159011	2	2	2	2
63817.950530035334	3	3	2	2
63828.12720848057	3	3	2	2
63838.303886925794	3	3	2	2
63848.48056537102	3	3	2	2
63858.657243816255	3	3	2	2
63868.83392226148	2	2	2	2
63879.01060070671	3	3	2	2
63889.18727915194	3	3	2	2
63899.36395759717	3	3	2	2
63909.54063604241	3	3	2	2
63919.71731448763	3	3	2	2
63929.893992932855	2	2	2	2
63940.0706713781	3	3	2	2
63950.247349823316	3	3	2	2
63960.42402826856	3	3	2	2
63970.60070671378	3	3	2	2
63980.77738515901	3	3	2	2
63990.954063604244	2	2	2	2
64001.13074204947	3	3	2	2
64011.307420494704	3	3	2	2
64021.48409893993	3	3	2	2
64031.66077738516	3	3	2	2
64041.83745583039	3	3	2	2
64052.01413427562	2	2	2	2
64062.19081272085	3	3	2	2
64072.36749116608	3	3	2	2
64082.544169611305	3	3	2	2
64092.72084805654	3	3	2	2
64102.897526501765	3	3	2	2
64113.074204947	2	2	2	2
64123.250883392226	3	3	2	2
64133.42756183745	3	3	2	2
64143.604240282686	3	3	2	2
64153.78091872791	3	3	2	2
64163.95759717314	3	3	2	2
64174.13427561837	2	2	2	2
64184.3109540636	3	3	2	2
64194.48763250884	3	3	2	2
64204.66431095406	3	3	2	2
64214.84098939929	3	3	2	2
64225.01766784453	3	3	2	2
64235.19434628975	2	2	2	2
64245.37102473499	3	3	2	2
64255.547703180215	3	3	2	2
64265.72438162544	3	3	2	2
64275.901060070675	3	3	2	2
64286.0777385159	3	3	2	2
64296.254416961136	2	2	2	2
64306.43109540636	3	3	2	2
64316.60777385159	3	3	2	2
64326.78445229682	3	3	2	2
64336.96113074205	3	3	2	2
64347.13780918728	3	3	2	2
64357.31448763251	2	2	2	2
64367.491166077736	3	3	2	2
64377.66784452297	3	3	2	2
64387.8445229682	3	3	2	2
64398.02120141342	3	3	2	2
64408.19787985866	3	3	2	2
64418.37455830388	2	2	2	2
64428.55123674912	3	3	2	2
64438.727915194344	3	3	2	2
64448.90459363957	3	3	2	2
64459.081272084804	3	3	2	2
64469.25795053003	3	3	2	2
64479.43462897527	2	2	2	2
64489.61130742049	3	3	2	2
64499.78798586572	3	3	2	2
64509.96466431096	3	3	2	2
64520.14134275618	3	3	2	2
64530.31802120142	3	3	2	2
64540.494699646646	2	2	2	2
64550.67137809187	3	3	2	2
64560.84805653711	3	3	2	2
64571.02473498233	3	3	2	2
64581.20141342757	3	3	2	2
64591.37809187279	3	3	2	2
64601.55477031802	2	2	2	2
64611.731448763254	3	3	2	2
64621.90812720848	3	3	2	2
64632.084805653714	3	3	2	2
64642.26148409894	3	3	2	2
64652.43816254417	3	3	2	2
64662.6148409894	2	2	2	2
64672.79151943463	3	3	2	2
64682.968197879854	3	3	2	2
64693.14487632509	3	3	2	2
64703.321554770315	3	3	2	2
64713.49823321555	3	3	2	2
64723.674911660775	2	2	2	2
64733.851590106	3	3	2	2
64744.028268551236	3	3	2	2
64754.20494699646	3	3	2	2
64764.381625441696	3	3	2	2
64774.55830388692	3	3	2	2
64784.73498233215	2	2	2	2
64794.91166077739	3	3	2	2
64805.08833922261	3	3	2	2
64815.26501766785	3	3	2	2
64825.44169611308	3	3	2	2
64835.618374558304	3	3	2	2
64845.79505300354	2	2	2	2
64855.971731448764	3	3	2	2
64866.148409894	3	3	2	2
64876.325088339225	3	3	2	2
64886.50176678445	3	3	2	2
64896.678445229685	3	3	2	2
64906.85512367491	2	2	2	2
64917.031802120146	3	3	2	2
64927.20848056537	3	3	2	2
64937.3851590106	3	3	2	2
64947.56183745583	3	3	2	2
64957.73851590106	3	3	2	2
64967.915194346286	2	2	2	2
64978.09187279152	3	3	2	2
64988.268551236746	3	3	2	2
64998.44522968198	3	3	2	2
65008.62190812721	3	3	2	2
65018.79858657243	3	3	2	2
65028.97526501767	2	2	2	2
65039.15194346289	3	3	2	2
65049.32862190813	3	3	2	2
65059.505300353354	3	3	2	2
65069.68197879858	3	3	2	2
65079.85865724382	3	3	2	2
65090.03533568904	2	2	2	2
65100.21201413428	3	3	2	2
65110.38869257951	3	3	2	2
65120.56537102473	3	3	2	2
65130.74204946997	3	3	2	2
65140.918727915196	3	3	2	2
65151.09540636043	2	2	2	2
65161.272084805656	3	3	2	2
65171.44876325088	3	3	2	2
65181.62544169612	3	3	2	2
65191.80212014134	3	3	2	2
65201.97879858658	3	3	2	2
65212.1554770318	2	2	2	2
65222.33215547703	3	3	2	2
65232.508833922264	3	3	2	2
65242.68551236749	3	3	2	2
65252.86219081272	3	3	2	2
65263.03886925795	3	3	2	2
65273.21554770318	2	2	2	2
65283.39222614841	3	3	2	2
65293.56890459364	3	3	2	2
65303.745583038864	3	3	2	2
65313.9222614841	3	3	2	2
65324.098939929325	3	3	2	2
65334.27561837456	2	2	2	2
65344.452296819785	3	3	2	2
65354.62897526501	3	3	2	2
65364.80565371025	3	3	2	2
65374.98233215547	3	3	2	2
65385.15901060071	3	3	2	2
65395.33568904594	2	2	2	2
65405.51236749116	3	3	2	2
65415.6890459364	3	3	2	2
65425.86572438163	3	3	2	2
65436.04240282686	3	3	2	2
65446.21908127209	3	3	2	2
65456.395759717314	2	2	2	2
65466.57243816255	3	3	2	2
65476.749116607774	3	3	2	2
65486.925795053	3	3	2	2
65497.102473498235	3	3	2	2
65507.27915194346	3	3	2	2
65517.455830388695	2	2	2	2
65527.63250883392	3	3	2	2
65537.80918727914	3	3	2	2
65547.98586572439	3	3	2	2
65558.16254416961	3	3	2	2
65568.33922261484	3	3	2	2
65578.51590106008	2	2	2	2
65588.6925795053	3	3	2	2
65598.86925795053	3	3	2	2
65609.04593639576	3	3	2	2
65619.222614841	3	3	2	2
65629.39929328622	3	3	2	2
65639.57597173145	2	2	2	2
65649.75265017668	3	3	2	2
65659.9293286219	3	3	2	2
65670.10600706714	3	3	2	2
65680.28268551237	3	3	2	2
65690.45936395759	3	3	2	2
65700.63604240282	2	2	2	2
65710.81272084806	3	3	2	2
65720.98939929329	3	3	2	2
65731.16607773851	3	3	2	2
65741.34275618375	3	3	2	2
65751.51943462898	3	3	2	2
65761.6961130742	2	2	2	2
65771.87279151943	3	3	2	2
65782.04946996467	3	3	2	2
65792.22614840989	3	3	2	2
65802.40282685513	3	3	2	2
65812.57950530035	3	3	2	2
65822.75618374557	2	2	2	2
65832.93286219082	3	3	2	2
65843.10954063604	3	3	2	2
65853.28621908127	3	3	2	2
65863.46289752651	3	3	2	2
65873.63957597173	3	3	2	2
65883.81625441696	2	2	2	2
65893.9929328622	3	3	2	2
65904.16961130743	3	3	2	2
65914.34628975265	3	3	2	2
65924.52296819788	3	3	2	2
65934.69964664312	3	3	2	2
65944.87632508833	2	2	2	2
65955.05300353357	3	3	2	2
65965.2296819788	3	3	2	2
65975.40636042402	3	3	2	2
65985.58303886926	3	3	2	2
65995.75971731449	3	3	2	2
66005.93639575972	2	2	2	2
66016.11307420494	3	3	2	2
66026.28975265018	3	3	2	2
66036.46643109541	3	3	2	2
66046.64310954063	3	3	2	2
66056.81978798586	3	3	2	2
66066.9964664311	2	2	2	2
66077.17314487632	3	3	2	2
66087.34982332157	3	3	2	2
66097.52650176678	3	3	2	2
66107.703180212	3	3	2	2
66117.87985865725	3	3	2	2
66128.05653710247	2	2	2	2
66138.2332155477	3	3	2	2
66148.40989399294	3	3	2	2
66158.58657243816	3	3	2	2
66168.76325088339	3	3	2	2
66178.93992932863	3	3	2	2
66189.11660777386	2	2	2	2
66199.29328621908	3	3	2	2
66209.46996466431	3	3	2	2
66219.64664310955	3	3	2	2
66229.82332155477	3	3	2	2
66240.0	3	3	2	2
66250.17667844523	2	2	2	2
66260.35335689045	3	3	2	2
66270.53003533569	3	3	2	2
66280.70671378092	3	3	2	2
66290.88339222614	3	3	2	2
66301.06007067137	3	3	2	2
66311.23674911661	2	2	2	2
66321.41342756184	3	3	2	2
66331.59010600706	3	3	2	2
66341.7667844523	3	3	2	2
66351.94346289753	3	3	2	2
66362.12014134275	3	3	2	2
66372.296819788	2	2	2	2
66382.47349823322	3	3	2	2
66392.65017667843	3	3	2	2
66402.82685512368	3	3	2	2
66413.0035335689	3	3	2	2
66423.18021201414	3	3	2	2
66433.35689045937	2	2	2	2
66443.53356890459	3	3	2	2
66453.71024734982	3	3	2	2
66463.88692579506	3	3	2	2
66474.06360424029	3	3	2	2
66484.24028268551	3	3	2	2
66494.41696113074	2	2	2	2
66504.59363957598	3	3	2	2
66514.7703180212	3	3	2	2
66524.94699646643	3	3	2	2
66535.12367491167	3	3	2	2
66545.30035335688	3	3	2	2
66555.47703180212	2	2	2	2
66565.65371024735	3	3	2	2
66575.83038869257	3	3	2	2
66586.0070671378	3	3	2	2
66596.18374558304	3	3	2	2
66606.36042402827	3	3	2	2
66616.53710247349	2	2	2	2
66626.71378091873	3	3	2	2
66636.89045936396	3	3	2	2
66647.06713780918	3	3	2	2
66657.24381625443	3	3	2	2
66667.42049469965	3	3	2	2
66677.59717314487	2	2	2	2
66687.77385159011	3	3	2	2
66697.95053003533	3	3	2	2
66708.12720848057	3	3	2	2
66718.3038869258	3	3	2	2
66728.48056537102	3	3	2	2
66738.65724381625	2	2	2	2
66748.83392226149	3	3	2	2
66759.01060070672	3	3	2	2
66769.18727915194	3	3	2	2
66779.36395759718	3	3	2	2
66789.54063604241	3	3	2	2
66799.71731448763	2	2	2	2
66809.89399293286	3	3	2	2
66820.0706713781	3	3	2	2
66830.24734982332	3	3	2	2
66840.42402826855	3	3	2	2
66850.60070671378	3	3	2	2
66860.777385159	2	2	2	2
66870.95406360424	3	3	2	2
66881.13074204947	3	3	2	2
66891.3074204947	3	3	2	2
66901.48409893992	3	3	2	2
66911.66077738516	3	3	2	2
66921.83745583039	2	2	2	2
66932.01413427561	3	3	2	2
66942.19081272086	3	3	2	2
66952.36749116608	3	3	2	2
66962.5441696113	3	3	2	2
66972.72084805655	3	3	2	2
66982.89752650177	2	2	2	2
66993.074204947	3	3	2	2
67003.25088339223	3	3	2	2
67013.42756183745	3	3	2	2
67023.60424028269	3	3	2	2
67033.78091872792	3	3	2	2
67043.95759717315	2	2	2	2
67054.13427561837	3	3	2	2
67064.3109540636	3	3	2	2
67074.48763250884	3	3	2	2
67084.66431095406	3	3	2	2
67094.8409893993	3	3	2	2
67105.01766784453	2	2	2	2
67115.19434628975	3	3	2	2
67125.37102473498	3	3	2	2
67135.54770318021	3	3	2	2
67145.72438162543	3	3	2	2
67155.90106007067	3	3	2	2
67166.0777385159	2	2	2	2
67176.25441696114	3	3	2	2
67186.43109540635	3	3	2	2
67196.60777385159	3	3	2	2
67206.78445229682	3	3	2	2
67216.96113074204	3	3	2	2
67227.13780918728	2	2	2	2
67237.31448763251	3	3	2	2
67247.49116607773	3	3	2	2
67257.66784452298	3	3	2	2
67267.8445229682	3	3	2	2
67278.02120141343	3	3	2	2
67288.19787985866	2	2	2	2
67298.37455830388	3	3	2	2
67308.55123674912	3	3	2	2
67318.72791519435	3	3	2	2
67328.90459363959	3	3	2	2
67339.0812720848	3	3	2	2
67349.25795053004	2	2	2	2
67359.43462897527	3	3	2	2
67369.61130742049	3	3	2	2
67379.78798586573	3	3	2	2
67389.96466431096	3	3	2	2
67400.14134275618	3	3	2	2
67410.31802120141	2	2	2	2
67420.49469964665	3	3	2	2
67430.67137809187	3	3	2	2
67440.8480565371	3	3	2	2
67451.02473498233	3	3	2	2
67461.20141342757	3	3	2	2
67471.37809187279	2	2	2	2
67481.55477031802	3	3	2	2
67491.73144876325	3	3	2	2
67501.90812720847	3	3	2	2
67512.0848056537	3	3	2	2
67522.26148409894	3	3	2	2
67532.43816254416	2	2	2	2
67542.61484098941	3	3	2	2
67552.79151943463	3	3	2	2
67562.96819787986	3	3	2	2
67573.1448763251	3	3	2	2
67583.32155477031	3	3	2	2
67593.49823321555	2	2	2	2
67603.67491166078	3	3	2	2
67613.85159010602	3	3	2	2
67624.02826855124	3	3	2	2
67634.20494699647	3	3	2	2
67644.3816254417	3	3	2	2
67654.55830388692	2	2	2	2
67664.73498233216	3	3	2	2
67674.91166077739	3	3	2	2
67685.08833922261	3	3	2	2
67695.26501766784	3	3	2	2
67705.44169611308	3	3	2	2
67715.6183745583	2	2	2	2
67725.79505300353	3	3	2	2
67735.97173144876	3	3	2	2
67746.148409894	3	3	2	2
67756.32508833922	3	3	2	2
67766.50176678445	3	3	2	2
67776.67844522969	2	2	2	2
67786.8551236749	3	3	2	2
67797.03180212014	3	3	2	2
67807.20848056537	3	3	2	2
67817.38515901059	3	3	2	2
67827.56183745584	3	3	2	2
67837.73851590106	2	2	2	2
67847.9151943463	3	3	2	2
67858.09187279153	3	3	2	2
67868.26855123675	3	3	2	2
67878.44522968198	3	3	2	2
67888.62190812721	3	3	2	2
67898.79858657245	2	2	2	2
67908.97526501767	3	3	2	2
67919.1519434629	3	3	2	2
67929.32862190813	3	3	2	2
67939.50530035335	3	3	2	2
67949.68197879859	3	3	2	2
67959.85865724382	2	2	2	2
67970.03533568904	3	3	2	2
67980.21201413427	3	3	2	2
67990.38869257951	3	3	2	2
68000.56537102473	3	3	2	2
68010.74204946996	3	3	2	2
68020.9187279152	2	2	2	2
68031.09540636043	3	3	2	2
68041.27208480565	3	3	2	2
68051.44876325088	3	3	2	2
68061.62544169612	3	3	2	2
68071.80212014134	3	3	2	2
68081.97879858657	2	2	2	2
68092.1554770318	3	3	2	2
68102.33215547702	3	3	2	2
68112.50883392227	3	3	2	2
68122.68551236749	3	3	2	2
68132.86219081272	3	3	2	2
68143.03886925796	2	2	2	2
68153.21554770318	3	3	2	2
68163.39222614841	3	3	2	2
68173.56890459365	3	3	2	2
68183.74558303886	3	3	2	2
68193.9222614841	3	3	2	2
68204.09893992933	2	2	2	2
68214.27561837457	3	3	2	2
68224.45229681979	3	3	2	2
68234.62897526502	3	3	2	2
68244.80565371025	3	3	2	2
68254.98233215547	3	3	2	2
68265.1590106007	2	2	2	2
68275.33568904594	3	3	2	2
68285.51236749116	3	3	2	2
68295.6890459364	3	3	2	2
68305.86572438163	3	3	2	2
68316.04240282686	3	3	2	2
68326.21908127208	2	2	2	2
68336.39575971731	3	3	2	2
68346.57243816255	3	3	2	2
68356.74911660777	3	3	2	2
68366.925795053	3	3	2	2
68377.10247349823	3	3	2	2
68387.27915194345	2	2	2	2
68397.45583038869	3	3	2	2
68407.63250883392	3	3	2	2
68417.80918727916	3	3	2	2
68427.98586572439	3	3	2	2
68438.16254416961	3	3	2	2
68448.33922261484	2	2	2	2
68458.51590106008	3	3	2	2
68468.6925795053	3	3	2	2
68478.86925795053	3	3	2	2
68489.04593639576	3	3	2	2
68499.222614841	3	3	2	2
68509.39929328622	2	2	2	2
68519.57597173145	3	3	2	2
68529.75265017668	3	3	2	2
68539.9293286219	3	3	2	2
68550.10600706714	3	3	2	2
68560.28268551237	3	3	2	2
68570.45936395759	2	2	2	2
68580.63604240282	3	3	2	2
68590.81272084806	3	3	2	2
68600.98939929329	3	3	2	2
68611.16607773851	3	3	2	2
68621.34275618375	3	3	2	2
68631.51943462898	2	2	2	2
68641.6961130742	3	3	2	2
68651.87279151943	3	3	2	2
68662.04946996467	3	3	2	2
68672.22614840989	3	3	2	2
68682.40282685512	3	3	2	2
68692.57950530035	2	2	2	2
68702.75618374559	3	3	2	2
68712.93286219082	3	3	2	2
68723.10954063604	3	3	2	2
68733.28621908127	3	3	2	2
68743.46289752651	3	3	2	2
68753.63957597173	2	2	2	2
68763.81625441696	3	3	2	2
68773.9929328622	3	3	2	2
68784.16961130743	3	3	2	2
68794.34628975265	3	3	2	2
68804.52296819788	3	3	2	2
68814.69964664312	2	2	2	2
68824.87632508833	3	3	2	2
68835.05300353357	3	3	2	2
68845.2296819788	3	3	2	2
68855.40636042402	3	3	2	2
68865.58303886926	3	3	2	2
68875.75971731449	2	2	2	2
68885.93639575972	3	3	2	2
68896.11307420494	3	3	2	2
68906.28975265018	3	3	2	2
68916.46643109541	3	3	2	2
68926.64310954063	3	3	2	2
68936.81978798586	2	2	2	2
68946.9964664311	3	3	2	2
68957.17314487632	3	3	2	2
68967.34982332155	3	3	2	2
68977.52650176678	3	3	2	2
68987.703180212	3	3	2	2
68997.87985865725	2	2	2	2
69008.05653710247	3	3	2	2
69018.2332155477	3	3	2	2
69028.40989399294	3	3	2	2
69038.58657243816	3	3	2	2
69048.76325088339	3	3	2	2
69058.93992932863	2	2	2	2
69069.11660777386	3	3	2	2
69079.29328621908	3	3	2	2
69089.46996466431	3	3	2	2
69099.64664310955	3	3	2	2
69109.82332155477	3	3	2	2
69120.0	2	2	2	2
69130.17667844523	3	3	2	2
69140.35335689045	3	3	2	2
69150.53003533569	3	3	2	2
69160.70671378092	3	3	2	2
69170.88339222615	3	3	2	2
69181.06007067137	2	2	2	2
69191.23674911661	3	3	2	2
69201.41342756184	3	3	2	2
69211.59010600706	3	3	2	2
69221.7667844523	3	3	2	2
69231.94346289753	3	3	2	2
69242.12014134275	2	2	2	2
69252.29681978798	3	3	2	2
69262.47349823322	3	3	2	2
69272.65017667843	3	3	2	2
69282.82685512368	3	3	2	2
69293.0035335689	3	3	2	2
69303.18021201414	2	2	2	2
69313.35689045937	3	3	2	2
69323.53356890459	3	3	2	2
69333.71024734982	3	3	2	2
69343.88692579506	3	3	2	2
69354.06360424029	3	3	2	2
69364.24028268551	2	2	2	2
69374.41696113074	3	3	2	2
69384.59363957598	3	3	2	2
69394.7703180212	3	3	2	2
69404.94699646643	3	3	2	2
69415.12367491167	3	3	2	2
69425.30035335688	2	2	2	2
69435.47703180212	3	3	2	2
69445.65371024735	3	3	2	2
69455.83038869259	3	3	2	2
69466.0070671378	3	3	2	2
69476.18374558304	3	3	2	2
69486.36042402827	2	2	2	2
69496.53710247349	3	3	2	2
69506.71378091873	3	3	2	2
69516.89045936396	3	3	2	2
69527.06713780918	3	3	2	2
69537.24381625441	3	3	2	2
69547.42049469965	2	2	2	2
69557.59717314487	3	3	2	2
69567.7738515901	3	3	2	2
69577.95053003533	3	3	2	2
69588.12720848057	3	3	2	2
69598.3038869258	3	3	2	2
69608.48056537102	2	2	2	2
69618.65724381625	3	3	2	2
69628.83392226149	3	3	2	2
69639.01060070672	3	3	2	2
69649.18727915194	3	3	2	2
69659.36395759718	3	3	2	2
69669.54063604241	2	2	2	2
69679.71731448763	3	3	2	2
69689.89399293286	3	3	2	2
69700.0706713781	3	3	2	2
69710.24734982332	3	3	2	2
69720.42402826855	3	3	2	2
69730.60070671378	2	2	2	2
69740.77738515902	3	3	2	2
69750.95406360424	3	3	2	2
69761.13074204947	3	3	2	2
69771.3074204947	3	3	2	2
69781.48409893992	3	3	2	2
69791.66077738516	2	2	2	2
69801.83745583039	3	3	2	2
69812.01413427561	3	3	2	2
69822.19081272084	3	3	2	2
69832.36749116608	3	3	2	2
69842.5441696113	3	3	2	2
69852.72084805653	2	2	2	2
69862.89752650177	3	3	2	2
69873.074204947	3	3	2	2
69883.25088339223	3	3	2	2
69893.42756183745	3	3	2	2
69903.60424028269	3	3	2	2
69913.78091872792	2	2	2	2
69923.95759717315	3	3	2	2
69934.13427561837	3	3	2	2
69944.3109540636	3	3	2	2
69954.48763250884	3	3	2	2
69964.66431095406	3	3	2	2
69974.8409893993	2	2	2	2
69985.01766784453	3	3	2	2
69995.19434628975	3	3	2	2
70005.37102473498	3	3	2	2
70015.54770318021	3	3	2	2
70025.72438162545	3	3	2	2
70035.90106007067	2	2	2	2
70046.0777385159	3	3	2	2
70056.25441696114	3	3	2	2
70066.43109540635	3	3	2	2
70076.60777385159	3	3	2	2
70086.78445229682	3	3	2	2
70096.96113074204	2	2	2	2
70107.13780918728	3	3	2	2
70117.31448763251	3	3	2	2
70127.49116607773	3	3	2	2
70137.66784452296	3	3	2	2
70147.8445229682	3	3	2	2
70158.02120141343	2	2	2	2
70168.19787985866	3	3	2	2
70178.37455830388	3	3	2	2
70188.55123674912	3	3	2	2
70198.72791519435	3	3	2	2
70208.90459363959	3	3	2	2
70219.0812720848	2	2	2	2
70229.25795053004	3	3	2	2
70239.43462897527	3	3	2	2
70249.61130742049	3	3	2	2
70259.78798586573	3	3	2	2
70269.96466431096	3	3	2	2
70280.14134275618	2	2	2	2
70290.31802120141	3	3	2	2
70300.49469964665	3	3	2	2
70310.67137809188	3	3	2	2
70320.8480565371	3	3	2	2
70331.02473498233	3	3	2	2
70341.20141342757	2	2	2	2
70351.37809187279	3	3	2	2
70361.55477031802	3	3	2	2
70371.73144876325	3	3	2	2
70381.90812720847	3	3	2	2
70392.0848056537	3	3	2	2
70402.26148409894	2	2	2	2
70412.43816254416	3	3	2	2
70422.6148409894	3	3	2	2
70432.79151943463	3	3	2	2
70442.96819787986	3	3	2	2
70453.14487632508	3	3	2	2
70463.32155477031	2	2	2	2
70473.49823321555	3	3	2	2
70483.67491166078	3	3	2	2
70493.85159010602	3	3	2	2
70504.02826855124	3	3	2	2
70514.20494699647	3	3	2	2
70524.3816254417	2	2	2	2
70534.55830388692	3	3	2	2
70544.73498233216	3	3	2	2
70554.91166077739	3	3	2	2
70565.08833922261	3	3	2	2
70575.26501766784	3	3	2	2
70585.44169611308	2	2	2	2
70595.61837455831	3	3	2	2
70605.79505300353	3	3	2	2
70615.97173144876	3	3	2	2
70626.148409894	3	3	2	2
70636.32508833922	3	3	2	2
70646.50176678445	2	2	2	2
70656.67844522969	3	3	2	2
70666.8551236749	3	3	2	2
70677.03180212014	3	3	2	2
70687.20848056537	3	3	2	2
70697.38515901059	3	3	2	2
70707.56183745583	2	2	2	2
70717.73851590106	3	3	2	2
70727.9151943463	3	3	2	2
70738.09187279151	3	3	2	2
70748.26855123675	3	3	2	2
70758.44522968198	3	3	2	2
70768.62190812721	2	2	2	2
70778.79858657245	3	3	2	2
70788.97526501767	3	3	2	2
70799.1519434629	3	3	2	2
70809.32862190813	3	3	2	2
70819.50530035335	3	3	2	2
70829.68197879859	2	2	2	2
70839.85865724382	3	3	2	2
70850.03533568904	3	3	2	2
70860.21201413427	3	3	2	2
70870.38869257951	3	3	2	2
70880.56537102473	3	3	2	2
70890.74204946996	2	2	2	2
70900.9187279152	3	3	2	2
70911.09540636043	3	3	2	2
70921.27208480565	3	3	2	2
70931.44876325088	3	3	2	2
70941.62544169612	3	3	2	2
70951.80212014134	2	2	2	2
70961.97879858657	3	3	2	2
70972.1554770318	3	3	2	2
70982.33215547702	3	3	2	2
70992.50883392226	3	3	2	2
71002.68551236749	3	3	2	2
71012.86219081272	2	2	2	2
71023.03886925794	3	3	2	2
71033.21554770318	3	3	2	2
71043.39222614841	3	3	2	2
71053.56890459365	3	3	2	2
71063.74558303888	3	3	2	2
71073.9222614841	2	2	2	2
71084.09893992933	3	3	2	2
71094.27561837457	3	3	2	2
71104.45229681979	3	3	2	2
71114.62897526502	3	3	2	2
71124.80565371025	3	3	2	2
71134.98233215547	2	2	2	2
71145.1590106007	3	3	2	2
71155.33568904594	3	3	2	2
71165.51236749116	3	3	2	2
71175.6890459364	3	3	2	2
71185.86572438163	3	3	2	2
71196.04240282686	2	2	2	2
71206.21908127208	3	3	2	2
71216.39575971731	3	3	2	2
71226.57243816255	3	3	2	2
71236.74911660777	3	3	2	2
71246.925795053	3	3	2	2
71257.10247349823	2	2	2	2
71267.27915194345	3	3	2	2
71277.45583038869	3	3	2	2
71287.63250883392	3	3	2	2
71297.80918727916	3	3	2	2
71307.98586572437	3	3	2	2
71318.16254416961	2	2	2	2
71328.33922261484	3	3	2	2
71338.51590106008	3	3	2	2
71348.69257950531	3	3	2	2
71358.86925795053	3	3	2	2
71369.04593639576	3	3	2	2
71379.222614841	2	2	2	2
71389.39929328622	3	3	2	2
71399.57597173145	3	3	2	2
71409.75265017668	3	3	2	2
71419.9293286219	3	3	2	2
71430.10600706714	3	3	2	2
71440.28268551237	2	2	2	2
71450.45936395759	3	3	2	2
71460.63604240282	3	3	2	2
71470.81272084806	3	3	2	2
71480.98939929329	3	3	2	2
71491.16607773851	3	3	2	2
71501.34275618375	2	2	2	2
71511.51943462898	3	3	2	2
71521.6961130742	3	3	2	2
71531.87279151943	3	3	2	2
71542.04946996467	3	3	2	2
71552.22614840989	3	3	2	2
71562.40282685512	2	2	2	2
71572.57950530035	3	3	2	2
71582.75618374559	3	3	2	2
71592.9328621908	3	3	2	2
71603.10954063604	3	3	2	2
71613.28621908127	3	3	2	2
71623.4628975265	2	2	2	2
71633.63957597174	3	3	2	2
71643.81625441696	3	3	2	2
71653.9929328622	3	3	2	2
71664.16961130743	3	3	2	2
71674.34628975265	3	3	2	2
71684.52296819788	2	2	2	2
71694.69964664312	3	3	2	2
71704.87632508833	3	3	2	2
71715.05300353357	3	3	2	2
71725.2296819788	3	3	2	2
71735.40636042402	3	3	2	2
71745.58303886926	2	2	2	2
71755.75971731449	3	3	2	2
71765.93639575972	3	3	2	2
71776.11307420494	3	3	2	2
71786.28975265018	3	3	2	2
71796.46643109541	3	3	2	2
71806.64310954063	2	2	2	2
71816.81978798586	3	3	2	2
71826.9964664311	3	3	2	2
71837.17314487632	3	3	2	2
71847.34982332155	3	3	2	2
71857.52650176678	3	3	2	2
71867.70318021202	2	2	2	2
71877.87985865724	3	3	2	2
71888.05653710247	3	3	2	2
71898.2332155477	3	3	2	2
71908.40989399292	3	3	2	2
71918.58657243817	3	3	2	2
71928.76325088339	2	2	2	2
71938.93992932863	3	3	2	2
71949.11660777386	3	3	2	2
71959.29328621908	3	3	2	2
71969.46996466431	3	3	2	2
71979.64664310955	3	3	2	2
71989.82332155477	2	2	2	2
72000.0	3	3	2	2
72010.17667844523	3	3	2	2
72020.35335689045	3	3	2	2
72030.53003533569	3	3	2	2
72040.70671378092	3	3	2	2
72050.88339222615	2	2	2	2
72061.06007067137	3	3	2	2
72071.23674911661	3	3	2	2
72081.41342756184	3	3	2	2
72091.59010600706	3	3	2	2
72101.7667844523	3	3	2	2
72111.94346289753	2	2	2	2
72122.12014134275	3	3	2	2
72132.29681978798	3	3	2	2
72142.47349823322	3	3	2	2
