Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695a6c3fbda4624da2f10204 - minikube-m04
6727.790000002197	3	3	3	3
6737.970000002201	3	3	3	3
6748.150000002205	3	3	3	3
6748.36000000221	3	3	2	2
6758.550000002214	3	3	3	3
6768.730000002218	3	3	3	3
6778.910000002222	3	3	3	3
6789.090000002226	3	3	3	3
6799.27000000223	3	3	3	3
6799.480000002234	3	3	2	2
6809.670000002238	3	3	3	3
6819.850000002242	3	3	3	3
6830.030000002246	3	3	3	3
6840.21000000225	3	3	3	3
6850.390000002254	3	3	3	3
6850.600000002259	3	3	2	2
6860.790000002263	3	3	3	3
6870.970000002267	3	3	3	3
6881.150000002271	3	3	3	3
6891.330000002275	3	3	3	3
6901.5100000022785	3	3	3	3
6901.720000002283	3	3	2	2
6911.910000002287	3	3	3	3
6922.090000002291	3	3	3	3
6932.270000002295	3	3	3	3
6942.450000002299	3	3	3	3
6952.630000002303	3	3	3	3
6952.8400000023075	3	3	2	2
6963.030000002312	3	3	3	3
6973.210000002316	3	3	3	3
6983.3900000023195	3	3	3	3
6993.5700000023235	3	3	3	3
7003.750000002327	3	3	3	3
7003.960000002332	3	3	2	2
7014.150000002336	3	3	3	3
7024.33000000234	3	3	3	3
7034.510000002344	3	3	3	3
7044.690000002348	3	3	3	3
7054.870000002352	3	3	3	3
7055.080000002356	3	3	2	2
7065.270000002361	3	3	3	3
7075.4500000023645	3	3	3	3
7085.630000002368	3	3	3	3
7095.810000002372	3	3	3	3
7105.990000002376	3	3	3	3
7106.200000002381	3	3	2	2
7116.400000002385	3	3	3	3
7126.580000002389	3	3	3	3
7136.760000002393	3	3	3	3
7146.940000002397	3	3	3	3
7157.120000002401	3	3	3	3
7157.340000002406	3	3	2	2
7167.53000000241	3	3	3	3
7177.710000002414	3	3	3	3
7187.890000002418	3	3	3	3
7198.070000002422	3	3	3	3
7208.250000002426	3	3	3	3
7208.46000000243	3	3	2	2
7218.650000002434	3	3	3	3
7228.830000002438	3	3	3	3
7239.010000002442	3	3	3	3
7249.190000002446	3	3	3	3
7259.37000000245	3	3	3	3
7259.580000002455	3	3	2	2
7269.770000002459	3	3	3	3
7279.950000002463	3	3	3	3
7290.130000002467	3	3	3	3
7300.310000002471	3	3	3	3
7310.4900000024745	3	3	3	3
7310.700000002479	3	3	2	2
7320.890000002483	3	3	3	3
7331.070000002487	3	3	3	3
7341.250000002491	3	3	3	3
7351.430000002495	3	3	3	3
7361.610000002499	3	3	3	3
7361.820000002504	3	3	2	2
7372.010000002508	3	3	3	3
7382.190000002512	3	3	3	3
7392.370000002516	3	3	3	3
7402.5500000025195	3	3	3	3
7412.730000002523	3	3	3	3
7412.940000002528	3	3	2	2
7423.130000002532	3	3	3	3
7433.310000002536	3	3	3	3
7443.49000000254	3	3	3	3
7453.670000002544	3	3	3	3
7463.850000002548	3	3	3	3
7464.060000002552	3	3	2	2
7474.250000002557	3	3	3	3
7484.4300000025605	3	3	3	3
7494.610000002564	3	3	3	3
7504.790000002568	3	3	3	3
7514.970000002572	3	3	3	3
7515.180000002577	3	3	2	2
7525.370000002581	3	3	3	3
7535.550000002585	3	3	3	3
7545.730000002589	3	3	3	3
7555.910000002593	3	3	3	3
7566.090000002597	3	3	3	3
7566.300000002601	3	3	2	2
7576.4900000026055	3	3	3	3
7586.670000002609	3	3	3	3
7596.850000002613	3	3	3	3
7607.030000002617	3	3	3	3
7617.210000002621	3	3	3	3
7617.420000002626	3	3	2	2
7627.61000000263	3	3	3	3
7637.790000002634	3	3	3	3
7647.970000002638	3	3	3	3
7658.150000002642	3	3	3	3
7668.330000002646	3	3	3	3
7668.55000000265	3	3	2	2
7678.740000002655	3	3	3	3
7688.9200000026585	3	3	3	3
7699.1000000026625	3	3	3	3
7709.280000002666	3	3	3	3
7719.46000000267	3	3	3	3
7719.670000002675	3	3	2	2
7729.860000002679	3	3	3	3
7740.040000002683	3	3	3	3
7750.220000002687	3	3	3	3
7760.400000002691	3	3	3	3
7770.580000002695	3	3	3	3
7770.790000002699	3	3	2	2
7780.9800000027035	3	3	3	3
7791.160000002707	3	3	3	3
7801.340000002711	3	3	3	3
7811.520000002715	3	3	3	3
7821.700000002719	3	3	3	3
7821.910000002724	3	3	2	2
7832.100000002728	3	3	3	3
7842.280000002732	3	3	3	3
7852.460000002736	3	3	3	3
7862.64000000274	3	3	3	3
7872.820000002744	3	3	3	3
7873.030000002748	3	3	2	2
7883.220000002752	3	3	3	3
7893.400000002756	3	3	3	3
7903.58000000276	3	3	3	3
7913.760000002764	3	3	3	3
7923.940000002768	3	3	3	3
7924.150000002773	3	3	2	2
7934.340000002777	3	3	3	3
7944.520000002781	3	3	3	3
7954.700000002785	3	3	3	3
7964.880000002789	3	3	3	3
7975.060000002793	3	3	3	3
7975.270000002797	3	3	2	2
7985.460000002801	3	3	3	3
7995.640000002805	3	3	3	3
8005.820000002809	3	3	3	3
8016.000000002813	3	3	3	3
8026.180000002817	3	3	3	3
8026.390000002822	3	3	2	2
8036.580000002826	3	3	3	3
8046.76000000283	3	3	3	3
8056.940000002834	3	3	3	3
8067.1200000028375	3	3	3	3
8077.300000002841	3	3	3	3
8077.510000002846	3	3	2	2
8087.70000000285	3	3	3	3
8097.880000002854	3	3	3	3
8108.060000002858	3	3	3	3
8118.240000002862	3	3	3	3
8128.420000002866	3	3	3	3
8128.6300000028705	3	3	2	2
8138.820000002875	3	3	3	3
8149.000000002879	3	3	3	3
8159.1800000028825	3	3	3	3
8169.360000002886	3	3	3	3
8179.54000000289	3	3	3	3
8179.760000002895	3	3	2	2
8189.950000002899	3	3	3	3
8200.130000002902	3	3	3	3
8210.310000002906	3	3	3	3
8220.49000000291	3	3	3	3
8230.670000002914	3	3	3	3
8230.880000002919	3	3	2	2
8241.070000002923	3	3	3	3
8251.250000002927	3	3	3	3
8261.43000000293	3	3	3	3
8271.610000002935	3	3	3	3
8281.790000002939	3	3	3	3
8282.000000002943	3	3	2	2
8292.190000002947	3	3	3	3
8302.370000002951	3	3	3	3
8312.550000002955	3	3	3	3
8322.730000002959	3	3	3	3
8332.910000002963	3	3	3	3
8333.120000002968	3	3	2	2
8343.310000002972	3	3	3	3
8353.490000002976	3	3	3	3
8363.67000000298	3	3	3	3
8373.850000002984	3	3	3	3
8384.030000002987	3	3	3	3
8384.240000002992	3	3	2	2
8394.430000002996	3	3	3	3
8404.610000003	3	3	3	3
8414.790000003004	3	3	3	3
8424.970000003008	3	3	3	3
8435.150000003012	3	3	3	3
8435.360000003016	3	3	2	2
8445.55000000302	3	3	3	3
8455.730000003025	3	3	3	3
8465.910000003028	3	3	3	3
8476.090000003032	3	3	3	3
8486.270000003036	3	3	3	3
8486.480000003041	3	3	2	2
8496.670000003045	3	3	3	3
8506.850000003049	3	3	3	3
8517.030000003053	3	3	3	3
8527.210000003057	3	3	3	3
8537.39000000306	3	3	3	3
8537.600000003065	3	3	2	2
8547.79000000307	3	3	3	3
8557.970000003073	3	3	3	3
8568.150000003077	3	3	3	3
8578.330000003081	3	3	3	3
8588.510000003085	3	3	3	3
8588.72000000309	3	3	2	2
8598.910000003094	3	3	3	3
8609.090000003098	3	3	3	3
8619.270000003102	3	3	3	3
8629.450000003106	3	3	3	3
8639.63000000311	3	3	3	3
8639.840000003114	3	3	2	2
8650.030000003118	3	3	3	3
8660.210000003122	3	3	3	3
8670.390000003126	3	3	3	3
8680.57000000313	3	3	3	3
8690.750000003134	3	3	3	3
8690.970000003139	3	3	2	2
8701.160000003143	3	3	3	3
8711.340000003147	3	3	3	3
8721.520000003151	3	3	3	3
8731.700000003155	3	3	3	3
8741.880000003159	3	3	3	3
8742.090000003163	3	3	2	2
8752.280000003168	3	3	3	3
8762.460000003171	3	3	3	3
8772.640000003175	3	3	3	3
8782.82000000318	3	3	3	3
8793.000000003183	3	3	3	3
8793.210000003188	3	3	2	2
8803.400000003192	3	3	3	3
8813.580000003196	3	3	3	3
8823.7600000032	3	3	3	3
8833.940000003204	3	3	3	3
8844.120000003208	3	3	3	3
8844.330000003212	3	3	2	2
8854.520000003216	3	3	3	3
8864.70000000322	3	3	3	3
8874.880000003224	3	3	3	3
8885.060000003228	3	3	3	3
8895.240000003232	3	3	3	3
8895.450000003237	3	3	2	2
8905.64000000324	3	3	3	3
8915.820000003245	3	3	3	3
8926.000000003249	3	3	3	3
8936.180000003253	3	3	3	3
8946.360000003257	3	3	3	3
8946.570000003261	3	3	2	2
8956.760000003265	3	3	3	3
8966.94000000327	3	3	3	3
8977.120000003273	3	3	3	3
8987.300000003277	3	3	3	3
8997.480000003281	3	3	3	3
8997.690000003286	3	3	2	2
9007.88000000329	3	3	3	3
9018.060000003294	3	3	3	3
9028.240000003298	3	3	3	3
9038.420000003302	3	3	3	3
9048.600000003305	3	3	3	3
9048.81000000331	3	3	2	2
9059.000000003314	3	3	3	3
9069.180000003318	3	3	3	3
9079.360000003322	3	3	3	3
9089.540000003326	3	3	3	3
9099.72000000333	3	3	3	3
9099.930000003334	3	3	2	2
9110.120000003339	3	3	3	3
9120.300000003343	3	3	3	3
9130.480000003347	3	3	3	3
9140.66000000335	3	3	3	3
9150.840000003354	3	3	3	3
9151.050000003359	3	3	2	2
9161.240000003363	3	3	3	3
9171.420000003367	3	3	3	3
9181.600000003371	3	3	3	3
9191.780000003375	3	3	3	3
9201.960000003379	3	3	3	3
9202.180000003384	3	3	2	2
9212.370000003388	3	3	3	3
9222.550000003392	3	3	3	3
9232.730000003396	3	3	3	3
9242.9100000034	3	3	3	3
9253.090000003403	3	3	3	3
9253.300000003408	3	3	2	2
9263.490000003412	3	3	3	3
9273.670000003416	3	3	3	3
9283.85000000342	3	3	3	3
9294.030000003424	3	3	3	3
9304.210000003428	3	3	3	3
9304.420000003433	3	3	2	2
9314.610000003437	3	3	3	3
9324.79000000344	3	3	3	3
9334.970000003445	3	3	3	3
9345.150000003448	3	3	3	3
9355.330000003452	3	3	3	3
9355.540000003457	3	3	2	2
9365.730000003461	3	3	3	3
9375.910000003465	3	3	3	3
9386.090000003469	3	3	3	3
9396.270000003473	3	3	3	3
9406.450000003477	3	3	3	3
9406.660000003481	3	3	2	2
9416.850000003486	3	3	3	3
9427.03000000349	3	3	3	3
9437.210000003493	3	3	3	3
9447.390000003497	3	3	3	3
9457.570000003501	3	3	3	3
9457.780000003506	3	3	2	2
9467.97000000351	3	3	3	3
9478.150000003514	3	3	3	3
9488.330000003518	3	3	3	3
9498.510000003522	3	3	3	3
9508.690000003526	3	3	3	3
9508.90000000353	3	3	2	2
9519.090000003534	3	3	3	3
9529.270000003538	3	3	3	3
9539.450000003542	3	3	3	3
9549.630000003546	3	3	3	3
9559.81000000355	3	3	3	3
9560.020000003555	3	3	2	2
9570.210000003559	3	3	3	3
9580.390000003563	3	3	3	3
9590.570000003567	3	3	3	3
9600.75000000357	3	3	3	3
9610.930000003575	3	3	3	3
9611.14000000358	3	3	2	2
9621.330000003583	3	3	3	3
9631.510000003587	3	3	3	3
9641.690000003591	3	3	3	3
9651.870000003595	3	3	3	3
9662.050000003599	3	3	3	3
9662.260000003604	3	3	2	2
9672.450000003608	3	3	3	3
9682.630000003612	3	3	3	3
9692.810000003616	3	3	3	3
9702.99000000362	3	3	3	3
9713.170000003623	3	3	3	3
9713.390000003628	3	3	2	2
9723.580000003632	3	3	3	3
9733.760000003636	3	3	3	3
9743.94000000364	3	3	3	3
9754.120000003644	3	3	3	3
9764.300000003648	3	3	3	3
9764.510000003653	3	3	2	2
9774.700000003657	3	3	3	3
9784.88000000366	3	3	3	3
9795.060000003665	3	3	3	3
9805.240000003669	3	3	3	3
9815.420000003673	3	3	3	3
9815.630000003677	3	3	2	2
9825.820000003681	3	3	3	3
9836.000000003685	3	3	3	3
9846.18000000369	3	3	3	3
9856.360000003693	3	3	3	3
9866.540000003697	3	3	3	3
9866.750000003702	3	3	2	2
9876.940000003706	3	3	3	3
9887.12000000371	3	3	3	3
9897.300000003714	3	3	3	3
9907.480000003718	3	3	3	3
9917.660000003722	3	3	3	3
9917.870000003726	3	3	2	2
9928.06000000373	3	3	3	3
9938.240000003734	3	3	3	3
9948.420000003738	3	3	3	3
9958.600000003742	3	3	3	3
9968.780000003746	3	3	3	3
9968.99000000375	3	3	2	2
9979.180000003755	3	3	3	3
9989.360000003759	3	3	3	3
9999.540000003763	3	3	3	3
10009.720000003766	3	3	3	3
10019.90000000377	3	3	3	3
10020.110000003775	3	3	2	2
10030.30000000378	3	3	3	3
10040.480000003783	3	3	3	3
10050.660000003787	3	3	3	3
10060.840000003791	3	3	3	3
10071.020000003795	3	3	3	3
10071.2300000038	3	3	2	2
10081.420000003804	3	3	3	3
10091.600000003808	3	3	3	3
10101.780000003811	3	3	3	3
10111.960000003815	3	3	3	3
10122.14000000382	3	3	3	3
10122.350000003824	3	3	2	2
10132.540000003828	3	3	3	3
10142.720000003832	3	3	3	3
10152.900000003836	3	3	3	3
10163.08000000384	3	3	3	3
10173.260000003844	3	3	3	3
10173.470000003848	3	3	2	2
10183.660000003852	3	3	3	3
10193.840000003856	3	3	3	3
10204.02000000386	3	3	3	3
10214.200000003864	3	3	3	3
10224.380000003868	3	3	3	3
10224.600000003873	3	3	2	2
10234.790000003877	3	3	3	3
10244.970000003881	3	3	3	3
10255.150000003885	3	3	3	3
10265.330000003889	3	3	3	3
10275.510000003893	3	3	3	3
10275.720000003897	3	3	2	2
10285.910000003902	3	3	3	3
10296.090000003906	3	3	3	3
10306.27000000391	3	3	3	3
10316.450000003913	3	3	3	3
10326.630000003917	3	3	3	3
10326.840000003922	3	3	2	2
10337.030000003926	3	3	3	3
10347.21000000393	3	3	3	3
10357.390000003934	3	3	3	3
10367.570000003938	3	3	3	3
10377.750000003942	3	3	3	3
10377.960000003946	3	3	2	2
10388.15000000395	3	3	3	3
10398.330000003954	3	3	3	3
10408.510000003958	3	3	3	3
10418.690000003962	3	3	3	3
10428.870000003966	3	3	3	3
10429.08000000397	3	3	2	2
10439.270000003975	3	3	3	3
10449.450000003979	3	3	3	3
10459.630000003983	3	3	3	3
10469.810000003987	3	3	3	3
10479.99000000399	3	3	3	3
10480.200000003995	3	3	2	2
10490.390000004	3	3	3	3
10500.570000004003	3	3	3	3
10510.750000004007	3	3	3	3
10520.930000004011	3	3	3	3
10531.110000004015	3	3	3	3
10531.32000000402	3	3	2	2
10541.510000004024	3	3	3	3
10551.690000004028	3	3	3	3
10561.870000004032	3	3	3	3
10572.050000004036	3	3	3	3
10582.23000000404	3	3	3	3
10582.440000004044	3	3	2	2
10592.630000004048	3	3	3	3
10602.810000004052	3	3	3	3
10612.990000004056	3	3	3	3
10623.17000000406	3	3	3	3
10633.350000004064	3	3	3	3
10633.560000004069	3	3	2	2
10643.750000004073	3	3	3	3
10653.930000004077	3	3	3	3
10664.11000000408	3	3	3	3
10674.290000004085	3	3	3	3
10684.470000004088	3	3	3	3
10684.680000004093	3	3	2	2
10694.870000004097	3	3	3	3
10705.050000004101	3	3	3	3
10715.230000004105	3	3	3	3
10725.410000004109	3	3	3	3
10735.590000004113	3	3	3	3
10735.810000004118	3	3	2	2
10746.000000004122	3	3	3	3
10756.180000004126	3	3	3	3
10766.36000000413	3	3	3	3
10776.540000004134	3	3	3	3
10786.720000004138	3	3	3	3
10786.930000004142	3	3	2	2
10797.120000004146	3	3	3	3
10807.30000000415	3	3	3	3
10817.480000004154	3	3	3	3
10827.660000004158	3	3	3	3
10837.840000004162	3	3	3	3
10838.050000004167	3	3	2	2
10848.24000000417	3	3	3	3
10858.420000004175	3	3	3	3
10868.600000004179	3	3	3	3
10878.780000004183	3	3	3	3
10888.960000004186	3	3	3	3
10889.170000004191	3	3	2	2
10899.360000004195	3	3	3	3
10909.5400000042	3	3	3	3
10919.720000004203	3	3	3	3
10929.900000004207	3	3	3	3
10940.08000000421	3	3	3	3
10940.290000004215	3	3	2	2
10950.48000000422	3	3	3	3
10960.660000004224	3	3	3	3
10970.840000004227	3	3	3	3
10981.020000004231	3	3	3	3
10991.200000004235	3	3	3	3
10991.41000000424	3	3	2	2
11001.600000004244	3	3	3	3
11011.780000004248	3	3	3	3
11021.960000004252	3	3	3	3
11032.140000004256	3	3	3	3
11042.32000000426	3	3	3	3
11042.530000004264	3	3	2	2
11052.720000004269	3	3	3	3
11062.900000004272	3	3	3	3
11073.080000004276	3	3	3	3
11083.26000000428	3	3	3	3
11093.440000004284	3	3	3	3
11093.650000004289	3	3	2	2
11103.840000004293	3	3	3	3
11114.020000004297	3	3	3	3
11124.2000000043	3	3	3	3
11134.380000004305	3	3	3	3
11144.560000004309	3	3	3	3
11144.770000004313	3	3	2	2
11154.960000004317	3	3	3	3
11165.140000004321	3	3	3	3
11175.320000004325	3	3	3	3
11185.50000000433	3	3	3	3
11195.680000004333	3	3	3	3
11195.890000004338	3	3	2	2
11206.080000004342	3	3	3	3
11216.260000004346	3	3	3	3
11226.44000000435	3	3	3	3
11236.620000004354	3	3	3	3
11246.800000004358	3	3	3	3
11247.020000004362	3	3	2	2
11257.210000004367	3	3	3	3
11267.39000000437	3	3	3	3
11277.570000004374	3	3	3	3
11287.750000004378	3	3	3	3
11297.930000004382	3	3	3	3
11298.140000004387	3	3	2	2
11308.330000004391	3	3	3	3
11318.510000004395	3	3	3	3
11328.690000004399	3	3	3	3
11338.870000004403	3	3	3	3
11349.050000004407	3	3	3	3
11349.260000004411	3	3	2	2
11359.450000004415	3	3	3	3
11369.63000000442	3	3	3	3
11379.810000004423	3	3	3	3
11389.990000004427	3	3	3	3
11400.170000004431	3	3	3	3
11400.380000004436	3	3	2	2
11410.57000000444	3	3	3	3
11420.750000004444	3	3	3	3
11430.930000004448	3	3	3	3
11441.110000004452	3	3	3	3
11451.290000004456	3	3	3	3
11451.50000000446	3	3	2	2
11461.690000004464	3	3	3	3
11471.870000004468	3	3	3	3
11482.050000004472	3	3	3	3
11492.230000004476	3	3	3	3
11502.41000000448	3	3	3	3
11502.620000004485	3	3	2	2
11512.810000004489	3	3	3	3
11522.990000004493	3	3	3	3
11533.170000004497	3	3	3	3
11543.3500000045	3	3	3	3
11553.530000004504	3	3	3	3
11553.740000004509	3	3	2	2
11563.930000004513	3	3	3	3
11574.110000004517	3	3	3	3
11584.290000004521	3	3	3	3
11594.470000004525	3	3	3	3
11604.650000004529	3	3	3	3
11604.860000004534	3	3	2	2
11615.050000004538	3	3	3	3
11625.230000004542	3	3	3	3
11635.410000004546	3	3	3	3
11645.59000000455	3	3	3	3
11655.770000004553	3	3	3	3
11655.980000004558	3	3	2	2
11666.170000004562	3	3	3	3
11676.350000004566	3	3	3	3
11686.53000000457	3	3	3	3
11696.710000004574	3	3	3	3
11706.890000004578	3	3	3	3
11707.100000004582	3	3	2	2
11717.290000004587	3	3	3	3
11727.47000000459	3	3	3	3
11737.650000004594	3	3	3	3
11747.830000004598	3	3	3	3
11758.010000004602	3	3	3	3
11758.230000004607	3	3	2	2
11768.420000004611	3	3	3	3
11778.600000004615	3	3	3	3
11788.780000004619	3	3	3	3
11798.960000004623	3	3	3	3
11809.140000004627	3	3	3	3
11809.350000004632	3	3	2	2
11819.540000004636	3	3	3	3
11829.72000000464	3	3	3	3
11839.900000004644	3	3	3	3
11850.080000004647	3	3	3	3
11860.260000004651	3	3	3	3
11860.470000004656	3	3	2	2
11870.66000000466	3	3	3	3
11880.840000004664	3	3	3	3
11891.020000004668	3	3	3	3
11901.200000004672	3	3	3	3
11911.380000004676	3	3	3	3
11911.59000000468	3	3	2	2
11921.780000004685	3	3	3	3
11931.960000004688	3	3	3	3
11942.140000004692	3	3	3	3
11952.320000004696	3	3	3	3
11962.5000000047	3	3	3	3
11962.710000004705	3	3	2	2
11972.900000004709	3	3	3	3
11983.080000004713	3	3	3	3
11993.260000004717	3	3	3	3
12003.44000000472	3	3	3	3
12013.620000004725	3	3	3	3
12013.83000000473	3	3	2	2
12024.020000004733	3	3	3	3
12034.200000004737	3	3	3	3
12044.380000004741	3	3	3	3
12054.560000004745	3	3	3	3
12064.74000000475	3	3	3	3
12064.950000004754	3	3	2	2
12075.140000004758	3	3	3	3
12085.320000004762	3	3	3	3
12095.500000004766	3	3	3	3
12105.68000000477	3	3	3	3
12115.860000004774	3	3	3	3
12116.070000004778	3	3	2	2
12126.260000004782	3	3	3	3
12136.440000004786	3	3	3	3
12146.62000000479	3	3	3	3
12156.800000004794	3	3	3	3
12166.980000004798	3	3	3	3
12167.190000004803	3	3	2	2
12177.380000004807	3	3	3	3
12187.56000000481	3	3	3	3
12197.740000004815	3	3	3	3
12207.920000004819	3	3	3	3
12218.100000004823	3	3	3	3
12218.310000004827	3	3	2	2
12228.500000004831	3	3	3	3
12238.680000004835	3	3	3	3
12248.86000000484	3	3	3	3
12259.040000004843	3	3	3	3
12269.220000004847	3	3	3	3
12269.440000004852	3	3	2	2
12279.630000004856	3	3	3	3
12289.81000000486	3	3	3	3
12299.990000004864	3	3	3	3
12310.170000004868	3	3	3	3
12320.350000004872	3	3	3	3
12320.560000004876	3	3	2	2
12330.75000000488	3	3	3	3
12340.930000004884	3	3	3	3
12351.110000004888	3	3	3	3
12361.290000004892	3	3	3	3
12371.470000004896	3	3	3	3
12371.6800000049	3	3	2	2
12381.870000004905	3	3	3	3
12392.050000004909	3	3	3	3
12402.230000004913	3	3	3	3
12412.410000004917	3	3	3	3
12422.59000000492	3	3	3	3
12422.800000004925	3	3	2	2
12432.99000000493	3	3	3	3
12443.170000004933	3	3	3	3
12453.350000004937	3	3	3	3
12463.530000004941	3	3	3	3
12473.710000004945	3	3	3	3
12473.92000000495	3	3	2	2
12484.110000004954	3	3	3	3
12494.290000004958	3	3	3	3
12504.470000004962	3	3	3	3
12514.650000004965	3	3	3	3
12524.83000000497	3	3	3	3
12525.040000004974	3	3	2	2
12535.230000004978	3	3	3	3
12545.410000004982	3	3	3	3
12555.590000004986	3	3	3	3
12565.77000000499	3	3	3	3
12575.950000004994	3	3	3	3
12576.160000004998	3	3	2	2
12586.350000005003	3	3	3	3
12596.530000005007	3	3	3	3
12606.71000000501	3	3	3	3
12616.890000005014	3	3	3	3
12627.070000005018	3	3	3	3
12627.280000005023	3	3	2	2
12637.470000005027	3	3	3	3
12647.650000005031	3	3	3	3
12657.830000005035	3	3	3	3
12668.010000005039	3	3	3	3
12678.190000005043	3	3	3	3
12678.400000005047	3	3	2	2
12688.590000005051	3	3	3	3
12698.770000005055	3	3	3	3
12708.95000000506	3	3	3	3
12719.130000005063	3	3	3	3
12729.310000005067	3	3	3	3
12729.520000005072	3	3	2	2
12739.710000005076	3	3	3	3
12749.89000000508	3	3	3	3
12760.070000005084	3	3	3	3
12770.250000005088	3	3	3	3
12780.430000005092	3	3	3	3
12780.650000005096	3	3	2	2
12790.8400000051	3	3	3	3
12801.020000005105	3	3	3	3
12811.200000005108	3	3	3	3
12821.380000005112	3	3	3	3
12831.560000005116	3	3	3	3
12831.77000000512	3	3	2	2
12841.960000005125	3	3	3	3
12852.140000005129	3	3	3	3
12862.320000005133	3	3	3	3
12872.500000005137	3	3	3	3
12882.68000000514	3	3	3	3
12882.890000005145	3	3	2	2
12893.08000000515	3	3	3	3
12903.260000005153	3	3	3	3
12913.440000005157	3	3	3	3
12923.620000005161	3	3	3	3
12933.800000005165	3	3	3	3
12934.01000000517	3	3	2	2
12944.200000005174	3	3	3	3
12954.380000005178	3	3	3	3
12964.560000005182	3	3	3	3
12974.740000005186	3	3	3	3
12984.92000000519	3	3	3	3
12985.130000005194	3	3	2	2
12995.320000005198	3	3	3	3
13005.500000005202	3	3	3	3
13015.680000005206	3	3	3	3
13025.86000000521	3	3	3	3
13036.040000005214	3	3	3	3
13036.250000005219	3	3	2	2
13046.440000005223	3	3	3	3
13056.620000005227	3	3	3	3
13066.80000000523	3	3	3	3
13076.980000005235	3	3	3	3
13087.160000005239	3	3	3	3
13087.370000005243	3	3	2	2
13097.560000005247	3	3	3	3
13107.740000005251	3	3	3	3
13117.920000005255	3	3	3	3
13128.100000005259	3	3	3	3
13138.280000005263	3	3	3	3
13138.490000005268	3	3	2	2
13148.680000005272	3	3	3	3
13158.860000005276	3	3	3	3
13169.04000000528	3	3	3	3
13179.220000005284	3	3	3	3
13189.400000005287	3	3	3	3
13189.610000005292	3	3	2	2
13199.800000005296	3	3	3	3
13209.9800000053	3	3	3	3
13220.160000005304	3	3	3	3
13230.340000005308	3	3	3	3
13240.520000005312	3	3	3	3
13240.730000005316	3	3	2	2
13250.92000000532	3	3	3	3
13261.100000005325	3	3	3	3
13271.280000005328	3	3	3	3
13281.460000005332	3	3	3	3
13291.640000005336	3	3	3	3
13291.860000005341	3	3	2	2
13302.050000005345	3	3	3	3
13312.23000000535	3	3	3	3
13322.410000005353	3	3	3	3
13332.590000005357	3	3	3	3
13342.770000005361	3	3	3	3
13342.980000005366	3	3	2	2
13353.17000000537	3	3	3	3
13363.350000005374	3	3	3	3
13373.530000005378	3	3	3	3
13383.710000005382	3	3	3	3
13393.890000005385	3	3	3	3
13394.10000000539	3	3	2	2
13404.290000005394	3	3	3	3
13414.470000005398	3	3	3	3
13424.650000005402	3	3	3	3
13434.830000005406	3	3	3	3
13445.01000000541	3	3	3	3
13445.220000005414	3	3	2	2
13455.410000005419	3	3	3	3
13465.590000005423	3	3	3	3
13475.770000005426	3	3	3	3
13485.95000000543	3	3	3	3
13496.130000005434	3	3	3	3
13496.340000005439	3	3	2	2
13506.530000005443	3	3	3	3
13516.710000005447	3	3	3	3
13526.890000005451	3	3	3	3
13537.070000005455	3	3	3	3
13547.250000005459	3	3	3	3
13547.460000005463	3	3	2	2
13557.650000005468	3	3	3	3
13567.830000005471	3	3	3	3
13578.010000005475	3	3	3	3
13588.19000000548	3	3	3	3
13598.370000005483	3	3	3	3
13598.580000005488	3	3	2	2
13608.770000005492	3	3	3	3
13618.950000005496	3	3	3	3
13629.1300000055	3	3	3	3
13639.310000005504	3	3	3	3
13649.490000005508	3	3	3	3
13649.700000005512	3	3	2	2
13659.890000005516	3	3	3	3
13670.07000000552	3	3	3	3
13680.250000005524	3	3	3	3
13690.430000005528	3	3	3	3
13700.610000005532	3	3	3	3
13700.820000005537	3	3	2	2
13711.01000000554	3	3	3	3
13721.190000005545	3	3	3	3
13731.370000005549	3	3	3	3
13741.550000005553	3	3	3	3
13751.730000005557	3	3	3	3
13751.940000005561	3	3	2	2
13762.130000005565	3	3	3	3
13772.31000000557	3	3	3	3
13782.490000005573	3	3	3	3
13792.670000005577	3	3	3	3
13802.850000005581	3	3	3	3
13803.070000005586	3	3	2	2
13813.26000000559	3	3	3	3
13823.440000005594	3	3	3	3
13833.620000005598	3	3	3	3
13843.800000005602	3	3	3	3
13853.980000005606	3	3	3	3
13854.19000000561	3	3	2	2
13864.380000005614	3	3	3	3
13874.560000005618	3	3	3	3
13884.740000005622	3	3	3	3
13894.920000005626	3	3	3	3
13905.10000000563	3	3	3	3
13905.310000005635	3	3	2	2
13915.500000005639	3	3	3	3
