Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube-m02	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube-m03	Unknown Heuristic - Run None (Profile ?) 69613120284eb5e6dc72fbcf - minikube-m04
29274.425219246266	3	3	2	2
29284.66461246741	3	3	2	2
29294.90400568855	3	3	2	2
29305.143398909695	2	2	2	2
29315.382792130837	3	3	2	2
29325.62218535198	3	3	2	2
29335.86157857312	3	3	2	2
29346.100971794265	3	3	2	2
29356.340365015403	3	3	2	2
29366.57975823655	2	2	2	2
29376.819151457694	3	3	2	2
29387.058544678832	3	3	2	2
29397.297937899977	3	3	2	2
29407.53733112112	3	3	2	2
29417.77672434226	3	3	2	2
29428.016117563402	2	2	2	2
29438.255510784547	3	3	2	2
29448.494904005693	3	3	2	2
29458.73429722683	3	3	2	2
29468.973690447972	3	3	2	2
29479.213083669118	3	3	2	2
29489.452476890256	2	2	2	2
29499.6918701114	3	3	2	2
29509.931263332546	3	3	2	2
29520.170656553684	3	3	2	2
29530.41004977483	3	3	2	2
29540.64944299597	3	3	2	2
29550.888836217113	2	2	2	2
29561.128229438254	3	3	2	2
29571.3676226594	3	3	2	2
29581.607015880538	3	3	2	2
29591.846409101683	3	3	2	2
29602.08580232283	3	3	2	2
29612.325195543966	2	2	2	2
29622.564588765108	3	3	2	2
29632.803981986253	3	3	2	2
29643.04337520739	3	3	2	2
29653.282768428537	3	3	2	2
29663.522161649682	3	3	2	2
29673.761554870824	2	2	2	2
29684.000948091965	3	3	2	2
29694.240341313107	3	3	2	2
29704.479734534252	3	3	2	2
29714.71912775539	3	3	2	2
29724.958520976536	3	3	2	2
29735.19791419768	2	2	2	2
29745.43730741882	3	3	2	2
29755.67670063996	3	3	2	2
29765.916093861106	3	3	2	2
29776.155487082244	3	3	2	2
29786.39488030339	3	3	2	2
29796.634273524534	2	2	2	2
29806.873666745672	3	3	2	2
29817.113059966818	3	3	2	2
29827.35245318796	3	3	2	2
29837.5918464091	3	3	2	2
29847.831239630243	3	3	2	2
29858.070632851388	2	2	2	2
29868.310026072526	3	3	2	2
29878.54941929367	3	3	2	2
29888.788812514817	3	3	2	2
29899.02820573596	3	3	2	2
29909.267598957096	3	3	2	2
29919.50699217824	2	2	2	2
29929.746385399387	3	3	2	2
29939.985778620525	3	3	2	2
29950.22517184167	3	3	2	2
29960.46456506281	3	3	2	2
29970.703958283953	3	3	2	2
29980.943351505095	2	2	2	2
29991.18274472624	3	3	2	2
30001.42213794738	3	3	2	2
30011.661531168524	3	3	2	2
30021.90092438967	3	3	2	2
30032.140317610807	3	3	2	2
30042.379710831952	2	2	2	2
30052.619104053094	3	3	2	2
30062.858497274232	3	3	2	2
30073.097890495377	3	3	2	2
30083.337283716523	3	3	2	2
30093.57667693766	3	3	2	2
30103.816070158806	2	2	2	2
30114.055463379947	3	3	2	2
30124.29485660109	3	3	2	2
30134.53424982223	3	3	2	2
30144.773643043376	3	3	2	2
30155.01303626452	3	3	2	2
30165.25242948566	2	2	2	2
30175.491822706805	3	3	2	2
30185.731215927946	3	3	2	2
30195.970609149088	3	3	2	2
30206.21000237023	3	3	2	2
30216.449395591375	3	3	2	2
30226.688788812513	2	2	2	2
30236.92818203366	3	3	2	2
30247.1675752548	3	3	2	2
30257.40696847594	3	3	2	2
30267.646361697083	3	3	2	2
30277.88575491823	3	3	2	2
30288.125148139367	2	2	2	2
30298.36454136051	3	3	2	2
30308.603934581657	3	3	2	2
30318.843327802795	3	3	2	2
30329.08272102394	3	3	2	2
30339.322114245082	3	3	2	2
30349.56150746622	2	2	2	2
30359.800900687365	3	3	2	2
30370.04029390851	3	3	2	2
30380.279687129652	3	3	2	2
30390.519080350794	3	3	2	2
30400.758473571936	3	3	2	2
30410.99786679308	2	2	2	2
30421.23726001422	3	3	2	2
30431.476653235364	3	3	2	2
30441.71604645651	3	3	2	2
30451.955439677648	3	3	2	2
30462.194832898793	3	3	2	2
30472.434226119934	2	2	2	2
30482.673619341076	3	3	2	2
30492.913012562218	3	3	2	2
30503.152405783363	3	3	2	2
30513.3917990045	3	3	2	2
30523.631192225646	3	3	2	2
30533.870585446788	2	2	2	2
30544.10997866793	3	3	2	2
30554.34937188907	3	3	2	2
30564.588765110217	3	3	2	2
30574.828158331355	3	3	2	2
30585.0675515525	3	3	2	2
30595.306944773645	2	2	2	2
30605.546337994787	3	3	2	2
30615.78573121593	3	3	2	2
30626.02512443707	3	3	2	2
30636.264517658215	3	3	2	2
30646.503910879353	3	3	2	2
30656.7433041005	2	2	2	2
30666.98269732164	3	3	2	2
30677.222090542782	3	3	2	2
30687.461483763924	3	3	2	2
30697.70087698507	3	3	2	2
30707.940270206207	3	3	2	2
30718.179663427352	2	2	2	2
30728.419056648498	3	3	2	2
30738.658449869636	3	3	2	2
30748.89784309078	3	3	2	2
30759.137236311923	3	3	2	2
30769.376629533064	3	3	2	2
30779.616022754206	2	2	2	2
30789.85541597535	3	3	2	2
30800.09480919649	3	3	2	2
30810.334202417635	3	3	2	2
30820.573595638776	3	3	2	2
30830.81298885992	3	3	2	2
30841.05238208106	2	2	2	2
30851.291775302205	3	3	2	2
30861.53116852335	3	3	2	2
30871.770561744488	3	3	2	2
30882.009954965633	3	3	2	2
30892.249348186775	3	3	2	2
30902.488741407917	2	2	2	2
30912.72813462906	3	3	2	2
30922.967527850204	3	3	2	2
30933.20692107134	3	3	2	2
30943.446314292487	3	3	2	2
30953.68570751363	3	3	2	2
30963.92510073477	2	2	2	2
30974.164493955912	3	3	2	2
30984.403887177057	3	3	2	2
30994.643280398195	3	3	2	2
31004.88267361934	3	3	2	2
31015.122066840486	3	3	2	2
31025.361460061624	2	2	2	2
31035.60085328277	3	3	2	2
31045.84024650391	3	3	2	2
31056.079639725056	3	3	2	2
31066.319032946194	3	3	2	2
31076.55842616734	3	3	2	2
31086.79781938848	2	2	2	2
31097.037212609623	3	3	2	2
31107.276605830764	3	3	2	2
31117.51599905191	3	3	2	2
31127.755392273048	3	3	2	2
31137.994785494193	3	3	2	2
31148.23417871534	2	2	2	2
31158.473571936476	3	3	2	2
31168.71296515762	3	3	2	2
31178.952358378763	3	3	2	2
31189.191751599905	3	3	2	2
31199.431144821046	3	3	2	2
31209.67053804219	2	2	2	2
31219.90993126333	3	3	2	2
31230.149324484475	3	3	2	2
31240.388717705617	3	3	2	2
31250.62811092676	3	3	2	2
31260.8675041479	3	3	2	2
31271.106897369045	2	2	2	2
31281.34629059019	3	3	2	2
31291.58568381133	3	3	2	2
31301.825077032474	3	3	2	2
31312.064470253616	3	3	2	2
31322.303863474757	3	3	2	2
31332.5432566959	2	2	2	2
31342.782649917044	3	3	2	2
31353.022043138182	3	3	2	2
31363.261436359327	3	3	2	2
31373.50082958047	3	3	2	2
31383.74022280161	3	3	2	2
31393.979616022752	2	2	2	2
31404.219009243898	3	3	2	2
31414.458402465036	3	3	2	2
31424.69779568618	3	3	2	2
31434.937188907326	3	3	2	2
31445.176582128464	3	3	2	2
31455.41597534961	2	2	2	2
31465.65536857075	3	3	2	2
31475.894761791893	3	3	2	2
31486.134155013035	3	3	2	2
31496.37354823418	3	3	2	2
31506.612941455325	3	3	2	2
31516.852334676463	2	2	2	2
31527.091727897605	3	3	2	2
31537.33112111875	3	3	2	2
31547.570514339888	3	3	2	2
31557.809907561033	3	3	2	2
31568.04930078218	3	3	2	2
31578.288694003317	2	2	2	2
31588.528087224462	3	3	2	2
31598.767480445604	3	3	2	2
31609.006873666745	3	3	2	2
31619.246266887887	3	3	2	2
31629.485660109032	3	3	2	2
31639.72505333017	2	2	2	2
31649.964446551316	3	3	2	2
31660.20383977246	3	3	2	2
31670.4432329936	3	3	2	2
31680.68262621474	3	3	2	2
31690.922019435886	3	3	2	2
31701.161412657024	2	2	2	2
31711.40080587817	3	3	2	2
31721.640199099314	3	3	2	2
31731.879592320456	3	3	2	2
31742.118985541598	3	3	2	2
31752.35837876274	3	3	2	2
31762.597771983885	2	2	2	2
31772.837165205023	3	3	2	2
31783.076558426168	3	3	2	2
31793.315951647313	3	3	2	2
31803.55534486845	3	3	2	2
31813.794738089593	3	3	2	2
31824.03413131074	2	2	2	2
31834.273524531876	3	3	2	2
31844.51291775302	3	3	2	2
31854.752310974167	3	3	2	2
31864.991704195305	3	3	2	2
31875.23109741645	3	3	2	2
31885.470490637592	2	2	2	2
31895.709883858734	3	3	2	2
31905.949277079875	3	3	2	2
31916.18867030102	3	3	2	2
31926.42806352216	3	3	2	2
31936.667456743304	3	3	2	2
31946.90684996445	2	2	2	2
31957.14624318559	3	3	2	2
31967.38563640673	3	3	2	2
31977.625029627874	3	3	2	2
31987.86442284902	3	3	2	2
31998.103816070157	3	3	2	2
32008.343209291303	2	2	2	2
32018.582602512444	3	3	2	2
32028.821995733586	3	3	2	2
32039.061388954728	3	3	2	2
32049.300782175873	3	3	2	2
32059.54017539701	3	3	2	2
32069.779568618156	2	2	2	2
32080.0189618393	3	3	2	2
32090.25835506044	3	3	2	2
32100.497748281585	3	3	2	2
32110.737141502726	3	3	2	2
32120.976534723864	3	3	2	2
32131.21592794501	2	2	2	2
32141.455321166155	3	3	2	2
32151.694714387293	3	3	2	2
32161.93410760844	3	3	2	2
32172.17350082958	3	3	2	2
32182.412894050725	3	3	2	2
32192.652287271863	2	2	2	2
32202.89168049301	3	3	2	2
32213.131073714154	3	3	2	2
32223.370466935292	3	3	2	2
32233.609860156437	3	3	2	2
32243.84925337758	3	3	2	2
32254.08864659872	2	2	2	2
32264.328039819862	3	3	2	2
32274.567433041007	3	3	2	2
32284.806826262145	3	3	2	2
32295.04621948329	3	3	2	2
32305.285612704432	3	3	2	2
32315.525005925574	2	2	2	2
32325.764399146716	3	3	2	2
32336.00379236786	3	3	2	2
32346.243185589	3	3	2	2
32356.482578810144	3	3	2	2
32366.72197203129	3	3	2	2
32376.961365252428	2	2	2	2
32387.200758473573	3	3	2	2
32397.440151694715	3	3	2	2
32407.67954491586	3	3	2	2
32417.918938136998	3	3	2	2
32428.158331358143	3	3	2	2
32438.397724579285	2	2	2	2
32448.637117800426	3	3	2	2
32458.876511021568	3	3	2	2
32469.115904242713	3	3	2	2
32479.35529746385	3	3	2	2
32489.594690684997	3	3	2	2
32499.834083906142	2	2	2	2
32510.07347712728	3	3	2	2
32520.312870348425	3	3	2	2
32530.552263569567	3	3	2	2
32540.79165679071	3	3	2	2
32551.03105001185	3	3	2	2
32561.270443232996	2	2	2	2
32571.509836454134	3	3	2	2
32581.74922967528	3	3	2	2
32591.98862289642	3	3	2	2
32602.228016117562	3	3	2	2
32612.467409338704	3	3	2	2
32622.70680255985	2	2	2	2
32632.946195780994	3	3	2	2
32643.185589002132	3	3	2	2
32653.424982223278	3	3	2	2
32663.66437544442	3	3	2	2
32673.90376866556	3	3	2	2
32684.143161886703	2	2	2	2
32694.382555107848	3	3	2	2
32704.621948328986	3	3	2	2
32714.86134155013	3	3	2	2
32725.100734771273	3	3	2	2
32735.340127992415	3	3	2	2
32745.579521213556	2	2	2	2
32755.8189144347	3	3	2	2
32766.05830765584	3	3	2	2
32776.29770087698	3	3	2	2
32786.53709409813	3	3	2	2
32796.776487319265	3	3	2	2
32807.01588054041	2	2	2	2
32817.255273761555	3	3	2	2
32827.4946669827	3	3	2	2
32837.73406020384	3	3	2	2
32847.97345342498	3	3	2	2
32858.21284664613	3	3	2	2
32868.45223986726	2	2	2	2
32878.69163308841	3	3	2	2
32888.931026309554	3	3	2	2
32899.170419530696	3	3	2	2
32909.40981275184	3	3	2	2
32919.64920597298	3	3	2	2
32929.88859919412	2	2	2	2
32940.12799241526	3	3	2	2
32950.36738563641	3	3	2	2
32960.606778857546	3	3	2	2
32970.846172078695	3	3	2	2
32981.085565299836	3	3	2	2
32991.32495852098	2	2	2	2
33001.56435174212	3	3	2	2
33011.80374496326	3	3	2	2
33022.0431381844	3	3	2	2
33032.282531405544	3	3	2	2
33042.52192462669	3	3	2	2
33052.76131784783	2	2	2	2
33063.00071106897	3	3	2	2
33073.24010429012	3	3	2	2
33083.47949751126	3	3	2	2
33093.7188907324	3	3	2	2
33103.95828395354	3	3	2	2
33114.197677174685	2	2	2	2
33124.43707039583	3	3	2	2
33134.67646361697	3	3	2	2
33144.91585683812	3	3	2	2
33155.15525005925	3	3	2	2
33165.3946432804	3	3	2	2
33175.63403650154	2	2	2	2
33185.873429722684	3	3	2	2
33196.112822943825	3	3	2	2
33206.35221616497	3	3	2	2
33216.59160938611	3	3	2	2
33226.83100260725	3	3	2	2
33237.0703958284	2	2	2	2
33247.309789049534	3	3	2	2
33257.54918227068	3	3	2	2
33267.788575491824	3	3	2	2
33278.027968712966	3	3	2	2
33288.26736193411	3	3	2	2
33298.50675515525	2	2	2	2
33308.74614837639	3	3	2	2
33318.98554159753	3	3	2	2
33329.22493481868	3	3	2	2
33339.46432803982	3	3	2	2
33349.703721260965	3	3	2	2
33359.94311448211	2	2	2	2
33370.18250770325	3	3	2	2
33380.42190092439	3	3	2	2
33390.66129414553	3	3	2	2
33400.90068736667	3	3	2	2
33411.140080587815	3	3	2	2
33421.37947380896	2	2	2	2
33431.618867030105	3	3	2	2
33441.85826025124	3	3	2	2
33452.09765347239	3	3	2	2
33462.33704669353	3	3	2	2
33472.57643991467	3	3	2	2
33482.81583313581	2	2	2	2
33493.055226356955	3	3	2	2
33503.2946195781	3	3	2	2
33513.53401279924	3	3	2	2
33523.77340602039	3	3	2	2
33534.01279924152	3	3	2	2
33544.25219246267	2	2	2	2
33554.49158568381	3	3	2	2
33564.730978904954	3	3	2	2
33574.970372126096	3	3	2	2
33585.20976534724	3	3	2	2
33595.449158568386	3	3	2	2
33605.68855178952	2	2	2	2
33615.92794501067	3	3	2	2
33626.16733823181	3	3	2	2
33636.40673145295	3	3	2	2
33646.646124674095	3	3	2	2
33656.885517895236	3	3	2	2
33667.12491111638	2	2	2	2
33677.36430433752	3	3	2	2
33687.60369755866	3	3	2	2
33697.8430907798	3	3	2	2
33708.082484000945	3	3	2	2
33718.32187722209	3	3	2	2
33728.56127044323	2	2	2	2
33738.80066366438	3	3	2	2
33749.04005688552	3	3	2	2
33759.27945010666	3	3	2	2
33769.5188433278	3	3	2	2
33779.75823654894	3	3	2	2
33789.99762977009	2	2	2	2
33800.23702299123	3	3	2	2
33810.476416212376	3	3	2	2
33820.71580943352	3	3	2	2
33830.95520265466	3	3	2	2
33841.1945958758	3	3	2	2
33851.43398909694	2	2	2	2
33861.673382318084	3	3	2	2
33871.912775539226	3	3	2	2
33882.152168760374	3	3	2	2
33892.39156198151	3	3	2	2
33902.63095520266	3	3	2	2
33912.8703484238	2	2	2	2
33923.10974164494	3	3	2	2
33933.34913486608	3	3	2	2
33943.588528087224	3	3	2	2
33953.827921308366	3	3	2	2
33964.06731452951	3	3	2	2
33974.30670775065	2	2	2	2
33984.54610097179	3	3	2	2
33994.78549419293	3	3	2	2
34005.02488741408	3	3	2	2
34015.26428063522	3	3	2	2
34025.503673856365	3	3	2	2
34035.74306707751	2	2	2	2
34045.98246029865	3	3	2	2
34056.22185351979	3	3	2	2
34066.46124674093	3	3	2	2
34076.70063996208	3	3	2	2
34086.940033183215	3	3	2	2
34097.179426404364	2	2	2	2
34107.418819625505	3	3	2	2
34117.65821284665	3	3	2	2
34127.89760606779	3	3	2	2
34138.13699928893	3	3	2	2
34148.37639251007	3	3	2	2
34158.615785731214	2	2	2	2
34168.85517895236	3	3	2	2
34179.0945721735	3	3	2	2
34189.333965394646	3	3	2	2
34199.57335861579	3	3	2	2
34209.81275183693	3	3	2	2
34220.05214505807	2	2	2	2
34230.29153827921	3	3	2	2
34240.530931500354	3	3	2	2
34250.770324721496	3	3	2	2
34261.00971794264	3	3	2	2
34271.24911116379	3	3	2	2
34281.48850438492	2	2	2	2
34291.72789760607	3	3	2	2
34301.96729082721	3	3	2	2
34312.20668404835	3	3	2	2
34322.446077269495	3	3	2	2
34332.68547049064	3	3	2	2
34342.92486371178	2	2	2	2
34353.16425693292	3	3	2	2
34363.40365015407	3	3	2	2
34373.6430433752	3	3	2	2
34383.88243659635	3	3	2	2
34394.12182981749	3	3	2	2
34404.361223038635	2	2	2	2
34414.60061625978	3	3	2	2
34424.84000948092	3	3	2	2
34435.07940270206	3	3	2	2
34445.3187959232	3	3	2	2
34455.55818914435	3	3	2	2
34465.79758236549	2	2	2	2
34476.036975586634	3	3	2	2
34486.276368807776	3	3	2	2
34496.51576202892	3	3	2	2
34506.75515525006	3	3	2	2
34516.9945484712	3	3	2	2
34527.23394169235	2	2	2	2
34537.473334913484	3	3	2	2
34547.712728134626	3	3	2	2
34557.952121355775	3	3	2	2
34568.19151457691	3	3	2	2
34578.43090779806	3	3	2	2
34588.6703010192	2	2	2	2
34598.90969424034	3	3	2	2
34609.14908746148	3	3	2	2
34619.388480682625	3	3	2	2
34629.627873903766	3	3	2	2
34639.86726712491	3	3	2	2
34650.10666034606	2	2	2	2
34660.34605356719	3	3	2	2
34670.58544678834	3	3	2	2
34680.82484000948	3	3	2	2
34691.06423323062	3	3	2	2
34701.303626451765	3	3	2	2
34711.54301967291	2	2	2	2
34721.782412894056	3	3	2	2
34732.02180611519	3	3	2	2
34742.26119933634	3	3	2	2
34752.50059255748	3	3	2	2
34762.73998577862	3	3	2	2
34772.979378999764	2	2	2	2
34783.218772220906	3	3	2	2
34793.45816544205	3	3	2	2
34803.69755866319	3	3	2	2
34813.93695188434	3	3	2	2
34824.17634510547	3	3	2	2
34834.415738326614	2	2	2	2
34844.65513154776	3	3	2	2
34854.8945247689	3	3	2	2
34865.133917990046	3	3	2	2
34875.37331121119	3	3	2	2
34885.61270443233	3	3	2	2
34895.85209765347	2	2	2	2
34906.09149087461	3	3	2	2
34916.33088409576	3	3	2	2
34926.570277316896	3	3	2	2
34936.809670538045	3	3	2	2
34947.04906375919	3	3	2	2
34957.28845698033	2	2	2	2
34967.52785020147	3	3	2	2
34977.76724342261	3	3	2	2
34988.00663664375	3	3	2	2
34998.246029864895	3	3	2	2
35008.485423086044	3	3	2	2
35018.72481630718	2	2	2	2
35028.96420952833	3	3	2	2
35039.20360274947	3	3	2	2
35049.44299597061	3	3	2	2
35059.68238919175	3	3	2	2
35069.921782412894	3	3	2	2
35080.161175634035	2	2	2	2
35090.40056885518	3	3	2	2
35100.639962076326	3	3	2	2
35110.87935529746	3	3	2	2
35121.1187485186	3	3	2	2
35131.35814173975	3	3	2	2
35141.59753496089	2	2	2	2
35151.836928182034	3	3	2	2
35162.076321403176	3	3	2	2
35172.31571462432	3	3	2	2
35182.55510784546	3	3	2	2
35192.7945010666	3	3	2	2
35203.03389428775	2	2	2	2
35213.273287508884	3	3	2	2
35223.51268073003	3	3	2	2
35233.752073951175	3	3	2	2
35243.991467172316	3	3	2	2
35254.23086039346	3	3	2	2
35264.4702536146	2	2	2	2
35274.70964683574	3	3	2	2
35284.94904005688	3	3	2	2
35295.18843327803	3	3	2	2
35305.427826499166	3	3	2	2
35315.667219720315	3	3	2	2
35325.90661294146	2	2	2	2
35336.1460061626	3	3	2	2
35346.38539938374	3	3	2	2
35356.62479260488	3	3	2	2
35366.86418582603	3	3	2	2
35377.103579047165	3	3	2	2
35387.342972268314	2	2	2	2
35397.582365489456	3	3	2	2
35407.8217587106	3	3	2	2
35418.06115193174	3	3	2	2
35428.30054515288	3	3	2	2
35438.53993837402	3	3	2	2
35448.779331595164	2	2	2	2
35459.018724816306	3	3	2	2
35469.25811803745	3	3	2	2
35479.49751125859	3	3	2	2
35489.73690447974	3	3	2	2
35499.97629770087	3	3	2	2
35510.21569092202	2	2	2	2
35520.45508414316	3	3	2	2
35530.694477364304	3	3	2	2
35540.933870585446	3	3	2	2
35551.17326380659	3	3	2	2
35561.41265702773	3	3	2	2
35571.65205024887	2	2	2	2
35581.89144347002	3	3	2	2
35592.13083669116	3	3	2	2
35602.3702299123	3	3	2	2
35612.609623133445	3	3	2	2
35622.84901635459	3	3	2	2
35633.08840957573	2	2	2	2
35643.32780279687	3	3	2	2
35653.56719601802	3	3	2	2
35663.80658923915	3	3	2	2
35674.0459824603	3	3	2	2
35684.285375681444	3	3	2	2
35694.524768902585	2	2	2	2
35704.76416212373	3	3	2	2
35715.00355534487	3	3	2	2
35725.24294856601	3	3	2	2
35735.48234178715	3	3	2	2
35745.721735008294	3	3	2	2
35755.961128229435	2	2	2	2
35766.20052145058	3	3	2	2
35776.439914671726	3	3	2	2
35786.67930789286	3	3	2	2
35796.91870111401	3	3	2	2
35807.15809433515	3	3	2	2
35817.39748755629	2	2	2	2
35827.636880777434	3	3	2	2
35837.876273998576	3	3	2	2
35848.115667219725	3	3	2	2
35858.35506044086	3	3	2	2
35868.59445366201	3	3	2	2
35878.83384688315	2	2	2	2
35889.07324010429	3	3	2	2
35899.31263332543	3	3	2	2
35909.552026546575	3	3	2	2
35919.79141976772	3	3	2	2
35930.03081298886	3	3	2	2
35940.27020621001	2	2	2	2
35950.50959943114	3	3	2	2
35960.74899265229	3	3	2	2
35970.98838587343	3	3	2	2
35981.22777909457	3	3	2	2
35991.467172315715	3	3	2	2
36001.70656553686	2	2	2	2
36011.945958758	3	3	2	2
36022.18535197914	3	3	2	2
36032.42474520028	3	3	2	2
36042.66413842143	3	3	2	2
36052.903531642565	3	3	2	2
36063.142924863714	2	2	2	2
36073.382318084856	3	3	2	2
36083.621711306	3	3	2	2
36093.86110452714	3	3	2	2
36104.10049774828	3	3	2	2
36114.33989096942	3	3	2	2
36124.579284190564	2	2	2	2
36134.81867741171	3	3	2	2
36145.05807063285	3	3	2	2
36155.297463853996	3	3	2	2
36165.53685707514	3	3	2	2
36175.77625029628	3	3	2	2
36186.01564351742	2	2	2	2
36196.25503673856	3	3	2	2
36206.494429959705	3	3	2	2
36216.733823180846	3	3	2	2
36226.973216401995	3	3	2	2
36237.21260962313	3	3	2	2
36247.45200284428	2	2	2	2
36257.69139606542	3	3	2	2
36267.93078928656	3	3	2	2
36278.1701825077	3	3	2	2
36288.409575728845	3	3	2	2
36298.64896894999	3	3	2	2
36308.88836217113	2	2	2	2
36319.12775539227	3	3	2	2
36329.36714861342	3	3	2	2
36339.60654183455	3	3	2	2
36349.8459350557	3	3	2	2
36360.085328276844	3	3	2	2
36370.324721497986	2	2	2	2
36380.56411471913	3	3	2	2
36390.80350794027	3	3	2	2
36401.04290116141	3	3	2	2
36411.28229438255	3	3	2	2
36421.5216876037	3	3	2	2
36431.761080824836	2	2	2	2
36442.000474045984	3	3	2	2
36452.239867267126	3	3	2	2
36462.47926048827	3	3	2	2
36472.71865370941	3	3	2	2
36482.95804693055	3	3	2	2
36493.1974401517	2	2	2	2
36503.436833372834	3	3	2	2
36513.67622659398	3	3	2	2
36523.915619815125	3	3	2	2
36534.15501303627	3	3	2	2
36544.39440625741	3	3	2	2
36554.63379947855	2	2	2	2
36564.87319269969	3	3	2	2
36575.11258592083	3	3	2	2
36585.35197914198	3	3	2	2
36595.59137236312	3	3	2	2
36605.83076558426	3	3	2	2
36616.07015880541	2	2	2	2
36626.30955202654	3	3	2	2
36636.54894524769	3	3	2	2
36646.78833846883	3	3	2	2
36657.027731689974	3	3	2	2
36667.267124911115	3	3	2	2
36677.50651813226	2	2	2	2
36687.7459113534	3	3	2	2
36697.98530457454	3	3	2	2
36708.22469779569	3	3	2	2
36718.464091016824	3	3	2	2
36728.70348423797	3	3	2	2
36738.942877459114	2	2	2	2
36749.182270680256	3	3	2	2
36759.4216639014	3	3	2	2
36769.66105712254	3	3	2	2
36779.90045034369	3	3	2	2
36790.13984356482	3	3	2	2
36800.37923678597	2	2	2	2
36810.61863000711	3	3	2	2
36820.858023228255	3	3	2	2
36831.0974164494	3	3	2	2
36841.33680967054	3	3	2	2
36851.57620289168	3	3	2	2
36861.81559611282	2	2	2	2
36872.05498933397	3	3	2	2
36882.294382555105	3	3	2	2
36892.533775776246	3	3	2	2
36902.773168997395	3	3	2	2
36913.01256221853	3	3	2	2
36923.25195543968	2	2	2	2
36933.49134866082	3	3	2	2
36943.73074188196	3	3	2	2
36953.9701351031	3	3	2	2
36964.209528324245	3	3	2	2
36974.448921545394	3	3	2	2
36984.68831476653	2	2	2	2
36994.92770798768	3	3	2	2
37005.16710120882	3	3	2	2
37015.40649442996	3	3	2	2
37025.6458876511	3	3	2	2
37035.885280872244	3	3	2	2
37046.124674093386	2	2	2	2
37056.36406731453	3	3	2	2
37066.603460535676	3	3	2	2
37076.84285375681	3	3	2	2
37087.08224697796	3	3	2	2
37097.3216401991	3	3	2	2
37107.56103342024	2	2	2	2
37117.800426641385	3	3	2	2
37128.039819862526	3	3	2	2
37138.27921308367	3	3	2	2
37148.51860630481	3	3	2	2
37158.75799952596	3	3	2	2
37168.99739274709	2	2	2	2
37179.236785968234	3	3	2	2
37189.47617918938	3	3	2	2
37199.715572410525	3	3	2	2
