Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 69673bd752742e81ad8c3537 - minikube	Unknown Heuristic - Run None (Profile ?) 69673bd752742e81ad8c3537 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 69673bd752742e81ad8c3537 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 69673bd752742e81ad8c3537 - minikube-m04
49914.75857362225	2	2	2	2
49929.50008530967	4	3	3	3
49944.241596997104	3	2	2	2
49958.98310868452	3	3	3	2
49973.724620371955	3	3	3	2
49988.46613205937	3	2	2	2
50003.207643746806	3	3	3	2
50017.949155434224	3	2	2	2
50032.69066712166	3	3	2	2
50047.432178809075	3	3	3	2
50062.17369049651	3	2	2	2
50076.915202183925	3	3	3	2
50091.65671387136	4	3	3	3
50106.398225558776	2	2	2	2
50121.13973724621	3	3	3	3
50135.88124893363	3	3	2	2
50150.62276062106	2	2	2	1
50165.36427230848	3	3	2	2
50180.10578399591	3	2	2	2
50194.84729568333	3	2	2	2
50209.58880737076	4	3	3	3
50224.33031905818	2	2	2	2
50239.07183074561	2	2	2	2
50253.81334243303	3	2	2	2
50268.554854120455	4	4	3	3
50283.29636580788	3	3	3	3
50298.037877495306	3	3	2	2
50312.77938918273	3	2	2	2
50327.52090087016	2	2	2	2
50342.26241255758	4	4	3	3
50357.00392424501	3	3	2	2
50371.74543593243	4	3	3	3
50386.48694761986	4	3	3	3
50401.22845930728	3	3	3	2
50415.96997099471	3	2	2	2
50430.711482682134	3	3	2	2
50445.45299436956	3	3	3	2
50460.194506056985	3	3	3	3
50474.93601774441	4	4	3	3
50489.67752943184	2	2	2	2
50504.41904111926	2	2	2	2
50519.160552806694	2	2	2	2
50533.90206449411	2	2	2	2
50548.643576181545	2	2	2	1
50563.38508786896	3	2	2	2
50578.126599556395	3	3	2	2
50592.86811124381	2	2	2	2
50607.609622931246	3	2	2	2
50622.351134618664	3	2	2	2
50637.0926463061	2	2	2	2
50651.834157993515	4	4	3	3
50666.57566968095	3	3	2	2
50681.317181368366	3	2	2	2
50696.0586930558	2	2	2	2
50710.80020474322	2	2	1	1
50725.54171643065	3	3	3	3
50740.28322811807	3	3	3	3
50755.0247398055	3	2	2	2
50769.76625149292	3	2	2	2
50784.50776318035	2	1	1	1
50799.24927486777	3	2	2	2
50813.9907865552	3	3	3	3
50828.73229824262	3	3	3	2
50843.473809930045	4	3	3	3
50858.21532161747	3	3	3	2
50872.956833304896	3	3	2	2
50887.69834499232	3	3	3	2
50902.439856679746	2	2	2	2
50917.18136836717	2	2	2	1
50931.9228800546	2	2	2	1
50946.66439174202	2	2	2	1
50961.40590342945	3	3	3	3
50976.14741511687	3	2	2	2
50990.8889268043	3	3	3	3
51005.630438491724	3	3	2	2
51020.37195017915	4	3	3	3
51035.113461866575	3	3	2	2
51049.854973554	2	2	2	2
51064.596485241425	3	3	2	2
51079.33799692885	2	2	2	1
51094.079508616276	2	2	1	1
51108.8210203037	3	3	3	3
51123.56253199113	3	3	3	3
51138.30404367855	2	2	2	2
51153.045555365985	3	2	2	2
51167.7870670534	3	2	2	2
51182.528578740836	3	3	3	2
51197.270090428254	3	2	2	2
51212.01160211569	3	2	2	2
51226.753113803104	2	2	1	1
51241.49462549054	3	2	2	2
51256.236137177955	3	2	2	2
51270.97764886539	2	2	2	2
51285.719160552806	3	3	3	2
51300.46067224024	3	2	2	2
51315.20218392766	3	3	3	3
51329.94369561509	3	3	3	2
51344.68520730251	4	4	3	3
51359.42671898994	2	2	2	2
51374.16823067736	4	3	3	3
51388.909742364776	3	3	3	2
51403.65125405221	2	2	2	2
51418.39276573963	3	3	3	2
51433.13427742706	3	3	3	3
51447.87578911448	2	2	2	2
51462.61730080191	2	2	2	1
51477.358812489336	2	2	2	1
51492.10032417676	3	3	3	2
51506.84183586419	3	2	2	2
51521.58334755161	2	2	2	1
51536.32485923904	3	3	3	3
51551.06637092646	3	3	3	2
51565.80788261389	3	2	2	2
51580.54939430131	3	3	2	2
51595.29090598874	3	3	2	2
51610.032417676164	3	2	2	2
51624.77392936359	3	2	2	2
51639.515441051015	3	3	3	3
51654.25695273844	3	2	2	2
51668.998464425866	3	2	2	2
51683.73997611329	3	3	3	3
51698.48148780072	3	3	3	3
51713.22299948814	3	3	3	3
51727.96451117557	3	3	3	2
51742.70602286299	3	2	2	2
51757.44753455042	3	2	2	2
51772.18904623784	3	3	2	2
51786.93055792527	3	3	3	2
51801.672069612694	3	2	2	2
51816.41358130013	3	3	2	2
51831.155092987545	2	2	2	2
51845.89660467498	3	3	2	2
51860.638116362396	3	2	2	2
51875.37962804983	2	2	1	1
51890.121139737246	4	4	4	4
51904.86265142468	2	2	2	2
51919.6041631121	2	1	1	1
51934.34567479953	3	2	2	2
51949.08718648695	2	2	2	1
51963.828698174366	2	2	2	2
51978.5702098618	3	3	3	2
51993.31172154922	4	3	3	3
52008.05323323665	3	3	3	2
52022.79474492407	2	2	2	2
52037.5362566115	3	3	3	2
52052.27776829892	3	3	3	3
52067.01927998635	3	3	3	2
52081.76079167377	3	3	3	2
52096.5023033612	3	2	2	2
52111.24381504862	2	2	2	1
52125.98532673605	3	3	2	2
52140.72683842348	2	2	2	2
52155.4683501109	2	2	2	2
52170.20986179833	3	3	3	2
52184.951373485754	2	2	2	2
52199.69288517318	3	2	2	2
52214.434396860604	3	3	3	2
52229.17590854803	3	2	2	2
52243.917420235455	2	2	2	2
52258.65893192288	3	3	3	2
52273.400443610306	3	3	3	2
52288.14195529773	3	3	3	3
52302.88346698516	4	3	3	3
52317.62497867258	3	3	3	2
52332.36649036001	2	2	2	2
52347.10800204743	3	3	2	2
52361.84951373486	3	2	2	2
52376.59102542228	3	3	2	2
52391.33253710971	2	2	2	2
52406.074048797134	3	2	2	2
52420.81556048456	3	3	3	2
52435.557072171985	3	3	3	2
52450.29858385941	3	2	2	2
52465.040095546836	3	2	2	2
52479.78160723427	2	2	2	2
52494.52311892169	2	2	2	1
52509.26463060912	2	1	1	1
52524.00614229654	3	3	3	2
52538.747653983955	3	3	3	2
52553.48916567139	4	4	4	3
52568.230677358806	2	2	2	2
52582.97218904624	2	1	1	1
52597.71370073366	1	1	1	1
52612.45521242109	3	3	3	2
52627.19672410851	3	2	2	2
52641.93823579594	3	3	3	2
52656.67974748336	3	3	2	2
52671.42125917079	3	3	3	3
52686.16277085821	3	3	3	3
52700.90428254564	3	3	3	2
52715.64579423306	2	2	2	2
52730.38730592049	2	2	2	1
52745.12881760791	3	2	2	2
52759.87032929534	4	3	3	3
52774.61184098276	3	3	2	2
52789.353352670194	3	2	2	2
52804.09486435762	2	2	2	2
52818.836376045045	3	3	3	3
52833.57788773247	3	3	3	2
52848.319399419895	2	2	2	2
52863.06091110732	3	3	2	2
52877.802422794746	3	2	2	2
52892.54393448217	3	2	2	2
52907.2854461696	4	3	3	3
52922.02695785702	3	3	3	2
52936.76846954445	3	3	3	2
52951.50998123187	4	4	3	3
52966.2514929193	4	3	3	3
52980.993004606724	3	3	2	2
52995.73451629415	3	2	2	2
53010.476027981575	3	3	2	2
53025.217539669	3	2	2	2
53039.959051356425	3	3	2	2
53054.70056304385	3	3	3	2
53069.442074731276	3	3	3	2
53084.183586418694	2	2	2	2
53098.92509810613	3	2	2	2
53113.666609793545	2	2	2	2
53128.40812148098	4	4	4	4
53143.149633168396	4	3	3	3
53157.89114485583	3	3	3	3
53172.63265654325	2	2	2	1
53187.37416823068	2	2	2	2
53202.1156799181	3	2	2	2
53216.85719160553	3	3	3	2
53231.59870329295	3	2	2	2
53246.34021498038	3	2	2	2
53261.0817266678	3	3	2	2
53275.82323835523	3	2	2	2
53290.56475004265	3	2	2	2
53305.30626173008	3	3	2	2
53320.0477734175	3	3	2	2
53334.78928510493	2	2	2	2
53349.53079679235	2	2	2	2
53364.27230847978	3	3	3	2
53379.0138201672	3	3	3	2
53393.755331854634	3	3	3	3
53408.49684354205	2	2	2	1
53423.238355229485	2	2	2	1
53437.9798669169	3	3	3	3
53452.721378604336	3	3	3	3
53467.46289029176	3	3	3	2
53482.20440197919	3	3	3	3
53496.94591366661	3	3	3	3
53511.68742535404	3	2	2	2
53526.42893704146	3	2	2	2
53541.17044872889	3	3	2	2
53555.91196041631	3	3	3	2
53570.65347210374	4	3	3	3
53585.394983791164	4	4	3	3
53600.13649547859	3	3	3	2
53614.878007166015	4	3	3	3
53629.61951885344	3	3	2	2
53644.361030540866	2	2	2	2
53659.102542228284	2	2	2	2
53673.844053915716	3	2	2	2
53688.585565603134	2	2	2	1
53703.32707729057	2	2	2	2
53718.068588977985	2	2	1	1
53732.81010066542	2	2	2	1
53747.551612352836	3	3	2	2
53762.29312404027	3	3	3	3
53777.03463572769	3	2	2	2
53791.77614741512	3	3	3	2
53806.51765910254	3	3	3	2
53821.25917078997	4	3	3	3
53836.00068247739	3	2	2	2
53850.74219416482	3	3	2	2
53865.48370585224	3	3	2	2
53880.22521753967	3	3	3	2
53894.96672922709	3	3	3	2
53909.70824091452	3	3	2	2
53924.44975260194	3	2	2	2
53939.19126428937	3	3	3	2
53953.93277597679	3	2	2	2
53968.674287664224	2	2	2	1
53983.41579935164	3	3	3	3
53998.157311039075	2	2	2	1
54012.89882272649	2	2	2	2
54027.640334413925	3	3	3	3
54042.38184610134	3	3	3	3
54057.123357788776	2	1	1	1
54071.864869476194	3	2	2	2
54086.60638116363	2	1	1	1
54101.347892851045	3	2	2	2
54116.08940453848	2	2	1	1
54130.8309162259	2	2	1	1
54145.57242791333	3	2	2	2
54160.313939600754	2	2	2	2
54175.05545128818	2	2	2	2
54189.796962975604	3	3	3	3
54204.53847466303	4	3	3	3
54219.279986350455	3	3	2	2
54234.02149803787	2	2	2	2
54248.763009725306	3	3	2	2
54263.504521412724	4	3	3	3
54278.24603310016	4	3	3	3
54292.987544787575	3	2	2	2
54307.72905647501	3	2	2	2
54322.470568162425	3	3	3	2
54337.21207984986	2	2	2	2
54351.953591537276	3	2	2	2
54366.69510322471	3	3	2	2
54381.43661491213	3	3	2	2
54396.17812659956	2	2	2	2
54410.91963828698	3	3	2	2
54425.66114997441	2	2	1	1
54440.40266166183	3	3	3	3
54455.14417334926	4	3	3	3
54469.88568503668	3	2	2	2
54484.62719672411	2	2	2	2
54499.36870841153	3	2	2	2
54514.11022009896	3	2	2	2
54528.85173178638	3	2	2	2
54543.59324347381	4	4	3	3
54558.33475516123	4	4	3	3
54573.076266848664	3	3	3	2
54587.81777853608	2	2	2	1
54602.559290223515	3	2	2	2
54617.30080191093	2	2	2	2
54632.042313598366	3	3	3	3
54646.783825285784	1	1	1	1
54661.525336973216	1	1	1	1
54676.266848660634	2	1	1	1
54691.00836034807	4	4	4	3
54705.749872035485	3	3	3	3
54720.49138372292	3	2	2	2
54735.232895410336	3	2	2	2
54749.97440709777	2	2	2	1
54764.71591878519	3	3	3	2
54779.45743047261	3	2	2	2
54794.198942160045	3	3	2	2
54808.94045384746	2	2	2	2
54823.681965534895	4	3	3	3
54838.42347722231	3	3	3	3
54853.164988909746	3	2	2	2
54867.906500597164	3	2	2	2
54882.6480122846	3	3	2	2
54897.389523972015	3	3	3	2
54912.13103565945	3	2	2	2
54926.872547346866	3	2	2	2
54941.6140590343	3	3	2	2
54956.35557072172	3	3	3	3
54971.09708240915	4	3	3	3
54985.83859409657	3	3	2	2
55000.580105784	3	3	2	2
55015.32161747142	3	3	2	2
55030.06312915885	3	3	2	2
55044.80464084627	3	2	2	2
55059.5461525337	2	2	2	2
55074.28766422112	3	3	3	2
55089.02917590855	3	2	2	2
55103.77068759597	3	2	2	2
55118.5121992834	3	3	2	2
55133.25371097082	3	3	2	2
55147.99522265825	2	2	2	2
55162.73673434567	3	3	3	2
55177.478246033104	3	3	3	3
55192.21975772052	3	3	2	2
55206.961269407955	3	3	3	2
55221.70278109537	3	2	2	2
55236.444292782806	3	2	2	2
55251.185804470224	3	2	2	2
55265.92731615766	2	2	2	1
55280.668827845075	2	2	2	1
55295.41033953251	2	2	2	2
55310.151851219925	2	2	2	1
55324.89336290736	2	2	2	1
55339.634874594776	2	2	2	1
55354.3763862822	4	3	3	3
55369.11789796963	3	3	3	3
55383.85940965705	2	2	2	2
55398.60092134448	3	3	3	3
55413.3424330319	2	2	2	2
55428.08394471933	3	3	2	2
55442.825456406754	3	3	2	2
55457.56696809419	2	2	2	2
55472.308479781605	2	2	2	2
55487.04999146904	3	3	2	2
55501.791503156455	3	2	2	2
55516.53301484389	3	3	3	3
55531.274526531306	3	3	3	3
55546.01603821874	3	2	2	2
55560.75754990616	3	2	2	2
55575.49906159359	4	3	3	3
55590.24057328101	3	2	2	2
55604.98208496844	3	3	3	3
55619.72359665586	3	2	2	2
55634.46510834329	2	2	2	1
55649.20662003071	2	2	2	2
55663.94813171814	3	3	2	2
55678.68964340556	2	2	2	2
55693.43115509299	2	2	2	2
55708.17266678041	3	3	2	2
55722.91417846784	2	2	2	2
55737.65569015526	3	3	3	2
55752.397201842694	3	2	2	2
55767.13871353011	4	4	3	3
55781.880225217545	2	2	2	2
55796.62173690496	3	3	2	2
55811.363248592395	3	2	2	2
55826.10476027981	3	3	3	2
55840.846271967246	3	3	3	2
55855.587783654664	3	2	2	2
55870.3292953421	2	1	1	1
55885.070807029515	3	3	3	3
55899.81231871695	3	3	2	2
55914.553830404366	3	3	3	2
55929.29534209179	3	3	3	3
55944.03685377922	3	3	2	2
55958.77836546664	2	2	2	1
55973.51987715407	3	3	3	3
55988.26138884149	3	2	2	2
56003.00290052892	2	2	2	1
56017.74441221634	3	2	2	2
56032.48592390377	2	2	1	1
56047.227435591194	2	2	1	1
56061.96894727862	4	3	3	3
56076.710458966045	3	3	2	2
56091.45197065347	2	2	2	1
56106.193482340896	1	1	1	1
56120.93499402833	3	3	2	2
56135.676505715746	4	3	3	3
56150.41801740318	3	3	2	2
56165.1595290906	3	2	2	2
56179.90104077803	1	1	1	1
56194.64255246545	3	3	3	3
56209.38406415288	3	3	3	3
56224.1255758403	2	2	1	1
56238.86708752773	3	3	2	2
56253.60859921515	2	2	2	2
56268.35011090258	2	2	2	2
56283.09162259	2	2	2	2
56297.83313427743	3	3	3	3
56312.57464596485	3	3	3	2
56327.31615765228	2	2	2	1
56342.0576693397	2	2	2	1
56356.799181027134	3	3	3	2
56371.54069271455	3	3	3	2
56386.282204401985	3	3	3	3
56401.0237160894	4	3	3	3
56415.765227776836	3	3	3	3
56430.506739464254	3	3	3	2
56445.24825115169	3	3	3	2
56459.989762839105	3	2	2	2
56474.73127452653	3	3	3	3
56489.472786213955	3	3	3	3
56504.21429790138	3	3	3	3
56518.955809588806	3	3	3	2
56533.69732127623	2	2	2	2
56548.43883296366	3	3	3	2
56563.18034465108	3	3	3	2
56577.92185633851	3	3	3	3
56592.66336802593	3	3	3	2
56607.40487971336	3	2	2	2
56622.14639140078	3	3	3	2
56636.88790308821	3	3	3	3
56651.629414775634	2	1	1	1
56666.37092646306	2	1	1	1
56681.112438150485	3	3	2	2
56695.85394983791	2	2	2	2
56710.595461525336	3	2	2	2
56725.33697321276	2	2	2	2
56740.07848490019	2	1	1	1
56754.81999658761	3	3	3	2
56769.56150827504	3	3	2	2
56784.30301996247	3	3	2	2
56799.04453164989	2	2	2	2
56813.78604333732	2	2	2	1
56828.52755502474	3	2	2	2
56843.26906671217	4	3	3	3
56858.01057839959	3	2	2	2
56872.75209008702	2	2	2	1
56887.49360177444	2	2	2	1
56902.23511346187	3	2	2	2
56916.97662514929	2	2	2	1
56931.718136836724	2	2	2	1
56946.45964852414	3	3	2	2
56961.201160211574	2	2	2	1
56975.94267189899	3	2	2	2
56990.684183586425	3	3	2	2
57005.42569527384	2	2	2	1
57020.167206961276	3	3	2	2
57034.908718648694	4	3	3	3
57049.65023033611	3	3	2	2
57064.391742023545	3	3	2	2
57079.13325371096	2	2	2	1
57093.874765398396	4	4	3	3
57108.61627708582	2	2	2	1
57123.357788773246	4	3	3	3
57138.09930046067	3	3	2	2
57152.8408121481	2	2	2	2
57167.58232383552	3	2	2	2
57182.32383552295	2	2	2	1
57197.06534721037	3	3	2	2
57211.8068588978	2	2	2	2
57226.548370585224	2	2	2	2
57241.28988227265	2	1	1	1
57256.031393960075	3	3	3	2
57270.7729056475	3	3	2	2
57285.514417334925	4	3	3	3
57300.25592902235	3	3	2	2
57314.997440709776	3	2	2	2
57329.7389523972	4	3	3	3
57344.48046408463	4	4	3	3
57359.22197577205	3	3	2	2
57373.96348745948	4	3	3	3
57388.7049991469	3	3	3	2
57403.44651083433	3	2	2	2
57418.188022521754	3	3	3	3
57432.92953420918	2	2	2	2
57447.67104589661	3	3	3	3
57462.41255758403	3	3	2	2
57477.15406927146	3	3	3	2
57491.89558095888	3	3	2	2
57506.63709264631	3	3	3	2
57521.37860433373	3	3	2	2
57536.120116021164	2	2	2	2
57550.86162770858	2	2	2	1
57565.603139396015	3	2	2	2
57580.34465108343	3	2	2	2
57595.086162770865	3	2	2	2
57609.82767445828	4	3	3	3
57624.5691861457	3	3	3	2
57639.310697833134	4	3	3	3
57654.05220952055	2	2	2	2
57668.793721207985	2	2	2	2
57683.5352328954	3	3	3	3
57698.276744582836	2	2	1	1
57713.018256270254	3	3	3	2
57727.75976795769	3	3	3	2
57742.501279645105	3	3	3	3
57757.24279133254	3	3	2	2
57771.98430301996	2	2	2	2
57786.72581470739	2	2	2	2
57801.46732639481	3	2	2	2
57816.20883808224	3	3	2	2
57830.950349769664	3	2	2	2
57845.69186145709	3	2	2	2
57860.433373144515	4	4	3	3
57875.17488483194	3	3	2	2
57889.916396519366	3	3	3	2
57904.65790820679	3	3	2	2
57919.39941989422	2	2	2	2
57934.14093158164	2	2	2	2
57948.88244326907	2	2	2	2
57963.62395495649	2	2	1	1
57978.36546664392	3	3	2	2
57993.10697833134	3	2	2	2
58007.84849001877	4	3	3	3
58022.590001706194	3	3	2	2
58037.33151339362	3	3	2	2
58052.073025081045	3	3	3	2
58066.81453676847	3	3	2	2
58081.556048455896	4	3	3	3
58096.29756014332	3	3	3	2
58111.03907183075	3	2	2	2
58125.78058351817	3	3	2	2
58140.522095205604	4	4	4	4
58155.26360689302	3	3	3	3
58170.00511858044	3	3	3	3
58184.74663026787	3	3	3	2
58199.48814195529	2	2	2	2
58214.229653642724	3	3	2	2
58228.97116533014	3	3	2	2
58243.712677017575	3	3	2	2
58258.45418870499	3	2	2	2
58273.195700392425	3	2	2	2
58287.93721207984	2	2	2	1
58302.678723767276	3	3	3	2
58317.420235454694	3	3	3	3
58332.16174714213	2	2	2	2
58346.903258829545	3	2	2	2
58361.64477051698	3	2	2	2
58376.386282204396	2	2	2	2
58391.12779389183	2	2	2	1
58405.86930557925	3	3	3	3
58420.61081726668	3	3	2	2
58435.352328954104	3	2	2	2
58450.09384064153	2	2	2	2
58464.835352328955	2	2	1	1
58479.57686401638	3	2	2	2
58494.318375703806	2	1	1	1
58509.05988739123	2	2	2	1
58523.80139907866	2	2	2	1
58538.54291076608	3	2	2	2
58553.28442245351	2	2	1	1
58568.02593414093	3	3	3	3
58582.76744582836	4	3	3	3
58597.50895751578	3	3	3	2
58612.25046920321	3	2	2	2
58626.991980890634	3	2	2	2
58641.73349257806	2	2	1	1
58656.475004265485	3	3	2	2
58671.21651595291	3	3	2	2
58685.958027640336	3	3	3	3
58700.69953932776	3	3	3	2
58715.44105101519	3	2	2	2
58730.18256270261	3	2	2	2
58744.92407439003	3	2	2	2
58759.66558607746	3	3	3	2
58774.40709776488	1	1	1	1
58789.14860945231	2	2	1	1
58803.89012113973	3	3	2	2
58818.631632827164	3	2	2	2
58833.37314451458	3	3	3	3
58848.114656202015	2	2	1	1
58862.85616788943	1	1	1	1
58877.597679576866	2	2	1	1
58892.339191264284	3	2	2	2
58907.08070295172	2	2	2	2
58921.822214639134	3	3	3	3
58936.56372632657	4	4	3	3
58951.305238013985	4	4	3	3
58966.04674970142	3	2	2	2
58980.788261388836	3	3	3	2
58995.52977307627	2	2	2	2
59010.27128476369	4	3	3	3
59025.01279645112	3	3	3	3
59039.75430813854	3	3	2	2
59054.49581982597	3	3	2	2
59069.23733151339	4	4	3	3
59083.97884320082	3	3	3	2
59098.720354888246	3	2	2	2
59113.46186657567	2	2	1	1
59128.2033782631	3	3	3	3
59142.94488995052	3	3	2	2
59157.68640163795	4	3	3	3
59172.42791332537	3	3	2	2
59187.1694250128	2	2	1	1
59201.910936700224	3	3	3	2
59216.65244838765	3	3	3	3
59231.393960075075	3	3	2	2
59246.1354717625	3	3	3	3
59260.876983449925	3	3	3	3
59275.61849513735	2	2	2	1
59290.360006824776	3	2	2	2
59305.1015185122	3	2	2	2
59319.84303019962	3	3	3	3
59334.58454188705	3	3	2	2
59349.32605357447	3	2	2	2
59364.0675652619	3	3	3	3
59378.80907694932	4	4	3	3
59393.550588636754	2	2	2	2
59408.29210032417	3	3	3	2
59423.033612011604	3	3	2	2
59437.77512369902	3	2	2	2
59452.516635386455	4	3	3	3
59467.25814707387	3	3	3	2
59481.999658761306	2	2	2	2
59496.741170448724	3	3	3	2
59511.48268213616	3	2	2	2
59526.224193823575	2	2	2	2
59540.96570551101	3	3	2	2
59555.707217198425	3	3	3	2
59570.44872888586	2	2	1	1
59585.190240573276	2	2	1	1
59599.93175226071	3	3	2	2
59614.67326394813	3	3	2	2
59629.41477563556	2	2	2	1
59644.15628732298	3	3	2	2
59658.89779901041	4	4	4	3
59673.63931069783	3	3	3	3
59688.38082238526	2	2	2	1
59703.12233407268	2	2	1	1
59717.86384576011	3	2	2	2
59732.60535744753	3	2	2	2
59747.34686913496	3	2	2	2
59762.08838082239	3	2	2	2
59776.82989250981	2	2	2	1
59791.57140419724	2	2	1	1
59806.312915884664	3	3	3	2
59821.05442757209	3	3	2	2
59835.795939259515	3	2	2	2
59850.53745094694	2	2	2	2
59865.27896263436	2	2	2	2
59880.02047432179	2	2	2	2
59894.76198600921	3	3	3	3
59909.50349769664	3	3	3	2
59924.24500938406	2	2	2	2
59938.98652107149	3	2	2	2
59953.72803275891	3	2	2	2
59968.46954444634	2	2	1	1
59983.21105613376	3	3	2	2
59997.952567821194	3	3	2	2
60012.69407950861	4	3	3	3
60027.435591196045	3	3	3	3
60042.17710288346	2	2	2	2
60056.918614570895	2	2	2	1
60071.66012625831	2	2	2	1
60086.401637945746	3	3	2	2
60101.143149633164	3	3	2	2
60115.8846613206	3	3	3	3
60130.626173008015	3	3	3	3
60145.36768469545	3	3	2	2
60160.109196382866	3	3	3	2
60174.8507080703	3	3	2	2
60189.59221975772	3	3	2	2
60204.33373144515	4	4	3	3
60219.07524313257	3	3	3	2
60233.81675482	3	3	2	2
60248.55826650742	3	3	3	2
60263.29977819485	3	2	2	2
60278.04128988227	3	3	3	3
60292.7828015697	3	3	3	3
60307.52431325712	3	2	2	2
60322.26582494455	2	2	2	2
60337.00733663197	4	4	3	3
60351.7488483194	4	4	3	3
60366.49036000682	4	4	3	3
60381.231871694254	2	2	2	1
60395.97338338167	3	3	3	2
60410.714895069104	3	3	3	2
60425.45640675653	3	3	3	3
60440.19791844395	3	3	3	2
60454.93943013138	4	3	3	3
60469.6809418188	3	3	3	2
60484.42245350623	3	3	2	2
60499.16396519365	3	3	2	2
60513.90547688108	3	3	2	2
60528.6469885685	2	1	1	1
60543.38850025593	2	2	2	1
60558.13001194335	2	2	2	1
60572.87152363078	2	2	2	1
60587.6130353182	1	1	1	1
60602.354547005634	2	2	2	2
60617.09605869305	2	2	1	1
60631.837570380485	3	3	3	2
60646.5790820679	3	3	3	2
60661.320593755336	2	2	2	1
60676.062105442754	2	2	1	1
60690.80361713019	2	1	1	1
60705.545128817605	3	3	3	3
60720.28664050504	2	2	2	2
60735.028152192455	3	2	2	2
60749.76966387989	3	3	3	2
60764.511175567306	3	3	2	2
60779.25268725474	3	3	3	2
60793.99419894216	3	3	3	3
60808.73571062959	3	2	2	2
60823.47722231701	3	3	3	3
60838.21873400444	2	2	2	1
60852.96024569186	2	2	2	1
60867.70175737929	2	2	2	1
60882.44326906671	3	3	3	2
60897.18478075414	3	3	3	2
60911.92629244156	3	2	2	2
60926.66780412899	3	3	3	2
60941.40931581641	3	2	2	2
60956.15082750384	3	3	3	2
60970.89233919126	3	2	2	2
60985.633850878694	3	3	2	2
61000.37536256611	2	2	2	2
61015.11687425354	3	3	2	2
61029.85838594096	3	2	2	2
61044.59989762839	3	3	3	2
61059.34140931581	4	4	3	3
61074.08292100324	2	2	2	1
61088.82443269067	3	3	3	3
61103.56594437809	4	4	4	3
61118.30745606552	4	3	3	3
61133.04896775294	3	2	2	2
61147.79047944037	2	2	2	2
61162.53199112779	3	3	2	2
61177.273502815224	3	3	3	2
61192.01501450264	4	3	3	3
61206.756526190075	3	3	2	2
61221.49803787749	4	3	3	3
61236.239549564925	2	2	2	2
61250.98106125234	2	2	1	1
61265.722572939776	3	3	2	2
61280.464084627194	3	3	3	2
61295.20559631463	2	2	2	2
61309.947108002045	4	4	4	3
61324.68861968948	3	3	3	2
61339.430131376896	3	2	2	2
61354.17164306433	3	2	2	2
61368.913154751746	3	3	2	2
61383.65466643918	3	3	2	2
61398.3961781266	3	3	2	2
61413.13768981403	3	2	2	2
61427.87920150145	3	3	2	2
61442.62071318888	4	4	3	3
61457.3622248763	3	2	2	2
61472.10373656373	3	2	2	2
61486.84524825115	2	2	2	2
61501.58675993858	3	2	2	2
61516.328271626	2	2	1	1
61531.06978331343	1	1	1	1
61545.81129500085	3	3	3	3
61560.552806688276	3	3	3	3
61575.2943183757	2	1	1	1
61590.03583006313	2	2	1	1
61604.77734175055	2	2	2	2
61619.51885343798	3	3	2	2
61634.2603651254	3	3	2	2
61649.00187681283	2	2	2	2
61663.743388500254	2	2	2	2
61678.48490018768	3	3	2	2
61693.226411875105	2	2	2	1
61707.96792356253	3	3	3	3
61722.709435249955	3	3	2	2
61737.45094693738	2	2	2	1
61752.19245862481	3	3	2	2
61766.93397031223	4	3	3	3
61781.675481999664	4	3	3	3
61796.41699368708	3	3	2	2
61811.158505374515	2	2	2	2
61825.90001706193	2	2	2	2
61840.641528749366	2	2	2	2
61855.38304043678	3	3	3	2
61870.124552124216	2	2	2	1
61884.866063811634	3	3	3	2
61899.60757549907	3	3	3	3
61914.349087186485	3	3	3	2
61929.09059887392	3	3	2	2
61943.832110561336	4	4	3	3
61958.57362224877	2	2	2	2
61973.31513393619	2	2	2	1
61988.05664562362	3	2	2	2
62002.79815731104	2	2	2	2
62017.53966899847	3	3	2	2
62032.28118068589	3	2	2	2
62047.02269237332	3	3	3	2
62061.76420406074	3	2	2	2
62076.50571574817	3	3	2	2
62091.24722743559	2	2	2	1
62105.98873912302	3	3	2	2
62120.73025081044	4	4	4	3
62135.471762497866	3	3	3	3
62150.21327418529	3	3	3	2
62164.95478587272	3	2	2	2
62179.69629756014	2	2	2	2
62194.43780924757	4	4	4	3
62209.17932093499	3	2	2	2
62223.92083262242	3	3	2	2
62238.66234430984	3	3	2	2
62253.40385599727	3	3	2	2
62268.145367684694	3	2	2	2
62282.88687937212	3	2	2	2
62297.628391059545	3	3	2	2
62312.36990274697	4	3	3	3
62327.111414434396	3	2	2	2
62341.85292612182	3	3	3	2
62356.594437809246	3	3	2	2
62371.33594949667	3	3	2	2
62386.0774611841	4	4	4	4
62400.81897287152	4	3	3	3
62415.560484558955	3	3	2	2
62430.30199624637	2	2	2	1
62445.043507933806	2	2	2	1
62459.785019621224	3	3	3	3
62474.52653130866	2	2	2	2
62489.268042996075	3	2	2	2
62504.00955468351	3	3	3	3
62518.751066370925	4	4	4	3
62533.49257805836	4	3	3	3
62548.234089745776	3	2	2	2
62562.97560143321	2	2	2	2
62577.71711312063	3	3	2	2
62592.45862480806	3	2	2	2
62607.20013649548	2	2	2	2
62621.94164818291	2	2	1	1
