Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 6964999c042c898bacbaff30 - minikube	Unknown Heuristic - Run None (Profile ?) 6964999c042c898bacbaff30 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 6964999c042c898bacbaff30 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 6964999c042c898bacbaff30 - minikube-m04
51781.97242841993	3	3	3	2
51797.24284199364	3	3	3	2
51812.51325556733	2	2	2	2
51827.78366914104	2	2	2	2
51843.054082714734	3	2	2	2
51858.32449628844	3	2	2	2
51873.594909862135	3	2	2	2
51888.86532343584	2	1	1	1
51904.13573700955	3	3	2	2
51919.40615058324	3	2	2	2
51934.67656415695	3	3	2	2
51949.946977730644	3	3	2	2
51965.21739130435	3	3	3	2
51980.48780487805	2	1	1	1
51995.75821845175	4	3	3	3
52011.02863202545	3	3	3	3
52026.299045599146	3	3	2	2
52041.56945917285	3	2	2	2
52056.83987274655	3	3	2	2
52072.110286320254	2	1	1	1
52087.38069989396	2	2	2	1
52102.651113467655	3	2	2	2
52117.92152704136	2	2	2	2
52133.191940615056	2	2	1	1
52148.46235418876	3	3	2	2
52163.732767762456	3	2	2	2
52179.003181336164	2	2	2	1
52194.273594909864	2	2	2	1
52209.544008483565	3	3	2	2
52224.814422057265	3	2	2	2
52240.084835630965	3	3	2	2
52255.355249204666	3	3	2	2
52270.62566277837	4	3	3	3
52285.896076352066	3	3	3	2
52301.166489925774	3	3	2	2
52316.43690349947	3	2	2	2
52331.707317073175	3	3	2	2
52346.97773064687	4	3	3	3
52362.248144220575	2	2	2	1
52377.518557794276	3	3	3	2
52392.788971367976	3	3	3	2
52408.05938494168	3	3	2	2
52423.32979851538	3	3	2	2
52438.60021208908	3	2	2	2
52453.87062566278	3	2	2	2
52469.14103923648	3	3	2	2
52484.411452810185	3	3	3	2
52499.68186638388	3	3	3	2
52514.952279957586	3	3	3	3
52530.22269353128	2	2	2	1
52545.49310710499	3	3	2	2
52560.76352067868	3	2	2	2
52576.03393425239	2	2	2	2
52591.30434782609	2	2	2	1
52606.57476139979	3	3	3	2
52621.84517497349	4	4	3	3
52637.11558854719	3	3	2	2
52652.38600212089	3	3	3	3
52667.6564156946	3	3	3	2
52682.92682926829	2	2	2	2
52698.197242842	3	3	3	2
52713.46765641569	3	3	3	2
52728.7380699894	3	3	3	3
52744.00848356309	4	4	3	3
52759.2788971368	4	4	4	3
52774.5493107105	3	3	3	3
52789.8197242842	3	3	3	3
52805.0901378579	4	4	3	3
52820.3605514316	3	2	2	2
52835.6309650053	3	2	2	2
52850.901378579	4	4	3	3
52866.1717921527	3	3	3	2
52881.44220572641	3	2	2	2
52896.7126193001	3	3	3	2
52911.98303287381	3	3	2	2
52927.2534464475	3	3	3	2
52942.52386002121	3	3	2	2
52957.79427359491	3	3	2	2
52973.06468716861	2	2	2	2
52988.33510074231	3	3	2	2
53003.60551431601	3	3	2	2
53018.87592788971	2	2	2	2
53034.14634146341	2	2	2	2
53049.41675503711	2	1	1	1
53064.68716861082	3	3	3	3
53079.957582184514	2	2	2	2
53095.22799575822	3	2	2	2
53110.498409331914	3	3	3	3
53125.76882290562	3	2	2	2
53141.039236479315	2	2	2	2
53156.30965005302	3	3	3	2
53171.58006362673	3	3	3	2
53186.85047720042	3	3	3	2
53202.120890774124	3	3	2	2
53217.391304347824	3	3	2	2
53232.661717921525	2	2	2	2
53247.93213149523	2	2	2	2
53263.202545068925	3	2	2	2
53278.47295864263	3	3	2	2
53293.743372216326	3	3	2	2
53309.01378579003	3	3	3	2
53324.28419936373	2	2	2	2
53339.554612937434	4	3	3	3
53354.82502651114	3	3	3	2
53370.095440084835	3	3	2	2
53385.36585365854	3	2	2	2
53400.636267232236	2	2	2	2
53415.906680805936	2	2	2	2
53431.17709437964	2	1	1	1
53446.44750795334	3	2	2	2
53461.717921527044	3	2	2	2
53476.98833510074	2	2	2	1
53492.258748674445	2	2	1	1
53507.52916224814	2	1	1	1
53522.799575821846	2	2	1	1
53538.06998939555	2	2	2	2
53553.34040296925	3	3	3	2
53568.610816542954	3	2	2	2
53583.88123011665	4	3	3	3
53599.151643690355	3	3	3	3
53614.42205726405	4	4	4	3
53629.692470837756	3	3	3	2
53644.962884411456	3	2	2	2
53660.23329798515	3	2	2	2
53675.50371155886	4	3	3	3
53690.77412513255	3	3	2	2
53706.04453870626	3	3	3	3
53721.31495227995	4	4	3	3
53736.58536585366	4	3	3	3
53751.855779427366	2	2	2	2
53767.12619300106	3	2	2	2
53782.396606574766	3	2	2	2
53797.66702014846	4	3	3	3
53812.93743372217	3	3	2	2
53828.20784729586	3	3	2	2
53843.47826086957	3	3	3	2
53858.74867444327	3	3	2	2
53874.01908801697	3	3	2	2
53889.28950159067	3	2	2	2
53904.55991516436	2	2	2	1
53919.83032873807	3	3	2	2
53935.10074231178	3	2	2	2
53950.37115588547	2	2	1	1
53965.64156945918	1	1	1	1
53980.91198303287	2	2	2	1
53996.18239660658	3	2	2	2
54011.45281018027	3	3	2	2
54026.72322375398	3	2	2	2
54041.99363732768	3	3	3	2
54057.26405090138	3	3	3	2
54072.53446447508	3	3	2	2
54087.80487804878	3	3	2	2
54103.07529162248	3	3	2	2
54118.34570519618	3	2	2	2
54133.61611876988	3	3	2	2
54148.88653234359	2	2	2	2
54164.15694591728	4	3	3	3
54179.42735949099	4	4	3	3
54194.69777306468	3	3	3	2
54209.96818663839	3	3	3	3
54225.23860021209	2	2	2	1
54240.50901378579	2	1	1	1
54255.77942735949	2	1	1	1
54271.04984093319	3	3	3	2
54286.32025450689	3	3	2	2
54301.59066808059	3	3	2	2
54316.86108165429	3	3	3	2
54332.131495228	3	3	2	2
54347.401908801694	2	2	2	2
54362.6723223754	4	3	3	3
54377.942735949095	3	3	2	2
54393.2131495228	3	3	2	2
54408.483563096495	4	3	3	3
54423.7539766702	3	3	3	3
54439.0243902439	3	3	3	3
54454.294803817604	2	2	2	2
54469.565217391304	3	2	2	2
54484.835630965004	3	3	3	3
54500.106044538705	4	3	3	3
54515.37645811241	3	3	3	2
54530.646871686105	3	2	2	2
54545.91728525981	3	3	2	2
54561.187698833506	3	2	2	2
54576.458112407214	4	3	3	3
54591.72852598091	3	3	2	2
54606.998939554614	2	2	2	1
54622.269353128315	2	2	2	1
54637.539766702015	2	2	2	2
54652.810180275716	3	3	2	2
54668.080593849416	2	2	2	2
54683.351007423116	3	3	2	2
54698.62142099682	2	2	2	1
54713.89183457052	3	3	2	2
54729.162248144225	3	3	3	3
54744.43266171792	4	4	4	3
54759.703075291625	4	4	4	3
54774.97348886532	3	3	3	3
54790.243902439026	3	2	2	2
54805.51431601273	4	3	3	3
54820.78472958643	4	4	3	3
54836.05514316013	3	3	3	2
54851.32555673383	3	2	2	2
54866.59597030753	4	4	3	3
54881.86638388123	3	3	3	2
54897.13679745493	4	3	3	3
54912.407211028636	4	4	4	3
54927.67762460233	4	3	3	3
54942.94803817604	3	3	3	3
54958.21845174973	4	4	3	3
54973.48886532344	4	3	3	3
54988.75927889713	3	3	3	2
55004.02969247084	3	3	3	3
55019.300106044546	3	3	3	2
55034.57051961824	3	3	3	3
55049.84093319195	3	3	2	2
55065.11134676564	2	2	2	1
55080.38176033934	3	3	2	2
55095.65217391304	3	3	3	3
55110.92258748674	3	3	2	2
55126.19300106045	4	4	3	3
55141.46341463414	3	3	2	2
55156.73382820785	3	2	2	2
55172.00424178154	2	2	2	2
55187.27465535525	3	3	3	2
55202.54506892896	3	2	2	2
55217.81548250265	3	3	3	2
55233.08589607636	2	2	2	1
55248.35630965005	2	2	2	1
55263.62672322376	2	2	2	2
55278.89713679745	3	2	2	2
55294.16755037115	3	3	3	3
55309.43796394486	3	3	3	3
55324.70837751855	2	2	2	2
55339.97879109226	2	1	1	1
55355.24920466595	3	2	2	2
55370.51961823966	4	3	3	3
55385.790031813354	3	2	2	2
55401.06044538706	3	2	2	2
55416.33085896077	2	2	2	1
55431.60127253446	2	2	2	1
55446.87168610817	3	2	2	2
55462.14209968186	3	3	3	2
55477.41251325557	3	3	3	3
55492.68292682927	4	3	3	3
55507.95334040297	2	2	2	1
55523.22375397667	2	2	1	1
55538.494167550365	4	3	3	3
55553.76458112407	4	3	3	3
55569.034994697766	3	3	2	2
55584.30540827147	2	2	2	2
55599.57582184518	2	2	2	2
55614.846235418874	2	1	1	1
55630.11664899258	3	2	2	2
55645.387062566275	3	3	3	2
55660.65747613998	3	2	2	2
55675.927889713676	3	3	3	3
55691.19830328738	3	3	3	3
55706.46871686108	3	2	2	2
55721.739130434784	3	3	2	2
55737.009544008484	3	2	2	2
55752.279957582185	2	1	1	1
55767.550371155885	2	1	1	1
55782.82078472959	2	2	2	1
55798.091198303286	2	2	1	1
55813.36161187699	3	2	2	2
55828.632025450686	4	4	3	3
55843.902439024394	3	3	3	3
55859.17285259809	3	2	2	2
55874.443266171795	3	2	2	2
55889.713679745495	2	2	1	1
55904.984093319195	2	2	2	1
55920.254506892896	3	3	2	2
55935.524920466596	2	2	2	1
55950.7953340403	3	3	3	2
55966.065747614	3	3	3	3
55981.3361611877	3	3	2	2
55996.606574761405	2	2	2	1
56011.8769883351	3	3	2	2
56027.147401908805	3	3	2	2
56042.4178154825	2	2	2	2
56057.688229056206	1	1	1	1
56072.95864262991	1	1	1	1
56088.22905620361	3	3	3	3
56103.49946977731	3	3	2	2
56118.76988335101	3	3	3	2
56134.04029692471	4	3	3	3
56149.31071049841	3	3	3	3
56164.58112407211	3	2	2	2
56179.851537645816	2	2	2	2
56195.12195121951	3	2	2	2
56210.39236479322	2	2	1	1
56225.66277836691	2	2	2	1
56240.93319194062	3	3	3	3
56256.20360551431	3	3	3	2
56271.47401908802	3	2	2	2
56286.74443266172	2	2	2	2
56302.01484623542	3	2	2	2
56317.28525980912	2	2	2	1
56332.55567338282	3	3	3	2
56347.82608695652	3	2	2	2
56363.09650053022	3	3	2	2
56378.36691410392	4	3	3	3
56393.63732767763	2	2	2	1
56408.90774125132	2	2	2	2
56424.17815482503	3	3	3	3
56439.44856839872	3	3	2	2
56454.71898197243	3	3	2	2
56469.98939554613	2	2	2	1
56485.25980911983	3	2	2	2
56500.53022269353	3	3	3	2
56515.80063626723	3	3	3	3
56531.07104984093	3	3	3	3
56546.34146341463	3	3	3	2
56561.61187698833	3	2	2	2
56576.88229056204	3	3	3	2
56592.15270413573	4	3	3	3
56607.42311770944	4	4	4	4
56622.693531283134	4	3	3	3
56637.96394485684	3	3	3	3
56653.234358430534	2	2	2	1
56668.50477200424	3	2	2	2
56683.77518557795	3	2	2	2
56699.04559915164	3	3	3	2
56714.31601272534	3	2	2	2
56729.58642629904	2	2	2	2
56744.856839872744	3	3	3	3
56760.12725344645	3	3	3	3
56775.397667020145	3	2	2	2
56790.66808059385	3	3	2	2
56805.938494167545	3	3	2	2
56821.20890774125	3	3	2	2
56836.479321314946	3	3	3	2
56851.74973488865	3	3	2	2
56867.02014846236	3	2	2	2
56882.290562036054	3	3	3	3
56897.56097560976	3	3	2	2
56912.831389183455	2	2	2	2
56928.10180275716	3	3	3	2
56943.372216330856	3	3	3	2
56958.642629904556	3	3	3	3
56973.913043478264	3	3	2	2
56989.18345705196	2	2	2	2
57004.453870625664	2	2	2	2
57019.72428419936	3	3	2	2
57034.994697773065	2	2	2	2
57050.26511134677	2	2	2	1
57065.535524920466	2	2	2	2
57080.80593849417	2	2	2	2
57096.07635206787	3	3	3	2
57111.346765641574	4	3	3	3
57126.61717921527	3	3	3	3
57141.887592788975	4	4	3	3
57157.158006362675	4	3	3	3
57172.42841993637	4	3	3	3
57187.698833510076	2	2	2	2
57202.96924708377	3	3	3	2
57218.23966065748	4	3	3	3
57233.51007423117	2	2	2	2
57248.78048780488	3	3	3	2
57264.050901378585	2	2	2	2
57279.32131495228	3	3	3	2
57294.591728525986	2	2	2	2
57309.86214209968	3	3	2	2
57325.13255567339	3	3	2	2
57340.40296924709	2	2	2	2
57355.67338282079	2	2	2	1
57370.94379639449	3	3	3	3
57386.21420996819	3	3	2	2
57401.48462354189	3	2	2	2
57416.75503711558	2	2	1	1
57432.02545068929	3	2	2	2
57447.295864263	2	2	2	2
57462.56627783669	3	3	2	2
57477.8366914104	3	2	2	2
57493.10710498409	3	3	2	2
57508.3775185578	3	3	3	2
57523.64793213149	3	2	2	2
57538.9183457052	3	2	2	2
57554.1887592789	2	2	2	1
57569.4591728526	2	2	2	1
57584.7295864263	3	3	2	2
57600.0	1	1	1	1
57615.2704135737	3	3	3	2
57630.5408271474	3	2	2	2
57645.8112407211	2	2	2	1
57661.08165429481	2	2	2	1
57676.3520678685	3	3	2	2
57691.62248144221	2	2	2	1
57706.8928950159	3	3	3	2
57722.16330858961	2	2	2	2
57737.43372216331	2	2	2	2
57752.70413573701	3	3	3	2
57767.97454931071	3	3	2	2
57783.24496288441	2	2	1	1
57798.51537645811	3	3	3	2
57813.78579003181	3	2	2	2
57829.05620360551	3	3	3	2
57844.32661717922	3	3	3	3
57859.59703075291	2	2	2	2
57874.86744432662	3	3	3	2
57890.137857900314	1	1	1	1
57905.40827147402	1	1	1	1
57920.678685047715	3	3	3	2
57935.94909862142	2	2	1	1
57951.21951219512	3	3	3	3
57966.48992576882	3	3	3	2
57981.76033934252	2	2	2	2
57997.030752916224	2	1	1	1
58012.301166489924	2	2	1	1
58027.57158006363	3	2	2	2
58042.841993637325	2	2	2	1
58058.11240721103	3	3	3	2
58073.382820784725	3	3	3	3
58088.65323435843	3	2	2	2
58103.923647932126	3	3	2	2
58119.194061505834	2	2	1	1
58134.464475079534	3	2	2	2
58149.734888653235	3	2	2	2
58165.005302226935	2	1	1	1
58180.275715800635	2	1	1	1
58195.546129374336	2	2	2	1
58210.816542948036	2	2	2	2
58226.086956521736	2	2	2	1
58241.357370095444	4	4	3	3
58256.62778366914	3	2	2	2
58271.898197242845	2	2	2	2
58287.16861081654	3	3	2	2
58302.439024390245	3	3	2	2
58317.70943796395	3	2	2	2
58332.979851537646	3	3	3	2
58348.25026511135	3	3	3	2
58363.52067868505	3	3	2	2
58378.79109225875	3	2	2	2
58394.06150583245	3	3	3	2
58409.33191940615	3	2	2	2
58424.602332979855	3	3	2	2
58439.87274655355	3	3	2	2
58455.143160127256	2	2	2	1
58470.41357370095	2	1	1	1
58485.68398727466	2	2	1	1
58500.95440084835	2	2	1	1
58516.22481442206	3	3	2	2
58531.495227995765	3	2	2	2
58546.76564156946	2	2	2	2
58562.036055143166	3	3	3	2
58577.30646871686	3	3	2	2
58592.57688229056	3	3	2	2
58607.84729586427	3	3	3	3
58623.11770943796	3	3	2	2
58638.38812301167	2	2	2	2
58653.65853658536	2	2	2	2
58668.92895015907	3	3	3	3
58684.19936373276	2	2	1	1
58699.46977730647	1	1	1	1
58714.74019088018	2	2	2	1
58730.01060445387	2	2	2	1
58745.28101802758	3	3	3	2
58760.55143160127	4	3	3	3
58775.82184517498	2	2	2	2
58791.09225874867	2	2	2	2
58806.36267232238	3	3	3	2
58821.63308589608	2	2	2	2
58836.90349946977	3	3	3	2
58852.17391304348	3	3	3	2
58867.44432661717	3	3	3	3
58882.71474019088	3	3	3	2
58897.98515376457	3	3	3	2
58913.25556733828	3	2	2	2
58928.52598091199	3	2	2	2
58943.79639448568	2	2	2	2
58959.06680805939	3	2	2	2
58974.33722163308	2	2	1	1
58989.60763520679	3	3	2	2
59004.87804878049	2	2	2	1
59020.14846235419	2	2	2	1
59035.41887592789	2	2	2	2
59050.68928950159	3	3	2	2
59065.95970307529	3	3	2	2
59081.230116648985	2	2	2	1
59096.50053022269	2	2	2	1
59111.7709437964	3	3	3	2
59127.04135737009	2	2	2	1
59142.3117709438	2	2	2	1
59157.582184517494	3	3	3	2
59172.8525980912	4	3	3	3
59188.123011664895	3	3	3	2
59203.3934252386	3	3	3	2
59218.6638388123	3	2	2	2
59233.934252386	3	3	3	2
59249.2046659597	4	4	3	3
59264.475079533404	4	4	3	3
59279.745493107104	3	3	3	2
59295.01590668081	3	3	3	2
59310.286320254505	3	3	3	2
59325.55673382821	3	3	2	2
59340.827147401906	3	2	2	2
59356.09756097561	2	2	2	1
59371.36797454931	2	2	1	1
59386.638388123014	2	2	1	1
59401.908801696714	2	2	2	1
59417.179215270415	3	3	3	3
59432.449628844115	3	3	3	3
59447.720042417815	3	2	2	2
59462.990455991516	2	2	2	2
59478.260869565216	3	2	2	2
59493.53128313892	2	1	1	1
59508.801696712624	3	3	3	3
59524.07211028632	4	4	4	3
59539.342523860025	4	3	3	3
59554.61293743372	3	3	3	3
59569.883351007426	3	3	2	2
59585.153764581126	2	2	2	2
59600.424178154826	3	3	3	2
59615.69459172853	2	2	2	2
59630.96500530223	3	3	3	2
59646.23541887593	3	3	3	2
59661.50583244963	3	3	3	2
59676.77624602333	2	2	2	1
59692.046659597036	2	2	2	2
59707.31707317073	3	2	2	2
59722.587486744436	2	2	2	2
59737.85790031813	2	2	2	1
59753.12831389184	2	2	2	1
59768.39872746553	3	2	2	2
59783.66914103924	3	3	3	3
59798.93955461294	3	3	3	3
59814.20996818664	3	3	2	2
59829.48038176034	2	2	2	1
59844.75079533404	3	3	3	2
59860.02120890774	3	3	3	2
59875.29162248144	2	2	2	1
59890.56203605514	3	3	3	3
59905.83244962885	3	2	2	2
59921.10286320254	3	2	2	2
59936.37327677625	2	2	2	2
59951.64369034994	3	2	2	2
59966.91410392365	2	2	2	1
59982.18451749736	2	2	2	1
59997.45493107105	3	3	3	2
60012.72534464475	3	2	2	2
60027.99575821845	2	2	1	1
60043.26617179215	3	2	2	2
60058.53658536585	2	2	2	1
60073.80699893955	2	2	1	1
60089.07741251326	2	1	1	1
60104.34782608695	2	1	1	1
60119.61823966066	3	3	3	2
60134.88865323435	4	4	3	3
60150.15906680806	3	3	2	2
60165.429480381754	3	2	2	2
60180.69989395546	3	3	3	2
60195.97030752917	3	3	3	2
60211.24072110286	3	3	3	2
60226.51113467656	2	2	2	2
60241.78154825026	3	3	3	3
60257.05196182396	3	3	3	2
60272.32237539767	3	3	2	2
60287.592788971364	2	2	2	1
60302.86320254507	3	3	3	3
60318.133616118765	3	3	2	2
60333.40402969247	3	3	2	2
60348.674443266165	3	2	2	2
60363.94485683987	3	3	2	2
60379.21527041358	2	2	2	1
60394.485683987274	4	3	3	3
60409.75609756098	2	2	2	2
60425.026511134674	3	3	2	2
60440.29692470838	3	2	2	2
60455.567338282075	3	2	2	2
60470.837751855775	2	2	2	2
60486.10816542948	2	2	2	1
60501.378579003176	2	2	2	1
60516.648992576884	3	3	2	2
60531.91940615058	3	2	2	2
60547.189819724284	3	3	3	2
60562.46023329799	3	2	2	2
60577.730646871685	3	3	3	3
60593.00106044539	3	3	3	2
60608.271474019086	3	3	2	2
60623.54188759279	3	3	3	2
60638.81230116649	3	3	3	2
60654.082714740194	3	3	3	2
60669.353128313895	3	3	3	2
60684.623541887595	2	2	2	1
60699.893955461295	2	2	2	2
60715.16436903499	2	2	2	2
60730.434782608696	2	2	2	1
60745.70519618239	2	2	2	1
60760.9756097561	3	2	2	2
60776.246023329804	3	3	3	2
60791.5164369035	2	2	2	1
60806.786850477205	3	3	3	2
60822.0572640509	3	2	2	2
60837.327677624606	2	2	2	1
60852.598091198306	3	2	2	2
60867.86850477201	2	2	2	2
60883.13891834571	3	3	2	2
60898.40933191941	3	3	2	2
60913.67974549311	3	3	3	2
60928.95015906681	3	2	2	2
60944.22057264051	2	2	2	2
60959.490986214216	2	2	1	1
60974.76139978791	3	3	3	2
60990.03181336162	3	3	3	3
61005.30222693531	2	2	2	2
61020.57264050902	2	2	1	1
61035.84305408271	4	4	3	3
61051.11346765642	3	2	2	2
61066.38388123012	2	2	2	1
61081.65429480382	3	3	3	2
61096.92470837752	4	4	4	4
61112.19512195122	4	3	3	3
61127.46553552492	3	3	2	2
61142.73594909862	3	3	3	2
61158.00636267232	3	2	2	2
61173.27677624603	3	2	2	2
61188.54718981972	2	2	2	1
61203.81760339343	2	2	2	1
61219.08801696712	3	3	3	3
61234.35843054083	2	2	2	2
61249.62884411453	2	2	2	2
61264.89925768823	2	2	2	1
61280.16967126193	3	3	2	2
61295.44008483563	3	2	2	2
61310.71049840933	2	2	1	1
61325.98091198303	3	3	3	2
61341.25132555673	3	2	2	2
61356.52173913044	4	3	3	3
61371.79215270413	3	3	2	2
61387.06256627784	3	2	2	2
61402.33297985153	3	2	2	2
61417.60339342524	2	2	2	1
61432.873806998934	2	2	2	2
61448.14422057264	3	2	2	2
61463.41463414634	2	2	2	2
61478.68504772004	2	2	2	1
61493.95546129374	3	3	3	2
61509.22587486744	3	3	3	2
61524.49628844114	4	3	3	3
61539.76670201485	3	3	3	3
61555.037115588544	3	3	3	3
61570.30752916225	3	3	2	2
61585.577942735945	2	2	2	1
61600.84835630965	2	2	2	1
61616.118769883346	4	4	3	3
61631.38918345705	3	3	3	2
61646.65959703075	3	3	3	3
61661.930010604454	3	3	2	2
61677.200424178154	3	2	2	2
61692.470837751855	4	4	4	3
61707.741251325555	3	3	2	2
61723.011664899255	3	3	2	2
61738.282078472956	3	2	2	2
61753.55249204666	2	2	2	1
61768.822905620356	3	2	2	2
61784.093319194064	3	2	2	2
61799.36373276776	3	3	3	3
61814.634146341465	4	3	3	3
61829.90455991517	3	2	2	2
61845.174973488865	2	2	2	1
61860.44538706257	1	1	1	1
61875.715800636266	3	3	2	2
61890.98621420997	2	2	1	1
61906.25662778367	4	3	3	3
61921.52704135737	3	3	3	2
61936.797454931075	3	3	2	2
61952.06786850477	4	3	3	3
61967.338282078475	4	3	3	3
61982.60869565217	3	2	2	2
61997.879109225876	3	3	2	2
62013.14952279957	3	3	3	2
62028.41993637328	2	2	2	2
62043.690349946984	3	2	2	2
62058.96076352068	3	2	2	2
62074.231177094385	3	2	2	2
62089.50159066808	3	3	2	2
62104.77200424178	2	2	1	1
62120.042417815486	2	1	1	1
62135.31283138918	3	3	3	2
62150.58324496289	3	3	2	2
62165.85365853658	3	3	3	3
62181.12407211029	3	3	3	2
62196.39448568398	3	3	2	2
62211.66489925769	2	2	2	1
62226.935312831396	2	2	2	2
62242.20572640509	4	3	3	3
62257.4761399788	3	2	2	2
62272.74655355249	3	2	2	2
62288.0169671262	3	3	3	3
62303.28738069989	3	3	3	2
62318.5577942736	4	4	4	4
62333.8282078473	3	2	2	2
62349.09862142099	2	2	2	1
62364.3690349947	2	2	2	1
62379.63944856839	2	2	2	1
62394.9098621421	2	2	1	1
62410.18027571579	2	2	2	1
62425.4506892895	3	3	2	2
62440.72110286321	3	3	2	2
62455.9915164369	2	2	2	2
62471.26193001061	3	2	2	2
62486.5323435843	3	2	2	2
62501.80275715801	2	2	1	1
62517.07317073171	4	3	3	3
62532.34358430541	3	3	3	3
62547.61399787911	2	2	2	1
62562.88441145281	3	3	3	3
62578.15482502651	3	3	3	2
62593.425238600204	4	4	3	3
62608.69565217391	3	3	3	2
62623.96606574762	3	3	3	2
62639.23647932131	2	2	1	1
62654.50689289502	3	3	3	3
62669.77730646871	3	3	2	2
62685.04772004242	2	2	2	1
62700.318133616114	2	2	2	1
62715.58854718982	2	2	2	1
62730.85896076352	3	3	3	2
62746.12937433722	3	3	2	2
62761.39978791092	3	2	2	2
62776.67020148462	3	3	3	2
62791.94061505832	2	2	2	1
62807.21102863203	3	2	2	2
62822.481442205724	3	2	2	2
62837.75185577943	3	3	3	3
62853.022269353125	3	3	3	2
62868.29268292683	3	3	2	2
62883.563096500526	3	2	2	2
62898.83351007423	3	3	3	2
62914.103923647934	3	3	3	2
62929.374337221634	2	2	2	1
62944.644750795334	2	2	1	1
62959.915164369035	2	2	2	1
62975.185577942735	3	3	3	2
62990.455991516435	3	3	2	2
63005.726405090136	3	3	3	3
63020.99681866384	3	3	3	3
63036.26723223754	3	3	2	2
63051.537645811244	3	3	3	3
63066.80805938494	3	3	3	3
63082.078472958645	4	3	3	3
63097.348886532345	2	2	2	1
63112.619300106046	3	2	2	2
63127.889713679746	3	2	2	2
63143.160127253446	3	3	3	2
63158.43054082715	4	3	3	3
63173.70095440085	3	3	3	3
63188.97136797455	3	3	3	2
63204.241781548255	2	2	2	2
63219.51219512195	2	2	2	2
63234.782608695656	3	2	2	2
63250.05302226935	4	4	3	3
63265.323435843056	3	3	3	3
63280.59384941675	4	4	3	3
63295.86426299046	2	2	2	2
63311.13467656416	2	1	1	1
63326.40509013786	3	3	3	3
63341.67550371156	2	2	2	2
63356.94591728526	3	2	2	2
63372.21633085896	3	3	2	2
63387.48674443267	3	2	2	2
63402.75715800636	2	2	2	2
63418.02757158007	3	3	2	2
63433.29798515376	3	3	2	2
63448.56839872747	4	4	3	3
63463.83881230116	3	3	3	3
63479.10922587487	3	3	2	2
63494.379639448576	3	2	2	2
63509.65005302227	2	2	2	1
63524.92046659597	2	2	2	1
63540.19088016967	2	2	2	1
63555.46129374337	2	2	2	1
63570.73170731707	2	2	2	2
63586.00212089077	2	2	2	1
63601.27253446448	2	2	2	2
63616.54294803817	3	2	2	2
63631.81336161188	2	2	2	2
63647.08377518557	4	3	3	3
63662.35418875928	3	3	3	3
63677.62460233297	3	3	3	2
63692.89501590668	2	1	1	1
63708.16542948039	2	2	2	2
63723.43584305408	2	2	2	1
63738.70625662779	3	3	2	2
63753.97667020148	3	3	2	2
63769.24708377518	2	2	2	2
63784.51749734889	3	3	3	2
63799.78791092258	3	2	2	2
63815.05832449629	3	2	2	2
63830.328738069984	4	4	3	3
63845.59915164369	3	3	2	2
63860.869565217385	2	2	2	1
63876.13997879109	3	3	3	2
63891.4103923648	4	3	3	3
63906.68080593849	2	2	2	2
63921.9512195122	3	3	3	2
63937.221633085894	3	3	3	2
63952.4920466596	3	3	2	2
63967.762460233294	3	3	3	3
63983.032873806995	3	3	3	2
63998.3032873807	2	2	2	2
64013.573700954395	3	2	2	2
64028.8441145281	3	3	2	2
64044.114528101796	2	2	2	2
64059.384941675504	3	3	2	2
64074.65535524921	3	3	3	3
64089.925768822905	3	2	2	2
64105.19618239661	3	3	3	2
64120.466595970305	3	3	3	2
64135.73700954401	3	3	2	2
64151.007423117706	3	2	2	2
64166.27783669141	3	3	3	3
64181.548250265114	3	2	2	2
64196.818663838814	2	2	2	1
64212.089077412515	3	3	3	3
64227.35949098621	3	3	2	2
64242.629904559915	3	3	3	3
64257.90031813361	3	3	3	2
64273.170731707316	4	4	3	3
64288.44114528102	3	2	2	2
64303.71155885472	3	3	2	2
64318.981972428424	3	3	2	2
64334.25238600212	2	2	2	1
64349.522799575825	2	2	2	1
64364.793213149525	3	2	2	2
64380.063626723226	4	3	3	3
64395.334040296926	3	2	2	2
64410.60445387063	3	2	2	2
64425.87486744433	3	3	3	3
64441.14528101803	3	2	2	2
64456.41569459173	3	3	2	2
64471.686108165435	3	3	2	2
64486.95652173913	3	3	2	2
64502.226935312836	2	2	2	1
64517.49734888653	3	3	2	2
64532.76776246024	3	2	2	2
64548.03817603393	4	3	3	3
64563.30858960764	2	1	1	1
64578.57900318134	3	2	2	2
64593.84941675504	3	2	2	2
64609.11983032874	3	3	3	2
64624.39024390244	3	3	2	2
64639.66065747614	2	2	2	2
64654.93107104985	3	3	2	2
64670.20148462354	3	3	3	2
64685.47189819725	3	2	2	2
64700.74231177094	3	3	3	2
64716.01272534465	3	2	2	2
64731.28313891834	3	3	2	2
64746.55355249205	3	2	2	2
64761.82396606575	2	2	2	2
64777.09437963945	2	2	1	1
64792.36479321315	3	2	2	2
64807.63520678685	3	2	2	2
64822.90562036055	4	3	3	3
64838.17603393425	2	2	1	1
64853.44644750795	3	2	2	2
64868.71686108166	2	2	2	1
64883.98727465535	3	3	2	2
64899.25768822906	3	3	3	2
64914.52810180275	3	3	3	3
64929.79851537646	3	3	3	3
64945.06892895015	3	3	3	2
64960.33934252386	3	2	2	2
