Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 69649062819934b97c3e832b - minikube	Unknown Heuristic - Run None (Profile ?) 69649062819934b97c3e832b - minikube-m02	Unknown Heuristic - Run None (Profile ?) 69649062819934b97c3e832b - minikube-m03	Unknown Heuristic - Run None (Profile ?) 69649062819934b97c3e832b - minikube-m04
45451.61997182658	1	1	1	1
45465.14321490061	1	1	1	1
45478.66645797464	4	4	4	4
45492.18970104868	1	1	1	1
45505.712944122715	1	1	1	1
45519.23618719675	1	1	1	1
45532.75943027077	1	1	1	1
45546.28267334481	1	1	1	1
45559.805916418845	4	4	4	4
45573.32915949288	1	1	1	1
45586.85240256691	1	1	1	1
45600.37564564095	1	1	1	1
45613.898888714975	1	1	1	1
45627.42213178901	1	1	1	1
45640.94537486305	4	4	4	4
45654.46861793708	1	1	1	1
45667.99186101111	1	1	1	1
45681.51510408515	1	1	1	1
45695.038347159185	1	1	1	1
45708.56159023322	1	1	1	1
45722.08483330724	4	4	4	4
45735.60807638128	1	1	1	1
45749.131319455315	1	1	1	1
45762.65456252935	1	1	1	1
45776.17780560338	1	1	1	1
45789.70104867741	1	1	1	1
45803.224291751445	4	4	4	4
45816.74753482548	1	1	1	1
45830.27077789952	1	1	1	1
45843.794020973546	1	1	1	1
45857.31726404758	1	1	1	1
45870.84050712162	1	1	1	1
45884.363750195655	4	4	4	4
45897.88699326968	1	1	1	1
45911.41023634371	1	1	1	1
45924.93347941775	1	1	1	1
45938.456722491785	1	1	1	1
45951.97996556582	1	1	1	1
45965.50320863984	4	4	4	4
45979.02645171388	1	1	1	1
45992.549694787915	1	1	1	1
46006.07293786195	1	1	1	1
46019.59618093599	1	1	1	1
46033.119424010016	1	1	1	1
46046.64266708405	4	4	4	4
46060.16591015809	1	1	1	1
46073.68915323212	1	1	1	1
46087.212396306146	1	1	1	1
46100.73563938018	1	1	1	1
46114.25888245422	1	1	1	1
46127.782125528254	4	4	4	4
46141.30536860229	1	1	1	1
46154.82861167631	1	1	1	1
46168.35185475035	1	1	1	1
46181.875097824384	1	1	1	1
46195.39834089842	1	1	1	1
46208.92158397246	4	4	4	4
46222.444827046485	1	1	1	1
46235.96807012052	1	1	1	1
46249.49131319456	1	1	1	1
46263.01455626859	1	1	1	1
46276.537799342615	1	1	1	1
46290.06104241665	4	4	4	4
46303.58428549069	1	1	1	1
46317.107528564724	1	1	1	1
46330.63077163876	1	1	1	1
46344.15401471278	1	1	1	1
46357.67725778682	1	1	1	1
46371.200500860854	4	4	4	4
46384.72374393489	1	1	1	1
46398.246987008926	1	1	1	1
46411.770230082955	1	1	1	1
46425.29347315699	1	1	1	1
46438.81671623102	1	1	1	1
46452.339959305056	4	4	4	4
46465.863202379085	1	1	1	1
46479.38644545312	1	1	1	1
46492.90968852716	1	1	1	1
46506.43293160119	1	1	1	1
46519.95617467523	1	1	1	1
46533.47941774925	4	4	4	4
46547.00266082329	1	1	1	1
46560.52590389732	1	1	1	1
46574.04914697136	1	1	1	1
46587.572390045396	1	1	1	1
46601.095633119425	1	1	1	1
46614.61887619345	4	4	4	4
46628.14211926749	1	1	1	1
46641.665362341526	1	1	1	1
46655.188605415555	1	1	1	1
46668.71184848959	1	1	1	1
46682.23509156363	1	1	1	1
46695.75833463766	4	4	4	4
46709.2815777117	1	1	1	1
46722.80482078572	1	1	1	1
46736.32806385976	1	1	1	1
46749.85130693379	1	1	1	1
46763.37455000783	1	1	1	1
46776.89779308186	4	4	4	4
46790.42103615589	1	1	1	1
46803.94427922992	1	1	1	1
46817.46752230396	1	1	1	1
46830.990765377996	1	1	1	1
46844.514008452024	1	1	1	1
46858.03725152606	4	4	4	4
46871.5604946001	1	1	1	1
46885.08373767413	1	1	1	1
46898.60698074816	1	1	1	1
46912.13022382219	1	1	1	1
46925.65346689623	1	1	1	1
46939.17670997026	4	4	4	4
46952.6999530443	1	1	1	1
46966.22319611832	1	1	1	1
46979.74643919236	1	1	1	1
46993.26968226639	1	1	1	1
47006.79292534043	1	1	1	1
47020.316168414465	4	4	4	4
47033.839411488494	1	1	1	1
47047.36265456253	1	1	1	1
47060.88589763657	1	1	1	1
47074.409140710595	1	1	1	1
47087.93238378463	1	1	1	1
47101.45562685866	4	4	4	4
47114.9788699327	1	1	1	1
47128.50211300673	1	1	1	1
47142.02535608077	1	1	1	1
47155.54859915479	1	1	1	1
47169.07184222883	1	1	1	1
47182.59508530286	4	4	4	4
47196.1183283769	1	1	1	1
47209.641571450935	1	1	1	1
47223.164814524964	1	1	1	1
47236.688057599	1	1	1	1
47250.21130067303	1	1	1	1
47263.734543747065	4	4	4	4
47277.2577868211	1	1	1	1
47290.78102989513	1	1	1	1
47304.304272969166	1	1	1	1
47317.8275160432	1	1	1	1
47331.35075911724	1	1	1	1
47344.87400219126	4	4	4	4
47358.397245265296	1	1	1	1
47371.92048833933	1	1	1	1
47385.44373141337	1	1	1	1
47398.966974487405	1	1	1	1
47412.49021756143	1	1	1	1
47426.01346063546	4	4	4	4
47439.5367037095	1	1	1	1
47453.059946783535	1	1	1	1
47466.58318985757	1	1	1	1
47480.1064329316	1	1	1	1
47493.629676005636	1	1	1	1
47507.15291907967	4	4	4	4
47520.67616215371	1	1	1	1
47534.19940522773	1	1	1	1
47547.722648301766	1	1	1	1
47561.2458913758	1	1	1	1
47574.76913444984	1	1	1	1
47588.292377523874	4	4	4	4
47601.815620597896	1	1	1	1
47615.33886367193	1	1	1	1
47628.86210674597	1	1	1	1
47642.385349820004	1	1	1	1
47655.90859289403	1	1	1	1
47669.43183596807	4	4	4	4
47682.955079042105	1	1	1	1
47696.47832211614	1	1	1	1
47710.00156519018	1	1	1	1
47723.5248082642	1	1	1	1
47737.048051338235	1	1	1	1
47750.57129441227	4	4	4	4
47764.09453748631	1	1	1	1
47777.617780560344	1	1	1	1
47791.141023634365	1	1	1	1
47804.6642667084	1	1	1	1
47818.18750978244	1	1	1	1
47831.710752856474	4	4	4	4
47845.2339959305	1	1	1	1
47858.75723900454	1	1	1	1
47872.280482078575	1	1	1	1
47885.80372515261	1	1	1	1
47899.32696822664	1	1	1	1
47912.85021130067	4	4	4	4
47926.373454374705	1	1	1	1
47939.89669744874	1	1	1	1
47953.41994052278	1	1	1	1
47966.94318359681	1	1	1	1
47980.466426670835	1	1	1	1
47993.98966974487	4	4	4	4
48007.51291281891	1	1	1	1
48021.03615589294	1	1	1	1
48034.55939896697	1	1	1	1
48048.08264204101	1	1	1	1
48061.605885115045	1	1	1	1
48075.12912818907	4	4	4	4
48088.65237126311	1	1	1	1
48102.17561433714	1	1	1	1
48115.698857411175	1	1	1	1
48129.22210048521	1	1	1	1
48142.74534355925	1	1	1	1
48156.26858663328	4	4	4	4
48169.791829707305	1	1	1	1
48183.31507278134	1	1	1	1
48196.83831585538	1	1	1	1
48210.36155892941	1	1	1	1
48223.88480200344	1	1	1	1
48237.40804507748	4	4	4	4
48250.93128815151	1	1	1	1
48264.45453122554	1	1	1	1
48277.97777429958	1	1	1	1
48291.50101737361	1	1	1	1
48305.024260447644	1	1	1	1
48318.54750352168	4	4	4	4
48332.07074659572	1	1	1	1
48345.59398966974	1	1	1	1
48359.117232743774	1	1	1	1
48372.64047581781	1	1	1	1
48386.16371889185	1	1	1	1
48399.68696196588	4	4	4	4
48413.21020503991	1	1	1	1
48426.73344811394	1	1	1	1
48440.25669118798	1	1	1	1
48453.77993426201	1	1	1	1
48467.30317733605	1	1	1	1
48480.82642041008	4	4	4	4
48494.349663484114	1	1	1	1
48507.87290655815	1	1	1	1
48521.396149632186	1	1	1	1
48534.91939270621	1	1	1	1
48548.442635780244	1	1	1	1
48561.96587885428	4	4	4	4
48575.489121928316	1	1	1	1
48589.01236500235	1	1	1	1
48602.535608076374	1	1	1	1
48616.05885115041	1	1	1	1
48629.582094224446	1	1	1	1
48643.10533729848	4	4	4	4
48656.62858037252	1	1	1	1
48670.15182344655	1	1	1	1
48683.675066520584	1	1	1	1
48697.19830959462	1	1	1	1
48710.721552668656	1	1	1	1
48724.24479574268	4	4	4	4
48737.768038816714	1	1	1	1
48751.29128189075	1	1	1	1
48764.814524964786	1	1	1	1
48778.33776803882	1	1	1	1
48791.861011112844	1	1	1	1
48805.38425418688	4	4	4	4
48818.907497260916	1	1	1	1
48832.43074033495	1	1	1	1
48845.95398340899	1	1	1	1
48859.47722648302	1	1	1	1
48873.00046955705	1	1	1	1
48886.52371263109	4	4	4	4
48900.04695570512	1	1	1	1
48913.57019877915	1	1	1	1
48927.09344185318	1	1	1	1
48940.61668492722	1	1	1	1
48954.139928001256	1	1	1	1
48967.66317107529	4	4	4	4
48981.18641414931	1	1	1	1
48994.70965722335	1	1	1	1
49008.232900297386	1	1	1	1
49021.75614337142	1	1	1	1
49035.27938644546	1	1	1	1
49048.80262951949	4	4	4	4
49062.32587259352	1	1	1	1
49075.84911566755	1	1	1	1
49089.37235874159	1	1	1	1
49102.89560181562	1	1	1	1
49116.41884488965	1	1	1	1
49129.94208796369	4	4	4	4
49143.465331037725	1	1	1	1
49156.98857411176	1	1	1	1
49170.51181718578	1	1	1	1
49184.03506025982	1	1	1	1
49197.558303333855	1	1	1	1
49211.08154640789	4	4	4	4
49224.60478948192	1	1	1	1
49238.12803255596	1	1	1	1
49251.651275629985	1	1	1	1
49265.17451870402	1	1	1	1
49278.69776177806	1	1	1	1
49292.22100485209	4	4	4	4
49305.74424792612	1	1	1	1
49319.26749100016	1	1	1	1
49332.790734074195	1	1	1	1
49346.31397714823	1	1	1	1
49359.83722022225	1	1	1	1
49373.36046329629	4	4	4	4
49386.883706370325	1	1	1	1
49400.40694944436	1	1	1	1
49413.93019251839	1	1	1	1
49427.45343559242	1	1	1	1
49440.976678666455	1	1	1	1
49454.49992174049	4	4	4	4
49468.02316481453	1	1	1	1
49481.546407888556	1	1	1	1
49495.06965096259	1	1	1	1
49508.59289403663	1	1	1	1
49522.116137110665	1	1	1	1
49535.63938018469	4	4	4	4
49549.16262325872	1	1	1	1
49562.68586633276	1	1	1	1
49576.209109406795	1	1	1	1
49589.73235248083	1	1	1	1
49603.25559555485	1	1	1	1
49616.77883862889	4	4	4	4
49630.302081702925	1	1	1	1
49643.82532477696	1	1	1	1
49657.348567851	1	1	1	1
49670.871810925026	1	1	1	1
49684.39505399906	1	1	1	1
49697.9182970731	4	4	4	4
49711.44154014713	1	1	1	1
49724.96478322116	1	1	1	1
49738.48802629519	1	1	1	1
49752.01126936923	1	1	1	1
49765.534512443264	1	1	1	1
49779.0577555173	4	4	4	4
49792.58099859132	1	1	1	1
49806.10424166536	1	1	1	1
49819.627484739394	1	1	1	1
49833.15072781343	1	1	1	1
49846.67397088747	1	1	1	1
49860.197213961495	4	4	4	4
49873.72045703553	1	1	1	1
49887.24370010956	1	1	1	1
49900.7669431836	1	1	1	1
49914.290186257625	1	1	1	1
49927.81342933166	1	1	1	1
49941.3366724057	4	4	4	4
49954.859915479734	1	1	1	1
49968.38315855377	1	1	1	1
49981.90640162779	1	1	1	1
49995.42964470183	1	1	1	1
50008.952887775864	1	1	1	1
50022.4761308499	4	4	4	4
50035.999373923936	1	1	1	1
50049.522616997965	1	1	1	1
50063.045860072	1	1	1	1
50076.56910314603	1	1	1	1
50090.092346220066	1	1	1	1
50103.615589294095	4	4	4	4
50117.13883236813	1	1	1	1
50130.66207544217	1	1	1	1
50144.1853185162	1	1	1	1
50157.70856159024	1	1	1	1
50171.23180466426	1	1	1	1
50184.7550477383	4	4	4	4
50198.27829081233	1	1	1	1
50211.80153388637	1	1	1	1
50225.324776960406	1	1	1	1
50238.848020034435	1	1	1	1
50252.37126310846	1	1	1	1
50265.8945061825	4	4	4	4
50279.417749256536	1	1	1	1
50292.940992330565	1	1	1	1
50306.4642354046	1	1	1	1
50319.98747847864	1	1	1	1
50333.51072155267	1	1	1	1
50347.03396462671	4	4	4	4
50360.55720770073	1	1	1	1
50374.08045077477	1	1	1	1
50387.6036938488	1	1	1	1
50401.12693692284	1	1	1	1
50414.650179996876	1	1	1	1
50428.1734230709	4	4	4	4
50441.69666614493	1	1	1	1
50455.21990921897	1	1	1	1
50468.743152293006	1	1	1	1
50482.266395367034	1	1	1	1
50495.78963844107	1	1	1	1
50509.31288151511	4	4	4	4
50522.83612458914	1	1	1	1
50536.35936766317	1	1	1	1
50549.8826107372	1	1	1	1
50563.40585381124	1	1	1	1
50576.92909688527	1	1	1	1
50590.45233995931	4	4	4	4
50603.97558303333	1	1	1	1
50617.49882610737	1	1	1	1
50631.0220691814	1	1	1	1
50644.54531225544	1	1	1	1
50658.068555329475	1	1	1	1
50671.591798403504	4	4	4	4
50685.11504147754	1	1	1	1
50698.638284551576	1	1	1	1
50712.161527625605	1	1	1	1
50725.68477069964	1	1	1	1
50739.20801377367	1	1	1	1
50752.73125684771	4	4	4	4
50766.25449992174	1	1	1	1
50779.77774299578	1	1	1	1
50793.3009860698	1	1	1	1
50806.82422914384	1	1	1	1
50820.34747221787	1	1	1	1
50833.87071529191	4	4	4	4
50847.393958365945	1	1	1	1
50860.917201439974	1	1	1	1
50874.44044451401	1	1	1	1
50887.96368758804	1	1	1	1
50901.486930662075	1	1	1	1
50915.01017373611	4	4	4	4
50928.53341681014	1	1	1	1
50942.056659884176	1	1	1	1
50955.57990295821	1	1	1	1
50969.10314603225	1	1	1	1
50982.62638910627	1	1	1	1
50996.149632180306	4	4	4	4
51009.67287525434	1	1	1	1
51023.19611832838	1	1	1	1
51036.719361402415	1	1	1	1
51050.24260447644	1	1	1	1
51063.76584755047	1	1	1	1
51077.28909062451	4	4	4	4
51090.812333698545	1	1	1	1
51104.33557677258	1	1	1	1
51117.85881984661	1	1	1	1
51131.382062920646	1	1	1	1
51144.90530599468	1	1	1	1
51158.42854906872	4	4	4	4
51171.95179214274	1	1	1	1
51185.475035216776	1	1	1	1
51198.99827829081	1	1	1	1
51212.52152136485	1	1	1	1
51226.044764438884	1	1	1	1
51239.568007512906	4	4	4	4
51253.09125058694	1	1	1	1
51266.61449366098	1	1	1	1
51280.137736735014	1	1	1	1
51293.66097980905	1	1	1	1
51307.18422288308	1	1	1	1
51320.707465957115	4	4	4	4
51334.23070903115	1	1	1	1
51347.75395210519	1	1	1	1
51361.27719517921	1	1	1	1
51374.800438253245	1	1	1	1
51388.32368132728	1	1	1	1
51401.84692440132	4	4	4	4
51415.370167475354	1	1	1	1
51428.893410549375	1	1	1	1
51442.41665362341	1	1	1	1
51455.93989669745	1	1	1	1
51469.463139771484	1	1	1	1
51482.98638284551	4	4	4	4
51496.50962591955	1	1	1	1
51510.032868993585	1	1	1	1
51523.55611206762	1	1	1	1
51537.07935514165	1	1	1	1
51550.60259821568	1	1	1	1
51564.125841289715	4	4	4	4
51577.64908436375	1	1	1	1
51591.17232743779	1	1	1	1
51604.69557051182	1	1	1	1
51618.218813585845	1	1	1	1
51631.74205665988	1	1	1	1
51645.26529973392	4	4	4	4
51658.78854280795	1	1	1	1
51672.31178588198	1	1	1	1
51685.83502895602	1	1	1	1
51699.358272030055	1	1	1	1
51712.88151510408	1	1	1	1
51726.40475817812	4	4	4	4
51739.92800125215	1	1	1	1
51753.451244326185	1	1	1	1
51766.97448740022	1	1	1	1
51780.49773047426	1	1	1	1
51794.02097354829	1	1	1	1
51807.544216622315	4	4	4	4
51821.06745969635	1	1	1	1
51834.59070277039	1	1	1	1
51848.11394584442	1	1	1	1
51861.63718891845	1	1	1	1
51875.16043199249	1	1	1	1
51888.68367506652	4	4	4	4
51902.20691814055	1	1	1	1
51915.73016121459	1	1	1	1
51929.25340428862	1	1	1	1
51942.776647362654	1	1	1	1
51956.29989043669	1	1	1	1
51969.82313351073	4	4	4	4
51983.34637658476	1	1	1	1
51996.869619658784	1	1	1	1
52010.39286273282	1	1	1	1
52023.91610580686	1	1	1	1
52037.43934888089	1	1	1	1
52050.96259195492	4	4	4	4
52064.48583502895	1	1	1	1
52078.00907810299	1	1	1	1
52091.53232117702	1	1	1	1
52105.05556425106	1	1	1	1
52118.57880732509	1	1	1	1
52132.102050399124	4	4	4	4
52145.62529347316	1	1	1	1
52159.148536547196	1	1	1	1
52172.67177962122	1	1	1	1
52186.195022695254	1	1	1	1
52199.71826576929	1	1	1	1
52213.241508843326	4	4	4	4
52226.76475191736	1	1	1	1
52240.287994991384	1	1	1	1
52253.81123806542	1	1	1	1
52267.334481139456	1	1	1	1
52280.85772421349	1	1	1	1
52294.38096728753	4	4	4	4
52307.90421036156	1	1	1	1
52321.42745343559	1	1	1	1
52334.95069650963	1	1	1	1
52348.473939583666	1	1	1	1
52361.99718265769	1	1	1	1
52375.520425731724	4	4	4	4
52389.04366880576	1	1	1	1
52402.566911879796	1	1	1	1
52416.09015495383	1	1	1	1
52429.613398027854	1	1	1	1
52443.13664110189	1	1	1	1
52456.659884175926	4	4	4	4
52470.18312724996	1	1	1	1
52483.706370324	1	1	1	1
52497.22961339803	1	1	1	1
52510.75285647206	1	1	1	1
52524.2760995461	1	1	1	1
52537.79934262013	4	4	4	4
52551.32258569416	1	1	1	1
52564.84582876819	1	1	1	1
52578.36907184223	1	1	1	1
52591.892314916266	1	1	1	1
52605.4155579903	1	1	1	1
52618.93880106432	4	4	4	4
52632.46204413836	1	1	1	1
52645.985287212396	1	1	1	1
52659.50853028643	1	1	1	1
52673.03177336047	1	1	1	1
52686.5550164345	1	1	1	1
52700.07825950853	4	4	4	4
52713.60150258256	1	1	1	1
52727.1247456566	1	1	1	1
52740.64798873063	1	1	1	1
52754.17123180466	1	1	1	1
52767.6944748787	1	1	1	1
52781.217717952735	4	4	4	4
52794.74096102677	1	1	1	1
52808.26420410079	1	1	1	1
52821.78744717483	1	1	1	1
52835.310690248865	1	1	1	1
52848.8339333229	1	1	1	1
52862.35717639694	4	4	4	4
52875.88041947097	1	1	1	1
52889.403662544995	1	1	1	1
52902.92690561903	1	1	1	1
52916.45014869307	1	1	1	1
52929.9733917671	1	1	1	1
52943.49663484113	4	4	4	4
52957.01987791517	1	1	1	1
52970.543120989205	1	1	1	1
52984.06636406324	1	1	1	1
52997.58960713726	1	1	1	1
53011.1128502113	1	1	1	1
53024.636093285335	4	4	4	4
53038.15933635937	1	1	1	1
53051.6825794334	1	1	1	1
53065.20582250743	1	1	1	1
53078.729065581465	1	1	1	1
53092.2523086555	1	1	1	1
53105.77555172954	4	4	4	4
53119.298794803566	1	1	1	1
53132.8220378776	1	1	1	1
53146.34528095164	1	1	1	1
53159.868524025675	1	1	1	1
53173.3917670997	1	1	1	1
53186.91501017373	4	4	4	4
53200.43825324777	1	1	1	1
53213.961496321805	1	1	1	1
53227.48473939584	1	1	1	1
53241.00798246986	1	1	1	1
53254.5312255439	1	1	1	1
53268.054468617935	4	4	4	4
53281.57771169197	1	1	1	1
53295.10095476601	1	1	1	1
53308.624197840036	1	1	1	1
53322.14744091407	1	1	1	1
53335.67068398811	1	1	1	1
53349.19392706214	4	4	4	4
53362.71717013617	1	1	1	1
53376.2404132102	1	1	1	1
53389.76365628424	1	1	1	1
53403.286899358274	1	1	1	1
53416.81014243231	1	1	1	1
53430.33338550633	4	4	4	4
53443.85662858037	1	1	1	1
53457.379871654404	1	1	1	1
53470.90311472844	1	1	1	1
53484.42635780248	1	1	1	1
53497.949600876505	1	1	1	1
53511.47284395054	4	4	4	4
53524.99608702457	1	1	1	1
53538.51933009861	1	1	1	1
53552.04257317264	1	1	1	1
53565.56581624667	1	1	1	1
53579.08905932071	1	1	1	1
53592.612302394744	4	4	4	4
53606.13554546878	1	1	1	1
53619.6587885428	1	1	1	1
53633.18203161684	1	1	1	1
53646.705274690874	1	1	1	1
53660.22851776491	1	1	1	1
53673.751760838946	4	4	4	4
53687.275003912975	1	1	1	1
53700.798246987004	1	1	1	1
53714.32149006104	1	1	1	1
53727.844733135076	1	1	1	1
53741.367976209105	1	1	1	1
53754.89121928314	4	4	4	4
53768.41446235718	1	1	1	1
53781.93770543121	1	1	1	1
53795.46094850525	1	1	1	1
53808.98419157927	1	1	1	1
53822.50743465331	1	1	1	1
53836.03067772734	4	4	4	4
53849.55392080138	1	1	1	1
53863.077163875416	1	1	1	1
53876.60040694944	1	1	1	1
53890.12365002347	1	1	1	1
53903.64689309751	1	1	1	1
53917.170136171546	4	4	4	4
53930.693379245575	1	1	1	1
53944.21662231961	1	1	1	1
53957.73986539365	1	1	1	1
53971.26310846768	1	1	1	1
53984.78635154172	1	1	1	1
53998.30959461574	4	4	4	4
54011.83283768978	1	1	1	1
54025.35608076381	1	1	1	1
54038.87932383785	1	1	1	1
54052.402566911886	1	1	1	1
54065.92580998591	1	1	1	1
54079.44905305994	4	4	4	4
54092.97229613398	1	1	1	1
54106.495539208016	1	1	1	1
54120.018782282044	1	1	1	1
54133.54202535608	1	1	1	1
54147.06526843012	1	1	1	1
54160.58851150415	4	4	4	4
54174.11175457818	1	1	1	1
54187.63499765221	1	1	1	1
54201.15824072625	1	1	1	1
54214.68148380028	1	1	1	1
54228.20472687432	1	1	1	1
54241.727969948355	4	4	4	4
54255.25121302238	1	1	1	1
54268.77445609641	1	1	1	1
54282.29769917045	1	1	1	1
54295.820942244485	1	1	1	1
54309.344185318514	1	1	1	1
54322.86742839255	4	4	4	4
54336.390671466586	1	1	1	1
54349.913914540615	1	1	1	1
54363.43715761465	1	1	1	1
54376.96040068868	1	1	1	1
54390.48364376272	1	1	1	1
54404.00688683675	4	4	4	4
54417.53012991079	1	1	1	1
54431.053372984825	1	1	1	1
54444.57661605885	1	1	1	1
54458.09985913288	1	1	1	1
54471.62310220692	1	1	1	1
54485.146345280955	4	4	4	4
54498.669588354984	1	1	1	1
54512.19283142902	1	1	1	1
54525.71607450305	1	1	1	1
54539.239317577085	1	1	1	1
54552.76256065112	1	1	1	1
54566.28580372515	4	4	4	4
54579.809046799186	1	1	1	1
54593.33228987322	1	1	1	1
54606.85553294726	1	1	1	1
54620.37877602128	1	1	1	1
54633.902019095316	1	1	1	1
54647.42526216935	4	4	4	4
54660.94850524339	1	1	1	1
54674.471748317424	1	1	1	1
54687.99499139145	1	1	1	1
54701.51823446548	1	1	1	1
54715.04147753952	1	1	1	1
54728.564720613555	4	4	4	4
54742.08796368759	1	1	1	1
54755.61120676162	1	1	1	1
54769.134449835656	1	1	1	1
54782.65769290969	1	1	1	1
54796.18093598373	1	1	1	1
54809.70417905775	4	4	4	4
54823.227422131786	1	1	1	1
54836.75066520582	1	1	1	1
54850.27390827986	1	1	1	1
54863.797151353894	1	1	1	1
54877.320394427916	1	1	1	1
54890.84363750195	4	4	4	4
54904.36688057599	1	1	1	1
54917.890123650024	1	1	1	1
54931.41336672406	1	1	1	1
54944.93660979809	1	1	1	1
54958.459852872125	1	1	1	1
54971.98309594616	4	4	4	4
54985.5063390202	1	1	1	1
54999.02958209422	1	1	1	1
55012.552825168255	1	1	1	1
55026.07606824229	1	1	1	1
55039.59931131633	1	1	1	1
55053.122554390364	4	4	4	4
55066.645797464385	1	1	1	1
55080.16904053842	1	1	1	1
55093.69228361246	1	1	1	1
55107.215526686494	1	1	1	1
55120.73876976053	1	1	1	1
55134.26201283456	4	4	4	4
55147.785255908595	1	1	1	1
55161.30849898263	1	1	1	1
55174.83174205666	1	1	1	1
55188.35498513069	1	1	1	1
55201.878228204725	1	1	1	1
55215.40147127876	4	4	4	4
55228.9247143528	1	1	1	1
55242.44795742683	1	1	1	1
55255.971200500855	1	1	1	1
55269.49444357489	1	1	1	1
55283.01768664893	1	1	1	1
55296.54092972296	4	4	4	4
55310.06417279699	1	1	1	1
55323.58741587103	1	1	1	1
55337.110658945065	1	1	1	1
55350.63390201909	1	1	1	1
55364.15714509313	1	1	1	1
55377.68038816716	4	4	4	4
55391.203631241195	1	1	1	1
55404.72687431523	1	1	1	1
55418.25011738927	1	1	1	1
55431.7733604633	1	1	1	1
55445.296603537325	1	1	1	1
55458.81984661136	4	4	4	4
55472.3430896854	1	1	1	1
55485.86633275943	1	1	1	1
55499.38957583346	1	1	1	1
55512.9128189075	1	1	1	1
55526.43606198153	1	1	1	1
55539.95930505556	4	4	4	4
55553.4825481296	1	1	1	1
55567.00579120363	1	1	1	1
55580.529034277664	1	1	1	1
55594.0522773517	1	1	1	1
55607.57552042574	1	1	1	1
55621.09876349977	4	4	4	4
55634.622006573794	1	1	1	1
55648.14524964783	1	1	1	1
55661.66849272187	1	1	1	1
55675.1917357959	1	1	1	1
55688.71497886993	1	1	1	1
55702.23822194396	4	4	4	4
55715.761465018	1	1	1	1
55729.28470809203	1	1	1	1
55742.80795116607	1	1	1	1
55756.3311942401	1	1	1	1
55769.854437314134	1	1	1	1
55783.37768038817	4	4	4	4
55796.900923462206	1	1	1	1
55810.424166536235	1	1	1	1
55823.947409610264	1	1	1	1
55837.4706526843	1	1	1	1
55850.993895758336	1	1	1	1
55864.51713883237	4	4	4	4
55878.040381906394	1	1	1	1
55891.56362498043	1	1	1	1
55905.086868054466	1	1	1	1
55918.6101111285	1	1	1	1
55932.13335420254	1	1	1	1
55945.65659727657	4	4	4	4
55959.1798403506	1	1	1	1
55972.70308342464	1	1	1	1
55986.22632649867	1	1	1	1
55999.749569572705	1	1	1	1
56013.272812646734	1	1	1	1
56026.79605572077	4	4	4	4
56040.319298794806	1	1	1	1
56053.84254186884	1	1	1	1
56067.365784942864	1	1	1	1
56080.8890280169	1	1	1	1
56094.412271090936	1	1	1	1
56107.93551416497	4	4	4	4
56121.45875723901	1	1	1	1
56134.98200031304	1	1	1	1
56148.50524338707	1	1	1	1
56162.02848646111	1	1	1	1
56175.55172953514	1	1	1	1
56189.07497260917	4	4	4	4
56202.5982156832	1	1	1	1
56216.12145875724	1	1	1	1
56229.644701831276	1	1	1	1
56243.16794490531	1	1	1	1
56256.69118797933	1	1	1	1
56270.21443105337	4	4	4	4
56283.737674127406	1	1	1	1
56297.26091720144	1	1	1	1
56310.78416027548	1	1	1	1
56324.30740334951	1	1	1	1
56337.83064642354	1	1	1	1
56351.35388949757	4	4	4	4
56364.87713257161	1	1	1	1
56378.40037564564	1	1	1	1
56391.92361871967	1	1	1	1
56405.44686179371	1	1	1	1
56418.970104867745	1	1	1	1
56432.49334794178	4	4	4	4
56446.0165910158	1	1	1	1
56459.53983408984	1	1	1	1
56473.063077163875	1	1	1	1
56486.58632023791	1	1	1	1
56500.10956331195	1	1	1	1
56513.63280638598	4	4	4	4
56527.156049460005	1	1	1	1
56540.67929253404	1	1	1	1
56554.20253560808	1	1	1	1
56567.72577868211	1	1	1	1
56581.24902175614	1	1	1	1
56594.77226483018	4	4	4	4
56608.295507904215	1	1	1	1
56621.81875097825	1	1	1	1
56635.34199405227	1	1	1	1
56648.86523712631	1	1	1	1
56662.388480200345	1	1	1	1
56675.91172327438	4	4	4	4
56689.43496634842	1	1	1	1
56702.95820942244	1	1	1	1
56716.481452496475	1	1	1	1
56730.00469557051	1	1	1	1
56743.52793864455	1	1	1	1
56757.051181718576	4	4	4	4
56770.57442479261	1	1	1	1
56784.09766786665	1	1	1	1
56797.620910940685	1	1	1	1
56811.14415401471	1	1	1	1
56824.66739708874	1	1	1	1
56838.19064016278	4	4	4	4
56851.713883236815	1	1	1	1
56865.23712631085	1	1	1	1
56878.76036938487	1	1	1	1
56892.28361245891	1	1	1	1
56905.806855532945	1	1	1	1
56919.33009860698	4	4	4	4
56932.85334168102	1	1	1	1
56946.376584755046	1	1	1	1
56959.89982782908	1	1	1	1
56973.42307090312	1	1	1	1
56986.94631397715	1	1	1	1
57000.46955705118	4	4	4	4
57013.99280012521	1	1	1	1
57027.51604319925	1	1	1	1
57041.039286273284	1	1	1	1
57054.56252934732	1	1	1	1
57068.08577242134	1	1	1	1
57081.60901549538	4	4	4	4
57095.132258569414	1	1	1	1
57108.65550164345	1	1	1	1
57122.17874471749	1	1	1	1
