Relative Time (Process)	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube-m02	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube-m03	Static Heuristic - Run None (Profile ?) 69610c7d8c0f63fb515b69c8 - minikube-m04
30728.89205557535	3	3	3	3
30739.15211970075	3	3	3	3
30749.412183826145	3	3	3	3
30759.67224795155	3	3	3	3
30769.932312076948	3	3	3	3
30780.19237620235	3	3	2	2
30790.45244032775	3	3	3	3
30800.712504453153	3	3	3	3
30810.972568578552	3	3	3	3
30821.232632703955	3	3	3	3
30831.492696829355	3	3	3	3
30841.752760954758	3	3	2	2
30852.012825080157	3	3	3	3
30862.272889205557	3	3	3	3
30872.53295333096	3	3	3	3
30882.79301745636	3	3	3	3
30893.053081581762	3	3	3	3
30903.31314570716	3	3	2	2
30913.573209832564	3	3	3	3
30923.83327395796	3	3	3	3
30934.09333808336	3	3	3	3
30944.353402208762	3	3	3	3
30954.61346633416	3	3	3	3
30964.873530459565	3	3	2	2
30975.133594584964	3	3	3	3
30985.393658710367	3	3	3	3
30995.653722835767	3	3	3	3
31005.91378696117	3	3	3	3
31016.17385108657	3	3	3	3
31026.433915211972	3	3	2	2
31036.69397933737	3	3	3	3
31046.954043462774	3	3	3	3
31057.214107588174	3	3	3	3
31067.474171713573	3	3	3	3
31077.734235838976	3	3	3	3
31087.994299964375	3	3	2	2
31098.25436408978	3	3	3	3
31108.514428215174	3	3	3	3
31118.774492340573	3	3	3	3
31129.034556465976	3	3	3	3
31139.294620591376	3	3	3	3
31149.55468471678	3	3	2	2
31159.81474884218	3	3	3	3
31170.07481296758	3	3	3	3
31180.33487709298	3	3	3	3
31190.594941218384	3	3	3	3
31200.855005343783	3	3	3	3
31211.115069469186	3	3	2	2
31221.375133594585	3	3	3	3
31231.63519771999	3	3	3	3
31241.895261845388	3	3	3	3
31252.15532597079	3	3	3	3
31262.41539009619	3	3	3	3
31272.67545422159	3	3	2	2
31282.93551834699	3	3	3	3
31293.19558247239	3	3	3	3
31303.45564659779	3	3	3	3
31313.71571072319	3	3	3	3
31323.97577484859	3	3	3	3
31334.235838973993	3	3	2	2
31344.495903099392	3	3	3	3
31354.755967224795	3	3	3	3
31365.016031350195	3	3	3	3
31375.276095475598	3	3	3	3
31385.536159600997	3	3	3	3
31395.7962237264	3	3	2	2
31406.0562878518	3	3	3	3
31416.316351977202	3	3	3	3
31426.5764161026	3	3	3	3
31436.836480228005	3	3	3	3
31447.096544353404	3	3	3	3
31457.356608478804	3	3	2	2
31467.616672604203	3	3	3	3
31477.876736729602	3	3	3	3
31488.136800855005	3	3	3	3
31498.396864980405	3	3	3	3
31508.656929105808	3	3	3	3
31518.916993231207	3	3	2	2
31529.177057356606	3	3	3	3
31539.43712148201	3	3	3	3
31549.69718560741	3	3	3	3
31559.95724973281	3	3	3	3
31570.21731385821	3	3	3	3
31580.477377983614	3	3	2	2
31590.737442109014	3	3	3	3
31600.997506234417	3	3	3	3
31611.257570359816	3	3	3	3
31621.51763448522	3	3	3	3
31631.77769861062	3	3	3	3
31642.037762736014	3	3	2	2
31652.297826861417	3	3	3	3
31662.557890986816	3	3	3	3
31672.81795511222	3	3	3	3
31683.07801923762	3	3	3	3
31693.33808336302	3	3	3	3
31703.59814748842	3	3	2	2
31713.85821161382	3	3	3	3
31724.118275739223	3	3	3	3
31734.378339864623	3	3	3	3
31744.638403990026	3	3	3	3
31754.898468115425	3	3	3	3
31765.15853224083	3	3	2	2
31775.418596366228	3	3	3	3
31785.67866049163	3	3	3	3
31795.93872461703	3	3	3	3
31806.198788742433	3	3	3	3
31816.458852867832	3	3	3	3
31826.718916993228	3	3	2	2
31836.97898111863	3	3	3	3
31847.23904524403	3	3	3	3
31857.499109369433	3	3	3	3
31867.759173494833	3	3	3	3
31878.019237620236	3	3	3	3
31888.279301745635	3	3	2	2
31898.539365871038	3	3	3	3
31908.799429996438	3	3	3	3
31919.059494121837	3	3	3	3
31929.31955824724	3	3	3	3
31939.57962237264	3	3	3	3
31949.839686498042	3	3	2	2
31960.09975062344	3	3	3	3
31970.359814748845	3	3	3	3
31980.619878874244	3	3	3	3
31990.879942999647	3	3	3	3
32001.140007125043	3	3	3	3
32011.400071250442	3	3	2	2
32021.660135375845	3	3	3	3
32031.920199501244	3	3	3	3
32042.180263626648	3	3	3	3
32052.440327752047	3	3	3	3
32062.70039187745	3	3	3	3
32072.96045600285	3	3	2	2
32083.220520128252	3	3	3	3
32093.48058425365	3	3	3	3
32103.740648379055	3	3	3	3
32114.000712504454	3	3	3	3
32124.260776629853	3	3	3	3
32134.520840755256	3	3	2	2
32144.780904880656	3	3	3	3
32155.04096900606	3	3	3	3
32165.301033131458	3	3	3	3
32175.56109725686	3	3	3	3
32185.821161382257	3	3	3	3
32196.081225507656	3	3	2	2
32206.34128963306	3	3	3	3
32216.60135375846	3	3	3	3
32226.86141788386	3	3	3	3
32237.12148200926	3	3	3	3
32247.381546134664	3	3	3	3
32257.641610260063	3	3	2	2
32267.901674385466	3	3	3	3
32278.161738510866	3	3	3	3
32288.42180263627	3	3	3	3
32298.681866761668	3	3	3	3
32308.941930887067	3	3	3	3
32319.20199501247	3	3	2	2
32329.46205913787	3	3	3	3
32339.722123263273	3	3	3	3
32349.982187388672	3	3	3	3
32360.242251514068	3	3	3	3
32370.50231563947	3	3	3	3
32380.76237976487	3	3	2	2
32391.022443890273	3	3	3	3
32401.282508015673	3	3	3	3
32411.542572141076	3	3	3	3
32421.802636266475	3	3	3	3
32432.062700391878	3	3	3	3
32442.322764517277	3	3	2	2
32452.58282864268	3	3	3	3
32462.84289276808	3	3	3	3
32473.102956893483	3	3	3	3
32483.363021018882	3	3	3	3
32493.623085144285	3	3	3	3
32503.883149269685	3	3	2	2
32514.143213395084	3	3	3	3
32524.403277520487	3	3	3	3
32534.663341645883	3	3	3	3
32544.923405771286	3	3	3	3
32555.183469896685	3	3	3	3
32565.443534022084	3	3	2	2
32575.703598147487	3	3	3	3
32585.963662272887	3	3	3	3
32596.22372639829	3	3	3	3
32606.48379052369	3	3	3	3
32616.743854649092	3	3	3	3
32627.00391877449	3	3	2	2
32637.263982899894	3	3	3	3
32647.524047025294	3	3	3	3
32657.784111150697	3	3	3	3
32668.044175276096	3	3	3	3
32678.3042394015	3	3	3	3
32688.5643035269	3	3	2	2
32698.8243676523	3	3	3	3
32709.0844317777	3	3	3	3
32719.344495903097	3	3	3	3
32729.6045600285	3	3	3	3
32739.8646241539	3	3	3	3
32750.124688279302	3	3	2	2
32760.3847524047	3	3	3	3
32770.644816530104	3	3	3	3
32780.9048806555	3	3	3	3
32791.1649447809	3	3	3	3
32801.425008906306	3	3	3	3
32811.68507303171	3	3	2	2
32821.945137157105	3	3	3	3
32832.20520128251	3	3	3	3
32842.46526540791	3	3	3	3
32852.725329533314	3	3	3	3
32862.98539365871	3	3	3	3
32873.24545778411	3	3	2	2
32883.505521909516	3	3	3	3
32893.76558603491	3	3	3	3
32904.025650160314	3	3	3	3
32914.28571428571	3	3	3	3
32924.54577841111	3	3	3	3
32934.805842536516	3	3	2	2
32945.06590666192	3	3	3	3
32955.325970787315	3	3	3	3
32965.58603491272	3	3	3	3
32975.84609903812	3	3	3	3
32986.10616316352	3	3	3	3
32996.36622728892	3	3	2	2
33006.62629141432	3	3	3	3
33016.886355539726	3	3	3	3
33027.14641966512	3	3	3	3
33037.406483790524	3	3	3	3
33047.66654791593	3	3	3	3
33057.92661204133	3	3	2	2
33068.186676166726	3	3	3	3
33078.44674029212	3	3	3	3
33088.706804417525	3	3	3	3
33098.96686854293	3	3	3	3
33109.22693266833	3	3	3	3
33119.48699679373	3	3	2	2
33129.74706091913	3	3	3	3
33140.00712504453	3	3	3	3
33150.267189169936	3	3	3	3
33160.52725329533	3	3	3	3
33170.787317420734	3	3	3	3
33181.04738154614	3	3	2	2
33191.30744567153	3	3	3	3
33201.567509796936	3	3	3	3
33211.82757392234	3	3	3	3
33222.08763804774	3	3	3	3
33232.34770217314	3	3	3	3
33242.60776629854	3	3	2	2
33252.86783042394	3	3	3	3
33263.12789454934	3	3	3	3
33273.38795867474	3	3	3	3
33283.64802280014	3	3	3	3
33293.90808692554	3	3	3	3
33304.168151050944	3	3	2	2
33314.42821517635	3	3	3	3
33324.68827930174	3	3	3	3
33334.948343427146	3	3	3	3
33345.20840755255	3	3	3	3
33355.468471677945	3	3	3	3
33365.72853580335	3	3	2	2
33375.98859992875	3	3	3	3
33386.248664054154	3	3	3	3
33396.50872817955	3	3	3	3
33406.76879230495	3	3	3	3
33417.028856430356	3	3	3	3
33427.28892055576	3	3	2	2
33437.548984681154	3	3	3	3
33447.80904880655	3	3	3	3
33458.06911293195	3	3	3	3
33468.329177057356	3	3	3	3
33478.58924118276	3	3	3	3
33488.849305308155	3	3	2	2
33499.10936943356	3	3	3	3
33509.36943355896	3	3	3	3
33519.629497684364	3	3	3	3
33529.88956180976	3	3	3	3
33540.14962593516	3	3	3	3
33550.409690060565	3	3	2	2
33560.66975418596	3	3	3	3
33570.929818311364	3	3	3	3
33581.18988243677	3	3	3	3
33591.44994656217	3	3	3	3
33601.710010687566	3	3	3	3
33611.97007481296	3	3	2	2
33622.230138938365	3	3	3	3
33632.49020306377	3	3	3	3
33642.75026718917	3	3	3	3
33653.01033131457	3	3	3	3
33663.27039543997	3	3	3	3
33673.53045956537	3	3	2	2
33683.790523690775	3	3	3	3
33694.05058781617	3	3	3	3
33704.310651941574	3	3	3	3
33714.57071606698	3	3	3	3
33724.83078019238	3	3	3	3
33735.090844317776	3	3	2	2
33745.35090844318	3	3	3	3
33755.61097256858	3	3	3	3
33765.87103669398	3	3	3	3
33776.13110081938	3	3	3	3
33786.391164944784	3	3	3	3
33796.65122907018	3	3	2	2
33806.91129319558	3	3	3	3
33817.17135732098	3	3	3	3
33827.43142144638	3	3	3	3
33837.691485571784	3	3	3	3
33847.95154969719	3	3	3	3
33858.21161382258	3	3	2	2
33868.471677947986	3	3	3	3
33878.73174207339	3	3	3	3
33888.99180619879	3	3	3	3
33899.25187032419	3	3	3	3
33909.51193444959	3	3	3	3
33919.77199857499	3	3	2	2
33930.0320627004	3	3	3	3
33940.29212682579	3	3	3	3
33950.552190951195	3	3	3	3
33960.8122550766	3	3	3	3
33971.072319201994	3	3	3	3
33981.3323833274	3	3	2	2
33991.59244745279	3	3	3	3
34001.852511578196	3	3	3	3
34012.1125757036	3	3	3	3
34022.372639828995	3	3	3	3
34032.6327039544	3	3	3	3
34042.8927680798	3	3	2	2
34053.1528322052	3	3	3	3
34063.4128963306	3	3	3	3
34073.672960456	3	3	3	3
34083.933024581405	3	3	3	3
34094.19308870681	3	3	3	3
34104.453152832204	3	3	2	2
34114.71321695761	3	3	3	3
34124.97328108301	3	3	3	3
34135.23334520841	3	3	3	3
34145.49340933381	3	3	3	3
34155.753473459205	3	3	3	3
34166.01353758461	3	3	2	2
34176.27360171001	3	3	3	3
34186.53366583541	3	3	3	3
34196.79372996081	3	3	3	3
34207.05379408621	3	3	3	3
34217.313858211615	3	3	3	3
34227.57392233701	3	3	2	2
34237.833986462414	3	3	3	3
34248.09405058782	3	3	3	3
34258.35411471322	3	3	3	3
34268.614178838616	3	3	3	3
34278.87424296402	3	3	3	3
34289.13430708942	3	3	2	2
34299.394371214825	3	3	3	3
34309.65443534022	3	3	3	3
34319.91449946562	3	3	3	3
34330.17456359102	3	3	3	3
34340.43462771642	3	3	3	3
34350.694691841825	3	3	2	2
34360.95475596722	3	3	3	3
34371.214820092624	3	3	3	3
34381.47488421803	3	3	3	3
34391.73494834343	3	3	3	3
34401.995012468826	3	3	3	3
34412.25507659423	3	3	2	2
34422.51514071963	3	3	3	3
34432.77520484503	3	3	3	3
34443.03526897043	3	3	3	3
34453.29533309583	3	3	3	3
34463.55539722124	3	3	3	3
34473.81546134663	3	3	2	2
34484.075525472035	3	3	3	3
34494.33558959744	3	3	3	3
34504.59565372284	3	3	3	3
34514.85571784824	3	3	3	3
34525.11578197363	3	3	3	3
34535.375846099036	3	3	2	2
34545.63591022444	3	3	3	3
34555.89597434984	3	3	3	3
34566.15603847524	3	3	3	3
34576.41610260064	3	3	3	3
34586.67616672604	3	3	3	3
34596.93623085145	3	3	2	2
34607.19629497684	3	3	3	3
34617.456359102245	3	3	3	3
34627.71642322765	3	3	3	3
34637.976487353044	3	3	3	3
34648.23655147845	3	3	3	3
34658.49661560385	3	3	2	2
34668.75667972925	3	3	3	3
34679.01674385465	3	3	3	3
34689.276807980044	3	3	3	3
34699.53687210545	3	3	3	3
34709.79693623085	3	3	3	3
34720.05700035625	3	3	2	2
34730.31706448165	3	3	3	3
34740.57712860705	3	3	3	3
34750.837192732455	3	3	3	3
34761.09725685786	3	3	3	3
34771.357320983254	3	3	3	3
34781.61738510866	3	3	2	2
34791.87744923406	3	3	3	3
34802.137513359456	3	3	3	3
34812.39757748486	3	3	3	3
34822.65764161026	3	3	3	3
34832.917705735665	3	3	3	3
34843.17776986106	3	3	2	2
34853.43783398646	3	3	3	3
34863.69789811187	3	3	3	3
34873.95796223726	3	3	3	3
34884.218026362665	3	3	3	3
34894.47809048806	3	3	3	3
34904.738154613464	3	3	2	2
34914.99821873887	3	3	3	3
34925.25828286427	3	3	3	3
34935.518346989666	3	3	3	3
34945.77841111507	3	3	3	3
34956.03847524047	3	3	3	3
34966.298539365875	3	3	2	2
34976.55860349127	3	3	3	3
34986.81866761667	3	3	3	3
34997.078731742076	3	3	3	3
35007.33879586747	3	3	3	3
35017.598859992875	3	3	3	3
35027.85892411828	3	3	2	2
35038.11898824368	3	3	3	3
35048.37905236908	3	3	3	3
35058.63911649447	3	3	3	3
35068.899180619876	3	3	3	3
35079.15924474528	3	3	3	3
35089.41930887068	3	3	2	2
35099.67937299608	3	3	3	3
35109.93943712148	3	3	3	3
35120.19950124688	3	3	3	3
35130.459565372286	3	3	3	3
35140.71962949768	3	3	3	3
35150.979693623085	3	3	2	2
35161.23975774849	3	3	3	3
35171.49982187389	3	3	3	3
35181.75988599929	3	3	3	3
35192.01995012469	3	3	3	3
35202.28001425009	3	3	3	3
35212.54007837549	3	3	2	2
35222.80014250089	3	3	3	3
35233.06020662629	3	3	3	3
35243.32027075169	3	3	3	3
35253.58033487709	3	3	3	3
35263.84039900249	3	3	3	3
35274.10046312789	3	3	2	2
35284.360527253295	3	3	3	3
35294.6205913787	3	3	3	3
35304.880655504094	3	3	3	3
35315.1407196295	3	3	3	3
35325.4007837549	3	3	3	3
35335.6608478803	3	3	2	2
35345.9209120057	3	3	3	3
35356.1809761311	3	3	3	3
35366.441040256504	3	3	3	3
35376.70110438191	3	3	3	3
35386.9611685073	3	3	3	3
35397.221232632706	3	3	2	2
35407.4812967581	3	3	3	3
35417.741360883505	3	3	3	3
35428.00142500891	3	3	3	3
35438.261489134304	3	3	3	3
35448.52155325971	3	3	3	3
35458.78161738511	3	3	2	2
35469.041681510505	3	3	3	3
35479.30174563591	3	3	3	3
35489.56180976131	3	3	3	3
35499.821873886714	3	3	3	3
35510.08193801211	3	3	3	3
35520.34200213751	3	3	2	2
35530.602066262916	3	3	3	3
35540.86213038832	3	3	3	3
35551.122194513715	3	3	3	3
35561.38225863912	3	3	3	3
35571.64232276452	3	3	3	3
35581.90238688992	3	3	2	2
35592.16245101532	3	3	3	3
35602.422515140715	3	3	3	3
35612.68257926612	3	3	3	3
35622.94264339152	3	3	3	3
35633.202707516924	3	3	3	3
35643.46277164232	3	3	2	2
35653.72283576772	3	3	3	3
35663.982899893126	3	3	3	3
35674.24296401852	3	3	3	3
35684.503028143925	3	3	3	3
35694.76309226933	3	3	3	3
35705.02315639473	3	3	2	2
35715.28322052013	3	3	3	3
35725.54328464553	3	3	3	3
35735.80334877093	3	3	3	3
35746.063412896336	3	3	3	3
35756.32347702173	3	3	3	3
35766.58354114713	3	3	2	2
35776.84360527253	3	3	3	3
35787.10366939793	3	3	3	3
35797.363733523336	3	3	3	3
35807.62379764873	3	3	3	3
35817.883861774135	3	3	3	3
35828.14392589954	3	3	2	2
35838.40399002494	3	3	3	3
35848.66405415034	3	3	3	3
35858.92411827574	3	3	3	3
35869.18418240114	3	3	3	3
35879.44424652654	3	3	3	3
35889.70431065194	3	3	2	2
35899.964374777344	3	3	3	3
35910.22443890275	3	3	3	3
35920.48450302814	3	3	3	3
35930.744567153546	3	3	3	3
35941.00463127894	3	3	3	3
35951.264695404345	3	3	2	2
35961.52475952975	3	3	3	3
35971.78482365514	3	3	3	3
35982.04488778055	3	3	3	3
35992.30495190595	3	3	3	3
36002.56501603135	3	3	3	3
36012.82508015675	3	3	2	2
36023.08514428215	3	3	3	3
36033.345208407554	3	3	3	3
36043.60527253296	3	3	3	3
36053.86533665835	3	3	3	3
36064.125400783756	3	3	3	3
36074.38546490916	3	3	2	2
36084.645529034555	3	3	3	3
36094.90559315996	3	3	3	3
36105.16565728536	3	3	3	3
36115.425721410764	3	3	3	3
36125.68578553616	3	3	3	3
36135.945849661555	3	3	2	2
36146.20591378696	3	3	3	3
36156.46597791236	3	3	3	3
36166.726042037764	3	3	3	3
36176.98610616316	3	3	3	3
36187.24617028856	3	3	3	3
36197.506234413966	3	3	2	2
36207.76629853937	3	3	3	3
36218.026362664765	3	3	3	3
36228.28642679017	3	3	3	3
36238.54649091557	3	3	3	3
36248.80655504097	3	3	3	3
36259.06661916637	3	3	2	2
36269.32668329177	3	3	3	3
36279.586747417176	3	3	3	3
36289.84681154257	3	3	3	3
36300.10687566797	3	3	3	3
36310.36693979337	3	3	3	3
36320.62700391877	3	3	2	2
36330.887068044176	3	3	3	3
36341.14713216957	3	3	3	3
36351.407196294975	3	3	3	3
36361.66726042038	3	3	3	3
36371.92732454578	3	3	3	3
36382.18738867118	3	3	2	2
36392.44745279658	3	3	3	3
36402.70751692198	3	3	3	3
36412.967581047385	3	3	3	3
36423.22764517278	3	3	3	3
36433.487709298184	3	3	3	3
36443.74777342359	3	3	2	2
36454.00783754898	3	3	3	3
36464.267901674386	3	3	3	3
36474.52796579979	3	3	3	3
36484.788029925185	3	3	3	3
36495.04809405059	3	3	3	3
36505.30815817598	3	3	2	2
36515.56822230139	3	3	3	3
36525.82828642679	3	3	3	3
36536.08835055219	3	3	3	3
36546.34841467759	3	3	3	3
36556.60847880299	3	3	3	3
36566.868542928394	3	3	2	2
36577.1286070538	3	3	3	3
36587.38867117919	3	3	3	3
36597.648735304596	3	3	3	3
36607.90879943	3	3	3	3
36618.1688635554	3	3	3	3
36628.4289276808	3	3	2	2
36638.6889918062	3	3	3	3
36648.949055931604	3	3	3	3
36659.209120057	3	3	3	3
36669.4691841824	3	3	3	3
36679.7292483078	3	3	3	3
36689.9893124332	3	3	2	2
36700.249376558604	3	3	3	3
36710.509440684	3	3	3	3
36720.7695048094	3	3	3	3
36731.029568934806	3	3	3	3
36741.28963306021	3	3	3	3
36751.549697185605	3	3	2	2
36761.80976131101	3	3	3	3
36772.06982543641	3	3	3	3
36782.32988956181	3	3	3	3
36792.58995368721	3	3	3	3
36802.85001781261	3	3	3	3
36813.110081938015	3	3	2	2
36823.37014606342	3	3	3	3
36833.630210188814	3	3	3	3
36843.89027431421	3	3	3	3
36854.15033843961	3	3	3	3
36864.410402565016	3	3	3	3
36874.67046669042	3	3	2	2
36884.930530815815	3	3	3	3
36895.19059494122	3	3	3	3
36905.45065906662	3	3	3	3
36915.710723192016	3	3	3	3
36925.97078731742	3	3	3	3
36936.23085144282	3	3	2	2
36946.490915568225	3	3	3	3
36956.75097969362	3	3	3	3
36967.011043819024	3	3	3	3
36977.27110794443	3	3	3	3
36987.53117206983	3	3	3	3
36997.791236195226	3	3	2	2
37008.05130032063	3	3	3	3
37018.311364446025	3	3	3	3
37028.57142857143	3	3	3	3
37038.83149269683	3	3	3	3
37049.091556822226	3	3	3	3
37059.35162094763	3	3	2	2
37069.61168507303	3	3	3	3
37079.871749198435	3	3	3	3
37090.13181332383	3	3	3	3
37100.391877449234	3	3	3	3
37110.65194157464	3	3	3	3
37120.91200570003	3	3	2	2
37131.172069825436	3	3	3	3
37141.43213395084	3	3	3	3
37151.69219807624	3	3	3	3
37161.95226220164	3	3	3	3
37172.21232632704	3	3	3	3
37182.47239045244	3	3	2	2
37192.73245457785	3	3	3	3
37202.99251870324	3	3	3	3
37213.25258282864	3	3	3	3
37223.51264695404	3	3	3	3
37233.772711079444	3	3	3	3
37244.03277520485	3	3	2	2
37254.29283933024	3	3	3	3
37264.552903455646	3	3	3	3
37274.81296758105	3	3	3	3
37285.07303170645	3	3	3	3
37295.33309583185	3	3	3	3
37305.59315995725	3	3	2	2
37315.85322408265	3	3	3	3
37326.11328820805	3	3	3	3
37336.37335233345	3	3	3	3
37346.633416458855	3	3	3	3
37356.89348058426	3	3	3	3
37367.153544709654	3	3	2	2
37377.41360883505	3	3	3	3
37387.67367296045	3	3	3	3
37397.933737085856	3	3	3	3
37408.19380121126	3	3	3	3
37418.453865336654	3	3	3	3
37428.71392946206	3	3	2	2
37438.97399358746	3	3	3	3
37449.23405771286	3	3	3	3
37459.49412183826	3	3	3	3
37469.75418596366	3	3	3	3
37480.014250089065	3	3	3	3
37490.27431421447	3	3	2	2
37500.534378339864	3	3	3	3
37510.79444246527	3	3	3	3
37521.05450659067	3	3	3	3
37531.314570716066	3	3	3	3
37541.57463484147	3	3	3	3
37551.83469896687	3	3	2	2
37562.09476309227	3	3	3	3
37572.35482721767	3	3	3	3
37582.614891343066	3	3	3	3
37592.87495546847	3	3	3	3
37603.13501959387	3	3	3	3
37613.395083719275	3	3	2	2
37623.65514784467	3	3	3	3
37633.915211970074	3	3	3	3
37644.17527609548	3	3	3	3
37654.43534022088	3	3	3	3
37664.695404346276	3	3	3	3
37674.95546847168	3	3	2	2
37685.21553259708	3	3	3	3
37695.47559672248	3	3	3	3
37705.73566084788	3	3	3	3
37715.99572497328	3	3	3	3
37726.25578909869	3	3	3	3
37736.51585322408	3	3	2	2
37746.77591734948	3	3	3	3
37757.03598147488	3	3	3	3
37767.296045600284	3	3	3	3
37777.55610972569	3	3	3	3
37787.81617385108	3	3	3	3
37798.076237976486	3	3	2	2
37808.33630210189	3	3	3	3
37818.59636622729	3	3	3	3
37828.85643035269	3	3	3	3
37839.11649447809	3	3	3	3
37849.37655860349	3	3	3	3
37859.636622728896	3	3	2	2
37869.89668685429	3	3	3	3
37880.156750979695	3	3	3	3
37890.4168151051	3	3	3	3
37900.676879230494	3	3	3	3
37910.9369433559	3	3	3	3
37921.19700748129	3	3	2	2
37931.457071606696	3	3	3	3
37941.7171357321	3	3	3	3
37951.977199857494	3	3	3	3
37962.2372639829	3	3	3	3
37972.4973281083	3	3	3	3
37982.7573922337	3	3	2	2
37993.0174563591	3	3	3	3
38003.2775204845	3	3	3	3
38013.537584609905	3	3	3	3
38023.79764873531	3	3	3	3
38034.057712860704	3	3	3	3
38044.31777698611	3	3	2	2
38054.57784111151	3	3	3	3
38064.83790523691	3	3	3	3
38075.09796936231	3	3	3	3
38085.35803348771	3	3	3	3
38095.61809761311	3	3	3	3
38105.87816173851	3	3	2	2
38116.13822586391	3	3	3	3
38126.39828998931	3	3	3	3
38136.65835411471	3	3	3	3
38146.918418240115	3	3	3	3
38157.17848236551	3	3	3	3
38167.438546490914	3	3	2	2
38177.69861061632	3	3	3	3
38187.95867474172	3	3	3	3
38198.218738867115	3	3	3	3
38208.47880299252	3	3	3	3
38218.73886711792	3	3	3	3
38228.998931243324	3	3	2	2
38239.25899536872	3	3	3	3
38249.51905949412	3	3	3	3
38259.779123619526	3	3	3	3
38270.03918774493	3	3	3	3
38280.299251870325	3	3	3	3
38290.55931599572	3	3	2	2
38300.819380121124	3	3	3	3
38311.07944424653	3	3	3	3
38321.33950837193	3	3	3	3
38331.599572497325	3	3	3	3
38341.85963662273	3	3	3	3
38352.11970074813	3	3	2	2
38362.37976487353	3	3	3	3
38372.63982899893	3	3	3	3
38382.89989312433	3	3	3	3
38393.159957249736	3	3	3	3
38403.42002137513	3	3	3	3
38413.680085500535	3	3	2	2
38423.94014962594	3	3	3	3
38434.20021375134	3	3	3	3
38444.46027787674	3	3	3	3
38454.72034200213	3	3	3	3
38464.980406127535	3	3	3	3
38475.24047025294	3	3	2	2
38485.50053437834	3	3	3	3
38495.76059850374	3	3	3	3
38506.02066262914	3	3	3	3
38516.28072675454	3	3	3	3
38526.540790879946	3	3	3	3
38536.80085500534	3	3	2	2
38547.060919130745	3	3	3	3
38557.32098325615	3	3	3	3
38567.58104738154	3	3	3	3
38577.84111150695	3	3	3	3
38588.10117563235	3	3	3	3
38598.36123975775	3	3	2	2
38608.62130388315	3	3	3	3
38618.88136800855	3	3	3	3
38629.14143213395	3	3	3	3
38639.40149625935	3	3	3	3
38649.66156038475	3	3	3	3
38659.92162451015	3	3	2	2
38670.18168863555	3	3	3	3
38680.441752760955	3	3	3	3
38690.70181688636	3	3	3	3
