Relative Time (Process)	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube-m02	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube-m03	Optimized Balance Heuristic - Run None (Profile ?) 695d40131ad7974abf0bee63 - minikube-m04
47215.33961650959	4	4	4	4
47229.37926551836	1	1	1	1
47243.41891452713	1	1	1	1
47257.45856353592	1	1	1	1
47271.49821254469	1	1	1	1
47285.537861553465	1	1	1	1
47299.57751056223	4	4	4	4
47313.617159571004	1	1	1	1
47327.65680857979	1	1	1	1
47341.696457588565	1	1	1	1
47355.73610659734	1	1	1	1
47369.775755606104	1	1	1	1
47383.81540461488	4	4	4	4
47397.855053623665	1	1	1	1
47411.89470263244	1	1	1	1
47425.934351641205	1	1	1	1
47439.97400064998	1	1	1	1
47454.013649658766	1	1	1	1
47468.05329866754	4	4	4	4
47482.09294767631	1	1	1	1
47496.13259668508	1	1	1	1
47510.17224569385	1	1	1	1
47524.21189470264	1	1	1	1
47538.25154371141	1	1	1	1
47552.291192720186	4	4	4	4
47566.33084172895	1	1	1	1
47580.370490737725	1	1	1	1
47594.41013974651	1	1	1	1
47608.449788755286	1	1	1	1
47622.48943776405	1	1	1	1
47636.529086772825	4	4	4	4
47650.5687357816	1	1	1	1
47664.60838479039	1	1	1	1
47678.64803379916	1	1	1	1
47692.687682807926	1	1	1	1
47706.7273318167	1	1	1	1
47720.76698082547	4	4	4	4
47734.80662983426	1	1	1	1
47748.84627884303	1	1	1	1
47762.8859278518	1	1	1	1
47776.92557686057	1	1	1	1
47790.96522586936	1	1	1	1
47805.004874878134	4	4	4	4
47819.0445238869	1	1	1	1
47833.08417289567	1	1	1	1
47847.123821904446	1	1	1	1
47861.163470913234	1	1	1	1
47875.20311992201	1	1	1	1
47889.24276893077	4	4	4	4
47903.28241793955	1	1	1	1
47917.32206694832	1	1	1	1
47931.36171595711	1	1	1	1
47945.401364965874	1	1	1	1
47959.44101397465	1	1	1	1
47973.48066298342	4	4	4	4
47987.52031199219	1	1	1	1
48001.55996100098	1	1	1	1
48015.59961000975	1	1	1	1
48029.63925901852	1	1	1	1
48043.678908027294	1	1	1	1
48057.71855703608	4	4	4	4
48071.758206044855	1	1	1	1
48085.79785505362	1	1	1	1
48099.837504062394	1	1	1	1
48113.87715307117	1	1	1	1
48127.916802079955	1	1	1	1
48141.95645108872	4	4	4	4
48155.996100097494	1	1	1	1
48170.03574910627	1	1	1	1
48184.07539811504	1	1	1	1
48198.11504712383	1	1	1	1
48212.154696132595	1	1	1	1
48226.19434514137	4	4	4	4
48240.23399415014	1	1	1	1
48254.273643158915	1	1	1	1
48268.3132921677	1	1	1	1
48282.35294117647	1	1	1	1
48296.39259018524	1	1	1	1
48310.432239194015	4	4	4	4
48324.4718882028	1	1	1	1
48338.51153721157	1	1	1	1
48352.55118622034	1	1	1	1
48366.590835229115	1	1	1	1
48380.63048423789	1	1	1	1
48394.67013324668	4	4	4	4
48408.70978225544	1	1	1	1
48422.749431264216	1	1	1	1
48436.78908027299	1	1	1	1
48450.82872928176	1	1	1	1
48464.86837829055	1	1	1	1
48478.908027299316	4	4	4	4
48492.94767630809	1	1	1	1
48506.98732531686	1	1	1	1
48521.026974325636	1	1	1	1
48535.06662333442	1	1	1	1
48549.10627234319	1	1	1	1
48563.14592135196	4	4	4	4
48577.185570360736	1	1	1	1
48591.22521936951	1	1	1	1
48605.26486837829	1	1	1	1
48619.30451738706	1	1	1	1
48633.34416639584	1	1	1	1
48647.38381540461	4	4	4	4
48661.4234644134	1	1	1	1
48675.46311342216	1	1	1	1
48689.50276243094	1	1	1	1
48703.54241143971	1	1	1	1
48717.58206044848	1	1	1	1
48731.621709457264	4	4	4	4
48745.66135846604	1	1	1	1
48759.70100747481	1	1	1	1
48773.740656483584	1	1	1	1
48787.78030549236	1	1	1	1
48801.81995450114	1	1	1	1
48815.85960350991	4	4	4	4
48829.899252518684	1	1	1	1
48843.93890152746	1	1	1	1
48857.97855053623	1	1	1	1
48872.01819954501	1	1	1	1
48886.057848553784	1	1	1	1
48900.09749756256	4	4	4	4
48914.13714657133	1	1	1	1
48928.17679558011	1	1	1	1
48942.216444588885	1	1	1	1
48956.25609359766	1	1	1	1
48970.29574260643	1	1	1	1
48984.335391615205	4	4	4	4
48998.375040623985	1	1	1	1
49012.41468963276	1	1	1	1
49026.45433864153	1	1	1	1
49040.493987650305	1	1	1	1
49054.53363665908	1	1	1	1
49068.57328566786	4	4	4	4
49082.61293467663	1	1	1	1
49096.652583685405	1	1	1	1
49110.69223269418	1	1	1	1
49124.73188170295	1	1	1	1
49138.77153071173	1	1	1	1
49152.811179720506	4	4	4	4
49166.85082872928	1	1	1	1
49180.89047773805	1	1	1	1
49194.93012674683	1	1	1	1
49208.969775755606	1	1	1	1
49223.00942476438	1	1	1	1
49237.04907377315	4	4	4	4
49251.088722781926	1	1	1	1
49265.128371790706	1	1	1	1
49279.16802079948	1	1	1	1
49293.20766980825	1	1	1	1
49307.247318817026	1	1	1	1
49321.2869678258	4	4	4	4
49335.32661683458	1	1	1	1
49349.36626584335	1	1	1	1
49363.40591485213	1	1	1	1
49377.4455638609	1	1	1	1
49391.48521286967	1	1	1	1
49405.52486187845	4	4	4	4
49419.56451088723	1	1	1	1
49433.604159896	1	1	1	1
49447.64380890477	1	1	1	1
49461.68345791355	1	1	1	1
49475.72310692233	1	1	1	1
49489.7627559311	4	4	4	4
49503.802404939874	1	1	1	1
49517.84205394865	1	1	1	1
49531.88170295743	1	1	1	1
49545.9213519662	1	1	1	1
49559.961000974974	1	1	1	1
49574.00064998375	4	4	4	4
49588.04029899252	1	1	1	1
49602.0799480013	1	1	1	1
49616.119597010074	1	1	1	1
49630.15924601885	1	1	1	1
49644.19889502762	1	1	1	1
49658.238544036394	4	4	4	4
49672.278193045175	1	1	1	1
49686.31784205395	1	1	1	1
49700.35749106272	1	1	1	1
49714.397140071495	1	1	1	1
49728.43678908027	1	1	1	1
49742.47643808905	4	4	4	4
49756.51608709782	1	1	1	1
49770.555736106595	1	1	1	1
49784.59538511537	1	1	1	1
49798.63503412415	1	1	1	1
49812.67468313292	1	1	1	1
49826.714332141695	4	4	4	4
49840.75398115047	1	1	1	1
49854.79363015924	1	1	1	1
49868.83327916802	1	1	1	1
49882.872928176796	1	1	1	1
49896.91257718557	1	1	1	1
49910.95222619434	4	4	4	4
49924.991875203115	1	1	1	1
49939.031524211896	1	1	1	1
49953.07117322067	1	1	1	1
49967.11082222944	1	1	1	1
49981.150471238216	1	1	1	1
49995.19012024699	4	4	4	4
50009.22976925577	1	1	1	1
50023.26941826454	1	1	1	1
50037.309067273316	1	1	1	1
50051.34871628209	1	1	1	1
50065.38836529087	1	1	1	1
50079.42801429964	4	4	4	4
50093.46766330842	1	1	1	1
50107.50731231719	1	1	1	1
50121.54696132596	1	1	1	1
50135.58661033474	1	1	1	1
50149.62625934352	1	1	1	1
50163.66590835229	4	4	4	4
50177.70555736106	1	1	1	1
50191.74520636984	1	1	1	1
50205.78485537862	1	1	1	1
50219.82450438739	1	1	1	1
50233.86415339616	1	1	1	1
50247.90380240494	4	4	4	4
50261.94345141371	1	1	1	1
50275.98310042249	1	1	1	1
50290.022749431264	1	1	1	1
50304.06239844004	1	1	1	1
50318.10204744881	1	1	1	1
50332.141696457584	4	4	4	4
50346.181345466364	1	1	1	1
50360.22099447514	1	1	1	1
50374.26064348391	1	1	1	1
50388.300292492684	1	1	1	1
50402.339941501465	1	1	1	1
50416.37959051024	4	4	4	4
50430.41923951901	1	1	1	1
50444.458888527784	1	1	1	1
50458.49853753656	1	1	1	1
50472.53818654534	1	1	1	1
50486.57783555411	1	1	1	1
50500.617484562885	4	4	4	4
50514.65713357166	1	1	1	1
50528.69678258043	1	1	1	1
50542.73643158921	1	1	1	1
50556.776080597985	1	1	1	1
50570.81572960676	1	1	1	1
50584.85537861553	4	4	4	4
50598.895027624305	1	1	1	1
50612.934676633085	1	1	1	1
50626.97432564186	1	1	1	1
50641.01397465063	1	1	1	1
50655.053623659405	1	1	1	1
50669.093272668186	4	4	4	4
50683.13292167696	1	1	1	1
50697.17257068573	1	1	1	1
50711.212219694506	1	1	1	1
50725.25186870328	1	1	1	1
50739.29151771206	1	1	1	1
50753.33116672083	4	4	4	4
50767.370815729606	1	1	1	1
50781.41046473838	1	1	1	1
50795.45011374715	1	1	1	1
50809.48976275593	1	1	1	1
50823.529411764706	1	1	1	1
50837.56906077348	4	4	4	4
50851.60870978225	1	1	1	1
50865.648358791026	1	1	1	1
50879.68800779981	1	1	1	1
50893.72765680858	1	1	1	1
50907.76730581735	1	1	1	1
50921.80695482613	4	4	4	4
50935.84660383491	1	1	1	1
50949.88625284368	1	1	1	1
50963.92590185245	1	1	1	1
50977.96555086123	1	1	1	1
50992.00519987	1	1	1	1
51006.04484887878	4	4	4	4
51020.084497887554	1	1	1	1
51034.12414689633	1	1	1	1
51048.1637959051	1	1	1	1
51062.203444913874	1	1	1	1
51076.243093922654	1	1	1	1
51090.28274293143	4	4	4	4
51104.3223919402	1	1	1	1
51118.362040948974	1	1	1	1
51132.40168995775	1	1	1	1
51146.44133896653	1	1	1	1
51160.4809879753	1	1	1	1
51174.520636984074	4	4	4	4
51188.56028599285	1	1	1	1
51202.59993500162	1	1	1	1
51216.6395840104	1	1	1	1
51230.679233019175	1	1	1	1
51244.71888202795	1	1	1	1
51258.75853103672	4	4	4	4
51272.7981800455	1	1	1	1
51286.837829054275	1	1	1	1
51300.87747806305	1	1	1	1
51314.91712707182	1	1	1	1
51328.956776080595	1	1	1	1
51342.996425089375	4	4	4	4
51357.03607409815	1	1	1	1
51371.07572310692	1	1	1	1
51385.115372115695	1	1	1	1
51399.15502112447	1	1	1	1
51413.19467013325	1	1	1	1
51427.23431914202	4	4	4	4
51441.273968150796	1	1	1	1
51455.31361715957	1	1	1	1
51469.35326616834	1	1	1	1
51483.39291517712	1	1	1	1
51497.432564185896	1	1	1	1
51511.47221319467	4	4	4	4
51525.51186220344	1	1	1	1
51539.55151121222	1	1	1	1
51553.591160220996	1	1	1	1
51567.63080922977	1	1	1	1
51581.67045823854	1	1	1	1
51595.710107247316	4	4	4	4
51609.7497562561	1	1	1	1
51623.78940526487	1	1	1	1
51637.82905427364	1	1	1	1
51651.86870328242	1	1	1	1
51665.90835229119	1	1	1	1
51679.94800129997	4	4	4	4
51693.98765030874	1	1	1	1
51708.02729931752	1	1	1	1
51722.06694832629	1	1	1	1
51736.10659733506	1	1	1	1
51750.146246343844	1	1	1	1
51764.18589535262	4	4	4	4
51778.22554436139	1	1	1	1
51792.26519337016	1	1	1	1
51806.30484237894	1	1	1	1
51820.34449138772	1	1	1	1
51834.38414039649	1	1	1	1
51848.423789405264	4	4	4	4
51862.46343841404	1	1	1	1
51876.50308742282	1	1	1	1
51890.54273643159	1	1	1	1
51904.582385440364	1	1	1	1
51918.62203444914	1	1	1	1
51932.66168345791	4	4	4	4
51946.70133246669	1	1	1	1
51960.740981475465	1	1	1	1
51974.78063048424	1	1	1	1
51988.82027949301	1	1	1	1
52002.859928501784	1	1	1	1
52016.899577510565	4	4	4	4
52030.93922651934	1	1	1	1
52044.97887552811	1	1	1	1
52059.018524536885	1	1	1	1
52073.05817354566	1	1	1	1
52087.09782255444	1	1	1	1
52101.13747156321	4	4	4	4
52115.177120571985	1	1	1	1
52129.21676958076	1	1	1	1
52143.25641858954	1	1	1	1
52157.29606759831	1	1	1	1
52171.335716607085	1	1	1	1
52185.37536561586	4	4	4	4
52199.41501462463	1	1	1	1
52213.45466363341	1	1	1	1
52227.494312642186	1	1	1	1
52241.53396165096	1	1	1	1
52255.57361065973	1	1	1	1
52269.613259668506	4	4	4	4
52283.652908677286	1	1	1	1
52297.69255768606	1	1	1	1
52311.73220669483	1	1	1	1
52325.771855703606	1	1	1	1
52339.81150471238	1	1	1	1
52353.85115372116	4	4	4	4
52367.89080272993	1	1	1	1
52381.930451738706	1	1	1	1
52395.97010074748	1	1	1	1
52410.00974975626	1	1	1	1
52424.04939876503	1	1	1	1
52438.08904777381	4	4	4	4
52452.12869678258	1	1	1	1
52466.16834579135	1	1	1	1
52480.207994800134	1	1	1	1
52494.24764380891	1	1	1	1
52508.28729281768	1	1	1	1
52522.32694182645	4	4	4	4
52536.36659083523	1	1	1	1
52550.40623984401	1	1	1	1
52564.44588885278	1	1	1	1
52578.485537861554	1	1	1	1
52592.52518687033	1	1	1	1
52606.5648358791	4	4	4	4
52620.60448488788	1	1	1	1
52634.644133896654	1	1	1	1
52648.68378290543	1	1	1	1
52662.7234319142	1	1	1	1
52676.763080922974	1	1	1	1
52690.802729931755	4	4	4	4
52704.84237894053	1	1	1	1
52718.8820279493	1	1	1	1
52732.921676958074	1	1	1	1
52746.961325966855	1	1	1	1
52761.00097497563	1	1	1	1
52775.0406239844	4	4	4	4
52789.080272993175	1	1	1	1
52803.11992200195	1	1	1	1
52817.15957101073	1	1	1	1
52831.1992200195	1	1	1	1
52845.238869028275	1	1	1	1
52859.27851803705	4	4	4	4
52873.31816704582	1	1	1	1
52887.3578160546	1	1	1	1
52901.397465063375	1	1	1	1
52915.43711407215	1	1	1	1
52929.47676308092	1	1	1	1
52943.516412089695	4	4	4	4
52957.556061098476	1	1	1	1
52971.59571010725	1	1	1	1
52985.63535911602	1	1	1	1
52999.675008124796	1	1	1	1
53013.714657133576	1	1	1	1
53027.75430614235	4	4	4	4
53041.79395515112	1	1	1	1
53055.833604159896	1	1	1	1
53069.87325316867	1	1	1	1
53083.91290217745	1	1	1	1
53097.95255118622	1	1	1	1
53111.992200194996	4	4	4	4
53126.03184920377	1	1	1	1
53140.07149821254	1	1	1	1
53154.11114722132	1	1	1	1
53168.1507962301	1	1	1	1
53182.19044523887	1	1	1	1
53196.23009424764	4	4	4	4
53210.26974325642	1	1	1	1
53224.3093922652	1	1	1	1
53238.34904127397	1	1	1	1
53252.38869028274	1	1	1	1
53266.42833929152	1	1	1	1
53280.4679883003	4	4	4	4
53294.50763730907	1	1	1	1
53308.547286317844	1	1	1	1
53322.58693532662	1	1	1	1
53336.62658433539	1	1	1	1
53350.66623334417	1	1	1	1
53364.705882352944	4	4	4	4
53378.74553136172	1	1	1	1
53392.78518037049	1	1	1	1
53406.824829379264	1	1	1	1
53420.864478388045	1	1	1	1
53434.90412739682	1	1	1	1
53448.94377640559	4	4	4	4
53462.983425414364	1	1	1	1
53477.02307442314	1	1	1	1
53491.06272343192	1	1	1	1
53505.10237244069	1	1	1	1
53519.142021449465	1	1	1	1
53533.18167045824	4	4	4	4
53547.22131946701	1	1	1	1
53561.26096847579	1	1	1	1
53575.300617484565	1	1	1	1
53589.34026649334	1	1	1	1
53603.37991550211	1	1	1	1
53617.41956451089	4	4	4	4
53631.459213519665	1	1	1	1
53645.49886252844	1	1	1	1
53659.53851153721	1	1	1	1
53673.578160545985	1	1	1	1
53687.617809554766	1	1	1	1
53701.65745856354	4	4	4	4
53715.69710757231	1	1	1	1
53729.736756581086	1	1	1	1
53743.77640558986	1	1	1	1
53757.81605459864	1	1	1	1
53771.85570360741	1	1	1	1
53785.895352616186	4	4	4	4
53799.93500162496	1	1	1	1
53813.97465063373	1	1	1	1
53828.01429964251	1	1	1	1
53842.053948651286	1	1	1	1
53856.09359766006	1	1	1	1
53870.13324666883	4	4	4	4
53884.17289567761	1	1	1	1
53898.21254468639	1	1	1	1
53912.25219369516	1	1	1	1
53926.29184270393	1	1	1	1
53940.331491712706	1	1	1	1
53954.37114072149	4	4	4	4
53968.41078973026	1	1	1	1
53982.45043873903	1	1	1	1
53996.49008774781	1	1	1	1
54010.52973675658	1	1	1	1
54024.56938576536	1	1	1	1
54038.609034774134	4	4	4	4
54052.64868378291	1	1	1	1
54066.68833279168	1	1	1	1
54080.72798180045	1	1	1	1
54094.767630809234	1	1	1	1
54108.80727981801	1	1	1	1
54122.84692882678	4	4	4	4
54136.886577835554	1	1	1	1
54150.926226844334	1	1	1	1
54164.96587585311	1	1	1	1
54179.00552486188	1	1	1	1
54193.045173870654	1	1	1	1
54207.08482287943	4	4	4	4
54221.12447188821	1	1	1	1
54235.16412089698	1	1	1	1
54249.203769905755	1	1	1	1
54263.24341891453	1	1	1	1
54277.2830679233	1	1	1	1
54291.32271693208	4	4	4	4
54305.362365940855	1	1	1	1
54319.40201494963	1	1	1	1
54333.4416639584	1	1	1	1
54347.481312967175	1	1	1	1
54361.520961975955	1	1	1	1
54375.56061098473	4	4	4	4
54389.6002599935	1	1	1	1
54403.639909002275	1	1	1	1
54417.67955801105	1	1	1	1
54431.71920701983	1	1	1	1
54445.7588560286	1	1	1	1
54459.798505037375	4	4	4	4
54473.83815404615	1	1	1	1
54487.87780305493	1	1	1	1
54501.9174520637	1	1	1	1
54515.957101072476	1	1	1	1
54529.99675008125	1	1	1	1
54544.03639909002	4	4	4	4
54558.0760480988	1	1	1	1
54572.115697107576	1	1	1	1
54586.15534611635	1	1	1	1
54600.19499512512	1	1	1	1
54614.234644133896	1	1	1	1
54628.27429314268	4	4	4	4
54642.31394215145	1	1	1	1
54656.35359116022	1	1	1	1
54670.393240168996	1	1	1	1
54684.43288917777	1	1	1	1
54698.47253818655	1	1	1	1
54712.51218719532	4	4	4	4
54726.5518362041	1	1	1	1
54740.59148521287	1	1	1	1
54754.63113422165	1	1	1	1
54768.670783230424	1	1	1	1
54782.7104322392	1	1	1	1
54796.75008124797	4	4	4	4
54810.78973025674	1	1	1	1
54824.829379265524	1	1	1	1
54838.8690282743	1	1	1	1
54852.90867728307	1	1	1	1
54866.948326291844	1	1	1	1
54880.98797530062	4	4	4	4
54895.0276243094	1	1	1	1
54909.06727331817	1	1	1	1
54923.106922326944	1	1	1	1
54937.14657133572	1	1	1	1
54951.18622034448	1	1	1	1
54965.22586935327	4	4	4	4
54979.265518362045	1	1	1	1
54993.30516737082	1	1	1	1
55007.34481637959	1	1	1	1
55021.38446538836	1	1	1	1
55035.424114397145	1	1	1	1
55049.46376340592	4	4	4	4
55063.50341241469	1	1	1	1
55077.543061423465	1	1	1	1
55091.582710432245	1	1	1	1
55105.62235944102	1	1	1	1
55119.66200844979	1	1	1	1
55133.701657458565	4	4	4	4
55147.74130646733	1	1	1	1
55161.78095547612	1	1	1	1
55175.82060448489	1	1	1	1
55189.860253493665	1	1	1	1
55203.89990250244	1	1	1	1
55217.939551511205	4	4	4	4
55231.97920051999	1	1	1	1
55246.018849528766	1	1	1	1
55260.05849853754	1	1	1	1
55274.09814754631	1	1	1	1
55288.13779655508	1	1	1	1
55302.177445563866	4	4	4	4
55316.21709457264	1	1	1	1
55330.25674358141	1	1	1	1
55344.29639259018	1	1	1	1
55358.33604159897	1	1	1	1
55372.37569060774	1	1	1	1
55386.41533961651	4	4	4	4
55400.454988625286	1	1	1	1
55414.49463763405	1	1	1	1
55428.53428664284	1	1	1	1
55442.57393565161	1	1	1	1
55456.61358466039	1	1	1	1
55470.65323366916	4	4	4	4
55484.692882677926	1	1	1	1
55498.73253168671	1	1	1	1
55512.77218069549	1	1	1	1
55526.81182970426	1	1	1	1
55540.851478713026	1	1	1	1
55554.8911277218	4	4	4	4
55568.93077673059	1	1	1	1
55582.97042573936	1	1	1	1
55597.010074748134	1	1	1	1
55611.0497237569	1	1	1	1
55625.08937276569	1	1	1	1
55639.12902177446	4	4	4	4
55653.168670783234	1	1	1	1
55667.20831979201	1	1	1	1
55681.24796880077	1	1	1	1
55695.28761780956	1	1	1	1
55709.327266818334	1	1	1	1
55723.36691582711	4	4	4	4
55737.406564835874	1	1	1	1
55751.44621384465	1	1	1	1
55765.485862853435	1	1	1	1
55779.52551186221	1	1	1	1
55793.56516087098	1	1	1	1
55807.60480987975	4	4	4	4
55821.64445888852	1	1	1	1
55835.68410789731	1	1	1	1
55849.72375690608	1	1	1	1
55863.763405914855	1	1	1	1
55877.80305492362	1	1	1	1
55891.842703932394	4	4	4	4
55905.88235294118	1	1	1	1
55919.922001949955	1	1	1	1
55933.96165095872	1	1	1	1
55948.001299967495	1	1	1	1
55962.04094897628	1	1	1	1
55976.080597985056	4	4	4	4
55990.12024699383	1	1	1	1
56004.159896002595	1	1	1	1
56018.19954501137	1	1	1	1
56032.239194020156	1	1	1	1
56046.27884302893	1	1	1	1
56060.3184920377	4	4	4	4
56074.35814104647	1	1	1	1
56088.39779005524	1	1	1	1
56102.43743906403	1	1	1	1
56116.4770880728	1	1	1	1
56130.51673708157	1	1	1	1
56144.55638609034	4	4	4	4
56158.596035099115	1	1	1	1
56172.6356841079	1	1	1	1
56186.67533311668	1	1	1	1
56200.71498212544	1	1	1	1
56214.754631134216	1	1	1	1
56228.794280143	4	4	4	4
56242.83392915178	1	1	1	1
56256.87357816055	1	1	1	1
56270.913227169316	1	1	1	1
56284.95287617809	1	1	1	1
56298.99252518688	1	1	1	1
56313.03217419565	4	4	4	4
56327.07182320442	1	1	1	1
56341.11147221319	1	1	1	1
56355.15112122196	1	1	1	1
56369.19077023075	1	1	1	1
56383.230419239524	1	1	1	1
56397.27006824829	4	4	4	4
56411.30971725706	1	1	1	1
56425.34936626584	1	1	1	1
56439.389015274624	1	1	1	1
56453.4286642834	1	1	1	1
56467.468313292164	1	1	1	1
56481.50796230094	4	4	4	4
56495.547611309725	1	1	1	1
56509.5872603185	1	1	1	1
56523.626909327264	1	1	1	1
56537.66655833604	1	1	1	1
56551.70620734481	1	1	1	1
56565.7458563536	4	4	4	4
56579.78550536237	1	1	1	1
56593.82515437114	1	1	1	1
56607.86480337991	1	1	1	1
56621.904452388684	1	1	1	1
56635.94410139747	1	1	1	1
56649.983750406245	4	4	4	4
56664.02339941501	1	1	1	1
56678.063048423784	1	1	1	1
56692.10269743256	1	1	1	1
56706.142346441346	1	1	1	1
56720.18199545011	1	1	1	1
56734.221644458885	4	4	4	4
56748.26129346766	1	1	1	1
56762.30094247643	1	1	1	1
56776.34059148522	1	1	1	1
56790.380240493985	1	1	1	1
56804.41988950276	1	1	1	1
56818.45953851153	4	4	4	4
56832.49918752032	1	1	1	1
56846.538836529086	1	1	1	1
56860.57848553786	1	1	1	1
56874.61813454663	1	1	1	1
56888.657783555405	1	1	1	1
56902.69743256419	4	4	4	4
56916.73708157296	1	1	1	1
56930.77673058173	1	1	1	1
56944.816379590506	1	1	1	1
56958.85602859928	1	1	1	1
56972.89567760807	1	1	1	1
56986.93532661683	4	4	4	4
57000.974975625606	1	1	1	1
57015.01462463438	1	1	1	1
57029.05427364315	1	1	1	1
57043.09392265193	1	1	1	1
57057.13357166071	1	1	1	1
57071.17322066948	4	4	4	4
57085.21286967825	1	1	1	1
57099.25251868704	1	1	1	1
57113.29216769581	1	1	1	1
57127.33181670458	1	1	1	1
57141.37146571335	1	1	1	1
57155.41111472213	4	4	4	4
57169.450763730914	1	1	1	1
57183.49041273968	1	1	1	1
57197.53006174845	1	1	1	1
57211.56971075723	1	1	1	1
57225.609359766	1	1	1	1
57239.64900877478	4	4	4	4
57253.688657783554	1	1	1	1
57267.72830679233	1	1	1	1
57281.7679558011	1	1	1	1
57295.807604809874	1	1	1	1
57309.847253818654	1	1	1	1
57323.88690282743	4	4	4	4
57337.9265518362	1	1	1	1
57351.966200844974	1	1	1	1
57366.00584985376	1	1	1	1
57380.04549886253	1	1	1	1
57394.0851478713	1	1	1	1
57408.124796880074	4	4	4	4
57422.16444588885	1	1	1	1
57436.20409489763	1	1	1	1
57450.2437439064	1	1	1	1
57464.283392915175	1	1	1	1
57478.32304192395	1	1	1	1
57492.36269093272	4	4	4	4
57506.4023399415	1	1	1	1
57520.441988950275	1	1	1	1
57534.48163795905	1	1	1	1
57548.52128696782	1	1	1	1
57562.560935976595	1	1	1	1
57576.600584985375	4	4	4	4
57590.64023399415	1	1	1	1
57604.67988300292	1	1	1	1
57618.719532011695	1	1	1	1
57632.75918102047	1	1	1	1
57646.79883002925	1	1	1	1
57660.83847903802	4	4	4	4
57674.878128046796	1	1	1	1
57688.91777705557	1	1	1	1
57702.95742606435	1	1	1	1
57716.99707507312	1	1	1	1
57731.036724081896	1	1	1	1
57745.07637309067	4	4	4	4
57759.11602209944	1	1	1	1
57773.15567110822	1	1	1	1
57787.195320116996	1	1	1	1
57801.23496912577	1	1	1	1
57815.27461813454	1	1	1	1
57829.314267143316	4	4	4	4
57843.3539161521	1	1	1	1
57857.39356516087	1	1	1	1
57871.43321416964	1	1	1	1
57885.47286317842	1	1	1	1
57899.51251218719	1	1	1	1
57913.55216119597	4	4	4	4
57927.59181020474	1	1	1	1
57941.63145921352	1	1	1	1
57955.67110822229	1	1	1	1
57969.71075723107	1	1	1	1
57983.750406239844	1	1	1	1
57997.79005524862	4	4	4	4
58011.82970425739	1	1	1	1
58025.869353266164	1	1	1	1
58039.909002274944	1	1	1	1
58053.94865128372	1	1	1	1
58067.98830029249	1	1	1	1
58082.027949301264	4	4	4	4
58096.06759831004	1	1	1	1
58110.10724731882	1	1	1	1
58124.14689632759	1	1	1	1
58138.186545336364	1	1	1	1
58152.22619434514	1	1	1	1
58166.26584335391	4	4	4	4
58180.30549236269	1	1	1	1
58194.345141371465	1	1	1	1
58208.38479038024	1	1	1	1
58222.42443938901	1	1	1	1
58236.46408839779	1	1	1	1
58250.503737406565	4	4	4	4
58264.54338641534	1	1	1	1
58278.58303542411	1	1	1	1
58292.622684432885	1	1	1	1
58306.662333441665	1	1	1	1
58320.70198245044	1	1	1	1
58334.74163145921	4	4	4	4
58348.781280467985	1	1	1	1
58362.82092947676	1	1	1	1
58376.86057848554	1	1	1	1
58390.90022749431	1	1	1	1
58404.939876503086	1	1	1	1
58418.97952551186	4	4	4	4
58433.01917452063	1	1	1	1
58447.05882352941	1	1	1	1
58461.098472538186	1	1	1	1
58475.13812154696	1	1	1	1
58489.17777055573	1	1	1	1
58503.217419564506	4	4	4	4
58517.257068573286	1	1	1	1
58531.29671758206	1	1	1	1
58545.33636659083	1	1	1	1
58559.376015599606	1	1	1	1
58573.41566460839	1	1	1	1
58587.45531361716	4	4	4	4
58601.49496262593	1	1	1	1
58615.53461163471	1	1	1	1
58629.57426064348	1	1	1	1
58643.61390965226	1	1	1	1
58657.65355866103	1	1	1	1
58671.69320766981	4	4	4	4
58685.73285667858	1	1	1	1
58699.77250568735	1	1	1	1
58713.812154696134	1	1	1	1
58727.85180370491	1	1	1	1
58741.89145271368	1	1	1	1
58755.93110172245	4	4	4	4
58769.97075073123	1	1	1	1
58784.01039974001	1	1	1	1
58798.05004874878	1	1	1	1
58812.089697757554	1	1	1	1
58826.12934676633	1	1	1	1
58840.16899577511	4	4	4	4
58854.20864478388	1	1	1	1
58868.248293792654	1	1	1	1
58882.28794280143	1	1	1	1
58896.3275918102	1	1	1	1
58910.36724081898	1	1	1	1
58924.406889827755	4	4	4	4
58938.44653883653	1	1	1	1
58952.4861878453	1	1	1	1
58966.525836854074	1	1	1	1
58980.565485862855	1	1	1	1
58994.60513487163	1	1	1	1
59008.6447838804	4	4	4	4
59022.684432889175	1	1	1	1
59036.72408189795	1	1	1	1
59050.76373090673	1	1	1	1
59064.8033799155	1	1	1	1
59078.843028924275	1	1	1	1
59092.88267793305	4	4	4	4
59106.92232694182	1	1	1	1
59120.9619759506	1	1	1	1
59135.001624959375	1	1	1	1
59149.04127396815	1	1	1	1
59163.08092297692	1	1	1	1
59177.1205719857	4	4	4	4
59191.160220994476	1	1	1	1
59205.19987000325	1	1	1	1
59219.23951901202	1	1	1	1
59233.279168020796	1	1	1	1
59247.318817029576	1	1	1	1
59261.35846603835	4	4	4	4
59275.39811504712	1	1	1	1
59289.437764055896	1	1	1	1
59303.47741306467	1	1	1	1
59317.51706207345	1	1	1	1
