Relative Time (Process)	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube-m02	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube-m03	Optimized Balance Heuristic - Run None (Profile ?) 695e6691d7b750641eaea21b - minikube-m04
46776.45557505185	1	1	1	1
46790.237677460515	1	1	1	1
46804.0197798692	1	1	1	1
46817.80188227787	1	1	1	1
46831.58398468655	1	1	1	1
46845.36608709524	4	4	4	4
46859.1481895039	1	1	1	1
46872.930291912584	1	1	1	1
46886.71239432126	1	1	1	1
46900.49449672994	1	1	1	1
46914.276599138626	1	1	1	1
46928.05870154729	4	4	4	4
46941.84080395597	1	1	1	1
46955.622906364646	1	1	1	1
46969.40500877333	1	1	1	1
46983.18711118201	1	1	1	1
46996.96921359068	1	1	1	1
47010.75131599936	4	4	4	4
47024.533418408035	1	1	1	1
47038.315520816715	1	1	1	1
47052.097623225396	1	1	1	1
47065.87972563407	1	1	1	1
47079.66182804275	1	1	1	1
47093.44393045142	4	4	4	4
47107.226032860104	1	1	1	1
47121.008135268785	1	1	1	1
47134.79023767746	1	1	1	1
47148.57234008614	1	1	1	1
47162.35444249481	1	1	1	1
47176.13654490349	4	4	4	4
47189.91864731217	1	1	1	1
47203.70074972085	1	1	1	1
47217.48285212953	1	1	1	1
47231.2649545382	1	1	1	1
47245.04705694688	1	1	1	1
47258.82915935556	4	4	4	4
47272.611261764236	1	1	1	1
47286.393364172916	1	1	1	1
47300.17546658159	1	1	1	1
47313.95756899027	1	1	1	1
47327.739671398944	1	1	1	1
47341.521773807624	4	4	4	4
47355.303876216305	1	1	1	1
47369.08597862498	1	1	1	1
47382.86808103366	1	1	1	1
47396.65018344233	1	1	1	1
47410.43228585101	1	1	1	1
47424.214388259694	4	4	4	4
47437.99649066837	1	1	1	1
47451.77859307705	1	1	1	1
47465.56069548572	1	1	1	1
47479.3427978944	1	1	1	1
47493.12490030308	1	1	1	1
47506.907002711756	4	4	4	4
47520.68910512044	1	1	1	1
47534.47120752911	1	1	1	1
47548.25330993779	1	1	1	1
47562.03541234647	1	1	1	1
47575.817514755145	1	1	1	1
47589.599617163825	4	4	4	4
47603.3817195725	1	1	1	1
47617.16382198118	1	1	1	1
47630.94592438986	1	1	1	1
47644.72802679853	1	1	1	1
47658.510129207214	1	1	1	1
47672.29223161589	4	4	4	4
47686.07433402457	1	1	1	1
47699.85643643325	1	1	1	1
47713.63853884192	1	1	1	1
47727.4206412506	1	1	1	1
47741.20274365927	1	1	1	1
47754.98484606796	4	4	4	4
47768.76694847664	1	1	1	1
47782.5490508853	1	1	1	1
47796.33115329399	1	1	1	1
47810.11325570266	1	1	1	1
47823.895358111346	1	1	1	1
47837.677460520026	4	4	4	4
47851.45956292869	1	1	1	1
47865.24166533738	1	1	1	1
47879.023767746046	1	1	1	1
47892.80587015473	1	1	1	1
47906.587972563415	1	1	1	1
47920.37007497208	4	4	4	4
47934.15217738076	1	1	1	1
47947.934279789435	1	1	1	1
47961.716382198116	1	1	1	1
47975.49848460679	1	1	1	1
47989.28058701547	1	1	1	1
48003.06268942415	4	4	4	4
48016.844791832824	1	1	1	1
48030.626894241504	1	1	1	1
48044.40899665018	1	1	1	1
48058.19109905886	1	1	1	1
48071.97320146754	1	1	1	1
48085.75530387621	4	4	4	4
48099.53740628489	1	1	1	1
48113.31950869357	1	1	1	1
48127.10161110225	1	1	1	1
48140.88371351093	1	1	1	1
48154.6658159196	1	1	1	1
48168.44791832828	4	4	4	4
48182.230020736955	1	1	1	1
48196.012123145636	1	1	1	1
48209.79422555432	1	1	1	1
48223.57632796299	1	1	1	1
48237.35843037167	1	1	1	1
48251.140532780344	4	4	4	4
48264.922635189025	1	1	1	1
48278.704737597705	1	1	1	1
48292.48684000638	1	1	1	1
48306.26894241506	1	1	1	1
48320.05104482373	1	1	1	1
48333.83314723241	4	4	4	4
48347.615249641094	1	1	1	1
48361.39735204977	1	1	1	1
48375.17945445845	1	1	1	1
48388.96155686712	1	1	1	1
48402.7436592758	1	1	1	1
48416.52576168448	4	4	4	4
48430.307864093156	1	1	1	1
48444.08996650184	1	1	1	1
48457.87206891051	1	1	1	1
48471.65417131919	1	1	1	1
48485.43627372787	1	1	1	1
48499.218376136545	4	4	4	4
48513.000478545226	1	1	1	1
48526.7825809539	1	1	1	1
48540.56468336258	1	1	1	1
48554.34678577126	1	1	1	1
48568.128888179934	1	1	1	1
48581.910990588614	4	4	4	4
48595.69309299729	1	1	1	1
48609.47519540597	1	1	1	1
48623.25729781465	1	1	1	1
48637.03940022332	1	1	1	1
48650.821502632	1	1	1	1
48664.60360504068	4	4	4	4
48678.38570744936	1	1	1	1
48692.16780985803	1	1	1	1
48705.94991226671	1	1	1	1
48719.73201467539	1	1	1	1
48733.514117084065	1	1	1	1
48747.296219492746	4	4	4	4
48761.07832190141	1	1	1	1
48774.8604243101	1	1	1	1
48788.64252671878	1	1	1	1
48802.42462912745	1	1	1	1
48816.206731536135	1	1	1	1
48829.9888339448	4	4	4	4
48843.77093635348	1	1	1	1
48857.55303876217	1	1	1	1
48871.335141170835	1	1	1	1
48885.11724357952	1	1	1	1
48898.89934598819	1	1	1	1
48912.68144839687	4	4	4	4
48926.46355080556	1	1	1	1
48940.245653214224	1	1	1	1
48954.027755622905	1	1	1	1
48967.80985803158	1	1	1	1
48981.59196044026	1	1	1	1
48995.37406284894	4	4	4	4
49009.15616525761	1	1	1	1
49022.93826766629	1	1	1	1
49036.72037007497	1	1	1	1
49050.50247248365	1	1	1	1
49064.28457489233	1	1	1	1
49078.066677301	4	4	4	4
49091.84877970968	1	1	1	1
49105.630882118356	1	1	1	1
49119.412984527036	1	1	1	1
49133.19508693572	1	1	1	1
49146.97718934439	1	1	1	1
49160.75929175307	4	4	4	4
49174.541394161744	1	1	1	1
49188.323496570425	1	1	1	1
49202.105598979106	1	1	1	1
49215.88770138778	1	1	1	1
49229.66980379646	1	1	1	1
49243.45190620513	4	4	4	4
49257.234008613814	1	1	1	1
49271.016111022494	1	1	1	1
49284.79821343117	1	1	1	1
49298.58031583985	1	1	1	1
49312.36241824852	1	1	1	1
49326.1445206572	4	4	4	4
49339.926623065876	1	1	1	1
49353.70872547456	1	1	1	1
49367.49082788324	1	1	1	1
49381.27293029191	1	1	1	1
49395.05503270059	1	1	1	1
49408.837135109265	4	4	4	4
49422.619237517945	1	1	1	1
49436.401339926626	1	1	1	1
49450.1834423353	1	1	1	1
49463.96554474398	1	1	1	1
49477.74764715265	1	1	1	1
49491.529749561334	4	4	4	4
49505.311851970015	1	1	1	1
49519.09395437869	1	1	1	1
49532.87605678737	1	1	1	1
49546.65815919604	1	1	1	1
49560.44026160472	1	1	1	1
49574.2223640134	4	4	4	4
49588.00446642208	1	1	1	1
49601.78656883076	1	1	1	1
49615.56867123943	1	1	1	1
49629.35077364811	1	1	1	1
49643.13287605679	1	1	1	1
49656.914978465466	4	4	4	4
49670.697080874146	1	1	1	1
49684.47918328282	1	1	1	1
49698.2612856915	1	1	1	1
49712.04338810018	1	1	1	1
49725.825490508854	1	1	1	1
49739.607592917535	4	4	4	4
49753.38969532621	1	1	1	1
49767.17179773489	1	1	1	1
49780.95390014357	1	1	1	1
49794.73600255224	1	1	1	1
49808.518104960924	1	1	1	1
49822.30020736959	4	4	4	4
49836.08230977828	1	1	1	1
49849.86441218696	1	1	1	1
49863.646514595624	1	1	1	1
49877.42861700431	1	1	1	1
49891.21071941298	1	1	1	1
49904.99282182167	4	4	4	4
49918.77492423035	1	1	1	1
49932.55702663901	1	1	1	1
49946.3391290477	1	1	1	1
49960.12123145637	1	1	1	1
49973.90333386505	1	1	1	1
49987.685436273736	4	4	4	4
50001.4675386824	1	1	1	1
50015.24964109108	1	1	1	1
50029.031743499756	1	1	1	1
50042.81384590844	1	1	1	1
50056.59594831711	1	1	1	1
50070.37805072579	4	4	4	4
50084.16015313447	1	1	1	1
50097.942255543145	1	1	1	1
50111.724357951825	1	1	1	1
50125.5064603605	1	1	1	1
50139.28856276918	1	1	1	1
50153.07066517786	4	4	4	4
50166.85276758653	1	1	1	1
50180.634869995214	1	1	1	1
50194.41697240389	1	1	1	1
50208.19907481257	1	1	1	1
50221.98117722125	1	1	1	1
50235.76327962992	4	4	4	4
50249.5453820386	1	1	1	1
50263.327484447276	1	1	1	1
50277.10958685596	1	1	1	1
50290.89168926464	1	1	1	1
50304.67379167331	1	1	1	1
50318.45589408199	4	4	4	4
50332.237996490665	1	1	1	1
50346.020098899346	1	1	1	1
50359.802201308026	1	1	1	1
50373.5843037167	1	1	1	1
50387.36640612538	1	1	1	1
50401.148508534054	4	4	4	4
50414.930610942734	1	1	1	1
50428.712713351415	1	1	1	1
50442.49481576009	1	1	1	1
50456.27691816877	1	1	1	1
50470.05902057744	1	1	1	1
50483.84112298612	4	4	4	4
50497.623225394804	1	1	1	1
50511.40532780348	1	1	1	1
50525.18743021216	1	1	1	1
50538.96953262083	1	1	1	1
50552.75163502951	1	1	1	1
50566.53373743819	4	4	4	4
50580.315839846866	1	1	1	1
50594.09794225555	1	1	1	1
50607.88004466422	1	1	1	1
50621.6621470729	1	1	1	1
50635.44424948158	1	1	1	1
50649.226351890255	4	4	4	4
50663.008454298935	1	1	1	1
50676.79055670761	1	1	1	1
50690.57265911629	1	1	1	1
50704.35476152496	1	1	1	1
50718.13686393364	1	1	1	1
50731.918966342324	4	4	4	4
50745.701068751	1	1	1	1
50759.48317115968	1	1	1	1
50773.265273568344	1	1	1	1
50787.04737597703	1	1	1	1
50800.82947838571	1	1	1	1
50814.611580794386	4	4	4	4
50828.39368320307	1	1	1	1
50842.17578561173	1	1	1	1
50855.95788802042	1	1	1	1
50869.7399904291	1	1	1	1
50883.52209283777	1	1	1	1
50897.304195246455	4	4	4	4
50911.08629765512	1	1	1	1
50924.8684000638	1	1	1	1
50938.65050247249	1	1	1	1
50952.432604881156	1	1	1	1
50966.214707289844	1	1	1	1
50979.99680969851	4	4	4	4
50993.77891210719	1	1	1	1
51007.56101451588	1	1	1	1
51021.343116924545	1	1	1	1
51035.125219333226	1	1	1	1
51048.9073217419	1	1	1	1
51062.68942415058	4	4	4	4
51076.47152655926	1	1	1	1
51090.253628967934	1	1	1	1
51104.035731376614	1	1	1	1
51117.81783378529	1	1	1	1
51131.59993619397	1	1	1	1
51145.38203860265	4	4	4	4
51159.16414101132	1	1	1	1
51172.94624342	1	1	1	1
51186.72834582868	1	1	1	1
51200.51044823736	1	1	1	1
51214.29255064604	1	1	1	1
51228.07465305471	4	4	4	4
51241.85675546339	1	1	1	1
51255.638857872065	1	1	1	1
51269.420960280746	1	1	1	1
51283.20306268943	1	1	1	1
51296.9851650981	1	1	1	1
51310.76726750678	4	4	4	4
51324.549369915454	1	1	1	1
51338.331472324135	1	1	1	1
51352.113574732815	1	1	1	1
51365.89567714149	1	1	1	1
51379.67777955017	1	1	1	1
51393.45988195884	4	4	4	4
51407.24198436752	1	1	1	1
51421.0240867762	1	1	1	1
51434.80618918488	1	1	1	1
51448.58829159356	1	1	1	1
51462.37039400223	1	1	1	1
51476.15249641091	4	4	4	4
51489.934598819586	1	1	1	1
51503.716701228266	1	1	1	1
51517.49880363695	1	1	1	1
51531.28090604562	1	1	1	1
51545.0630084543	1	1	1	1
51558.845110862974	4	4	4	4
51572.627213271655	1	1	1	1
51586.409315680336	1	1	1	1
51600.19141808901	1	1	1	1
51613.97352049769	1	1	1	1
51627.75562290636	1	1	1	1
51641.537725315044	4	4	4	4
51655.319827723724	1	1	1	1
51669.1019301324	1	1	1	1
51682.88403254108	1	1	1	1
51696.66613494975	1	1	1	1
51710.44823735843	1	1	1	1
51724.23033976711	4	4	4	4
51738.01244217579	1	1	1	1
51751.79454458447	1	1	1	1
51765.57664699314	1	1	1	1
51779.35874940182	1	1	1	1
51793.1408518105	1	1	1	1
51806.922954219175	4	4	4	4
51820.705056627856	1	1	1	1
51834.48715903652	1	1	1	1
51848.26926144521	1	1	1	1
51862.05136385389	1	1	1	1
51875.833466262564	1	1	1	1
51889.615568671245	4	4	4	4
51903.39767107991	1	1	1	1
51917.1797734886	1	1	1	1
51930.96187589728	1	1	1	1
51944.743978305945	1	1	1	1
51958.52608071463	1	1	1	1
51972.3081831233	4	4	4	4
51986.09028553198	1	1	1	1
51999.87238794067	1	1	1	1
52013.654490349334	1	1	1	1
52027.43659275802	1	1	1	1
52041.21869516669	1	1	1	1
52055.00079757537	4	4	4	4
52068.78289998404	1	1	1	1
52082.56500239272	1	1	1	1
52096.3471048014	1	1	1	1
52110.12920721008	1	1	1	1
52123.91130961876	1	1	1	1
52137.69341202743	4	4	4	4
52151.47551443611	1	1	1	1
52165.25761684479	1	1	1	1
52179.039719253466	1	1	1	1
52192.821821662146	1	1	1	1
52206.60392407082	1	1	1	1
52220.3860264795	4	4	4	4
52234.16812888818	1	1	1	1
52247.950231296854	1	1	1	1
52261.732333705535	1	1	1	1
52275.51443611421	1	1	1	1
52289.29653852289	1	1	1	1
52303.07864093157	4	4	4	4
52316.86074334024	1	1	1	1
52330.642845748924	1	1	1	1
52344.4249481576	1	1	1	1
52358.20705056628	1	1	1	1
52371.98915297496	1	1	1	1
52385.77125538363	4	4	4	4
52399.55335779231	1	1	1	1
52413.335460200986	1	1	1	1
52427.11756260967	1	1	1	1
52440.89966501835	1	1	1	1
52454.68176742702	1	1	1	1
52468.4638698357	4	4	4	4
52482.245972244375	1	1	1	1
52496.028074653055	1	1	1	1
52509.810177061736	1	1	1	1
52523.59227947041	1	1	1	1
52537.37438187909	1	1	1	1
52551.15648428776	4	4	4	4
52564.938586696444	1	1	1	1
52578.720689105125	1	1	1	1
52592.5027915138	1	1	1	1
52606.28489392248	1	1	1	1
52620.06699633115	1	1	1	1
52633.84909873983	4	4	4	4
52647.63120114851	1	1	1	1
52661.41330355719	1	1	1	1
52675.19540596587	1	1	1	1
52688.97750837454	1	1	1	1
52702.75961078322	1	1	1	1
52716.5417131919	4	4	4	4
52730.323815600575	1	1	1	1
52744.105918009256	1	1	1	1
52757.88802041793	1	1	1	1
52771.67012282661	1	1	1	1
52785.45222523528	1	1	1	1
52799.234327643964	4	4	4	4
52813.016430052645	1	1	1	1
52826.79853246132	1	1	1	1
52840.58063487	1	1	1	1
52854.362737278665	1	1	1	1
52868.14483968735	1	1	1	1
52881.92694209603	4	4	4	4
52895.7090445047	1	1	1	1
52909.49114691339	1	1	1	1
52923.273249322054	1	1	1	1
52937.05535173074	1	1	1	1
52950.83745413942	1	1	1	1
52964.61955654809	4	4	4	4
52978.40165895678	1	1	1	1
52992.18376136544	1	1	1	1
53005.96586377412	1	1	1	1
53019.74796618281	1	1	1	1
53033.53006859148	1	1	1	1
53047.31217100016	4	4	4	4
53061.09427340883	1	1	1	1
53074.87637581751	1	1	1	1
53088.6584782262	1	1	1	1
53102.440580634866	1	1	1	1
53116.22268304355	1	1	1	1
53130.00478545222	4	4	4	4
53143.7868878609	1	1	1	1
53157.56899026958	1	1	1	1
53171.351092678255	1	1	1	1
53185.133195086935	1	1	1	1
53198.91529749561	1	1	1	1
53212.69739990429	4	4	4	4
53226.47950231297	1	1	1	1
53240.26160472164	1	1	1	1
53254.043707130324	1	1	1	1
53267.825809539	1	1	1	1
53281.60791194768	1	1	1	1
53295.39001435636	4	4	4	4
53309.17211676503	1	1	1	1
53322.95421917371	1	1	1	1
53336.736321582386	1	1	1	1
53350.51842399107	1	1	1	1
53364.30052639975	1	1	1	1
53378.08262880842	4	4	4	4
53391.8647312171	1	1	1	1
53405.646833625775	1	1	1	1
53419.428936034456	1	1	1	1
53433.21103844313	1	1	1	1
53446.99314085181	1	1	1	1
53460.77524326049	4	4	4	4
53474.55734566916	1	1	1	1
53488.339448077844	1	1	1	1
53502.12155048652	1	1	1	1
53515.9036528952	1	1	1	1
53529.68575530388	1	1	1	1
53543.46785771255	4	4	4	4
53557.24996012123	1	1	1	1
53571.03206252991	1	1	1	1
53584.81416493859	1	1	1	1
53598.59626734727	1	1	1	1
53612.37836975594	1	1	1	1
53626.16047216462	4	4	4	4
53639.942574573295	1	1	1	1
53653.724676981976	1	1	1	1
53667.50677939066	1	1	1	1
53681.28888179933	1	1	1	1
53695.07098420801	1	1	1	1
53708.853086616684	4	4	4	4
53722.635189025365	1	1	1	1
53736.417291434045	1	1	1	1
53750.19939384272	1	1	1	1
53763.9814962514	1	1	1	1
53777.76359866007	1	1	1	1
53791.54570106875	4	4	4	4
53805.327803477434	1	1	1	1
53819.10990588611	1	1	1	1
53832.89200829479	1	1	1	1
53846.67411070346	1	1	1	1
53860.45621311214	1	1	1	1
53874.23831552082	4	4	4	4
53888.020417929496	1	1	1	1
53901.80252033818	1	1	1	1
53915.58462274684	1	1	1	1
53929.36672515553	1	1	1	1
53943.14882756421	1	1	1	1
53956.93092997288	4	4	4	4
53970.713032381565	1	1	1	1
53984.49513479023	1	1	1	1
53998.27723719892	1	1	1	1
54012.0593396076	1	1	1	1
54025.841442016266	1	1	1	1
54039.623544424954	4	4	4	4
54053.40564683362	1	1	1	1
54067.1877492423	1	1	1	1
54080.96985165099	1	1	1	1
54094.751954059655	1	1	1	1
54108.534056468336	1	1	1	1
54122.31615887701	4	4	4	4
54136.09826128569	1	1	1	1
54149.88036369436	1	1	1	1
54163.662466103044	1	1	1	1
54177.444568511724	1	1	1	1
54191.2266709204	1	1	1	1
54205.00877332908	4	4	4	4
54218.79087573775	1	1	1	1
54232.57297814643	1	1	1	1
54246.35508055511	1	1	1	1
54260.13718296379	1	1	1	1
54273.91928537247	1	1	1	1
54287.70138778114	4	4	4	4
54301.48349018982	1	1	1	1
54315.2655925985	1	1	1	1
54329.047695007175	1	1	1	1
54342.829797415856	1	1	1	1
54356.61189982453	1	1	1	1
54370.39400223321	4	4	4	4
54384.17610464189	1	1	1	1
54397.958207050564	1	1	1	1
54411.740309459245	1	1	1	1
54425.52241186792	1	1	1	1
54439.3045142766	1	1	1	1
54453.08661668528	4	4	4	4
54466.86871909395	1	1	1	1
54480.65082150263	1	1	1	1
54494.43292391131	1	1	1	1
54508.21502631999	1	1	1	1
54521.99712872867	1	1	1	1
54535.77923113734	4	4	4	4
54549.56133354602	1	1	1	1
54563.343435954695	1	1	1	1
54577.125538363376	1	1	1	1
54590.90764077206	1	1	1	1
54604.68974318073	1	1	1	1
54618.47184558941	4	4	4	4
54632.253947998084	1	1	1	1
54646.036050406765	1	1	1	1
54659.818152815446	1	1	1	1
54673.60025522412	1	1	1	1
54687.3823576328	1	1	1	1
54701.16446004147	4	4	4	4
54714.94656245015	1	1	1	1
54728.728664858834	1	1	1	1
54742.51076726751	1	1	1	1
54756.29286967619	1	1	1	1
54770.07497208486	1	1	1	1
54783.85707449354	4	4	4	4
54797.639176902216	1	1	1	1
54811.421279310896	1	1	1	1
54825.20338171958	1	1	1	1
54838.98548412825	1	1	1	1
54852.76758653693	1	1	1	1
54866.549688945604	4	4	4	4
54880.331791354285	1	1	1	1
54894.113893762966	1	1	1	1
54907.89599617164	1	1	1	1
54921.67809858032	1	1	1	1
54935.460200988986	1	1	1	1
54949.242303397674	4	4	4	4
54963.024405806354	1	1	1	1
54976.80650821502	1	1	1	1
54990.58861062371	1	1	1	1
55004.370713032375	1	1	1	1
55018.15281544106	1	1	1	1
55031.93491784974	4	4	4	4
55045.71702025841	1	1	1	1
55059.4991226671	1	1	1	1
55073.28122507576	1	1	1	1
55087.063327484444	1	1	1	1
55100.84542989313	1	1	1	1
55114.6275323018	4	4	4	4
55128.40963471048	1	1	1	1
55142.19173711915	1	1	1	1
55155.97383952783	1	1	1	1
55169.75594193651	1	1	1	1
55183.53804434519	1	1	1	1
55197.32014675387	4	4	4	4
55211.10224916254	1	1	1	1
55224.88435157122	1	1	1	1
55238.6664539799	1	1	1	1
55252.448556388576	1	1	1	1
55266.230658797256	1	1	1	1
55280.01276120593	4	4	4	4
55293.79486361461	1	1	1	1
55307.57696602329	1	1	1	1
55321.359068431964	1	1	1	1
55335.141170840645	1	1	1	1
55348.92327324932	1	1	1	1
55362.705375658	4	4	4	4
55376.48747806668	1	1	1	1
55390.26958047535	1	1	1	1
55404.051682884034	1	1	1	1
55417.83378529271	1	1	1	1
55431.61588770139	1	1	1	1
55445.39799011007	4	4	4	4
55459.18009251874	1	1	1	1
55472.96219492742	1	1	1	1
55486.744297336096	1	1	1	1
55500.52639974478	1	1	1	1
55514.30850215345	1	1	1	1
55528.09060456213	4	4	4	4
55541.87270697081	1	1	1	1
55555.654809379485	1	1	1	1
55569.436911788165	1	1	1	1
55583.21901419684	1	1	1	1
55597.00111660552	1	1	1	1
55610.7832190142	4	4	4	4
55624.56532142287	1	1	1	1
55638.347423831554	1	1	1	1
55652.12952624023	1	1	1	1
55665.91162864891	1	1	1	1
55679.69373105759	1	1	1	1
55693.47583346626	4	4	4	4
55707.25793587494	1	1	1	1
55721.040038283616	1	1	1	1
55734.8221406923	1	1	1	1
55748.60424310098	1	1	1	1
55762.38634550965	1	1	1	1
55776.16844791833	4	4	4	4
55789.950550327005	1	1	1	1
55803.732652735685	1	1	1	1
55817.514755144366	1	1	1	1
55831.29685755304	1	1	1	1
55845.07895996172	1	1	1	1
55858.86106237039	4	4	4	4
55872.643164779074	1	1	1	1
55886.425267187755	1	1	1	1
55900.20736959643	1	1	1	1
55913.98947200511	1	1	1	1
55927.77157441378	1	1	1	1
55941.55367682246	4	4	4	4
55955.33577923114	1	1	1	1
55969.11788163982	1	1	1	1
55982.8999840485	1	1	1	1
55996.682086457164	1	1	1	1
56010.46418886585	1	1	1	1
56024.24629127453	4	4	4	4
56038.0283936832	1	1	1	1
56051.810496091886	1	1	1	1
56065.59259850055	1	1	1	1
56079.37470090924	1	1	1	1
56093.15680331792	1	1	1	1
56106.93890572659	4	4	4	4
56120.721008135275	1	1	1	1
56134.50311054394	1	1	1	1
56148.28521295262	1	1	1	1
56162.067315361295	1	1	1	1
56175.849417769976	1	1	1	1
56189.63152017866	4	4	4	4
56203.41362258733	1	1	1	1
56217.19572499601	1	1	1	1
56230.977827404684	1	1	1	1
56244.759929813365	1	1	1	1
56258.542032222045	1	1	1	1
56272.32413463072	4	4	4	4
56286.1062370394	1	1	1	1
56299.88833944807	1	1	1	1
56313.67044185675	1	1	1	1
56327.452544265434	1	1	1	1
56341.23464667411	1	1	1	1
56355.01674908279	4	4	4	4
56368.79885149146	1	1	1	1
56382.58095390014	1	1	1	1
56396.36305630882	1	1	1	1
56410.145158717496	1	1	1	1
56423.92726112618	1	1	1	1
56437.70936353485	4	4	4	4
56451.49146594353	1	1	1	1
56465.27356835221	1	1	1	1
56479.055670760885	1	1	1	1
56492.837773169565	1	1	1	1
56506.61987557824	1	1	1	1
56520.40197798692	4	4	4	4
56534.1840803956	1	1	1	1
56547.96618280427	1	1	1	1
56561.748285212954	1	1	1	1
56575.53038762163	1	1	1	1
56589.31249003031	1	1	1	1
56603.09459243899	4	4	4	4
56616.87669484766	1	1	1	1
56630.65879725634	1	1	1	1
56644.440899665016	1	1	1	1
56658.2230020737	1	1	1	1
56672.00510448238	1	1	1	1
56685.78720689105	4	4	4	4
56699.56930929973	1	1	1	1
56713.351411708405	1	1	1	1
56727.133514117086	1	1	1	1
56740.91561652577	1	1	1	1
56754.69771893444	1	1	1	1
56768.47982134312	4	4	4	4
56782.261923751794	1	1	1	1
56796.044026160474	1	1	1	1
56809.82612856915	1	1	1	1
56823.60823097783	1	1	1	1
56837.39033338651	1	1	1	1
56851.17243579518	4	4	4	4
56864.95453820386	1	1	1	1
56878.73664061254	1	1	1	1
56892.51874302122	1	1	1	1
56906.3008454299	1	1	1	1
56920.08294783857	1	1	1	1
56933.86505024725	4	4	4	4
56947.64715265592	1	1	1	1
56961.429255064606	1	1	1	1
56975.21135747329	1	1	1	1
56988.99345988196	1	1	1	1
57002.77556229064	1	1	1	1
57016.55766469931	4	4	4	4
57030.339767107995	1	1	1	1
57044.121869516675	1	1	1	1
57057.90397192534	1	1	1	1
57071.68607433403	1	1	1	1
57085.468176742696	1	1	1	1
57099.250279151376	4	4	4	4
57113.032381560064	1	1	1	1
57126.81448396873	1	1	1	1
57140.59658637742	1	1	1	1
57154.378688786084	1	1	1	1
57168.160791194765	1	1	1	1
57181.94289360345	4	4	4	4
57195.72499601212	1	1	1	1
57209.5070984208	1	1	1	1
57223.28920082947	1	1	1	1
57237.07130323815	1	1	1	1
57250.853405646834	1	1	1	1
57264.63550805551	4	4	4	4
57278.41761046419	1	1	1	1
57292.19971287286	1	1	1	1
57305.98181528154	1	1	1	1
57319.76391769022	1	1	1	1
57333.5460200989	1	1	1	1
57347.32812250758	4	4	4	4
57361.11022491625	1	1	1	1
57374.89232732493	1	1	1	1
57388.67442973361	1	1	1	1
57402.456532142285	1	1	1	1
57416.238634550966	1	1	1	1
57430.02073695964	4	4	4	4
57443.80283936832	1	1	1	1
57457.584941777	1	1	1	1
57471.367044185674	1	1	1	1
57485.149146594355	1	1	1	1
57498.93124900303	1	1	1	1
57512.71335141171	4	4	4	4
57526.49545382038	1	1	1	1
57540.27755622906	1	1	1	1
57554.05965863774	1	1	1	1
57567.84176104642	1	1	1	1
57581.6238634551	1	1	1	1
57595.40596586377	4	4	4	4
57609.18806827245	1	1	1	1
57622.97017068113	1	1	1	1
57636.752273089805	1	1	1	1
57650.534375498486	1	1	1	1
57664.31647790716	1	1	1	1
57678.09858031584	4	4	4	4
57691.88068272452	1	1	1	1
57705.662785133194	1	1	1	1
57719.444887541875	1	1	1	1
57733.22698995055	1	1	1	1
57747.00909235923	1	1	1	1
57760.79119476791	4	4	4	4
57774.57329717658	1	1	1	1
57788.35539958526	1	1	1	1
57802.13750199394	1	1	1	1
57815.91960440262	1	1	1	1
57829.7017068113	1	1	1	1
57843.48380921997	4	4	4	4
57857.26591162865	1	1	1	1
57871.048014037326	1	1	1	1
57884.830116446006	1	1	1	1
57898.61221885469	1	1	1	1
57912.39432126336	1	1	1	1
57926.17642367204	4	4	4	4
57939.958526080714	1	1	1	1
57953.740628489395	1	1	1	1
57967.522730898076	1	1	1	1
57981.30483330675	1	1	1	1
57995.08693571543	1	1	1	1
58008.869038124096	4	4	4	4
58022.651140532784	1	1	1	1
58036.433242941464	1	1	1	1
58050.21534535014	1	1	1	1
58063.99744775882	1	1	1	1
58077.779550167485	1	1	1	1
58091.56165257617	4	4	4	4
58105.34375498485	1	1	1	1
58119.12585739352	1	1	1	1
58132.90795980221	1	1	1	1
58146.69006221087	1	1	1	1
58160.472164619554	1	1	1	1
58174.25426702823	4	4	4	4
58188.03636943691	1	1	1	1
58201.818471845596	1	1	1	1
58215.60057425426	1	1	1	1
58229.38267666294	1	1	1	1
58243.164779071616	1	1	1	1
58256.9468814803	4	4	4	4
58270.72898388898	1	1	1	1
58284.51108629765	1	1	1	1
58298.29318870633	1	1	1	1
58312.075291115005	1	1	1	1
58325.857393523685	1	1	1	1
58339.639495932366	4	4	4	4
58353.42159834104	1	1	1	1
58367.20370074972	1	1	1	1
58380.98580315839	1	1	1	1
58394.767905567074	1	1	1	1
58408.550007975755	1	1	1	1
58422.33211038443	4	4	4	4
58436.11421279311	1	1	1	1
58449.89631520178	1	1	1	1
58463.67841761046	1	1	1	1
58477.46052001914	1	1	1	1
58491.24262242782	1	1	1	1
58505.0247248365	4	4	4	4
58518.80682724517	1	1	1	1
58532.58892965385	1	1	1	1
58546.37103206253	1	1	1	1
58560.153134471206	1	1	1	1
58573.935236879886	1	1	1	1
58587.71733928856	4	4	4	4
58601.49944169724	1	1	1	1
58615.28154410592	1	1	1	1
58629.063646514594	1	1	1	1
58642.845748923275	1	1	1	1
58656.62785133195	1	1	1	1
