Relative Time (Process)	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube-m02	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube-m03	Optimized Balance Heuristic - Run None (Profile ?) 695e6241bdbf9c98406a584d - minikube-m04
46628.78956577063	4	4	4	4
46642.532209320816	1	1	1	1
46656.274852871	1	1	1	1
46670.01749642119	1	1	1	1
46683.760139971375	1	1	1	1
46697.50278352156	1	1	1	1
46711.24542707174	4	4	4	4
46724.98807062191	1	1	1	1
46738.730714172096	1	1	1	1
46752.47335772228	1	1	1	1
46766.21600127246	1	1	1	1
46779.95864482265	1	1	1	1
46793.70128837283	4	4	4	4
46807.443931923015	1	1	1	1
46821.1865754732	1	1	1	1
46834.929219023375	1	1	1	1
46848.67186257356	1	1	1	1
46862.41450612374	1	1	1	1
46876.15714967393	4	4	4	4
46889.89979322411	1	1	1	1
46903.642436774295	1	1	1	1
46917.38508032448	1	1	1	1
46931.12772387466	1	1	1	1
46944.870367424846	1	1	1	1
46958.61301097502	4	4	4	4
46972.35565452521	1	1	1	1
46986.09829807539	1	1	1	1
46999.840941625574	1	1	1	1
47013.58358517576	1	1	1	1
47027.32622872594	1	1	1	1
47041.068872276126	4	4	4	4
47054.81151582631	1	1	1	1
47068.554159376494	1	1	1	1
47082.29680292667	1	1	1	1
47096.039446476854	1	1	1	1
47109.78209002704	1	1	1	1
47123.52473357722	4	4	4	4
47137.267377127406	1	1	1	1
47151.01002067759	1	1	1	1
47164.75266422777	1	1	1	1
47178.49530777796	1	1	1	1
47192.237951328134	1	1	1	1
47205.98059487832	4	4	4	4
47219.7232384285	1	1	1	1
47233.465881978686	1	1	1	1
47247.20852552887	1	1	1	1
47260.95116907905	1	1	1	1
47274.69381262924	1	1	1	1
47288.43645617942	4	4	4	4
47302.179099729605	1	1	1	1
47315.92174327978	1	1	1	1
47329.664386829965	1	1	1	1
47343.40703038015	1	1	1	1
47357.14967393033	1	1	1	1
47370.89231748052	4	4	4	4
47384.6349610307	1	1	1	1
47398.377604580885	1	1	1	1
47412.12024813107	1	1	1	1
47425.862891681245	1	1	1	1
47439.60553523143	1	1	1	1
47453.34817878161	4	4	4	4
47467.0908223318	1	1	1	1
47480.83346588198	1	1	1	1
47494.576109432164	1	1	1	1
47508.31875298235	1	1	1	1
47522.06139653253	1	1	1	1
47535.804040082716	4	4	4	4
47549.54668363289	1	1	1	1
47563.289327183076	1	1	1	1
47577.03197073326	1	1	1	1
47590.774614283444	1	1	1	1
47604.51725783363	1	1	1	1
47618.25990138381	4	4	4	4
47632.002544933996	1	1	1	1
47645.74518848418	1	1	1	1
47659.48783203435	1	1	1	1
47673.23047558454	1	1	1	1
47686.973119134724	1	1	1	1
47700.71576268491	4	4	4	4
47714.45840623509	1	1	1	1
47728.201049785275	1	1	1	1
47741.94369333546	1	1	1	1
47755.68633688564	1	1	1	1
47769.42898043583	1	1	1	1
47783.171623985996	4	4	4	4
47796.91426753618	1	1	1	1
47810.656911086364	1	1	1	1
47824.39955463655	1	1	1	1
47838.14219818673	1	1	1	1
47851.88484173692	1	1	1	1
47865.62748528711	4	4	4	4
47879.37012883729	1	1	1	1
47893.11277238746	1	1	1	1
47906.85541593764	1	1	1	1
47920.59805948783	1	1	1	1
47934.34070303801	1	1	1	1
47948.083346588195	4	4	4	4
47961.82599013838	1	1	1	1
47975.56863368856	1	1	1	1
47989.31127723875	1	1	1	1
48003.05392078893	1	1	1	1
48016.79656433911	1	1	1	1
48030.53920788929	4	4	4	4
48044.281851439475	1	1	1	1
48058.02449498966	1	1	1	1
48071.76713853984	1	1	1	1
48085.50978209003	1	1	1	1
48099.25242564021	1	1	1	1
48112.995069190394	4	4	4	4
48126.73771274057	1	1	1	1
48140.480356290755	1	1	1	1
48154.22299984094	1	1	1	1
48167.96564339112	1	1	1	1
48181.708286941306	1	1	1	1
48195.45093049149	4	4	4	4
48209.193574041674	1	1	1	1
48222.93621759186	1	1	1	1
48236.67886114204	1	1	1	1
48250.42150469222	1	1	1	1
48264.1641482424	1	1	1	1
48277.906791792586	4	4	4	4
48291.64943534277	1	1	1	1
48305.39207889295	1	1	1	1
48319.13472244314	1	1	1	1
48332.87736599332	1	1	1	1
48346.620009543505	1	1	1	1
48360.36265309368	4	4	4	4
48374.105296643866	1	1	1	1
48387.84794019405	1	1	1	1
48401.59058374423	1	1	1	1
48415.33322729442	1	1	1	1
48429.0758708446	1	1	1	1
48442.818514394785	4	4	4	4
48456.56115794497	1	1	1	1
48470.30380149515	1	1	1	1
48484.04644504533	1	1	1	1
48497.78908859551	1	1	1	1
48511.5317321457	1	1	1	1
48525.27437569588	4	4	4	4
48539.017019246065	1	1	1	1
48552.75966279625	1	1	1	1
48566.50230634643	1	1	1	1
48580.244949896616	1	1	1	1
48593.98759344679	1	1	1	1
48607.73023699698	4	4	4	4
48621.47288054716	1	1	1	1
48635.215524097344	1	1	1	1
48648.95816764753	1	1	1	1
48662.70081119771	1	1	1	1
48676.443454747896	1	1	1	1
48690.18609829808	4	4	4	4
48703.92874184826	1	1	1	1
48717.67138539844	1	1	1	1
48731.414028948624	1	1	1	1
48745.15667249881	1	1	1	1
48758.89931604899	1	1	1	1
48772.641959599176	4	4	4	4
48786.38460314936	1	1	1	1
48800.12724669954	1	1	1	1
48813.86989024973	1	1	1	1
48827.6125337999	1	1	1	1
48841.35517735008	1	1	1	1
48855.09782090027	4	4	4	4
48868.840464450455	1	1	1	1
48882.58310800064	1	1	1	1
48896.32575155082	1	1	1	1
48910.06839510101	1	1	1	1
48923.81103865119	1	1	1	1
48937.553682201375	4	4	4	4
48951.296325751544	1	1	1	1
48965.03896930173	1	1	1	1
48978.78161285191	1	1	1	1
48992.524256402095	1	1	1	1
49006.26689995228	1	1	1	1
49020.00954350246	4	4	4	4
49033.752187052654	1	1	1	1
49047.49483060284	1	1	1	1
49061.23747415302	1	1	1	1
49074.98011770319	1	1	1	1
49088.722761253375	1	1	1	1
49102.46540480356	4	4	4	4
49116.20804835374	1	1	1	1
49129.95069190393	1	1	1	1
49143.69333545411	1	1	1	1
49157.435979004294	1	1	1	1
49171.17862255448	1	1	1	1
49184.921266104655	4	4	4	4
49198.66390965484	1	1	1	1
49212.40655320502	1	1	1	1
49226.14919675521	1	1	1	1
49239.89184030539	1	1	1	1
49253.634483855574	1	1	1	1
49267.37712740576	4	4	4	4
49281.11977095594	1	1	1	1
49294.862414506126	1	1	1	1
49308.6050580563	1	1	1	1
49322.347701606486	1	1	1	1
49336.09034515667	1	1	1	1
49349.832988706854	4	4	4	4
49363.57563225704	1	1	1	1
49377.31827580722	1	1	1	1
49391.060919357406	1	1	1	1
49404.80356290759	1	1	1	1
49418.546206457766	1	1	1	1
49432.28885000795	4	4	4	4
49446.031493558134	1	1	1	1
49459.77413710832	1	1	1	1
49473.5167806585	1	1	1	1
49487.259424208685	1	1	1	1
49501.00206775887	1	1	1	1
49514.74471130905	4	4	4	4
49528.48735485924	1	1	1	1
49542.22999840941	1	1	1	1
49555.9726419596	1	1	1	1
49569.71528550978	1	1	1	1
49583.457929059965	1	1	1	1
49597.20057261015	4	4	4	4
49610.94321616033	1	1	1	1
49624.68585971052	1	1	1	1
49638.4285032607	1	1	1	1
49652.17114681088	1	1	1	1
49665.91379036106	1	1	1	1
49679.656433911245	4	4	4	4
49693.39907746143	1	1	1	1
49707.14172101161	1	1	1	1
49720.884364561796	1	1	1	1
49734.62700811198	1	1	1	1
49748.369651662164	1	1	1	1
49762.11229521235	4	4	4	4
49775.854938762524	1	1	1	1
49789.59758231271	1	1	1	1
49803.34022586289	1	1	1	1
49817.082869413076	1	1	1	1
49830.82551296326	1	1	1	1
49844.568156513444	4	4	4	4
49858.31080006363	1	1	1	1
49872.05344361381	1	1	1	1
49885.79608716399	1	1	1	1
49899.53873071417	1	1	1	1
49913.281374264356	1	1	1	1
49927.02401781454	4	4	4	4
49940.76666136472	1	1	1	1
49954.50930491491	1	1	1	1
49968.25194846509	1	1	1	1
49981.994592015275	1	1	1	1
49995.73723556546	1	1	1	1
50009.47987911563	4	4	4	4
50023.22252266581	1	1	1	1
50036.965166216	1	1	1	1
50050.70780976619	1	1	1	1
50064.45045331637	1	1	1	1
50078.193096866555	1	1	1	1
50091.93574041674	4	4	4	4
50105.67838396692	1	1	1	1
50119.42102751709	1	1	1	1
50133.163671067276	1	1	1	1
50146.90631461746	1	1	1	1
50160.64895816764	1	1	1	1
50174.39160171783	4	4	4	4
50188.13424526801	1	1	1	1
50201.876888818195	1	1	1	1
50215.619532368386	1	1	1	1
50229.36217591857	1	1	1	1
50243.10481946874	1	1	1	1
50256.84746301892	4	4	4	4
50270.59010656911	1	1	1	1
50284.33275011929	1	1	1	1
50298.075393669475	1	1	1	1
50311.81803721966	1	1	1	1
50325.56068076984	1	1	1	1
50339.303324320026	4	4	4	4
50353.0459678702	1	1	1	1
50366.78861142039	1	1	1	1
50380.53125497057	1	1	1	1
50394.273898520754	1	1	1	1
50408.01654207094	1	1	1	1
50421.75918562112	4	4	4	4
50435.501829171306	1	1	1	1
50449.24447272149	1	1	1	1
50462.98711627167	1	1	1	1
50476.72975982185	1	1	1	1
50490.472403372034	1	1	1	1
50504.21504692222	4	4	4	4
50517.9576904724	1	1	1	1
50531.700334022586	1	1	1	1
50545.44297757277	1	1	1	1
50559.18562112295	1	1	1	1
50572.92826467314	1	1	1	1
50586.670908223314	4	4	4	4
50600.4135517735	1	1	1	1
50614.15619532368	1	1	1	1
50627.898838873865	1	1	1	1
50641.64148242405	1	1	1	1
50655.38412597423	1	1	1	1
50669.12676952442	4	4	4	4
50682.8694130746	1	1	1	1
50696.612056624785	1	1	1	1
50710.35470017496	1	1	1	1
50724.097343725145	1	1	1	1
50737.83998727533	1	1	1	1
50751.58263082551	4	4	4	4
50765.3252743757	1	1	1	1
50779.06791792588	1	1	1	1
50792.810561476064	1	1	1	1
50806.55320502625	1	1	1	1
50820.295848576425	1	1	1	1
50834.03849212661	4	4	4	4
50847.78113567679	1	1	1	1
50861.523779226976	1	1	1	1
50875.26642277716	1	1	1	1
50889.009066327344	1	1	1	1
50902.75170987753	1	1	1	1
50916.49435342771	4	4	4	4
50930.236996977896	1	1	1	1
50943.97964052807	1	1	1	1
50957.722284078256	1	1	1	1
50971.46492762844	1	1	1	1
50985.207571178624	1	1	1	1
50998.95021472881	4	4	4	4
51012.69285827899	1	1	1	1
51026.435501829175	1	1	1	1
51040.17814537936	1	1	1	1
51053.92078892954	1	1	1	1
51067.66343247972	1	1	1	1
51081.4060760299	4	4	4	4
51095.14871958009	1	1	1	1
51108.89136313027	1	1	1	1
51122.634006680455	1	1	1	1
51136.37665023064	1	1	1	1
51150.11929378082	1	1	1	1
51163.86193733101	4	4	4	4
51177.604580881176	1	1	1	1
51191.34722443136	1	1	1	1
51205.089867981544	1	1	1	1
51218.832511531735	1	1	1	1
51232.57515508192	1	1	1	1
51246.3177986321	4	4	4	4
51260.060442182286	1	1	1	1
51273.80308573247	1	1	1	1
51287.545729282654	1	1	1	1
51301.28837283282	1	1	1	1
51315.03101638301	1	1	1	1
51328.77365993319	4	4	4	4
51342.516303483375	1	1	1	1
51356.25894703356	1	1	1	1
51370.00159058374	1	1	1	1
51383.74423413393	1	1	1	1
51397.48687768412	1	1	1	1
51411.22952123429	4	4	4	4
51424.97216478447	1	1	1	1
51438.714808334655	1	1	1	1
51452.45745188484	1	1	1	1
51466.20009543502	1	1	1	1
51479.942738985206	1	1	1	1
51493.68538253539	4	4	4	4
51507.428026085574	1	1	1	1
51521.17066963576	1	1	1	1
51534.913313185934	1	1	1	1
51548.65595673612	1	1	1	1
51562.3986002863	1	1	1	1
51576.141243836486	4	4	4	4
51589.88388738667	1	1	1	1
51603.626530936854	1	1	1	1
51617.36917448704	1	1	1	1
51631.11181803722	1	1	1	1
51644.8544615874	1	1	1	1
51658.59710513758	4	4	4	4
51672.339748687766	1	1	1	1
51686.08239223795	1	1	1	1
51699.82503578813	1	1	1	1
51713.56767933832	1	1	1	1
51727.3103228885	1	1	1	1
51741.052966438685	4	4	4	4
51754.79560998887	1	1	1	1
51768.538253539045	1	1	1	1
51782.28089708923	1	1	1	1
51796.02354063941	1	1	1	1
51809.7661841896	1	1	1	1
51823.50882773978	4	4	4	4
51837.251471289965	1	1	1	1
51850.99411484015	1	1	1	1
51864.73675839033	1	1	1	1
51878.47940194051	1	1	1	1
51892.22204549069	1	1	1	1
51905.96468904088	4	4	4	4
51919.70733259106	1	1	1	1
51933.449976141244	1	1	1	1
51947.19261969143	1	1	1	1
51960.93526324161	1	1	1	1
51974.677906791796	1	1	1	1
51988.42055034198	4	4	4	4
52002.16319389216	1	1	1	1
52015.90583744234	1	1	1	1
52029.648480992524	1	1	1	1
52043.39112454271	1	1	1	1
52057.13376809289	1	1	1	1
52070.876411643076	4	4	4	4
52084.61905519326	1	1	1	1
52098.36169874344	1	1	1	1
52112.10434229362	1	1	1	1
52125.846985843804	1	1	1	1
52139.58962939399	1	1	1	1
52153.33227294417	4	4	4	4
52167.074916494355	1	1	1	1
52180.81756004454	1	1	1	1
52194.56020359472	1	1	1	1
52208.30284714491	1	1	1	1
52222.04549069509	1	1	1	1
52235.78813424527	4	4	4	4
52249.53077779545	1	1	1	1
52263.273421345635	1	1	1	1
52277.01606489582	1	1	1	1
52290.758708446	1	1	1	1
52304.50135199619	1	1	1	1
52318.24399554637	4	4	4	4
52331.986639096554	1	1	1	1
52345.729282646724	1	1	1	1
52359.47192619691	1	1	1	1
52373.21456974709	1	1	1	1
52386.957213297275	1	1	1	1
52400.69985684747	4	4	4	4
52414.44250039765	1	1	1	1
52428.185143947834	1	1	1	1
52441.92778749802	1	1	1	1
52455.6704310482	1	1	1	1
52469.41307459837	1	1	1	1
52483.155718148555	4	4	4	4
52496.89836169874	1	1	1	1
52510.64100524892	1	1	1	1
52524.38364879911	1	1	1	1
52538.12629234929	1	1	1	1
52551.868935899474	1	1	1	1
52565.61157944966	4	4	4	4
52579.354222999835	1	1	1	1
52593.09686655002	1	1	1	1
52606.8395101002	1	1	1	1
52620.582153650386	1	1	1	1
52634.32479720057	1	1	1	1
52648.067440750754	4	4	4	4
52661.81008430094	1	1	1	1
52675.55272785112	1	1	1	1
52689.295371401306	1	1	1	1
52703.03801495148	1	1	1	1
52716.780658501666	1	1	1	1
52730.52330205185	4	4	4	4
52744.265945602034	1	1	1	1
52758.00858915222	1	1	1	1
52771.7512327024	1	1	1	1
52785.493876252585	1	1	1	1
52799.23651980277	1	1	1	1
52812.97916335295	4	4	4	4
52826.72180690313	1	1	1	1
52840.46445045331	1	1	1	1
52854.2070940035	1	1	1	1
52867.94973755368	1	1	1	1
52881.692381103865	1	1	1	1
52895.43502465405	4	4	4	4
52909.17766820423	1	1	1	1
52922.92031175442	1	1	1	1
52936.66295530459	1	1	1	1
52950.40559885478	1	1	1	1
52964.14824240496	1	1	1	1
52977.890885955145	4	4	4	4
52991.63352950533	1	1	1	1
53005.37617305551	1	1	1	1
53019.118816605696	1	1	1	1
53032.86146015588	1	1	1	1
53046.604103706064	1	1	1	1
53060.34674725624	4	4	4	4
53074.089390806424	1	1	1	1
53087.83203435661	1	1	1	1
53101.57467790679	1	1	1	1
53115.317321456976	1	1	1	1
53129.05996500716	1	1	1	1
53142.802608557344	4	4	4	4
53156.54525210753	1	1	1	1
53170.287895657704	1	1	1	1
53184.03053920789	1	1	1	1
53197.77318275807	1	1	1	1
53211.515826308256	1	1	1	1
53225.25846985844	4	4	4	4
53239.00111340862	1	1	1	1
53252.74375695881	1	1	1	1
53266.48640050899	1	1	1	1
53280.229044059175	1	1	1	1
53293.97168760935	1	1	1	1
53307.714331159536	4	4	4	4
53321.45697470972	1	1	1	1
53335.1996182599	1	1	1	1
53348.94226181009	1	1	1	1
53362.68490536027	1	1	1	1
53376.427548910455	1	1	1	1
53390.17019246064	4	4	4	4
53403.91283601081	1	1	1	1
53417.655479561	1	1	1	1
53431.39812311118	1	1	1	1
53445.14076666137	1	1	1	1
53458.88341021155	1	1	1	1
53472.626053761735	4	4	4	4
53486.36869731192	1	1	1	1
53500.1113408621	1	1	1	1
53513.853984412286	1	1	1	1
53527.596627962455	1	1	1	1
53541.33927151264	1	1	1	1
53555.08191506282	4	4	4	4
53568.82455861301	1	1	1	1
53582.5672021632	1	1	1	1
53596.30984571338	1	1	1	1
53610.052489263566	1	1	1	1
53623.79513281375	1	1	1	1
53637.53777636392	4	4	4	4
53651.2804199141	1	1	1	1
53665.02306346429	1	1	1	1
53678.76570701447	1	1	1	1
53692.508350564654	1	1	1	1
53706.25099411484	1	1	1	1
53719.99363766502	4	4	4	4
53733.736281215206	1	1	1	1
53747.47892476539	1	1	1	1
53761.22156831557	1	1	1	1
53774.96421186575	1	1	1	1
53788.706855415934	1	1	1	1
53802.44949896612	4	4	4	4
53816.1921425163	1	1	1	1
53829.934786066486	1	1	1	1
53843.67742961667	1	1	1	1
53857.42007316685	1	1	1	1
53871.16271671703	1	1	1	1
53884.905360267214	4	4	4	4
53898.6480038174	1	1	1	1
53912.39064736758	1	1	1	1
53926.133290917765	1	1	1	1
53939.87593446795	1	1	1	1
53953.61857801813	1	1	1	1
53967.36122156832	4	4	4	4
53981.1038651185	1	1	1	1
53994.84650866868	1	1	1	1
54008.58915221886	1	1	1	1
54022.331795769045	1	1	1	1
54036.07443931923	1	1	1	1
54049.81708286941	4	4	4	4
54063.5597264196	1	1	1	1
54077.30236996978	1	1	1	1
54091.045013519964	1	1	1	1
54104.78765707014	1	1	1	1
54118.530300620325	1	1	1	1
54132.27294417051	4	4	4	4
54146.01558772069	1	1	1	1
54159.75823127088	1	1	1	1
54173.50087482106	1	1	1	1
54187.243518371244	1	1	1	1
54200.98616192143	1	1	1	1
54214.72880547161	4	4	4	4
54228.47144902179	1	1	1	1
54242.21409257197	1	1	1	1
54255.956736122156	1	1	1	1
54269.69937967234	1	1	1	1
54283.442023222524	1	1	1	1
54297.18466677271	4	4	4	4
54310.92731032289	1	1	1	1
54324.669953873075	1	1	1	1
54338.41259742325	1	1	1	1
54352.155240973436	1	1	1	1
54365.89788452362	1	1	1	1
54379.6405280738	4	4	4	4
54393.38317162399	1	1	1	1
54407.12581517417	1	1	1	1
54420.868458724355	1	1	1	1
54434.61110227454	1	1	1	1
54448.35374582472	1	1	1	1
54462.0963893749	4	4	4	4
54475.83903292508	1	1	1	1
54489.58167647527	1	1	1	1
54503.32432002545	1	1	1	1
54517.066963575635	1	1	1	1
54530.80960712582	1	1	1	1
54544.552250676	4	4	4	4
54558.29489422619	1	1	1	1
54572.037537776356	1	1	1	1
54585.78018132654	1	1	1	1
54599.52282487673	1	1	1	1
54613.265468426915	1	1	1	1
54627.0081119771	4	4	4	4
54640.75075552728	1	1	1	1
54654.493399077466	1	1	1	1
54668.23604262765	1	1	1	1
54681.978686177834	1	1	1	1
54695.721329728	1	1	1	1
54709.46397327819	4	4	4	4
54723.20661682837	1	1	1	1
54736.949260378555	1	1	1	1
54750.69190392874	1	1	1	1
54764.43454747893	1	1	1	1
54778.17719102911	1	1	1	1
54791.9198345793	4	4	4	4
54805.66247812948	1	1	1	1
54819.40512167965	1	1	1	1
54833.147765229834	1	1	1	1
54846.89040878002	1	1	1	1
54860.6330523302	1	1	1	1
54874.375695880386	4	4	4	4
54888.11833943057	1	1	1	1
54901.860982980754	1	1	1	1
54915.60362653094	1	1	1	1
54929.346270081114	1	1	1	1
54943.0889136313	1	1	1	1
54956.83155718148	4	4	4	4
54970.574200731666	1	1	1	1
54984.31684428185	1	1	1	1
54998.05948783203	1	1	1	1
55011.80213138222	1	1	1	1
55025.5447749324	1	1	1	1
55039.287418482585	4	4	4	4
55053.03006203276	1	1	1	1
55066.772705582945	1	1	1	1
55080.51534913313	1	1	1	1
55094.25799268331	1	1	1	1
55108.0006362335	1	1	1	1
55121.74327978368	4	4	4	4
55135.485923333865	1	1	1	1
55149.22856688405	1	1	1	1
55162.971210434225	1	1	1	1
55176.71385398441	1	1	1	1
55190.45649753459	1	1	1	1
55204.19914108478	4	4	4	4
55217.94178463496	1	1	1	1
55231.684428185144	1	1	1	1
55245.42707173533	1	1	1	1
55259.16971528551	1	1	1	1
55272.912358835696	1	1	1	1
55286.65500238587	4	4	4	4
55300.39764593606	1	1	1	1
55314.14028948624	1	1	1	1
55327.882933036424	1	1	1	1
55341.62557658661	1	1	1	1
55355.36822013679	1	1	1	1
55369.110863686976	4	4	4	4
55382.85350723716	1	1	1	1
55396.596150787336	1	1	1	1
55410.33879433752	1	1	1	1
55424.081437887704	1	1	1	1
55437.82408143789	1	1	1	1
55451.56672498807	4	4	4	4
55465.309368538256	1	1	1	1
55479.05201208844	1	1	1	1
55492.79465563862	1	1	1	1
55506.53729918881	1	1	1	1
55520.279942738984	1	1	1	1
55534.02258628917	4	4	4	4
55547.76522983935	1	1	1	1
55561.507873389535	1	1	1	1
55575.25051693972	1	1	1	1
55588.9931604899	1	1	1	1
55602.73580404009	1	1	1	1
55616.47844759027	4	4	4	4
55630.22109114045	1	1	1	1
55643.96373469063	1	1	1	1
55657.706378240815	1	1	1	1
55671.449021791	1	1	1	1
55685.19166534118	1	1	1	1
55698.93430889137	4	4	4	4
55712.67695244155	1	1	1	1
55726.419595991734	1	1	1	1
55740.16223954192	1	1	1	1
55753.90488309209	1	1	1	1
55767.64752664227	1	1	1	1
55781.39017019246	4	4	4	4
55795.132813742646	1	1	1	1
55808.87545729283	1	1	1	1
55822.618100843014	1	1	1	1
55836.3607443932	1	1	1	1
55850.10338794338	1	1	1	1
55863.84603149355	4	4	4	4
55877.588675043735	1	1	1	1
55891.33131859392	1	1	1	1
55905.0739621441	1	1	1	1
55918.81660569429	1	1	1	1
55932.55924924447	1	1	1	1
55946.30189279466	4	4	4	4
55960.044536344845	1	1	1	1
55973.78717989503	1	1	1	1
55987.5298234452	1	1	1	1
56001.27246699538	1	1	1	1
56015.015110545566	1	1	1	1
56028.75775409575	4	4	4	4
56042.500397645934	1	1	1	1
56056.24304119612	1	1	1	1
56069.9856847463	1	1	1	1
56083.728328296485	1	1	1	1
56097.47097184666	1	1	1	1
56111.213615396846	4	4	4	4
56124.95625894703	1	1	1	1
56138.69890249721	1	1	1	1
56152.4415460474	1	1	1	1
56166.18418959758	1	1	1	1
56179.926833147765	1	1	1	1
56193.66947669795	4	4	4	4
56207.41212024813	1	1	1	1
56221.15476379831	1	1	1	1
56234.89740734849	1	1	1	1
56248.64005089868	1	1	1	1
56262.38269444886	1	1	1	1
56276.125337999045	4	4	4	4
56289.86798154923	1	1	1	1
56303.61062509941	1	1	1	1
56317.3532686496	1	1	1	1
56331.09591219977	1	1	1	1
56344.83855574996	1	1	1	1
56358.58119930014	4	4	4	4
56372.323842850325	1	1	1	1
56386.06648640051	1	1	1	1
56399.80912995069	1	1	1	1
56413.551773500876	1	1	1	1
56427.29441705106	1	1	1	1
56441.037060601244	4	4	4	4
56454.77970415142	1	1	1	1
56468.522347701604	1	1	1	1
56482.26499125179	1	1	1	1
56496.00763480197	1	1	1	1
56509.750278352156	1	1	1	1
56523.49292190234	4	4	4	4
56537.23556545252	1	1	1	1
56550.97820900271	1	1	1	1
56564.720852552884	1	1	1	1
56578.46349610307	1	1	1	1
56592.20613965325	1	1	1	1
56605.948783203436	4	4	4	4
56619.69142675362	1	1	1	1
56633.4340703038	1	1	1	1
56647.17671385399	1	1	1	1
56660.91935740417	1	1	1	1
56674.662000954355	1	1	1	1
56688.40464450453	4	4	4	4
56702.147288054715	1	1	1	1
56715.8899316049	1	1	1	1
56729.63257515508	1	1	1	1
56743.37521870527	1	1	1	1
56757.11786225545	1	1	1	1
56770.860505805635	4	4	4	4
56784.60314935582	1	1	1	1
56798.345792906	1	1	1	1
56812.08843645618	1	1	1	1
56825.83108000636	1	1	1	1
56839.57372355655	1	1	1	1
56853.31636710673	4	4	4	4
56867.059010656914	1	1	1	1
56880.8016542071	1	1	1	1
56894.54429775728	1	1	1	1
56908.286941307466	1	1	1	1
56922.029584857635	1	1	1	1
56935.77222840782	4	4	4	4
56949.514871958	1	1	1	1
56963.257515508194	1	1	1	1
56977.00015905838	1	1	1	1
56990.74280260856	1	1	1	1
57004.485446158746	1	1	1	1
57018.22808970893	4	4	4	4
57031.97073325911	1	1	1	1
57045.71337680928	1	1	1	1
57059.45602035947	1	1	1	1
57073.19866390965	1	1	1	1
57086.941307459834	1	1	1	1
57100.68395101002	4	4	4	4
57114.4265945602	1	1	1	1
57128.16923811039	1	1	1	1
57141.91188166058	1	1	1	1
57155.654525210746	1	1	1	1
57169.39716876093	1	1	1	1
57183.139812311114	4	4	4	4
57196.8824558613	1	1	1	1
57210.62509941148	1	1	1	1
57224.367742961665	1	1	1	1
57238.11038651185	1	1	1	1
57251.85303006203	1	1	1	1
57265.59567361222	4	4	4	4
57279.338317162394	1	1	1	1
57293.08096071258	1	1	1	1
57306.82360426276	1	1	1	1
57320.566247812945	1	1	1	1
57334.30889136313	1	1	1	1
57348.05153491331	4	4	4	4
57361.7941784635	1	1	1	1
57375.53682201368	1	1	1	1
57389.27946556386	1	1	1	1
57403.02210911404	1	1	1	1
57416.764752664225	1	1	1	1
57430.50739621441	4	4	4	4
57444.25003976459	1	1	1	1
57457.99268331478	1	1	1	1
57471.73532686496	1	1	1	1
57485.477970415144	1	1	1	1
57499.22061396533	1	1	1	1
57512.963257515505	4	4	4	4
57526.70590106569	1	1	1	1
57540.44854461587	1	1	1	1
57554.191188166056	1	1	1	1
57567.93383171624	1	1	1	1
57581.676475266424	1	1	1	1
57595.41911881661	4	4	4	4
57609.16176236679	1	1	1	1
57622.90440591697	1	1	1	1
57636.64704946715	1	1	1	1
57650.389693017336	1	1	1	1
57664.13233656752	1	1	1	1
57677.874980117704	4	4	4	4
57691.61762366789	1	1	1	1
57705.36026721807	1	1	1	1
57719.102910768255	1	1	1	1
57732.84555431844	1	1	1	1
57746.588197868616	1	1	1	1
57760.3308414188	4	4	4	4
57774.07348496898	1	1	1	1
57787.81612851917	1	1	1	1
57801.55877206935	1	1	1	1
57815.301415619535	1	1	1	1
57829.04405916972	1	1	1	1
57842.7867027199	4	4	4	4
57856.52934627008	1	1	1	1
57870.27198982026	1	1	1	1
57884.01463337045	1	1	1	1
57897.75727692063	1	1	1	1
57911.499920470815	1	1	1	1
57925.242564021	4	4	4	4
57938.98520757118	1	1	1	1
57952.727851121366	1	1	1	1
57966.47049467155	1	1	1	1
57980.21313822173	1	1	1	1
57993.95578177191	1	1	1	1
58007.698425322094	4	4	4	4
58021.44106887228	1	1	1	1
58035.18371242246	1	1	1	1
58048.926355972646	1	1	1	1
58062.66899952283	1	1	1	1
58076.411643073014	1	1	1	1
58090.15428662318	4	4	4	4
58103.89693017337	1	1	1	1
58117.63957372355	1	1	1	1
58131.382217273735	1	1	1	1
58145.124860823926	1	1	1	1
58158.86750437411	1	1	1	1
58172.61014792429	4	4	4	4
58186.35279147448	1	1	1	1
58200.09543502466	1	1	1	1
58213.83807857483	1	1	1	1
58227.580722125014	1	1	1	1
58241.3233656752	1	1	1	1
58255.06600922538	4	4	4	4
58268.808652775566	1	1	1	1
58282.55129632575	1	1	1	1
58296.29393987593	1	1	1	1
58310.036583426125	1	1	1	1
58323.779226976294	1	1	1	1
58337.52187052648	4	4	4	4
58351.26451407666	1	1	1	1
58365.007157626846	1	1	1	1
58378.74980117703	1	1	1	1
58392.49244472721	1	1	1	1
58406.2350882774	1	1	1	1
58419.97773182758	4	4	4	4
58433.720375377765	1	1	1	1
58447.46301892794	1	1	1	1
58461.205662478125	1	1	1	1
58474.94830602831	1	1	1	1
