Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695c7302c05fc25fbbedff03 - minikube	Unknown Heuristic - Run None (Profile ?) 695c7302c05fc25fbbedff03 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695c7302c05fc25fbbedff03 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695c7302c05fc25fbbedff03 - minikube-m04
52886.943635260475	4	4	4	4
52897.12367060786	4	4	4	4
52907.30370595524	4	4	4	4
52917.48374130262	4	4	4	4
52917.69374203183	4	3	3	3
52927.893777448655	4	4	4	4
52938.07381279604	4	4	4	4
52948.253848143424	4	4	4	4
52958.43388349081	4	4	4	4
52968.61391883819	4	4	4	4
52968.8239195674	4	3	3	3
52979.02395498423	4	4	4	4
52989.20399033162	4	4	4	4
52999.38402567899	4	4	4	4
53009.56406102637	4	4	4	4
53019.74409637376	4	4	4	4
53019.95409710297	4	3	3	3
53030.144132485075	4	4	4	4
53040.324167832456	4	4	4	4
53050.50420317984	4	4	4	4
53060.684238527225	4	4	4	4
53070.864273874606	4	4	4	4
53071.07427460381	4	3	3	3
53081.27431002065	4	4	4	4
53091.45434536803	4	4	4	4
53101.634380715404	4	4	4	4
53111.814416062785	4	4	4	4
53121.99445141017	4	4	4	4
53122.204452139384	4	3	3	3
53132.40448755621	4	4	4	4
53142.5845229036	4	4	4	4
53152.76455825098	4	4	4	4
53162.94459359835	4	4	4	4
53173.12462894574	4	4	4	4
53173.344629709674	4	3	3	3
53183.53466509178	4	4	4	4
53193.71470043916	4	4	4	4
53203.89473578655	4	4	4	4
53214.07477113393	4	4	4	4
53224.254806481316	4	4	4	4
53224.46480721053	4	3	3	3
53234.66484262735	4	4	4	4
53244.844877974734	4	4	4	4
53255.02491332211	4	4	4	4
53265.204948669496	4	4	4	4
53275.38498401688	4	4	4	4
53275.594984746094	4	3	3	3
53285.78502012819	4	4	4	4
53295.96505547558	4	4	4	4
53306.14509082296	4	4	4	4
53316.32512617034	4	4	4	4
53326.50516151773	4	4	4	4
53326.71516224693	4	3	3	3
53336.915197663766	4	4	4	4
53347.095233011154	4	4	4	4
53357.27526835853	4	4	4	4
53367.45530370591	4	4	4	4
53377.63533905329	4	4	4	4
53377.84533978251	4	3	3	3
53388.045375199334	4	4	4	4
53398.225410546715	4	4	4	4
53408.4054458941	4	4	4	4
53418.58548124148	4	4	4	4
53428.76551658886	4	4	4	4
53428.97551731807	4	3	3	3
53439.16555270018	4	4	4	4
53449.34558804755	4	4	4	4
53459.52562339494	4	4	4	4
53469.70565874232	4	4	4	4
53479.88569408971	4	4	4	4
53480.09569481892	4	3	3	3
53490.295730235746	4	4	4	4
53500.47576558313	4	4	4	4
53510.655800930515	4	4	4	4
53520.83583627789	4	4	4	4
53531.01587162527	4	4	4	4
53531.22587235449	4	3	3	3
53541.425907771314	4	4	4	4
53551.605943118695	4	4	4	4
53561.785978466076	4	4	4	4
53571.966013813464	4	4	4	4
53582.146049160845	4	4	4	4
53582.35604989005	4	3	3	3
53592.54608527216	4	4	4	4
53602.72612061955	4	4	4	4
53612.90615596693	4	4	4	4
53623.0861913143	4	4	4	4
53633.26622666168	4	4	4	4
53633.4762273909	4	3	3	3
53643.67626280773	4	4	4	4
53653.85629815511	4	4	4	4
53664.036333502496	4	4	4	4
53674.21636884988	4	4	4	4
53684.39640419725	4	4	4	4
53684.61640496119	4	3	3	3
53694.81644037802	4	4	4	4
53704.9964757254	4	4	4	4
53715.17651107279	4	4	4	4
53725.35654642017	4	4	4	4
53735.536581767556	4	4	4	4
53735.746582496766	4	3	3	3
53745.93661787887	4	4	4	4
53756.11665322625	4	4	4	4
53766.29668857363	4	4	4	4
53776.476723921005	4	4	4	4
53786.65675926839	4	4	4	4
53786.8667599976	4	3	3	3
53797.06679541443	4	4	4	4
53807.24683076182	4	4	4	4
53817.4268661092	4	4	4	4
53827.60690145658	4	4	4	4
53837.78693680397	4	4	4	4
53837.99693753317	4	3	3	3
53848.196972950005	4	4	4	4
53858.37700829739	4	4	4	4
53868.55704364477	4	4	4	4
53878.73707899215	4	4	4	4
53888.91711433953	4	4	4	4
53889.127115068746	4	3	3	3
53899.32715048557	4	4	4	4
53909.507185832954	4	4	4	4
53919.68722118034	4	4	4	4
53929.867256527716	4	4	4	4
53940.0472918751	4	4	4	4
53940.25729260431	4	3	3	3
53950.45732802114	4	4	4	4
53960.63736336852	4	4	4	4
53970.8173987159	4	4	4	4
53980.99743406329	4	4	4	4
53991.17746941067	4	4	4	4
53991.38747013988	4	3	3	3
54001.577505521986	4	4	4	4
54011.75754086937	4	4	4	4
54021.937576216755	4	4	4	4
54032.11761156413	4	4	4	4
54042.29764691151	4	4	4	4
54042.50764764073	4	3	3	3
54052.70768305755	4	4	4	4
54062.887718404934	4	4	4	4
54073.06775375232	4	4	4	4
54083.2477890997	4	4	4	4
54093.427824447084	4	4	4	4
54093.6378251763	4	3	3	3
54103.83786059313	4	4	4	4
54114.01789594051	4	4	4	4
54124.19793128788	4	4	4	4
54134.37796663527	4	4	4	4
54144.55800198265	4	4	4	4
54144.76800271186	4	3	3	3
54154.958038093966	4	4	4	4
54165.13807344135	4	4	4	4
54175.318108788735	4	4	4	4
54185.498144136116	4	4	4	4
54195.678179483504	4	4	4	4
54195.89818024743	4	3	3	3
54206.08821562954	4	4	4	4
54216.26825097692	4	4	4	4
54226.448286324296	4	4	4	4
54236.628321671684	4	4	4	4
54246.808357019065	4	4	4	4
54247.01835774828	4	3	3	3
54257.21839316511	4	4	4	4
54267.39842851249	4	4	4	4
54277.57846385987	4	4	4	4
54287.758499207244	4	4	4	4
54297.93853455463	4	4	4	4
54298.14853528384	4	3	3	3
54308.34857070067	4	4	4	4
54318.52860604806	4	4	4	4
54328.70864139544	4	4	4	4
54338.88867674282	4	4	4	4
54349.06871209021	4	4	4	4
54349.27871281942	4	3	3	3
54359.478748236244	4	4	4	4
54369.65878358363	4	4	4	4
54379.838818931006	4	4	4	4
54390.01885427839	4	4	4	4
54400.198889625775	4	4	4	4
54400.408890354985	4	3	3	3
54410.59892573708	4	4	4	4
54420.77896108447	4	4	4	4
54430.95899643185	4	4	4	4
54441.13903177924	4	4	4	4
54451.31906712662	4	4	4	4
54451.52906785582	4	3	3	3
54461.719103237934	4	4	4	4
54471.899138585315	4	4	4	4
54482.0791739327	4	4	4	4
54492.25920928008	4	4	4	4
54502.43924462746	4	4	4	4
54502.649245356675	4	3	3	3
54512.8492807735	4	4	4	4
54523.02931612088	4	4	4	4
54533.209351468264	4	4	4	4
54543.38938681565	4	4	4	4
54553.569422163026	4	4	4	4
54553.779422892236	4	3	3	3
54563.97945830908	4	4	4	4
54574.15949365645	4	4	4	4
54584.33952900383	4	4	4	4
54594.51956435121	4	4	4	4
54604.6995996986	4	4	4	4
54604.90960042781	4	3	3	3
54615.10963584464	4	4	4	4
54625.289671192026	4	4	4	4
54635.46970653941	4	4	4	4
54645.64974188678	4	4	4	4
54655.82977723417	4	4	4	4
54656.03977796338	4	3	3	3
54666.239813380205	4	4	4	4
54676.419848727586	4	4	4	4
54686.599884074974	4	4	4	4
54696.779919422355	4	4	4	4
54706.95995476974	4	4	4	4
54707.17995553367	4	3	3	3
54717.36999091578	4	4	4	4
54727.55002626316	4	4	4	4
54737.730061610535	4	4	4	4
54747.91009695792	4	4	4	4
54758.090132305304	4	4	4	4
54758.30013303452	4	3	3	3
54768.50016845135	4	4	4	4
54778.68020379873	4	4	4	4
54788.86023914611	4	4	4	4
54799.04027449349	4	4	4	4
54809.22030984087	4	4	4	4
54809.43031057008	4	3	3	3
54819.63034598691	4	4	4	4
54829.8103813343	4	4	4	4
54839.99041668168	4	4	4	4
54850.170452029066	4	4	4	4
54860.35048737645	4	4	4	4
54860.56048810566	4	3	3	3
54870.760523522484	4	4	4	4
54880.94055886987	4	4	4	4
54891.120594217246	4	4	4	4
54901.30062956463	4	4	4	4
54911.480664912015	4	4	4	4
54911.690665641225	4	3	3	3
54921.88070102333	4	4	4	4
54932.06073637071	4	4	4	4
54942.24077171809	4	4	4	4
54952.42080706548	4	4	4	4
54962.60084241286	4	4	4	4
54962.81084314206	4	3	3	3
54973.010878558904	4	4	4	4
54983.190913906285	4	4	4	4
54993.37094925366	4	4	4	4
55003.55098460104	4	4	4	4
55013.73101994843	4	4	4	4
55013.94102067764	4	3	3	3
55024.13105605974	4	4	4	4
55034.31109140712	4	4	4	4
55044.4911267545	4	4	4	4
55054.67116210189	4	4	4	4
55064.851197449265	4	4	4	4
55065.061198178475	4	3	3	3
55075.261233595316	4	4	4	4
55085.4412689427	4	4	4	4
55095.62130429007	4	4	4	4
55105.80133963746	4	4	4	4
55115.98137498484	4	4	4	4
55116.19137571405	4	3	3	3
55126.39141113088	4	4	4	4
55136.571446478265	4	4	4	4
55146.751481825646	4	4	4	4
55156.93151717302	4	4	4	4
55167.11155252041	4	4	4	4
55167.32155324962	4	3	3	3
55177.51158863173	4	4	4	4
55187.6916239791	4	4	4	4
55197.87165932648	4	4	4	4
55208.05169467387	4	4	4	4
55218.23173002125	4	4	4	4
55218.45173078519	4	3	3	3
55228.65176620202	4	4	4	4
55238.8318015494	4	4	4	4
55249.01183689678	4	4	4	4
55259.19187224416	4	4	4	4
55269.37190759154	4	4	4	4
55269.58190832076	4	3	3	3
55279.78194373759	4	4	4	4
55289.96197908497	4	4	4	4
55300.14201443236	4	4	4	4
55310.32204977973	4	4	4	4
55320.50208512711	4	4	4	4
55320.71208585632	4	3	3	3
55330.90212123843	4	4	4	4
55341.08215658582	4	4	4	4
55351.262191933194	4	4	4	4
55361.442227280575	4	4	4	4
55371.622262627956	4	4	4	4
55371.83226335717	4	3	3	3
55382.032298774	4	4	4	4
55392.21233412138	4	4	4	4
55402.39236946877	4	4	4	4
55412.57240481614	4	4	4	4
55422.752440163524	4	4	4	4
55422.962440892734	4	3	3	3
55433.16247630957	4	4	4	4
55443.34251165695	4	4	4	4
55453.52254700433	4	4	4	4
55463.70258235172	4	4	4	4
55473.8826176991	4	4	4	4
55474.092618428316	4	3	3	3
55484.29265384514	4	4	4	4
55494.472689192524	4	4	4	4
55504.6527245399	4	4	4	4
55514.83275988728	4	4	4	4
55525.01279523467	4	4	4	4
55525.22279596388	4	3	3	3
55535.4228313807	4	4	4	4
55545.60286672809	4	4	4	4
55555.78290207547	4	4	4	4
55565.962937422846	4	4	4	4
55576.142972770234	4	4	4	4
55576.352973499444	4	3	3	3
55586.55300891628	4	4	4	4
55596.73304426365	4	4	4	4
55606.91307961104	4	4	4	4
55617.09311495842	4	4	4	4
55627.27315030581	4	4	4	4
55627.48315103502	4	3	3	3
55637.673186417116	4	4	4	4
55647.853221764504	4	4	4	4
55658.033257111885	4	4	4	4
55668.21329245926	4	4	4	4
55678.39332780665	4	4	4	4
55678.60332853586	4	3	3	3
55688.79336391797	4	4	4	4
55698.97339926534	4	4	4	4
55709.15343461272	4	4	4	4
55719.33346996011	4	4	4	4
55729.51350530749	4	4	4	4
55729.73350607143	4	3	3	3
55739.923541453536	4	4	4	4
55750.10357680092	4	4	4	4
55760.2836121483	4	4	4	4
55770.46364749567	4	4	4	4
55780.64368284306	4	4	4	4
55780.85368357227	4	3	3	3
55791.0537189891	4	4	4	4
55801.233754336485	4	4	4	4
55811.413789683866	4	4	4	4
55821.59382503125	4	4	4	4
55831.773860378635	4	4	4	4
55831.98386110784	4	3	3	3
55842.18389652467	4	4	4	4
55852.36393187206	4	4	4	4
55862.54396721943	4	4	4	4
55872.724002566814	4	4	4	4
55882.9040379142	4	4	4	4
55883.11403864341	4	3	3	3
55893.31407406024	4	4	4	4
55903.49410940762	4	4	4	4
55913.67414475501	4	4	4	4
55923.85418010238	4	4	4	4
55934.03421544976	4	4	4	4
55934.24421617898	4	3	3	3
55944.434251561084	4	4	4	4
55954.614286908465	4	4	4	4
55964.794322255846	4	4	4	4
55974.97435760323	4	4	4	4
55985.154392950615	4	4	4	4
55985.364393679825	4	3	3	3
55995.55442906193	4	4	4	4
56005.73446440931	4	4	4	4
56015.91449975669	4	4	4	4
56026.09453510408	4	4	4	4
56036.27457045145	4	4	4	4
56036.48457118066	4	3	3	3
56046.674606562774	4	4	4	4
56056.85464191016	4	4	4	4
56067.034677257536	4	4	4	4
56077.21471260492	4	4	4	4
56087.3947479523	4	4	4	4
56087.604748681515	4	3	3	3
56097.794784063626	4	4	4	4
56107.974819411	4	4	4	4
56118.15485475838	4	4	4	4
56128.33489010576	4	4	4	4
56138.51492545315	4	4	4	4
56138.72492618236	4	3	3	3
56148.914961564464	4	4	4	4
56159.094996911845	4	4	4	4
56169.27503225923	4	4	4	4
56179.45506760661	4	4	4	4
56189.63510295399	4	4	4	4
56189.8451036832	4	3	3	3
56200.045139100024	4	4	4	4
56210.22517444741	4	4	4	4
56220.40520979479	4	4	4	4
56230.58524514218	4	4	4	4
56240.76528048956	4	4	4	4
56240.985281253495	4	3	3	3
56251.18531667033	4	4	4	4
56261.3653520177	4	4	4	4
56271.545387365084	4	4	4	4
56281.72542271247	4	4	4	4
56291.90545805985	4	4	4	4
56292.11545878907	4	3	3	3
56302.3154942059	4	4	4	4
56312.49552955328	4	4	4	4
56322.67556490065	4	4	4	4
56332.85560024804	4	4	4	4
56343.03563559542	4	4	4	4
56343.24563632463	4	3	3	3
56353.43567170674	4	4	4	4
56363.615707054116	4	4	4	4
56373.795742401504	4	4	4	4
56383.975777748885	4	4	4	4
56394.155813096266	4	4	4	4
56394.36581382548	4	3	3	3
56404.56584924231	4	4	4	4
56414.74588458969	4	4	4	4
56424.925919937064	4	4	4	4
56435.10595528445	4	4	4	4
56445.28599063183	4	4	4	4
56445.495991361044	4	3	3	3
56455.69602677788	4	4	4	4
56465.87606212526	4	4	4	4
56476.05609747264	4	4	4	4
56486.23613282003	4	4	4	4
56496.4161681674	4	4	4	4
56496.62616889661	4	3	3	3
56506.82620431345	4	4	4	4
56517.00623966083	4	4	4	4
56527.18627500821	4	4	4	4
56537.36631035559	4	4	4	4
56547.54634570298	4	4	4	4
56547.75634643219	4	3	3	3
56557.94638181429	4	4	4	4
56568.12641716167	4	4	4	4
56578.30645250905	4	4	4	4
56588.48648785644	4	4	4	4
56598.666523203814	4	4	4	4
56598.876523933024	4	3	3	3
56609.076559349865	4	4	4	4
56619.25659469724	4	4	4	4
56629.43663004462	4	4	4	4
56639.61666539201	4	4	4	4
56649.79670073939	4	4	4	4
56650.0067014686	4	3	3	3
56660.206736885426	4	4	4	4
56670.386772232814	4	4	4	4
56680.56680758019	4	4	4	4
56690.74684292757	4	4	4	4
56700.92687827496	4	4	4	4
56701.13687900417	4	3	3	3
56711.32691438627	4	4	4	4
56721.50694973365	4	4	4	4
56731.68698508103	4	4	4	4
56741.86702042842	4	4	4	4
56752.0470557758	4	4	4	4
56752.267056539735	4	3	3	3
56762.457091921846	4	4	4	4
56772.63712726923	4	4	4	4
56782.8171626166	4	4	4	4
56792.99719796398	4	4	4	4
56803.17723331137	4	4	4	4
56803.38723404058	4	3	3	3
56813.58726945741	4	4	4	4
56823.767304804795	4	4	4	4
56833.947340152175	4	4	4	4
56844.12737549956	4	4	4	4
56854.30741084693	4	4	4	4
56854.51741157615	4	3	3	3
56864.71744699298	4	4	4	4
56874.897482340355	4	4	4	4
56885.07751768774	4	4	4	4
56895.257553035124	4	4	4	4
56905.437588382505	4	4	4	4
56905.64758911172	4	3	3	3
56915.84762452855	4	4	4	4
56926.02765987593	4	4	4	4
56936.207695223304	4	4	4	4
56946.38773057069	4	4	4	4
56956.56776591807	4	4	4	4
56956.77776664728	4	3	3	3
56966.97780206412	4	4	4	4
56977.1578374115	4	4	4	4
56987.33787275888	4	4	4	4
56997.51790810627	4	4	4	4
57007.69794345364	4	4	4	4
57007.90794418285	4	3	3	3
57018.10797959969	4	4	4	4
57028.288014947066	4	4	4	4
57038.46805029445	4	4	4	4
57048.64808564183	4	4	4	4
57058.828120989216	4	4	4	4
57059.038121718426	4	3	3	3
57069.22815710053	4	4	4	4
57079.40819244791	4	4	4	4
57089.5882277953	4	4	4	4
57099.76826314268	4	4	4	4
57109.94829849005	4	4	4	4
57110.15829921926	4	3	3	3
57120.358334636105	4	4	4	4
57130.53836998348	4	4	4	4
57140.71840533086	4	4	4	4
57150.89844067825	4	4	4	4
57161.07847602563	4	4	4	4
57161.28847675484	4	3	3	3
57171.488512171665	4	4	4	4
57181.66854751905	4	4	4	4
57191.84858286643	4	4	4	4
57202.02861821381	4	4	4	4
57212.208653561196	4	4	4	4
57212.418654290406	4	3	3	3
57222.60868967252	4	4	4	4
57232.78872501989	4	4	4	4
57242.96876036727	4	4	4	4
57253.14879571466	4	4	4	4
57263.32883106204	4	4	4	4
57263.548831825974	4	3	3	3
57273.74886724281	4	4	4	4
57283.92890259018	4	4	4	4
57294.10893793757	4	4	4	4
57304.28897328495	4	4	4	4
57314.46900863233	4	4	4	4
57314.67900936155	4	3	3	3
57324.879044778376	4	4	4	4
57335.05908012576	4	4	4	4
57345.239115473145	4	4	4	4
57355.41915082052	4	4	4	4
57365.5991861679	4	4	4	4
57365.80918689711	4	3	3	3
57375.99922227922	4	4	4	4
57386.179257626594	4	4	4	4
57396.35929297398	4	4	4	4
57406.53932832136	4	4	4	4
57416.71936366875	4	4	4	4
57416.92936439796	4	3	3	3
57427.12939981479	4	4	4	4
57437.30943516217	4	4	4	4
57447.48947050954	4	4	4	4
57457.66950585693	4	4	4	4
57467.84954120431	4	4	4	4
57468.05954193353	4	3	3	3
57478.24957731563	4	4	4	4
57488.429612663014	4	4	4	4
57498.609648010395	4	4	4	4
57508.789683357776	4	4	4	4
57518.969718705164	4	4	4	4
57519.179719434374	4	3	3	3
57529.3797548512	4	4	4	4
57539.55979019859	4	4	4	4
57549.73982554596	4	4	4	4
57559.919860893344	4	4	4	4
57570.099896240725	4	4	4	4
57570.30989696994	4	3	3	3
57580.50993238677	4	4	4	4
57590.68996773415	4	4	4	4
57600.87000308154	4	4	4	4
57611.05003842892	4	4	4	4
57621.23007377629	4	4	4	4
57621.4400745055	4	3	3	3
57631.640109922344	4	4	4	4
57641.82014526972	4	4	4	4
57652.0001806171	4	4	4	4
57662.18021596449	4	4	4	4
57672.36025131187	4	4	4	4
57672.57025204108	4	3	3	3
57682.77028745791	4	4	4	4
57692.95032280529	4	4	4	4
57703.130358152666	4	4	4	4
57713.31039350005	4	4	4	4
57723.490428847435	4	4	4	4
57723.700429576646	4	3	3	3
57733.89046495876	4	4	4	4
57744.07050030613	4	4	4	4
57754.25053565351	4	4	4	4
57764.4305710009	4	4	4	4
57774.61060634828	4	4	4	4
57774.83060711221	4	3	3	3
57785.03064252905	4	4	4	4
57795.21067787642	4	4	4	4
57805.39071322381	4	4	4	4
57815.57074857119	4	4	4	4
57825.75078391857	4	4	4	4
57825.96078464779	4	3	3	3
57836.150820029885	4	4	4	4
57846.33085537727	4	4	4	4
57856.510890724654	4	4	4	4
57866.69092607204	4	4	4	4
57876.870961419416	4	4	4	4
57877.080962148626	4	3	3	3
57887.28099756546	4	4	4	4
57897.46103291283	4	4	4	4
57907.64106826022	4	4	4	4
57917.8211036076	4	4	4	4
57928.00113895499	4	4	4	4
57928.2111396842	4	3	3	3
57938.41117510103	4	4	4	4
57948.59121044841	4	4	4	4
57958.77124579579	4	4	4	4
57968.95128114317	4	4	4	4
57979.13131649055	4	4	4	4
57979.34131721977	4	3	3	3
57989.541352636596	4	4	4	4
57999.72138798398	4	4	4	4
58009.901423331365	4	4	4	4
58020.081458678746	4	4	4	4
58030.26149402612	4	4	4	4
58030.47149475533	4	3	3	3
58040.66153013744	4	4	4	4
58050.84156548483	4	4	4	4
58061.0216008322	4	4	4	4
58071.20163617958	4	4	4	4
58081.381671526964	4	4	4	4
58081.59167225618	4	3	3	3
58091.79170767301	4	4	4	4
58101.97174302039	4	4	4	4
58112.15177836778	4	4	4	4
58122.33181371516	4	4	4	4
58132.51184906253	4	4	4	4
58132.72184979174	4	3	3	3
58142.92188520858	4	4	4	4
58153.10192055596	4	4	4	4
58163.28195590334	4	4	4	4
58173.461991250726	4	4	4	4
58183.64202659811	4	4	4	4
58183.85202732732	4	3	3	3
58194.05206274415	4	4	4	4
58204.23209809153	4	4	4	4
58214.41213343891	4	4	4	4
58224.59216878629	4	4	4	4
58234.772204133675	4	4	4	4
58234.982204862885	4	3	3	3
58245.18224027971	4	4	4	4
58255.3622756271	4	4	4	4
58265.54231097448	4	4	4	4
58275.72234632186	4	4	4	4
58285.90238166924	4	4	4	4
58286.122382433176	4	3	3	3
58296.32241785	4	4	4	4
58306.50245319739	4	4	4	4
58316.68248854477	4	4	4	4
58326.86252389216	4	4	4	4
58337.04255923954	4	4	4	4
58337.25255996874	4	3	3	3
58347.45259538558	4	4	4	4
58357.632630732965	4	4	4	4
58367.81266608034	4	4	4	4
58377.99270142772	4	4	4	4
58388.17273677511	4	4	4	4
58388.38273750432	4	3	3	3
58398.57277288642	4	4	4	4
58408.7528082338	4	4	4	4
58418.932843581184	4	4	4	4
58429.11287892857	4	4	4	4
58439.292914275946	4	4	4	4
58439.502915005156	4	3	3	3
58449.69295038727	4	4	4	4
58459.872985734655	4	4	4	4
58470.053021082036	4	4	4	4
58480.23305642941	4	4	4	4
58490.41309177679	4	4	4	4
58490.62309250601	4	3	3	3
58500.823127922835	4	4	4	4
58511.003163270216	4	4	4	4
58521.183198617604	4	4	4	4
58531.363233964985	4	4	4	4
58541.54326931236	4	4	4	4
58541.75327004157	4	3	3	3
58551.95330545841	4	4	4	4
58562.13334080578	4	4	4	4
58572.313376153164	4	4	4	4
58582.49341150055	4	4	4	4
58592.67344684793	4	4	4	4
58592.883447577144	4	3	3	3
58603.08348299397	4	4	4	4
58613.26351834136	4	4	4	4
58623.44355368874	4	4	4	4
58633.62358903611	4	4	4	4
58643.8036243835	4	4	4	4
58644.01362511271	4	3	3	3
58654.20366049482	4	4	4	4
58664.383695842196	4	4	4	4
58674.56373118958	4	4	4	4
58684.743766536965	4	4	4	4
58694.923801884346	4	4	4	4
58695.13380261356	4	3	3	3
58705.33383803039	4	4	4	4
58715.51387337777	4	4	4	4
58725.69390872515	4	4	4	4
58735.87394407253	4	4	4	4
58746.053979419914	4	4	4	4
58746.263980149124	4	3	3	3
58756.454015531235	4	4	4	4
58766.63405087861	4	4	4	4
58776.814086226	4	4	4	4
58786.99412157338	4	4	4	4
58797.17415692076	4	4	4	4
58797.39415768469	4	3	3	3
58807.594193101526	4	4	4	4
58817.7742284489	4	4	4	4
58827.95426379629	4	4	4	4
58838.13429914367	4	4	4	4
58848.31433449106	4	4	4	4
58848.52433522027	4	3	3	3
58858.71437060236	4	4	4	4
58868.89440594975	4	4	4	4
58879.07444129713	4	4	4	4
58889.25447664452	4	4	4	4
58899.434511991894	4	4	4	4
58899.644512721105	4	3	3	3
58909.84454813794	4	4	4	4
58920.02458348532	4	4	4	4
58930.2046188327	4	4	4	4
58940.38465418008	4	4	4	4
58950.56468952747	4	4	4	4
58950.77469025668	4	3	3	3
58960.974725673506	4	4	4	4
58971.154761020895	4	4	4	4
58981.334796368275	4	4	4	4
58991.51483171565	4	4	4	4
59001.69486706303	4	4	4	4
59001.90486779225	4	3	3	3
59012.104903209074	4	4	4	4
59022.284938556455	4	4	4	4
59032.46497390384	4	4	4	4
59042.645009251224	4	4	4	4
59052.8250445986	4	4	4	4
59053.03504532781	4	3	3	3
59063.22508070992	4	4	4	4
59073.40511605731	4	4	4	4
59083.58515140468	4	4	4	4
59093.76518675206	4	4	4	4
59103.94522209945	4	4	4	4
59104.15522282866	4	3	3	3
59114.35525824549	4	4	4	4
59124.53529359287	4	4	4	4
59134.715328940256	4	4	4	4
59144.89536428764	4	4	4	4
59155.07539963501	4	4	4	4
59155.28540036423	4	3	3	3
59165.47543574634	4	4	4	4
59175.65547109372	4	4	4	4
59185.83550644109	4	4	4	4
59196.015541788474	4	4	4	4
59206.19557713586	4	4	4	4
59206.40557786507	4	3	3	3
59216.6056132819	4	4	4	4
59226.78564862929	4	4	4	4
59236.96568397667	4	4	4	4
59247.14571932405	4	4	4	4
59257.32575467142	4	4	4	4
59257.53575540064	4	3	3	3
59267.735790817474	4	4	4	4
59277.91582616485	4	4	4	4
59288.095861512236	4	4	4	4
59298.27589685962	4	4	4	4
59308.455932207	4	4	4	4
59308.67593297093	4	3	3	3
59318.86596835304	4	4	4	4
59329.04600370042	4	4	4	4
59339.22603904781	4	4	4	4
59349.406074395185	4	4	4	4
59359.586109742566	4	4	4	4
59359.796110471776	4	3	3	3
59369.99614588861	4	4	4	4
59380.17618123599	4	4	4	4
59390.35621658337	4	4	4	4
59400.53625193076	4	4	4	4
59410.716287278134	4	4	4	4
59410.926288007344	4	3	3	3
59421.126323424185	4	4	4	4
59431.30635877156	4	4	4	4
59441.48639411894	4	4	4	4
59451.66642946632	4	4	4	4
59461.84646481371	4	4	4	4
59462.05646554292	4	3	3	3
59472.256500959746	4	4	4	4
59482.436536307134	4	4	4	4
59492.616571654515	4	4	4	4
59502.79660700189	4	4	4	4
59512.97664234928	4	4	4	4
59513.18664307849	4	3	3	3
59523.38667849531	4	4	4	4
59533.566713842694	4	4	4	4
59543.74674919008	4	4	4	4
59553.92678453746	4	4	4	4
59564.10681988484	4	4	4	4
59564.316820614054	4	3	3	3
59574.51685603089	4	4	4	4
59584.69689137827	4	4	4	4
59594.87692672564	4	4	4	4
59605.05696207303	4	4	4	4
59615.23699742041	4	4	4	4
59615.44699814963	4	3	3	3
59625.647033566456	4	4	4	4
59635.82706891384	4	4	4	4
59646.00710426122	4	4	4	4
59656.18713960859	4	4	4	4
59666.36717495598	4	4	4	4
59666.57717568519	4	3	3	3
59676.7672110673	4	4	4	4
59686.947246414675	4	4	4	4
59697.12728176206	4	4	4	4
59707.307317109444	4	4	4	4
59717.487352456825	4	4	4	4
59717.69735318604	4	3	3	3
59727.89738860287	4	4	4	4
59738.07742395025	4	4	4	4
59748.25745929764	4	4	4	4
59758.43749464501	4	4	4	4
59768.61752999239	4	4	4	4
59768.8275307216	4	3	3	3
59779.02756613843	4	4	4	4
59789.20760148582	4	4	4	4
59799.3876368332	4	4	4	4
59809.56767218059	4	4	4	4
59819.74770752796	4	4	4	4
59819.9677082919	4	3	3	3
59830.16774370873	4	4	4	4
59840.34777905611	4	4	4	4
59850.52781440349	4	4	4	4
59860.70784975088	4	4	4	4
59870.88788509826	4	4	4	4
59871.097885827476	4	3	3	3
59881.28792120957	4	4	4	4
59891.46795655696	4	4	4	4
59901.64799190434	4	4	4	4
59911.828027251715	4	4	4	4
59922.008062599096	4	4	4	4
59922.21806332831	4	3	3	3
59932.408098710424	4	4	4	4
59942.5881340578	4	4	4	4
59952.76816940518	4	4	4	4
59962.94820475256	4	4	4	4
59973.12824009995	4	4	4	4
59973.33824082916	4	3	3	3
59983.538276245985	4	4	4	4
59993.71831159337	4	4	4	4
60003.898346940754	4	4	4	4
60014.07838228813	4	4	4	4
60024.258417635516	4	4	4	4
60024.468418364726	4	3	3	3
60034.66845378155	4	4	4	4
60044.84848912893	4	4	4	4
60055.02852447632	4	4	4	4
60065.2085598237	4	4	4	4
60075.38859517109	4	4	4	4
60075.598595900294	4	3	3	3
60085.7886312824	4	4	4	4
60095.968666629786	4	4	4	4
60106.14870197717	4	4	4	4
60116.32873732454	4	4	4	4
60126.50877267193	4	4	4	4
60126.71877340114	4	3	3	3
60136.918808817965	4	4	4	4
60147.09884416535	4	4	4	4
60157.278879512734	4	4	4	4
60167.458914860115	4	4	4	4
60177.63895020749	4	4	4	4
60177.84895093671	4	3	3	3
60188.03898631882	4	4	4	4
60198.2190216662	4	4	4	4
60208.39905701357	4	4	4	4
60218.57909236096	4	4	4	4
60228.75912770834	4	4	4	4
60228.96912843755	4	3	3	3
