Relative Time (Process)	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube-m02	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube-m03	Unknown Heuristic - Run None (Profile ?) 695c73f648d10596ad0b15e9 - minikube-m04
25012.16999997641	4	4	4	4
25022.34999997638	4	4	4	4
25032.529999976352	4	4	4	4
25042.709999976323	4	4	4	4
25052.889999976294	4	4	4	4
25053.10999997626	4	3	3	3
25063.309999976227	4	4	4	4
25073.4899999762	4	4	4	4
25083.66999997617	4	4	4	4
25093.84999997614	4	4	4	4
25104.029999976112	4	4	4	4
25104.23999997608	4	3	3	3
25114.439999976046	4	4	4	4
25124.619999976017	4	4	4	4
25134.79999997599	4	4	4	4
25144.97999997596	4	4	4	4
25155.15999997593	4	4	4	4
25155.369999975897	4	3	3	3
25165.569999975865	4	4	4	4
25175.749999975837	4	4	4	4
25185.929999975808	4	4	4	4
25196.10999997578	4	4	4	4
25206.28999997575	4	4	4	4
25206.499999975716	4	3	3	3
25216.699999975684	4	4	4	4
25226.879999975656	4	4	4	4
25237.059999975627	4	4	4	4
25247.239999975598	4	4	4	4
25257.41999997557	4	4	4	4
25257.629999975536	4	3	3	3
25267.829999975504	4	4	4	4
25278.009999975475	4	4	4	4
25288.189999975446	4	4	4	4
25298.369999975417	4	4	4	4
25308.54999997539	4	4	4	4
25308.759999975355	4	3	3	3
25318.959999975323	4	4	4	4
25329.139999975294	4	4	4	4
25339.319999975265	4	4	4	4
25349.499999975236	4	4	4	4
25359.679999975207	4	4	4	4
25359.889999975174	4	3	3	3
25370.089999975142	4	4	4	4
25380.269999975113	4	4	4	4
25390.449999975084	4	4	4	4
25400.629999975055	4	4	4	4
25410.809999975027	4	4	4	4
25411.019999974993	4	3	3	3
25421.21999997496	4	4	4	4
25431.399999974932	4	4	4	4
25441.579999974903	4	4	4	4
25451.759999974875	4	4	4	4
25461.939999974846	4	4	4	4
25462.149999974812	4	3	3	3
25472.34999997478	4	4	4	4
25482.52999997475	4	4	4	4
25492.709999974722	4	4	4	4
25502.889999974694	4	4	4	4
25513.069999974665	4	4	4	4
25513.27999997463	4	3	3	3
25523.4799999746	4	4	4	4
25533.65999997457	4	4	4	4
25543.83999997454	4	4	4	4
25554.019999974513	4	4	4	4
25564.199999974484	4	4	4	4
25564.41999997445	4	3	3	3
25574.619999974417	4	4	4	4
25584.799999974388	4	4	4	4
25594.97999997436	4	4	4	4
25605.15999997433	4	4	4	4
25615.3399999743	4	4	4	4
25615.549999974268	4	3	3	3
25625.739999974237	4	4	4	4
25635.91999997421	4	4	4	4
25646.09999997418	4	4	4	4
25656.27999997415	4	4	4	4
25666.459999974122	4	4	4	4
25666.66999997409	4	3	3	3
25676.859999974058	4	4	4	4
25687.03999997403	4	4	4	4
25697.219999974	4	4	4	4
25707.39999997397	4	4	4	4
25717.579999973943	4	4	4	4
25717.78999997391	4	3	3	3
25727.97999997388	4	4	4	4
25738.15999997385	4	4	4	4
25748.33999997382	4	4	4	4
25758.519999973792	4	4	4	4
25768.699999973764	4	4	4	4
25768.90999997373	4	3	3	3
25779.109999973698	4	4	4	4
25789.28999997367	4	4	4	4
25799.46999997364	4	4	4	4
25809.64999997361	4	4	4	4
25819.829999973583	4	4	4	4
25820.03999997355	4	3	3	3
25830.22999997352	4	4	4	4
25840.40999997349	4	4	4	4
25850.58999997346	4	4	4	4
25860.769999973432	4	4	4	4
25870.949999973403	4	4	4	4
25871.15999997337	4	3	3	3
25881.359999973338	4	4	4	4
25891.53999997331	4	4	4	4
25901.71999997328	4	4	4	4
25911.89999997325	4	4	4	4
25922.079999973223	4	4	4	4
25922.28999997319	4	3	3	3
25932.489999973157	4	4	4	4
25942.669999973128	4	4	4	4
25952.8499999731	4	4	4	4
25963.02999997307	4	4	4	4
25973.20999997304	4	4	4	4
25973.419999973008	4	3	3	3
25983.619999972976	4	4	4	4
25993.819999972944	4	4	4	4
26004.069999972904	4	4	4	4
26014.249999972875	4	4	4	4
26024.429999972846	4	4	4	4
26024.639999972813	4	3	3	3
26034.83999997278	4	4	4	4
26045.019999972752	4	4	4	4
26055.199999972723	4	4	4	4
26065.379999972694	4	4	4	4
26075.559999972666	4	4	4	4
26075.77999997263	4	3	3	3
26085.9799999726	4	4	4	4
26096.15999997257	4	4	4	4
26106.33999997254	4	4	4	4
26116.519999972512	4	4	4	4
26126.699999972483	4	4	4	4
26126.90999997245	4	3	3	3
26137.09999997242	4	4	4	4
26147.27999997239	4	4	4	4
26157.45999997236	4	4	4	4
26167.639999972333	4	4	4	4
26177.819999972304	4	4	4	4
26178.02999997227	4	3	3	3
26188.21999997224	4	4	4	4
26198.39999997221	4	4	4	4
26208.579999972182	4	4	4	4
26218.759999972153	4	4	4	4
26228.939999972124	4	4	4	4
26229.14999997209	4	3	3	3
26239.34999997206	4	4	4	4
26249.52999997203	4	4	4	4
26259.709999972	4	4	4	4
26269.889999971972	4	4	4	4
26280.069999971944	4	4	4	4
26280.27999997191	4	3	3	3
26290.46999997188	4	4	4	4
26300.64999997185	4	4	4	4
26310.829999971822	4	4	4	4
26321.009999971793	4	4	4	4
26331.189999971764	4	4	4	4
26331.39999997173	4	3	3	3
26341.5999999717	4	4	4	4
26351.77999997167	4	4	4	4
26361.95999997164	4	4	4	4
26372.139999971612	4	4	4	4
26382.319999971583	4	4	4	4
26382.52999997155	4	3	3	3
26392.729999971518	4	4	4	4
26402.90999997149	4	4	4	4
26413.08999997146	4	4	4	4
26423.26999997143	4	4	4	4
26433.449999971403	4	4	4	4
26433.65999997137	4	3	3	3
26443.859999971337	4	4	4	4
26454.039999971308	4	4	4	4
26464.21999997128	4	4	4	4
26474.39999997125	4	4	4	4
26484.57999997122	4	4	4	4
26484.789999971188	4	3	3	3
26494.989999971156	4	4	4	4
26505.169999971127	4	4	4	4
26515.3499999711	4	4	4	4
26525.52999997107	4	4	4	4
26535.70999997104	4	4	4	4
26535.919999971007	4	3	3	3
26546.119999970975	4	4	4	4
26556.299999970946	4	4	4	4
26566.479999970918	4	4	4	4
26576.65999997089	4	4	4	4
26586.83999997086	4	4	4	4
26587.059999970825	4	3	3	3
26597.259999970793	4	4	4	4
26607.439999970764	4	4	4	4
26617.619999970735	4	4	4	4
26627.799999970706	4	4	4	4
26637.979999970677	4	4	4	4
26638.189999970644	4	3	3	3
26648.379999970613	4	4	4	4
26658.559999970585	4	4	4	4
26668.739999970556	4	4	4	4
26678.919999970527	4	4	4	4
26689.099999970498	4	4	4	4
26689.309999970465	4	3	3	3
26699.499999970434	4	4	4	4
26709.679999970405	4	4	4	4
26719.859999970377	4	4	4	4
26730.039999970348	4	4	4	4
26740.21999997032	4	4	4	4
26740.429999970285	4	3	3	3
26750.629999970253	4	4	4	4
26760.809999970224	4	4	4	4
26770.989999970196	4	4	4	4
26781.169999970167	4	4	4	4
26791.349999970138	4	4	4	4
26791.559999970104	4	3	3	3
26801.759999970072	4	4	4	4
26811.939999970044	4	4	4	4
26822.119999970015	4	4	4	4
26832.299999969986	4	4	4	4
26842.479999969957	4	4	4	4
26842.689999969924	4	3	3	3
26852.88999996989	4	4	4	4
26863.069999969863	4	4	4	4
26873.249999969834	4	4	4	4
26883.429999969805	4	4	4	4
26893.609999969776	4	4	4	4
26893.819999969743	4	3	3	3
26904.01999996971	4	4	4	4
26914.19999996968	4	4	4	4
26924.379999969653	4	4	4	4
26934.559999969624	4	4	4	4
26944.739999969595	4	4	4	4
26944.94999996956	4	3	3	3
26955.13999996953	4	4	4	4
26965.319999969503	4	4	4	4
26975.499999969474	4	4	4	4
26985.679999969445	4	4	4	4
26995.859999969416	4	4	4	4
26996.069999969382	4	3	3	3
27006.26999996935	4	4	4	4
27016.44999996932	4	4	4	4
27026.629999969293	4	4	4	4
27036.809999969264	4	4	4	4
27046.989999969235	4	4	4	4
27047.1999999692	4	3	3	3
27057.39999996917	4	4	4	4
27067.57999996914	4	4	4	4
27077.759999969112	4	4	4	4
27087.939999969083	4	4	4	4
27098.119999969054	4	4	4	4
27098.33999996902	4	3	3	3
27108.52999996899	4	4	4	4
27118.70999996896	4	4	4	4
27128.88999996893	4	4	4	4
27139.069999968902	4	4	4	4
27149.249999968873	4	4	4	4
27149.45999996884	4	3	3	3
27159.64999996881	4	4	4	4
27169.82999996878	4	4	4	4
27180.00999996875	4	4	4	4
27190.189999968723	4	4	4	4
27200.369999968694	4	4	4	4
27200.57999996866	4	3	3	3
27210.77999996863	4	4	4	4
27220.9599999686	4	4	4	4
27231.13999996857	4	4	4	4
27241.319999968542	4	4	4	4
27251.499999968513	4	4	4	4
27251.70999996848	4	3	3	3
27261.909999968448	4	4	4	4
27272.08999996842	4	4	4	4
27282.26999996839	4	4	4	4
27292.44999996836	4	4	4	4
27302.629999968332	4	4	4	4
27302.8399999683	4	3	3	3
27313.039999968267	4	4	4	4
27323.219999968238	4	4	4	4
27333.39999996821	4	4	4	4
27343.57999996818	4	4	4	4
27353.75999996815	4	4	4	4
27353.969999968118	4	3	3	3
27364.169999968086	4	4	4	4
27374.349999968057	4	4	4	4
27384.52999996803	4	4	4	4
27394.709999968	4	4	4	4
27404.88999996797	4	4	4	4
27405.099999967937	4	3	3	3
27415.289999967907	4	4	4	4
27425.469999967878	4	4	4	4
27435.64999996785	4	4	4	4
27445.82999996782	4	4	4	4
27456.00999996779	4	4	4	4
27456.219999967758	4	3	3	3
27466.409999967727	4	4	4	4
27476.5899999677	4	4	4	4
27486.76999996767	4	4	4	4
27496.94999996764	4	4	4	4
27507.129999967612	4	4	4	4
27507.33999996758	4	3	3	3
27517.529999967548	4	4	4	4
27527.70999996752	4	4	4	4
27537.88999996749	4	4	4	4
27548.06999996746	4	4	4	4
27558.249999967433	4	4	4	4
27558.4599999674	4	3	3	3
27568.659999967367	4	4	4	4
27578.83999996734	4	4	4	4
27589.01999996731	4	4	4	4
27599.19999996728	4	4	4	4
27609.379999967252	4	4	4	4
27609.599999967217	4	3	3	3
27619.799999967185	4	4	4	4
27629.979999967156	4	4	4	4
27640.159999967127	4	4	4	4
27650.3399999671	4	4	4	4
27660.51999996707	4	4	4	4
27660.729999967036	4	3	3	3
27670.919999967005	4	4	4	4
27681.099999966977	4	4	4	4
27691.279999966948	4	4	4	4
27701.45999996692	4	4	4	4
27711.63999996689	4	4	4	4
27711.849999966857	4	3	3	3
27722.049999966825	4	4	4	4
27732.229999966796	4	4	4	4
27742.409999966767	4	4	4	4
27752.589999966738	4	4	4	4
27762.76999996671	4	4	4	4
27762.979999966676	4	3	3	3
27773.179999966644	4	4	4	4
27783.359999966615	4	4	4	4
27793.539999966586	4	4	4	4
27803.719999966557	4	4	4	4
27813.89999996653	4	4	4	4
27814.109999966495	4	3	3	3
27824.299999966464	4	4	4	4
27834.479999966436	4	4	4	4
27844.659999966407	4	4	4	4
27854.839999966378	4	4	4	4
27865.01999996635	4	4	4	4
27865.229999966316	4	3	3	3
27875.419999966285	4	4	4	4
27885.599999966256	4	4	4	4
27895.779999966227	4	4	4	4
27905.9599999662	4	4	4	4
27916.13999996617	4	4	4	4
27916.349999966136	4	3	3	3
27926.539999966106	4	4	4	4
27936.719999966077	4	4	4	4
27946.89999996605	4	4	4	4
27957.07999996602	4	4	4	4
27967.25999996599	4	4	4	4
27967.469999965957	4	3	3	3
27977.659999965927	4	4	4	4
27987.839999965898	4	4	4	4
27998.01999996587	4	4	4	4
28008.19999996584	4	4	4	4
28018.37999996581	4	4	4	4
28018.589999965778	4	3	3	3
28028.789999965746	4	4	4	4
28038.969999965717	4	4	4	4
28049.149999965688	4	4	4	4
28059.32999996566	4	4	4	4
28069.50999996563	4	4	4	4
28069.719999965597	4	3	3	3
28079.919999965565	4	4	4	4
28090.099999965536	4	4	4	4
28100.279999965507	4	4	4	4
28110.45999996548	4	4	4	4
28120.63999996545	4	4	4	4
28120.859999965414	4	3	3	3
28131.059999965382	4	4	4	4
28141.239999965353	4	4	4	4
28151.419999965325	4	4	4	4
28161.599999965296	4	4	4	4
28171.779999965267	4	4	4	4
28171.989999965233	4	3	3	3
28182.179999965203	4	4	4	4
28192.359999965174	4	4	4	4
28202.539999965145	4	4	4	4
28212.719999965117	4	4	4	4
28222.899999965088	4	4	4	4
28223.109999965054	4	3	3	3
28233.309999965022	4	4	4	4
28243.489999964993	4	4	4	4
28253.669999964965	4	4	4	4
28263.849999964936	4	4	4	4
28274.029999964907	4	4	4	4
28274.239999964873	4	3	3	3
28284.43999996484	4	4	4	4
28294.619999964812	4	4	4	4
28304.799999964784	4	4	4	4
28314.979999964755	4	4	4	4
28325.159999964726	4	4	4	4
28325.369999964692	4	3	3	3
28335.56999996466	4	4	4	4
28345.74999996463	4	4	4	4
28355.929999964603	4	4	4	4
28366.109999964574	4	4	4	4
28376.289999964545	4	4	4	4
28376.49999996451	4	3	3	3
28386.68999996448	4	4	4	4
28396.869999964452	4	4	4	4
28407.049999964423	4	4	4	4
28417.229999964395	4	4	4	4
28427.409999964366	4	4	4	4
28427.619999964332	4	3	3	3
28437.8199999643	4	4	4	4
28447.99999996427	4	4	4	4
28458.179999964243	4	4	4	4
28468.359999964214	4	4	4	4
28478.539999964185	4	4	4	4
28478.74999996415	4	3	3	3
28488.94999996412	4	4	4	4
28499.12999996409	4	4	4	4
28509.30999996406	4	4	4	4
28519.489999964033	4	4	4	4
28529.669999964004	4	4	4	4
28529.87999996397	4	3	3	3
28540.06999996394	4	4	4	4
28550.24999996391	4	4	4	4
28560.429999963882	4	4	4	4
28570.609999963854	4	4	4	4
28580.789999963825	4	4	4	4
28580.99999996379	4	3	3	3
28591.18999996376	4	4	4	4
28601.369999963732	4	4	4	4
28611.549999963703	4	4	4	4
28621.729999963674	4	4	4	4
28631.909999963646	4	4	4	4
28632.12999996361	4	3	3	3
28642.32999996358	4	4	4	4
28652.50999996355	4	4	4	4
28662.68999996352	4	4	4	4
28672.869999963492	4	4	4	4
28683.049999963463	4	4	4	4
28683.25999996343	4	3	3	3
28693.4499999634	4	4	4	4
28703.62999996337	4	4	4	4
28713.80999996334	4	4	4	4
28723.989999963313	4	4	4	4
28734.169999963284	4	4	4	4
28734.37999996325	4	3	3	3
28744.579999963218	4	4	4	4
28754.75999996319	4	4	4	4
28764.93999996316	4	4	4	4
28775.11999996313	4	4	4	4
28785.299999963103	4	4	4	4
28785.50999996307	4	3	3	3
28795.709999963037	4	4	4	4
28805.88999996301	4	4	4	4
28816.06999996298	4	4	4	4
28826.24999996295	4	4	4	4
28836.429999962922	4	4	4	4
28836.63999996289	4	3	3	3
28846.829999962858	4	4	4	4
28857.00999996283	4	4	4	4
28867.1899999628	4	4	4	4
28877.36999996277	4	4	4	4
28887.549999962743	4	4	4	4
28887.75999996271	4	3	3	3
28897.959999962677	4	4	4	4
28908.13999996265	4	4	4	4
28918.31999996262	4	4	4	4
28928.49999996259	4	4	4	4
28938.679999962562	4	4	4	4
28938.88999996253	4	3	3	3
28949.089999962496	4	4	4	4
28959.269999962467	4	4	4	4
28969.44999996244	4	4	4	4
28979.62999996241	4	4	4	4
28989.80999996238	4	4	4	4
28990.019999962347	4	3	3	3
29000.209999962317	4	4	4	4
29010.389999962288	4	4	4	4
29020.56999996226	4	4	4	4
29030.74999996223	4	4	4	4
29040.9299999622	4	4	4	4
29041.139999962168	4	3	3	3
29051.339999962136	4	4	4	4
29061.519999962107	4	4	4	4
29071.69999996208	4	4	4	4
29081.87999996205	4	4	4	4
29092.05999996202	4	4	4	4
29092.269999961987	4	3	3	3
29102.469999961955	4	4	4	4
29112.649999961926	4	4	4	4
29122.829999961898	4	4	4	4
29133.00999996187	4	4	4	4
29143.18999996184	4	4	4	4
29143.409999961805	4	3	3	3
29153.599999961774	4	4	4	4
29163.779999961745	4	4	4	4
29173.959999961717	4	4	4	4
29184.139999961688	4	4	4	4
29194.31999996166	4	4	4	4
29194.529999961625	4	3	3	3
29204.729999961593	4	4	4	4
29214.909999961565	4	4	4	4
29225.089999961536	4	4	4	4
29235.269999961507	4	4	4	4
29245.449999961478	4	4	4	4
29245.659999961445	4	3	3	3
29255.859999961413	4	4	4	4
29266.039999961384	4	4	4	4
29276.219999961355	4	4	4	4
29286.399999961326	4	4	4	4
29296.579999961297	4	4	4	4
29296.789999961264	4	3	3	3
29306.979999961233	4	4	4	4
29317.159999961204	4	4	4	4
29327.339999961176	4	4	4	4
29337.519999961147	4	4	4	4
29347.699999961118	4	4	4	4
29347.909999961084	4	3	3	3
29358.099999961054	4	4	4	4
29368.279999961025	4	4	4	4
29378.459999960996	4	4	4	4
29388.639999960968	4	4	4	4
29398.81999996094	4	4	4	4
29399.029999960905	4	3	3	3
29409.229999960873	4	4	4	4
29419.409999960844	4	4	4	4
29429.589999960815	4	4	4	4
29439.769999960787	4	4	4	4
29449.949999960758	4	4	4	4
29450.159999960724	4	3	3	3
29460.349999960694	4	4	4	4
29470.529999960665	4	4	4	4
29480.709999960636	4	4	4	4
29490.889999960607	4	4	4	4
29501.06999996058	4	4	4	4
29501.279999960545	4	3	3	3
29511.479999960513	4	4	4	4
29521.659999960484	4	4	4	4
29531.839999960455	4	4	4	4
29542.019999960427	4	4	4	4
29552.199999960398	4	4	4	4
29552.409999960364	4	3	3	3
29562.599999960334	4	4	4	4
29572.779999960305	4	4	4	4
29582.959999960276	4	4	4	4
29593.139999960247	4	4	4	4
29603.31999996022	4	4	4	4
29603.529999960185	4	3	3	3
29613.729999960153	4	4	4	4
29623.909999960124	4	4	4	4
29634.089999960095	4	4	4	4
29644.269999960066	4	4	4	4
29654.449999960038	4	4	4	4
29654.669999960002	4	3	3	3
29664.86999995997	4	4	4	4
29675.04999995994	4	4	4	4
29685.229999959913	4	4	4	4
29695.409999959884	4	4	4	4
29705.589999959855	4	4	4	4
29705.79999995982	4	3	3	3
29715.98999995979	4	4	4	4
29726.169999959762	4	4	4	4
29736.349999959733	4	4	4	4
29746.529999959705	4	4	4	4
29756.709999959676	4	4	4	4
29756.919999959642	4	3	3	3
29767.11999995961	4	4	4	4
29777.29999995958	4	4	4	4
29787.479999959553	4	4	4	4
29797.659999959524	4	4	4	4
29807.839999959495	4	4	4	4
29808.04999995946	4	3	3	3
29818.23999995943	4	4	4	4
29828.419999959402	4	4	4	4
29838.599999959373	4	4	4	4
29848.779999959344	4	4	4	4
29858.959999959316	4	4	4	4
29859.169999959282	4	3	3	3
29869.36999995925	4	4	4	4
29879.54999995922	4	4	4	4
29889.729999959192	4	4	4	4
29899.909999959164	4	4	4	4
29910.089999959135	4	4	4	4
29910.2999999591	4	3	3	3
29920.48999995907	4	4	4	4
29930.669999959042	4	4	4	4
29940.849999959013	4	4	4	4
29951.029999958984	4	4	4	4
29961.209999958955	4	4	4	4
29961.419999958922	4	3	3	3
29971.60999995889	4	4	4	4
29981.789999958863	4	4	4	4
29991.969999958834	4	4	4	4
30002.149999958805	4	4	4	4
30012.329999958776	4	4	4	4
30012.539999958743	4	3	3	3
30022.73999995871	4	4	4	4
30032.91999995868	4	4	4	4
30043.099999958653	4	4	4	4
30053.279999958624	4	4	4	4
30063.459999958595	4	4	4	4
30063.66999995856	4	3	3	3
30073.86999995853	4	4	4	4
30084.0499999585	4	4	4	4
30094.229999958472	4	4	4	4
30104.409999958443	4	4	4	4
30114.589999958414	4	4	4	4
30114.79999995838	4	3	3	3
30124.99999995835	4	4	4	4
30135.17999995832	4	4	4	4
30145.35999995829	4	4	4	4
30155.539999958262	4	4	4	4
30165.719999958234	4	4	4	4
30165.9399999582	4	3	3	3
30176.129999958168	4	4	4	4
30186.30999995814	4	4	4	4
30196.48999995811	4	4	4	4
30206.66999995808	4	4	4	4
30216.849999958053	4	4	4	4
30217.05999995802	4	3	3	3
30227.259999957987	4	4	4	4
30237.43999995796	4	4	4	4
30247.61999995793	4	4	4	4
30257.7999999579	4	4	4	4
30267.97999995787	4	4	4	4
30268.189999957838	4	3	3	3
30278.379999957808	4	4	4	4
30288.55999995778	4	4	4	4
30298.73999995775	4	4	4	4
30308.91999995772	4	4	4	4
30319.099999957692	4	4	4	4
30319.30999995766	4	3	3	3
30329.509999957627	4	4	4	4
30339.689999957598	4	4	4	4
30349.86999995757	4	4	4	4
30360.04999995754	4	4	4	4
30370.22999995751	4	4	4	4
30370.439999957478	4	3	3	3
30380.629999957448	4	4	4	4
30390.80999995742	4	4	4	4
30400.98999995739	4	4	4	4
30411.16999995736	4	4	4	4
30421.349999957332	4	4	4	4
30421.5599999573	4	3	3	3
30431.759999957267	4	4	4	4
30441.939999957238	4	4	4	4
30452.11999995721	4	4	4	4
30462.29999995718	4	4	4	4
30472.47999995715	4	4	4	4
30472.689999957118	4	3	3	3
30482.879999957087	4	4	4	4
30493.05999995706	4	4	4	4
30503.23999995703	4	4	4	4
30513.419999957	4	4	4	4
30523.599999956972	4	4	4	4
30523.80999995694	4	3	3	3
30534.009999956907	4	4	4	4
30544.189999956878	4	4	4	4
30554.36999995685	4	4	4	4
30564.54999995682	4	4	4	4
30574.72999995679	4	4	4	4
30574.939999956758	4	3	3	3
30585.139999956726	4	4	4	4
30595.319999956697	4	4	4	4
30605.499999956668	4	4	4	4
30615.67999995664	4	4	4	4
30625.85999995661	4	4	4	4
30626.069999956577	4	3	3	3
30636.259999956546	4	4	4	4
30646.439999956518	4	4	4	4
30656.61999995649	4	4	4	4
30666.79999995646	4	4	4	4
30676.97999995643	4	4	4	4
30677.199999956396	4	3	3	3
30687.389999956366	4	4	4	4
30697.569999956337	4	4	4	4
30707.749999956308	4	4	4	4
30717.92999995628	4	4	4	4
30728.10999995625	4	4	4	4
30728.319999956217	4	3	3	3
30738.519999956185	4	4	4	4
30748.699999956156	4	4	4	4
30758.879999956127	4	4	4	4
30769.0599999561	4	4	4	4
30779.23999995607	4	4	4	4
30779.449999956036	4	3	3	3
30789.639999956005	4	4	4	4
30799.819999955977	4	4	4	4
30809.999999955948	4	4	4	4
30820.17999995592	4	4	4	4
30830.35999995589	4	4	4	4
30830.569999955856	4	3	3	3
30840.769999955824	4	4	4	4
30850.949999955796	4	4	4	4
30861.129999955767	4	4	4	4
30871.309999955738	4	4	4	4
30881.48999995571	4	4	4	4
30881.699999955676	4	3	3	3
30891.889999955645	4	4	4	4
30902.069999955616	4	4	4	4
30912.249999955588	4	4	4	4
30922.42999995556	4	4	4	4
30932.60999995553	4	4	4	4
30932.819999955496	4	3	3	3
30943.019999955464	4	4	4	4
30953.199999955435	4	4	4	4
30963.379999955407	4	4	4	4
30973.559999955378	4	4	4	4
30983.73999995535	4	4	4	4
30983.949999955315	4	3	3	3
30994.139999955285	4	4	4	4
31004.319999955256	4	4	4	4
31014.499999955227	4	4	4	4
31024.6799999552	4	4	4	4
31034.85999995517	4	4	4	4
31035.069999955136	4	3	3	3
31045.269999955104	4	4	4	4
31055.449999955075	4	4	4	4
31065.629999955047	4	4	4	4
31075.809999955018	4	4	4	4
31085.98999995499	4	4	4	4
31086.199999954955	4	3	3	3
31096.389999954925	4	4	4	4
31106.569999954896	4	4	4	4
31116.749999954867	4	4	4	4
31126.92999995484	4	4	4	4
31137.10999995481	4	4	4	4
31137.319999954776	4	3	3	3
31147.509999954746	4	4	4	4
31157.689999954717	4	4	4	4
31167.869999954688	4	4	4	4
31178.04999995466	4	4	4	4
31188.22999995463	4	4	4	4
31188.449999954595	4	3	3	3
31198.649999954563	4	4	4	4
31208.829999954534	4	4	4	4
31219.009999954505	4	4	4	4
31229.189999954477	4	4	4	4
31239.369999954448	4	4	4	4
31239.579999954414	4	3	3	3
31249.769999954384	4	4	4	4
31259.949999954355	4	4	4	4
31270.129999954326	4	4	4	4
31280.309999954297	4	4	4	4
31290.48999995427	4	4	4	4
31290.699999954235	4	3	3	3
31300.899999954203	4	4	4	4
31311.079999954174	4	4	4	4
31321.259999954145	4	4	4	4
31331.439999954117	4	4	4	4
31341.619999954088	4	4	4	4
31341.829999954054	4	3	3	3
31352.029999954022	4	4	4	4
31362.209999953993	4	4	4	4
31372.389999953964	4	4	4	4
31382.569999953936	4	4	4	4
31392.749999953907	4	4	4	4
31392.959999953873	4	3	3	3
31403.149999953843	4	4	4	4
31413.329999953814	4	4	4	4
31423.509999953785	4	4	4	4
31433.689999953756	4	4	4	4
31443.869999953728	4	4	4	4
31444.079999953694	4	3	3	3
31454.279999953662	4	4	4	4
31464.459999953633	4	4	4	4
31474.639999953604	4	4	4	4
31484.819999953575	4	4	4	4
31494.999999953547	4	4	4	4
31495.209999953513	4	3	3	3
31505.40999995348	4	4	4	4
31515.589999953452	4	4	4	4
31525.769999953423	4	4	4	4
31535.949999953395	4	4	4	4
31546.129999953366	4	4	4	4
31546.339999953332	4	3	3	3
